Date,Close,High,Low,Open,Volume,"('Close', 'ABBV')","('High', 'ABBV')","('Low', 'ABBV')","('Open', 'ABBV')","('Volume', 'ABBV')"
2025-07-15,185.055908203125,189.30527278172175,183.6857807405472,188.8485737272451,6729200.0,,,,,
2025-07-16,189.21592712402344,190.0201271321301,185.16512787062072,185.58211990632145,6202600.0,,,,,
2025-07-17,190.0300445556641,190.7448923530174,186.912519775374,187.64722866420215,4853100.0,,,,,
2025-07-18,187.9053649902344,190.96332169018564,187.22031639490865,190.13926060208675,5332000.0,,,,,
2025-07-21,183.5269470214844,188.5407896589593,183.308520453762,188.26279496359905,4954800.0,,,,,
2025-07-22,185.7707672119141,186.8529619384792,183.57657854514392,183.61630073028056,4432100.0,,,,,
2025-07-23,189.18614196777344,189.4343525935119,185.4331985185738,185.7111932074349,4344500.0,,,,,
2025-07-24,189.46414184570312,190.86405344910688,188.6301577562785,189.39463559679703,3462700.0,,,,,
2025-07-25,188.91807556152344,190.03005434823123,187.1806011325051,190.03005434823123,3786800.0,,,,,
2025-07-28,187.1706695556641,189.8414182648393,186.29696332080627,189.8414182648393,3776900.0,,,,,
2025-07-29,189.85134887695312,191.1122631258131,186.51539738636416,187.796157578034,6715500.0,,,,,
2025-07-30,187.95501708984372,191.32075266341653,186.66431876983367,190.39741638152896,5008400.0,,,,,
2025-07-31,187.66709899902344,197.40688178071824,186.27711036922997,195.6495462632044,10347900.0,,,,,
2025-08-01,193.8227081298828,195.64953463807365,188.431565642104,188.5606400110173,8082000.0,,,,,
2025-08-04,195.7786102294922,195.95731460334304,192.33344562645527,193.41564028919368,4217500.0,,,,,
2025-08-05,197.12887573242188,198.45928100824088,195.07368454476548,196.13603326099147,4153400.0,,,,,
2025-08-06,194.89498901367188,196.6324634175006,193.27665086395612,195.8183252821965,4057200.0,,,,,
2025-08-07,197.4366607666016,198.399719206546,195.093551853372,195.6396182599757,4683300.0,,,,,
2025-08-08,196.6324615478516,198.89614125192145,195.72897123055344,197.65508811812987,4101700.0,,,,,
2025-08-11,197.21823120117188,198.00257010084283,195.48075684725265,196.7615169909005,6067800.0,,,,,
2025-08-12,197.21823120117188,198.58835868241192,195.63961528122303,196.67216480288243,3049800.0,,,,,
2025-08-13,200.02798461914065,200.27619525026088,197.78416596766056,198.33021723646536,3558500.0,,,,,
2025-08-14,203.21499633789065,203.592281337072,199.4223458524242,200.3556202296153,4635400.0,,,,,
2025-08-15,205.2106170654297,205.35953737937828,202.8575852075972,204.4362011337488,4430900.0,,,,,
2025-08-18,205.0914764404297,206.8487967058424,204.48584192733117,205.12126050258425,6083500.0,,,,,
2025-08-19,204.71420288085935,206.31267995386625,203.63200816330635,205.05176570383605,3975500.0,,,,,
2025-08-20,207.6529998779297,210.17482827602012,205.17089366303892,205.17089366303892,5782100.0,,,,,
2025-08-21,208.00050354003903,210.9293858821677,207.3750079178067,207.6430796344169,5323900.0,,,,,
2025-08-22,209.09263610839844,209.9564042336698,205.6375333081645,209.3309086121565,5516900.0,,,,,
2025-08-25,206.06446838378903,209.78762783971305,205.5680471229992,208.7947853181333,2796200.0,,,,,
2025-08-26,206.86866760253903,207.0870941684081,205.09148616159516,206.0346835235344,3702900.0,,,,,
2025-08-27,206.57080078125,208.91390960392155,206.32259016507535,207.3253707501481,3459100.0,,,,,
2025-08-28,206.4318084716797,206.52116065978183,204.019208495477,206.16373675779911,4523100.0,,,,,
2025-08-29,208.89405822753903,209.48976979389172,206.41195195036025,206.5112422612772,4264700.0,,,,,
2025-09-02,210.40318298339844,210.64147063973823,207.4941616997584,208.6359245268744,4335500.0,,,,,
2025-09-03,210.34361267089844,211.8924445470764,209.9663276730079,210.899602047006,3973500.0,,,,,
2025-09-04,211.47544860839844,212.6569335855885,210.14504331877856,210.73081674710127,3531600.0,,,,,
2025-09-05,211.03860473632807,212.80586321924957,209.48977282092056,211.02868176492285,4465400.0,,,,,
2025-09-08,208.28842163085935,210.48261022400723,206.12403225035155,209.4798447517868,5525500.0,,,,,
2025-09-09,208.91390991210935,209.21176568187303,207.62321167618248,208.03028072320708,3097100.0,,,,,
2025-09-10,210.12518310546875,210.75067871943628,206.9480901805705,208.72527156448143,4520600.0,,,,,
2025-09-11,218.64376831054688,220.18267715738472,215.19860375359835,218.77284267853952,7647700.0,,,,,
2025-09-12,216.7772216796875,218.80262880613364,216.66800840179508,217.5516375958069,4418800.0,,,,,
2025-09-15,216.05245971679688,218.0282217702049,212.77607639615232,218.0282217702049,5162100.0,,,,,
2025-09-16,214.7121124267578,217.14458865816917,214.2951203969778,216.7673036623602,4251000.0,,,,,
2025-09-17,219.22955322265625,219.9642621372996,215.74468145029263,217.5318010064693,5258400.0,,,,,
2025-09-18,220.40110778808597,220.48053700450652,218.34591658083448,219.48769452360995,4445600.0,,,,,
2025-09-19,220.87767028808597,221.89037387126052,220.0039640477334,220.8280251335979,14415100.0,,,,,
2025-09-22,220.99681091308597,223.54842343844604,219.8451099642952,220.8677516883517,5990700.0,,,,,
2025-09-23,221.01666259765625,222.79384395109312,220.3415218410569,220.4209510565141,4629900.0,,,,,
2025-09-24,218.41542053222656,220.64931609078084,216.97578683038807,220.4110284440218,5074500.0,,,,,
2025-09-25,216.97579956054688,220.66917497934935,216.4694553247468,218.52464663099204,6666000.0,,,,,
2025-09-26,219.03099060058597,219.89475875165817,216.1120311457663,219.0508516930171,4185600.0,,,,,
2025-09-29,221.56272888183597,221.642158097256,218.21683946165103,219.16997489711804,4958400.0,,,,,
2025-09-30,229.88275146484372,230.6869666353592,220.9769679573804,221.46345109867437,9187300.0,,,,,
2025-10-01,242.630859375,243.057774385906,230.33946415539563,231.967725278787,12243100.0,,,,,
2025-10-02,234.8668212890625,240.93308961945533,232.84142923837837,239.1658311670269,8107700.0,,,,,
2025-10-03,232.2357940673828,237.1305003470694,232.03722859622331,235.2043834627165,6547300.0,,,,,
2025-10-06,228.54241943359372,231.28265930294376,226.2886626976344,230.05154428824963,11940300.0,,,,,
2025-10-07,231.16351318359372,232.4045662661306,225.9610132077527,229.63452730214703,4901000.0,,,,,
2025-10-08,229.58489990234372,231.3322972085272,228.03605291212952,229.823172401166,5412800.0,,,,,
2025-10-09,229.0388336181641,232.1166362094727,228.96932737292545,231.60036902873125,4607600.0,,,,,
2025-10-10,228.8501892089844,233.0002634595037,228.8501892089844,229.85295464928564,6156900.0,,,,,
2025-10-13,228.6516265869141,232.13649824416197,227.5793548886284,228.35377081246128,5411900.0,,,,,
2025-10-14,227.4900054931641,228.999115176318,225.8815903512084,226.4375948734787,5527600.0,,,,,
2025-10-15,226.22000122070312,228.9499969482422,225.32000732421875,227.1999969482422,5459400.0,,,,,
2025-10-16,226.8699951171875,228.1100006103516,225.4600067138672,226.22000122070312,4737500.0,,,,,
2025-10-17,229.57000732421875,230.7100067138672,226.80999755859372,227.5200042724609,7143600.0,,,,,
2025-10-20,,,,,,232.05999755859375,232.25999450683594,230.0,231.0,5246700.0
2025-10-21,,,,,,231.38999938964844,232.80999755859375,229.8300018310547,232.14999389648438,3298100.0
2025-10-22,,,,,,228.67999267578125,232.16000366210938,228.42999267578125,231.6699981689453,3523500.0
2025-10-23,,,,,,228.25,229.86000061035156,227.25,228.99000549316406,5818000.0
2025-10-24,,,,,,227.99000549316406,229.0399932861328,226.25,228.77999877929688,3554700.0
2025-10-27,,,,,,228.02999877929688,228.60000610351562,227.1199951171875,227.9499969482422,2784400.0
2025-10-28,,,,,,227.5399932861328,228.39999389648438,224.30999755859375,227.0,3724200.0
2025-10-29,,,,,,225.13999938964844,228.0,224.0399932861328,227.6199951171875,5469300.0
2025-10-30,,,,,,228.1999969482422,229.64999389648438,226.41000366210938,227.0500030517578,5020700.0
2025-10-31,,,,,,218.0399932861328,223.8699951171875,216.0,223.0,10825300.0
2025-11-03,,,,,,211.9600067138672,219.0,211.69000244140625,216.67999267578125,8874300.0
2025-11-04,,,,,,215.88999938964844,217.0800018310547,212.3699951171875,212.3699951171875,6184000.0
2025-11-05,,,,,,216.77000427246094,217.42999267578125,212.60000610351562,215.74000549316406,4928200.0
2025-11-06,,,,,,219.0399932861328,219.67999267578125,215.64999389648438,215.88999938964844,6615300.0
2025-11-07,,,,,,219.16000366210938,220.99000549316406,217.08999633789062,219.30999755859375,4647900.0
2025-11-10,,,,,,218.7100067138672,219.86000061035156,216.14999389648438,217.0,4530800.0
2025-11-11,,,,,,225.1699981689453,225.4199981689453,219.0,219.0,4802400.0
2025-11-12,,,,,,233.22999572753906,234.0,225.2899932861328,225.39999389648438,8583200.0
2025-11-13,,,,,,232.2899932861328,239.2899932861328,232.16000366210938,233.74000549316406,7968500.0
2025-11-14,,,,,,232.36000061035156,235.0,230.32000732421875,233.61000061035156,5461500.0
2025-11-17,,,,,,234.0,235.35000610351562,229.22999572753906,233.25999450683594,5023100.0
2025-11-18,,,,,,233.8699951171875,237.19000244140625,232.11000061035156,235.0,6232600.0
2025-11-19,,,,,,232.91000366210938,238.14999389648438,230.36000061035156,233.5399932861328,7618400.0
2025-11-20,,,,,,229.4499969482422,234.9499969482422,228.0,233.25999450683594,4283600.0
2025-11-21,,,,,,236.27999877929688,238.00999450683594,230.13999938964844,230.5500030517578,8017600.0
2025-11-24,,,,,,229.50999450683594,237.6199951171875,228.47999572753906,236.0,10225900.0
2025-11-25,,,,,,231.8000030517578,234.0800018310547,230.30999755859375,230.32000732421875,7134100.0
2025-11-26,,,,,,227.66000366210938,232.47999572753906,226.63999938964844,232.0399932861328,5920800.0
2025-11-28,,,,,,227.6999969482422,228.08999633789062,225.50999450683594,226.85000610351562,2655600.0
2025-12-01,,,,,,225.11000061035156,229.49000549316406,223.97999572753906,227.19000244140625,5208300.0
2025-12-02,,,,,,224.3699951171875,226.6300048828125,223.11000061035156,224.82000732421875,5096700.0
2025-12-03,,,,,,230.24000549316406,230.7899932861328,224.52000427246094,224.83999633789062,4872900.0
2025-12-04,,,,,,228.7100067138672,230.94000244140625,227.58999633789062,230.11000061035156,3732900.0
2025-12-05,,,,,,226.0800018310547,229.25,225.0500030517578,228.92999267578125,3985200.0
2025-12-08,,,,,,223.1199951171875,226.1199951171875,222.38999938964844,226.0800018310547,4006100.0
2025-12-09,,,,,,222.99000549316406,224.82000732421875,220.22999572753906,223.88999938964844,4267900.0
2025-12-10,,,,,,225.17999267578125,225.97999572753906,221.0,225.0,8735200.0
2025-12-11,,,,,,223.97999572753906,225.9600067138672,222.24000549316406,225.5399932861328,4170600.0
2025-12-12,,,,,,223.32000732421875,223.82000732421875,221.10000610351562,223.69000244140625,5467600.0
2025-12-15,,,,,,227.4499969482422,228.3000030517578,223.55999755859375,224.24000549316406,5971900.0
2025-12-16,,,,,,223.6699981689453,226.83999633789062,221.91000366210938,226.41000366210938,6405900.0
2025-12-17,,,,,,224.30999755859375,226.41000366210938,222.86000061035156,223.8800048828125,5243400.0
2025-12-18,,,,,,222.82000732421875,226.25999450683594,222.7899932861328,224.0,4760400.0
2025-12-19,,,,,,226.82000732421875,229.47000122070312,222.35000610351562,222.9499969482422,18968800.0
2025-12-22,,,,,,227.91000366210938,228.64999389648438,224.25,226.11000061035156,4816500.0
2025-12-23,,,,,,230.5500030517578,230.7899932861328,227.91000366210938,228.22000122070312,352684.0
