Date,Close,High,Low,Open,Volume,"('Close', 'UOKA')","('High', 'UOKA')","('Low', 'UOKA')","('Open', 'UOKA')","('Volume', 'UOKA')"
2025-09-16,2.880000114440918,2.9600000381469727,2.6600000858306885,2.7799999713897705,1813900.0,,,,,
2025-09-17,3.130000114440918,3.4800000190734863,2.940000057220459,3.0999999046325684,2148600.0,,,,,
2025-09-18,3.4100000858306885,3.490000009536743,3.119999885559082,3.119999885559082,120100.0,,,,,
2025-09-19,3.3499999046325684,3.5,3.109999895095825,3.289999961853028,81200.0,,,,,
2025-09-22,3.380000114440918,3.549999952316284,3.1700000762939453,3.1700000762939453,50100.0,,,,,
2025-09-23,3.640000104904175,3.7699999809265137,3.2300000190734863,3.2799999713897705,149200.0,,,,,
2025-09-24,3.390000104904175,3.7300000190734863,3.276000022888184,3.440000057220459,105600.0,,,,,
2025-09-25,3.069999933242798,3.375,3.0,3.289999961853028,53500.0,,,,,
2025-09-26,2.650000095367432,3.0999999046325684,2.630000114440918,2.9800000190734863,98500.0,,,,,
2025-09-29,2.8299999237060547,2.8299999237060547,2.5999999046325684,2.720000028610229,18500.0,,,,,
2025-09-30,2.759999990463257,2.775000095367432,2.7100000381469727,2.75,7500.0,,,,,
2025-10-01,2.880000114440918,2.9200000762939453,2.690000057220459,2.75,35400.0,,,,,
2025-10-02,2.8499999046325684,3.0,2.7699999809265137,2.859999895095825,12800.0,,,,,
2025-10-03,3.3399999141693115,3.4600000381469727,2.8499999046325684,2.8499999046325684,376100.0,,,,,
2025-10-06,3.0,3.049999952316284,2.8499999046325684,3.0,415700.0,,,,,
2025-10-07,3.009999990463257,3.0899999141693115,2.9200000762939453,2.931999921798706,56100.0,,,,,
2025-10-08,3.130000114440918,3.220000028610229,2.970000028610229,3.0450000762939453,149300.0,,,,,
2025-10-09,3.190000057220459,3.3350000381469727,3.049999952316284,3.119999885559082,55800.0,,,,,
2025-10-10,3.130000114440918,3.315000057220459,3.069999933242798,3.180000066757202,101500.0,,,,,
2025-10-13,3.0299999713897705,3.190000057220459,3.0,3.130000114440918,54600.0,,,,,
2025-10-14,3.049999952316284,3.200000047683716,3.0,3.0299999713897705,11300.0,,,,,
2025-10-15,3.2929999828338623,3.380000114440918,3.002000093460083,3.049999952316284,85300.0,,,,,
2025-10-16,3.1700000762939453,3.4800000190734863,3.121999979019165,3.316999912261963,50900.0,,,,,
2025-10-17,3.2799999713897705,3.440000057220459,3.220000028610229,3.299999952316284,69100.0,,,,,
2025-10-20,,,,,,3.299999952316284,3.299999952316284,3.1489999294281006,3.299999952316284,9700.0
2025-10-21,,,,,,3.059999942779541,3.240000009536743,3.0399999618530273,3.240000009536743,28400.0
2025-10-22,,,,,,3.069999933242798,3.174999952316284,2.950000047683716,3.0199999809265137,86900.0
2025-10-23,,,,,,2.9600000381469727,3.069999933242798,2.9600000381469727,3.0199999809265137,21900.0
2025-10-24,,,,,,3.0399999618530273,3.0399999618530273,2.990000009536743,2.990000009536743,2900.0
2025-10-27,,,,,,2.990000009536743,3.009999990463257,2.990000009536743,3.0,2400.0
2025-10-28,,,,,,2.9800000190734863,2.9800000190734863,2.9800000190734863,2.9800000190734863,400.0
2025-10-29,,,,,,2.9800000190734863,2.9800000190734863,2.9800000190734863,2.9800000190734863,0.0
2025-10-30,,,,,,2.930000066757202,3.0230000019073486,2.9100000858306885,2.990000009536743,9000.0
2025-10-31,,,,,,2.9800000190734863,3.0,2.950000047683716,2.9639999866485596,3400.0
2025-11-03,,,,,,2.890000104904175,2.9800000190734863,2.890000104904175,2.9800000190734863,11100.0
2025-11-04,,,,,,2.819999933242798,2.819999933242798,2.809999942779541,2.811000108718872,2600.0
2025-11-05,,,,,,2.759999990463257,2.759999990463257,2.630000114440918,2.630000114440918,2000.0
2025-11-06,,,,,,2.7699999809265137,2.8399999141693115,2.7699999809265137,2.8399999141693115,3100.0
2025-11-07,,,,,,2.950000047683716,2.950000047683716,2.559999942779541,2.559999942779541,11800.0
2025-11-10,,,,,,2.9200000762939453,2.9200000762939453,2.871000051498413,2.871000051498413,2500.0
2025-11-11,,,,,,2.890000104904175,2.890000104904175,2.8299999237060547,2.8299999237060547,900.0
2025-11-12,,,,,,2.946000099182129,2.9600000381469727,2.75,2.8399999141693115,12000.0
2025-11-13,,,,,,2.930000066757202,2.930000066757202,2.809999942779541,2.821000099182129,1600.0
2025-11-14,,,,,,2.6630001068115234,2.6630001068115234,2.6630001068115234,2.6630001068115234,1900.0
2025-11-17,,,,,,2.5399999618530273,2.765000104904175,2.5399999618530273,2.765000104904175,10200.0
2025-11-18,,,,,,2.609999895095825,2.609999895095825,2.490000009536743,2.509999990463257,4500.0
2025-11-19,,,,,,2.609999895095825,2.619999885559082,2.609999895095825,2.609999895095825,600.0
2025-11-20,,,,,,2.4800000190734863,2.6610000133514404,2.440000057220459,2.6610000133514404,6800.0
2025-11-21,,,,,,2.509999990463257,2.630000114440918,2.509999990463257,2.5799999237060547,7300.0
2025-11-24,,,,,,2.559999942779541,2.559999942779541,2.559999942779541,2.559999942779541,900.0
2025-11-25,,,,,,2.619999885559082,2.619999885559082,2.619999885559082,2.619999885559082,200.0
2025-11-26,,,,,,2.7699999809265137,2.880000114440918,2.700000047683716,2.880000114440918,1300.0
2025-11-28,,,,,,2.6600000858306885,2.7060000896453857,2.6600000858306885,2.6600000858306885,2700.0
2025-12-01,,,,,,2.619999885559082,2.700000047683716,2.5999999046325684,2.6600000858306885,10400.0
2025-12-02,,,,,,2.559999942779541,2.5899999141693115,2.559999942779541,2.5899999141693115,1600.0
2025-12-03,,,,,,2.674999952316284,2.700000047683716,2.674999952316284,2.700000047683716,2400.0
2025-12-04,,,,,,2.5999999046325684,2.5999999046325684,2.5799999237060547,2.5799999237060547,800.0
2025-12-05,,,,,,2.630000114440918,2.819999933242798,2.558000087738037,2.690000057220459,81200.0
2025-12-08,,,,,,3.2750000953674316,3.299999952316284,2.609999895095825,2.7200000286102295,155200.0
2025-12-09,,,,,,3.1110000610351562,3.2300000190734863,2.799999952316284,3.2300000190734863,39500.0
2025-12-10,,,,,,3.062000036239624,3.109999895095825,2.759999990463257,3.109999895095825,20200.0
2025-12-11,,,,,,2.9800000190734863,3.2200000286102295,2.950000047683716,3.009999990463257,6200.0
2025-12-12,,,,,,2.809999942779541,3.0199999809265137,2.7300000190734863,3.0199999809265137,23700.0
2025-12-15,,,,,,2.515000104904175,3.0399999618530273,2.3299999237060547,2.890000104904175,26100.0
2025-12-16,,,,,,2.8499999046325684,2.9600000381469727,2.5399999618530273,2.619999885559082,1683400.0
2025-12-17,,,,,,2.6600000858306885,2.8499999046325684,2.3399999141693115,2.5,148100.0
2025-12-18,,,,,,2.5299999713897705,2.5320000648498535,2.3399999141693115,2.5199999809265137,31900.0
2025-12-19,,,,,,2.5299999713897705,2.549999952316284,2.4200000762939453,2.490000009536743,14500.0
2025-12-22,,,,,,2.450000047683716,2.4700000286102295,2.4100000858306885,2.4700000286102295,15700.0
2025-12-23,,,,,,2.2300000190734863,2.5499000549316406,2.1549999713897705,2.4800000190734863,174000.0
