Date,Close,High,Low,Open,Volume,"('Close', 'NUE')","('High', 'NUE')","('Low', 'NUE')","('Open', 'NUE')","('Volume', 'NUE')"
2025-07-14,140.99781799316406,142.33239841265018,140.1014464419724,140.29068094268342,1419900.0,,,,,
2025-07-15,137.82070922851562,141.65513942088955,137.70118390297546,141.4260732757062,1486200.0,,,,,
2025-07-16,137.2330780029297,138.59755111383836,135.05194224197913,137.75098053839392,1535900.0,,,,,
2025-07-17,140.18112182617188,140.4699430281055,136.9542116680568,137.29284901836917,1109800.0,,,,,
2025-07-18,140.06161499023438,140.62930329602818,138.69714183976726,140.28072702324027,1492200.0,,,,,
2025-07-21,141.57545471191406,143.5374936185578,141.1770775032734,142.5017037578223,1362000.0,,,,,
2025-07-22,143.1889190673828,143.85620925822536,140.73885513339556,141.55554817709682,1473300.0,,,,,
2025-07-23,144.41395568847656,145.5593016719863,143.57735435110678,143.88609899724673,1685100.0,,,,,
2025-07-24,140.85836791992188,143.83628855663002,140.0616134780846,143.09927398110204,2069700.0,,,,,
2025-07-25,145.2406005859375,145.40991167313567,139.73295240751213,141.23684396823768,1983700.0,,,,,
2025-07-28,143.93589782714844,146.55525782312674,143.47775032223856,145.2406007691168,2404200.0,,,,,
2025-07-29,140.07156372070312,140.46994093061818,133.4882792660326,134.20537040157285,4232700.0,,,,,
2025-07-30,142.3722381591797,143.09928347429084,138.53780776283253,140.10145441564296,2675200.0,,,,,
2025-07-31,142.49176025390625,144.08528440420963,140.8782974854353,141.98381179839313,2753300.0,,,,,
2025-08-01,138.10952758789062,139.72297507677624,136.75502377095066,138.81666462640823,1721000.0,,,,,
2025-08-04,136.42636108398438,139.32460332916818,136.34668259784576,138.14937985213734,1190900.0,,,,,
2025-08-05,138.88638305664062,139.37440809868278,136.12757428738456,136.49608919550528,1035300.0,,,,,
2025-08-06,137.96014404296875,138.93617889398456,137.18329780685778,138.16928676962783,852000.0,,,,,
2025-08-07,137.2330780029297,141.0774773835997,135.80886502679874,139.9221773851101,1225700.0,,,,,
2025-08-08,138.41827392578125,139.22499768021598,137.2729280121966,138.19916189406848,1066800.0,,,,,
2025-08-11,137.1633758544922,138.08960976241733,135.25113777612515,138.01990058515716,1474300.0,,,,,
2025-08-12,140.85836791992188,141.81449452609016,137.89041659186265,138.43819666846338,1011300.0,,,,,
2025-08-13,145.25054931640625,145.50950819074112,141.13725202743336,141.42607323674872,1342700.0,,,,,
2025-08-14,143.76658630371094,143.97572903577208,141.0376550979642,142.75070458520412,1155100.0,,,,,
2025-08-15,144.82229614257812,150.70841318406164,144.25459263227998,150.38969924204503,2180300.0,,,,,
2025-08-18,144.0653533935547,147.05322811472442,143.70680781912964,145.09118916538696,1118500.0,,,,,
2025-08-19,145.32028198242188,146.85405110705366,143.64706410388746,144.6231141984983,1383700.0,,,,,
2025-08-20,142.89013671875,145.629022009286,142.571422772144,145.629022009286,1190900.0,,,,,
2025-08-21,142.6710205078125,143.3881116695897,141.8244499093731,142.16308726701905,986200.0,,,,,
2025-08-22,147.33209228515625,148.38782076461598,142.75069358846665,142.75069358846665,1410300.0,,,,,
2025-08-25,148.945556640625,149.7024794260115,147.71056296193655,147.73048638176996,1083500.0,,,,,
2025-08-26,147.35202026367188,150.439496922036,146.84408702639075,148.59696807799338,1469200.0,,,,,
2025-08-27,149.722412109375,150.0510801699365,146.60505778714548,146.85404736056017,943400.0,,,,,
2025-08-28,149.19454956054688,150.54905339452452,147.44165330650702,150.44945149022973,1083300.0,,,,,
2025-08-29,148.12887573242188,150.14071578116682,147.69065164288162,149.28419102355207,911600.0,,,,,
2025-09-02,145.80828857421875,146.40586963115211,143.4677956949845,145.37007968920085,1202300.0,,,,,
2025-09-03,144.62310791015625,145.59914276521033,142.15312044434165,145.59914276521033,1125000.0,,,,,
2025-09-04,144.35418701171875,144.57329903615124,141.7248579156454,144.31434017248571,1141000.0,,,,,
2025-09-05,146.66481018066406,149.63277678360876,144.69281705034678,145.93776489473447,1374700.0,,,,,
2025-09-08,143.4379119873047,146.9835209397843,142.94988697191312,146.9835209397843,2331300.0,,,,,
2025-09-09,140.45004272460938,145.52942090029734,140.41019588250626,144.1350853690381,1689700.0,,,,,
2025-09-10,141.3065643310547,143.16900143446378,140.59942727202073,140.84841683973283,1439200.0,,,,,
2025-09-11,143.16900634765625,145.08124446965428,141.0077786494014,141.20696727098328,1515200.0,,,,,
2025-09-12,140.77870178222656,142.99968437824396,140.6890539917862,142.700893870048,929900.0,,,,,
2025-09-15,140.99781799316406,141.59538383017485,138.65731000613343,140.52971639575793,1548000.0,,,,,
2025-09-16,142.35231018066406,144.33427263599495,141.41612215965648,142.06348896515104,2037300.0,,,,,
2025-09-17,142.22283935546875,145.82820331216791,140.43011148853225,141.41611561462648,1485600.0,,,,,
2025-09-18,133.7572021484375,137.5418467114221,133.24925369148855,135.45032821165972,3676100.0,,,,,
2025-09-19,132.76124572753906,134.20538223723605,132.11386370793852,134.04602526036965,4919200.0,,,,,
2025-09-22,134.13565063476562,135.0818231357389,131.39676543053486,132.51224901138838,2225400.0,,,,,
2025-09-23,134.7133026123047,137.54183549108305,134.0360583211108,134.73322603178576,1828100.0,,,,,
2025-09-24,135.8487091064453,136.0180353947295,134.03607286204613,134.03607286204613,1669400.0,,,,,
2025-09-25,134.21533203125,136.10766187714134,134.15557696612706,135.26109126225347,1701200.0,,,,,
2025-09-26,137.57171630859375,137.99997105641293,134.51411722263816,134.51411722263816,1214800.0,,,,,
2025-09-29,135.52999877929688,138.12945038699215,134.36472946510474,138.02984848439797,2047700.0,,,,,
2025-09-30,135.42999267578125,135.80999755859375,134.27000427246094,135.38999938964844,1793400.0,,,,,
2025-10-01,135.38999938964844,136.85000610351562,134.97999572753906,135.22999572753906,1552600.0,,,,,
2025-10-02,139.02000427246094,139.2899932861328,135.13999938964844,135.5,1473100.0,,,,,
2025-10-03,138.0399932861328,139.8300018310547,137.8000030517578,139.39999389648438,889400.0,,,,,
2025-10-06,135.58999633789062,138.52999877929688,135.55999755859375,137.99000549316406,1158600.0,,,,,
2025-10-07,135.8000030517578,137.60000610351562,134.60000610351562,136.47999572753906,1729200.0,,,,,
2025-10-08,137.83999633789062,138.7100067138672,135.80999755859375,136.55999755859375,1223400.0,,,,,
2025-10-09,138.1699981689453,141.61000061035156,137.58999633789062,139.25,1376100.0,,,,,
2025-10-10,133.64999389648438,139.0,133.61000061035156,138.3699951171875,1146800.0,,,,,
2025-10-13,136.97000122070312,138.64999389648438,135.97999572753906,136.50999450683594,1051300.0,,,,,
2025-10-14,138.50999450683594,139.77999877929688,134.35000610351562,135.35000610351562,1327000.0,,,,,
2025-10-15,136.75999450683594,139.6699981689453,135.75999450683594,139.24000549316406,1091600.0,,,,,
2025-10-16,132.66000366210938,137.67999267578125,131.5500030517578,137.00999450683594,1365400.0,,,,,
2025-10-17,131.77999877929688,133.6199951171875,131.32000732421875,131.85000610351562,1834400.0,,,,,
2025-10-20,,,,,,136.61000061035156,136.77999877929688,133.77999877929688,134.5500030517578,1291700.0
2025-10-21,,,,,,140.52000427246094,141.3699951171875,135.16000366210938,135.16000366210938,1609500.0
2025-10-22,,,,,,136.64999389648438,140.49000549316406,136.2899932861328,139.1999969482422,1406600.0
2025-10-23,,,,,,138.4499969482422,139.0500030517578,135.58999633789062,136.64999389648438,1182900.0
2025-10-24,,,,,,138.6999969482422,140.77000427246094,138.33999633789062,138.89999389648438,1360300.0
2025-10-27,,,,,,144.16000366210938,144.8300018310547,139.2100067138672,140.22000122070312,2765600.0
2025-10-28,,,,,,151.99000549316406,154.77999877929688,145.69000244140625,146.22000122070312,3402700.0
2025-10-29,,,,,,154.42999267578125,155.8300018310547,151.14999389648438,152.1999969482422,2290500.0
2025-10-30,,,,,,149.74000549316406,153.4499969482422,149.42999267578125,151.2899932861328,1766000.0
2025-10-31,,,,,,150.0500030517578,152.0,147.85000610351562,149.5,1992600.0
2025-11-03,,,,,,148.1199951171875,150.0,144.77999877929688,149.50999450683594,1642400.0
2025-11-04,,,,,,144.2899932861328,146.7100067138672,143.85000610351562,145.39999389648438,1748900.0
2025-11-05,,,,,,145.25,146.63999938964844,142.52999877929688,144.0,1466200.0
2025-11-06,,,,,,144.66000366210938,147.35000610351562,144.5,145.77000427246094,1191300.0
2025-11-07,,,,,,144.30999755859375,144.74000549316406,142.0500030517578,144.3000030517578,1134200.0
2025-11-10,,,,,,142.66000366210938,144.97999572753906,140.92999267578125,144.77999877929688,1508400.0
2025-11-11,,,,,,144.0399932861328,144.72000122070312,141.3300018310547,143.0,908700.0
2025-11-12,,,,,,148.3800048828125,150.3300018310547,145.0,145.0,1580900.0
2025-11-13,,,,,,145.80999755859375,149.9600067138672,144.1300048828125,149.00999450683594,1492400.0
2025-11-14,,,,,,147.77999877929688,150.6199951171875,143.41000366210938,145.1300048828125,1160500.0
2025-11-17,,,,,,148.6699981689453,151.19000244140625,146.10000610351562,147.00999450683594,1655000.0
2025-11-18,,,,,,148.50999450683594,150.6199951171875,146.52000427246094,147.61000061035156,1334300.0
2025-11-19,,,,,,148.5800018310547,150.25999450683594,147.02000427246094,149.1699981689453,981400.0
2025-11-20,,,,,,147.1999969482422,153.60000610351562,147.16000366210938,149.83999633789062,1392200.0
2025-11-21,,,,,,152.35000610351562,152.6699981689453,146.0,147.0,1523200.0
2025-11-24,,,,,,153.64999389648438,153.92999267578125,150.86000061035156,151.72000122070312,1640400.0
2025-11-25,,,,,,156.25,157.83999633789062,153.6300048828125,154.5,1364800.0
2025-11-26,,,,,,159.1300048828125,159.4199981689453,155.97999572753906,156.25,1077900.0
2025-11-28,,,,,,159.49000549316406,159.9499969482422,158.6300048828125,159.4499969482422,604600.0
2025-12-01,,,,,,160.6999969482422,162.22000122070312,158.64999389648438,158.72999572753906,1096500.0
2025-12-02,,,,,,161.08999633789062,161.94000244140625,160.17999267578125,161.6199951171875,959700.0
2025-12-03,,,,,,164.7100067138672,166.27000427246094,160.72000122070312,161.13999938964844,2198300.0
2025-12-04,,,,,,162.5399932861328,164.7100067138672,160.5399932861328,164.0,1475100.0
2025-12-05,,,,,,159.4499969482422,162.77999877929688,159.13999938964844,162.58999633789062,1974000.0
2025-12-08,,,,,,159.3000030517578,160.5,158.0,159.75,1292500.0
2025-12-09,,,,,,158.13999938964844,159.38999938964844,157.22000122070312,158.0,1296000.0
2025-12-10,,,,,,164.3300018310547,165.16000366210938,159.0800018310547,159.80999755859375,1907400.0
2025-12-11,,,,,,166.57000732421875,168.07000732421875,163.25999450683594,163.9600067138672,1260000.0
2025-12-12,,,,,,165.11000061035156,167.4199981689453,163.72000122070312,167.22000122070312,1200100.0
2025-12-15,,,,,,162.02000427246094,165.72999572753906,160.58999633789062,165.72999572753906,1695800.0
2025-12-16,,,,,,162.25999450683594,163.82000732421875,161.5,162.72999572753906,1349600.0
2025-12-17,,,,,,160.69000244140625,161.67999267578125,156.5800018310547,156.99000549316406,2032600.0
2025-12-18,,,,,,157.8300018310547,160.8699951171875,157.14999389648438,159.63999938964844,2031700.0
2025-12-19,,,,,,159.14999389648438,159.2100067138672,155.0,156.50999450683594,3430900.0
2025-12-22,,,,,,164.25999450683594,164.36000061035156,159.1300048828125,160.07000732421875,1685600.0
2025-12-23,,,,,,165.36500549316406,165.82000732421875,163.60000610351562,165.0800018310547,271846.0
