Date,Close,High,Low,Open,Volume,"('Close', 'ZTS')","('High', 'ZTS')","('Low', 'ZTS')","('Open', 'ZTS')","('Volume', 'ZTS')"
2025-07-14,155.13125610351562,156.1777597894717,154.184425228769,154.71265767072035,1986500.0,,,,,
2025-07-15,152.35057067871094,156.09803441401124,152.03162982910067,155.73923356216804,3310500.0,,,,,
2025-07-16,151.0349578857422,153.4967273649201,150.43696662284168,152.92863490476782,3961900.0,,,,,
2025-07-17,149.52999877929688,151.7525626740502,148.92203109774394,149.50009997593662,3575200.0,,,,,
2025-07-18,148.60000610351562,150.85000610351562,147.58999633789062,150.0,4723200.0,,,,,
2025-07-21,147.3699951171875,150.10000610351562,147.27999877929688,149.2899932861328,2997900.0,,,,,
2025-07-22,151.19000244140625,151.30999755859375,147.25,147.7100067138672,4560600.0,,,,,
2025-07-23,153.4499969482422,153.83999633789062,151.47999572753906,152.50999450683594,3010700.0,,,,,
2025-07-24,152.82000732421875,154.0399932861328,152.22000122070312,153.55999755859375,3320000.0,,,,,
2025-07-25,152.1199951171875,153.3699951171875,151.22999572753906,152.3000030517578,3327400.0,,,,,
2025-07-28,150.75,152.47000122070312,150.33999633789062,152.27000427246094,2261100.0,,,,,
2025-07-29,151.00999450683594,151.0399932861328,148.5399932861328,150.02000427246094,3366900.0,,,,,
2025-07-30,148.80999755859375,152.3000030517578,148.6300048828125,151.35000610351562,3036300.0,,,,,
2025-07-31,145.7899932861328,148.77999877929688,145.30999755859375,148.0,4855300.0,,,,,
2025-08-01,147.3800048828125,147.7899932861328,145.10000610351562,146.17999267578125,3153100.0,,,,,
2025-08-04,151.80999755859375,152.58999633789062,148.75999450683594,151.25,6270800.0,,,,,
2025-08-05,146.1199951171875,160.0500030517578,144.50999450683594,160.0500030517578,7335300.0,,,,,
2025-08-06,146.5,147.3000030517578,144.25,146.1999969482422,4987500.0,,,,,
2025-08-07,148.24000549316406,149.0,146.89999389648438,147.5,3786700.0,,,,,
2025-08-08,147.35000610351562,149.0,146.27000427246094,148.35000610351562,2062100.0,,,,,
2025-08-11,149.02000427246094,149.80999755859375,147.35000610351562,147.6699981689453,3065300.0,,,,,
2025-08-12,149.77000427246094,149.8800048828125,148.30999755859375,148.91000366210938,2578500.0,,,,,
2025-08-13,152.44000244140625,152.75999450683594,148.9199981689453,149.6199951171875,3331100.0,,,,,
2025-08-14,153.05999755859375,153.36000061035156,151.1699981689453,151.57000732421875,2565100.0,,,,,
2025-08-15,154.11000061035156,155.10000610351562,152.97999572753906,153.72000122070312,3705700.0,,,,,
2025-08-18,152.32000732421875,154.94000244140625,151.60000610351562,154.0,2158500.0,,,,,
2025-08-19,155.6699981689453,155.6999969482422,152.50999450683594,152.9199981689453,2594100.0,,,,,
2025-08-20,156.75999450683594,160.47999572753906,156.33999633789062,156.33999633789062,3050400.0,,,,,
2025-08-21,155.61000061035156,159.0,155.41000366210938,156.75,2411600.0,,,,,
2025-08-22,156.6199951171875,158.3000030517578,156.13999938964844,157.05999755859375,2426300.0,,,,,
2025-08-25,155.19000244140625,157.2100067138672,154.88999938964844,156.75999450683594,1797700.0,,,,,
2025-08-26,154.7899932861328,156.32000732421875,154.50999450683594,155.3800048828125,3614300.0,,,,,
2025-08-27,155.3699951171875,156.11000061035156,154.50999450683594,155.16000366210938,1931100.0,,,,,
2025-08-28,154.7899932861328,155.35000610351562,153.2899932861328,155.13999938964844,1831500.0,,,,,
2025-08-29,156.39999389648438,156.49000549316406,154.07000732421875,154.63999938964844,1534600.0,,,,,
2025-09-02,152.8800048828125,155.3800048828125,151.61000061035156,154.97999572753906,2228300.0,,,,,
2025-09-03,152.42999267578125,153.08999633789062,151.4600067138672,152.33999633789062,1664700.0,,,,,
2025-09-04,153.1999969482422,153.49000549316406,151.35000610351562,152.52999877929688,1538500.0,,,,,
2025-09-05,153.32000732421875,155.14999389648438,152.39999389648438,152.89999389648438,1895900.0,,,,,
2025-09-08,151.75,152.97000122070312,146.49000549316406,152.5,3313000.0,,,,,
2025-09-09,149.7899932861328,152.1199951171875,149.63999938964844,151.41000366210938,1952600.0,,,,,
2025-09-10,149.4199981689453,150.5800018310547,148.3800048828125,149.0,2734300.0,,,,,
2025-09-11,150.61000061035156,152.0,149.4199981689453,149.77999877929688,3194000.0,,,,,
2025-09-12,148.1999969482422,150.0500030517578,146.5399932861328,149.64999389648438,3111200.0,,,,,
2025-09-15,146.25,149.75,145.88999938964844,148.0800018310547,3340600.0,,,,,
2025-09-16,147.4600067138672,148.57000732421875,146.2899932861328,146.2899932861328,2664900.0,,,,,
2025-09-17,146.92999267578125,149.5399932861328,146.55999755859375,147.5,1958300.0,,,,,
2025-09-18,147.10000610351562,148.0399932861328,145.14999389648438,146.3000030517578,2739400.0,,,,,
2025-09-19,145.8800048828125,147.75,145.3000030517578,147.75,4455800.0,,,,,
2025-09-22,144.64999389648438,146.7100067138672,144.35000610351562,146.5500030517578,2044700.0,,,,,
2025-09-23,142.61000061035156,146.17999267578125,141.52999877929688,143.25,3679500.0,,,,,
2025-09-24,141.6699981689453,144.00999450683594,140.5399932861328,141.6199951171875,4224500.0,,,,,
2025-09-25,141.1300048828125,142.0,139.33999633789062,141.3300018310547,3058500.0,,,,,
2025-09-26,143.5,143.7899932861328,141.27000427246094,141.86000061035156,2575200.0,,,,,
2025-09-29,143.05999755859375,144.14999389648438,142.5,143.86000061035156,2870100.0,,,,,
2025-09-30,146.32000732421875,147.0,142.39999389648438,142.88999938964844,3736800.0,,,,,
2025-10-01,146.9499969482422,147.3800048828125,145.0,146.32000732421875,3677000.0,,,,,
2025-10-02,146.49000549316406,147.77000427246094,145.08999633789062,145.8000030517578,3262300.0,,,,,
2025-10-03,146.4199981689453,148.7899932861328,146.25,146.72000122070312,2569700.0,,,,,
2025-10-06,145.36000061035156,147.0399932861328,144.85000610351562,146.42999267578125,3119700.0,,,,,
2025-10-07,142.77000427246094,146.1999969482422,142.14999389648438,146.1999969482422,2753700.0,,,,,
2025-10-08,143.49000549316406,144.8699951171875,142.27999877929688,142.4600067138672,3016500.0,,,,,
2025-10-09,143.38999938964844,145.22000122070312,143.25,143.82000732421875,3511000.0,,,,,
2025-10-10,141.11000061035156,143.49000549316406,140.8300018310547,143.38999938964844,2958400.0,,,,,
2025-10-13,142.25999450683594,143.36000061035156,140.64999389648438,141.25999450683594,2261300.0,,,,,
2025-10-14,143.4600067138672,143.57000732421875,141.11000061035156,141.5500030517578,2805700.0,,,,,
2025-10-15,142.1199951171875,143.99000549316406,141.3300018310547,141.38999938964844,3198800.0,,,,,
2025-10-16,143.25999450683594,144.22999572753906,141.1699981689453,141.8699951171875,3385600.0,,,,,
2025-10-17,144.05999755859375,144.57000732421875,142.5500030517578,143.1300048828125,3748900.0,,,,,
2025-10-20,,,,,,144.55667114257812,145.18449004645035,143.01204626188047,143.37079774897254,2479400.0
2025-10-21,,,,,,145.5830841064453,146.7589975754791,144.04843438559865,144.32746160757077,2073400.0
2025-10-22,,,,,,146.59954833984375,147.78542162996453,145.22433189169118,145.8920052554896,2875400.0
2025-10-23,,,,,,145.88204956054688,146.99815847423181,144.67624137599236,145.49340340625707,1566300.0
2025-10-24,,,,,,145.43360900878906,146.978233745124,145.4037143214791,146.60950725856267,1375100.0
2025-10-27,,,,,,147.01809692382812,147.41670291534754,144.90545779825624,146.02156673918572,2317400.0
2025-10-28,,,,,,144.90545654296875,146.94834644495734,144.81577247653038,146.31056774054488,2934300.0
2025-10-29,,,,,,143.4405517578125,145.60302035158418,143.22131390905747,144.74600381713537,3186200.0
2025-10-30,,,,,,143.60000610351562,144.53673170687256,141.9457623428351,141.9457623428351,2476000.0
2025-10-31,,,,,,144.08999633789062,144.67999267578125,142.30999755859375,142.57000732421875,3338200.0
2025-11-03,,,,,,144.35000610351562,144.8300018310547,142.13999938964844,143.3699951171875,3994500.0
2025-11-04,,,,,,124.45999908447266,128.11000061035156,122.0,124.83000183105469,11921500.0
2025-11-05,,,,,,120.48999786376953,124.45999908447266,119.06999969482422,124.19999694824219,8355300.0
2025-11-06,,,,,,119.55999755859375,121.5,119.05999755859375,120.5999984741211,7260900.0
2025-11-07,,,,,,120.23999786376953,120.2699966430664,117.26000213623047,119.55999755859375,5808800.0
2025-11-10,,,,,,119.79000091552734,121.30999755859375,118.5199966430664,120.43000030517578,4828400.0
2025-11-11,,,,,,120.12000274658203,121.33999633789062,119.58000183105469,119.66999816894531,5574800.0
2025-11-12,,,,,,121.25,122.95999908447266,119.76000213623047,120.18000030517578,5002800.0
2025-11-13,,,,,,121.16000366210938,122.5199966430664,120.69000244140625,121.08000183105469,3826400.0
2025-11-14,,,,,,120.81999969482422,121.9000015258789,120.33000183105469,121.05999755859375,2964800.0
2025-11-17,,,,,,118.80000305175781,121.08999633789062,118.3499984741211,120.70999908447266,4714700.0
2025-11-18,,,,,,118.13999938964844,119.12999725341797,117.08999633789062,118.43000030517578,6740900.0
2025-11-19,,,,,,117.08000183105469,118.95999908447266,115.25,118.69000244140625,5415500.0
2025-11-20,,,,,,115.88999938964844,118.43000030517578,115.70999908447266,117.4000015258789,3961000.0
2025-11-21,,,,,,122.05999755859375,122.36000061035156,116.0,116.37999725341797,6374800.0
2025-11-24,,,,,,122.87000274658203,122.94000244140625,120.2699966430664,121.62999725341797,7826900.0
2025-11-25,,,,,,127.88999938964844,129.0399932861328,123.44999694824219,123.77999877929688,6021600.0
2025-11-26,,,,,,127.69000244140625,129.05999755859375,126.93000030517578,127.55000305175781,3199000.0
2025-11-28,,,,,,128.17999267578125,129.30999755859375,127.75,128.32000732421875,2143000.0
2025-12-01,,,,,,127.25,129.5800018310547,127.16999816894531,128.19000244140625,4206900.0
2025-12-02,,,,,,124.44000244140625,126.0,122.5199966430664,126.0,6896900.0
2025-12-03,,,,,,122.56999969482422,125.80000305175781,121.25,125.27999877929688,5019700.0
2025-12-04,,,,,,120.41000366210938,123.30999755859375,119.72000122070312,122.45999908447266,4938900.0
2025-12-05,,,,,,118.6500015258789,121.33000183105469,118.47000122070312,120.79000091552734,4279500.0
2025-12-08,,,,,,118.16000366210938,120.1500015258789,117.5199966430664,118.5,5272600.0
2025-12-09,,,,,,115.75,118.5,115.58999633789062,117.91999816894531,4364400.0
2025-12-10,,,,,,118.06999969482422,118.44000244140625,115.5999984741211,115.95999908447266,5915600.0
2025-12-11,,,,,,117.66000366210938,119.83000183105469,117.13999938964844,118.97000122070312,6150000.0
2025-12-12,,,,,,118.66000366210938,121.08000183105469,118.20999908447266,119.19000244140625,5071100.0
2025-12-15,,,,,,120.9800033569336,122.55000305175781,118.69999694824219,118.79000091552734,7159500.0
2025-12-16,,,,,,123.2300033569336,124.54000091552734,120.72000122070312,121.83000183105469,19575300.0
2025-12-17,,,,,,122.25,124.44000244140625,122.25,123.30000305175781,7021400.0
2025-12-18,,,,,,122.76000213623047,125.52999877929688,122.0,122.20999908447266,7929800.0
2025-12-19,,,,,,122.23999786376953,124.5,122.18000030517578,122.6500015258789,11297500.0
2025-12-22,,,,,,123.77999877929688,123.94000244140625,121.12000274658203,121.98999786376953,5452400.0
2025-12-23,,,,,,122.86000061035156,123.72000122070312,122.4552001953125,123.0,851013.0
