Date,Close,High,Low,Open,Volume,"('Close', 'HCTI')","('High', 'HCTI')","('Low', 'HCTI')","('Open', 'HCTI')","('Volume', 'HCTI')"
2024-11-19,281.3699951171875,295.06500244140625,276.3900146484375,283.8599853515625,190.0,,,,,
2024-11-20,286.3500061035156,288.8399963378906,273.8999938964844,281.3699951171875,63.0,,,,,
2024-11-21,266.42999267578125,303.7799987792969,258.9599914550781,303.7799987792969,82.0,,,,,
2024-11-22,271.4100036621094,278.8800048828125,260.4540100097656,266.42999267578125,156.0,,,,,
2024-11-25,221.6100006103516,271.4100036621094,211.8990020751953,271.4100036621094,349.0,,,,,
2024-11-26,206.6699981689453,229.0800018310547,206.6699981689453,211.6499938964844,218.0,,,,,
2024-11-27,169.32000732421875,204.17999267578125,164.83799743652344,201.69000244140625,424.0,,,,,
2024-11-29,172.80599975585938,178.78199768066406,161.85000610351562,164.33999633789062,79.0,,,,,
2024-12-02,159.36000061035156,176.04299926757812,159.36000061035156,176.04299926757812,155.0,,,,,
2024-12-03,154.62899780273438,171.80999755859375,154.62899780273438,164.33999633789062,139.0,,,,,
2024-12-04,172.80599975585938,232.31700134277344,152.13900756835938,160.85400390625,2548.0,,,,,
2024-12-05,172.30799865722656,177.78599548339844,161.85000610351562,164.33999633789062,266.0,,,,,
2024-12-06,293.82000732421875,413.3399963378906,174.3000030517578,186.75,17424.0,,,,,
2024-12-09,236.5500030517578,306.2699890136719,229.0800018310547,298.79998779296875,1886.0,,,,,
2024-12-10,219.1199951171875,258.9599914550781,215.1360015869141,229.5780029296875,450.0,,,,,
2024-12-11,213.1439971923828,225.593994140625,199.44900512695312,212.64599609375,281.0,,,,,
2024-12-12,231.57000732421875,245.26499938964844,216.6300048828125,216.6300048828125,351.0,,,,,
2024-12-13,224.1000061035156,244.0200042724609,211.6499938964844,216.6300048828125,53.0,,,,,
2024-12-16,224.1000061035156,229.0800018310547,211.6499938964844,228.58200073242188,121.0,,,,,
2024-12-17,219.86700439453125,219.86700439453125,189.2400054931641,211.8990020751953,198.0,,,,,
2024-12-18,213.39300537109372,225.0959930419922,196.46099853515625,220.86300659179688,111.0,,,,,
2024-12-19,205.4250030517578,208.91099548339844,201.19200134277344,205.92300415039065,37.0,,,,,
2024-12-20,204.17999267578125,209.16000366210935,191.97900390625,209.16000366210935,49.0,,,,,
2024-12-23,193.7220001220703,204.17999267578125,191.72999572753903,201.69000244140625,52.0,,,,,
2024-12-24,182.26800537109372,201.4409942626953,181.7700042724609,187.2480010986328,65.0,,,,,
2024-12-26,187.9949951171875,200.69400024414065,185.0070037841797,194.22000122070312,124.0,,,,,
2024-12-27,199.1999969482422,202.18800354003903,182.0189971923828,201.69000244140625,101.0,,,,,
2024-12-30,205.92300415039065,205.92300415039065,189.2400054931641,194.22000122070312,237.0,,,,,
2024-12-31,245.51400756835935,398.3999938964844,204.17999267578125,205.92300415039065,13737.0,,,,,
2025-01-02,221.6100006103516,243.52200317382807,219.1199951171875,224.1000061035156,599.0,,,,,
2025-01-03,298.79998779296875,298.79998779296875,234.3090057373047,235.8029937744141,40727.0,,,,,
2025-01-06,423.2999877929688,435.75,288.59100341796875,296.3099975585937,5963.0,,,,,
2025-01-07,306.2699890136719,368.5199890136719,301.2900085449219,363.5400085449219,1069.0,,,,,
2025-01-08,268.9200134277344,295.06500244140625,253.97999572753903,291.3299865722656,591.0,,,,,
2025-01-10,256.4700012207031,285.8519897460937,236.5500030517578,276.3900146484375,471.0,,,,,
2025-01-13,238.04400634765625,258.9599914550781,229.0800018310547,249.0,201.0,,,,,
2025-01-14,233.5619964599609,246.50999450683597,221.6100006103516,246.50999450683597,377.0,,,,,
2025-01-15,212.39700317382807,231.57000732421875,204.17999267578125,226.58999633789065,355.0,,,,,
2025-01-16,211.6499938964844,222.35699462890625,211.6499938964844,216.3809967041016,90.0,,,,,
2025-01-17,238.54200744628903,241.52999877929688,211.6499938964844,216.6300048828125,429.0,,,,,
2025-01-21,224.3489990234375,238.54200744628903,221.6100006103516,232.5659942626953,286.0,,,,,
2025-01-22,220.3650054931641,224.1000061035156,211.6499938964844,224.1000061035156,139.0,,,,,
2025-01-23,216.3809967041016,221.6100006103516,207.9149932861328,220.3650054931641,143.0,,,,,
2025-01-24,197.9550018310547,217.875,197.9550018310547,209.16000366210935,389.0,,,,,
2025-01-27,204.4290008544922,224.1000061035156,188.4929962158203,221.6100006103516,266.0,,,,,
2025-01-28,191.23199462890625,198.20399475097656,186.75,198.20399475097656,155.0,,,,,
2025-01-29,198.70199584960935,203.43299865722656,186.75,186.75,464.0,,,,,
2025-01-30,192.9750061035156,199.1999969482422,186.75,194.9669952392578,54.0,,,,,
2025-01-31,174.3000030517578,191.72999572753903,161.85000610351562,186.75,1196.0,,,,,
2025-02-03,177.28799438476562,177.28799438476562,161.85000610351562,177.03900146484375,198.0,,,,,
2025-02-04,181.7700042724609,192.9750061035156,177.28799438476562,177.28799438476562,330.0,,,,,
2025-02-05,178.03500366210938,189.2400054931641,168.0749969482422,189.2400054931641,408.0,,,,,
2025-02-06,161.6009979248047,174.5489959716797,158.11500549316406,172.80599975585938,863.0,,,,,
2025-02-07,156.8699951171875,164.33999633789062,148.15499877929688,161.85000610351562,556.0,,,,,
2025-02-10,151.88999938964844,156.8699951171875,137.9459991455078,154.62899780273438,518.0,,,,,
2025-02-11,143.9219970703125,153.8820037841797,136.9499969482422,149.39999389648438,407.0,,,,,
2025-02-12,136.45199584960938,144.4199981689453,124.7490005493164,144.4199981689453,698.0,,,,,
2025-02-13,145.41600036621094,156.8699951171875,124.7490005493164,136.45199584960938,5948.0,,,,,
2025-02-14,119.27100372314452,126.49199676513672,112.5479965209961,125.74500274658205,28769.0,,,,,
2025-02-18,179.27999877929688,218.12399291992188,149.39999389648438,196.95899963378903,250990.0,,,,,
2025-02-19,114.04199981689452,161.6009979248047,107.31900024414062,158.36399841308594,12802.0,,,,,
2025-02-20,125.24700164794922,131.7209930419922,109.06199645996094,114.54000091552734,3341.0,,,,,
2025-02-21,98.3550033569336,121.51200103759766,98.3550033569336,119.5199966430664,3729.0,,,,,
2025-02-24,83.91300201416016,109.55999755859376,79.92900085449219,98.3550033569336,3278.0,,,,,
2025-02-25,94.62000274658205,101.59200286865234,77.19000244140625,82.41899871826172,52266.0,,,,,
2025-02-26,126.98999786376952,161.85000610351562,115.03800201416016,134.70899963378906,312597.0,,,,,
2025-02-27,108.31500244140624,126.74099731445312,100.84500122070312,100.84500122070312,12220.0,,,,,
2025-02-28,111.0540008544922,118.2750015258789,102.33899688720705,109.80899810791016,3051.0,,,,,
2025-03-03,94.12200164794922,104.08200073242188,90.63600158691406,102.08999633789062,2635.0,,,,,
2025-03-04,86.15399932861328,94.62000274658205,77.43900299072266,94.62000274658205,1719.0,,,,,
2025-03-05,88.14600372314453,91.88099670410156,84.66000366210938,85.90499877929688,730.0,,,,,
2025-03-06,91.38300323486328,91.38300323486328,84.66000366210938,84.66000366210938,423.0,,,,,
2025-03-07,88.89299774169922,93.375,84.66000366210938,89.63999938964844,1461.0,,,,,
2025-03-10,77.19000244140625,88.89299774169922,74.9489974975586,82.16999816894531,1920.0,,,,,
2025-03-11,80.92500305175781,85.90499877929688,74.69999694824219,74.69999694824219,64113.0,,,,,
2025-03-12,104.33100128173828,122.01000213623048,87.39900207519531,109.55999755859376,138306.0,,,,,
2025-03-13,113.29499816894533,122.01000213623048,97.11000061035156,103.33499908447266,7802.0,,,,,
2025-03-14,112.0500030517578,114.54000091552734,104.58000183105467,112.0500030517578,1754.0,,,,,
2025-03-17,99.35099792480467,104.58000183105467,91.88099670410156,97.11000061035156,2748.0,,,,,
2025-03-18,97.11000061035156,100.84500122070312,95.86499786376952,100.84500122070312,675.0,,,,,
2025-03-19,94.86900329589844,96.36299896240234,90.13800048828124,94.37100219726562,770.0,,,,,
2025-03-20,90.88500213623048,94.12200164794922,87.64800262451172,92.12999725341795,584.0,,,,,
2025-03-21,92.8769989013672,95.86499786376952,84.66000366210938,92.12999725341795,1023.0,,,,,
2025-03-24,89.63999938964844,92.12999725341795,86.6520004272461,88.64399719238281,494.0,,,,,
2025-03-25,82.41899871826172,86.9010009765625,81.9209976196289,86.40299987792969,829.0,,,,,
2025-03-26,88.14600372314453,88.3949966430664,82.16999816894531,82.16999816894531,320.0,,,,,
2025-03-27,86.6520004272461,87.89700317382812,82.91699981689453,86.15399932861328,320.0,,,,,
2025-03-28,81.6719970703125,90.63600158691406,79.68000030517578,82.91699981689453,823.0,,,,,
2025-03-31,74.69999694824219,79.68000030517578,73.45500183105469,79.68000030517578,1626.0,,,,,
2025-04-01,77.43900299072266,109.55999755859376,76.44300079345703,76.44300079345703,18922.0,,,,,
2025-04-02,62.499000549316406,80.427001953125,59.7599983215332,74.9489974975586,4865.0,,,,,
2025-04-03,57.27000045776367,64.73999786376953,55.02899932861328,57.02099990844727,1472.0,,,,,
2025-04-04,55.7760009765625,62.0009994506836,53.78400039672852,62.0009994506836,1061.0,,,,,
2025-04-07,58.76399993896485,62.25,49.79999923706055,55.527000427246094,1674.0,,,,,
2025-04-08,55.7760009765625,60.00899887084961,53.2859992980957,58.76399993896485,753.0,,,,,
2025-04-09,57.27000045776367,61.005001068115234,53.78400039672852,54.53099822998047,1222.0,,,,,
2025-04-10,53.78400039672852,58.76399993896485,52.53900146484375,54.77999877929688,685.0,,,,,
2025-04-11,55.27799987792969,58.51499938964844,52.290000915527344,52.290000915527344,295.0,,,,,
2025-04-14,53.0369987487793,57.51900100708008,51.04499816894531,54.03300094604492,29237.0,,,,,
2025-04-15,52.290000915527344,54.28200149536133,47.310001373291016,51.542999267578125,9075.0,,,,,
2025-04-16,49.79999923706055,52.53900146484375,49.79999923706055,50.79600143432617,1121.0,,,,,
2025-04-17,50.79600143432617,51.542999267578125,47.80799865722656,50.04899978637695,2087.0,,,,,
2025-04-21,52.290000915527344,52.290000915527344,48.55500030517578,49.30199813842773,602.0,,,,,
2025-04-22,50.79600143432617,52.290000915527344,47.80799865722656,49.79999923706055,1096.0,,,,,
2025-04-23,50.79600143432617,52.290000915527344,49.79999923706055,52.290000915527344,1160.0,,,,,
2025-04-24,44.81999969482422,50.04899978637695,44.321998596191406,49.79999923706055,3384.0,,,,,
2025-04-25,46.06499862670898,48.305999755859375,44.81999969482422,47.06100082397461,1510.0,,,,,
2025-04-28,36.85200119018555,46.8120002746582,35.358001708984375,46.06499862670898,4877.0,,,,,
2025-04-29,35.85599899291992,38.34600067138672,35.358001708984375,38.34600067138672,2975.0,,,,,
2025-04-30,39.09299850463867,40.58700180053711,33.36600112915039,36.60300064086914,4215.0,,,,,
2025-05-01,67.2300033569336,109.55999755859376,37.34999847412109,37.84799957275391,414402.0,,,,,
2025-05-02,52.04100036621094,62.25,43.57500076293945,55.527000427246094,44059.0,,,,,
2025-05-05,47.310001373291016,54.53099822998047,47.310001373291016,49.55099868774414,7116.0,,,,,
2025-05-06,48.05699920654297,50.04899978637695,45.31800079345703,45.31800079345703,3698.0,,,,,
2025-05-07,47.55899810791016,48.305999755859375,46.06499862670898,47.310001373291016,2131.0,,,,,
2025-05-08,57.51900100708008,60.00899887084961,48.305999755859375,49.55099868774414,9077.0,,,,,
2025-05-09,49.55099868774414,63.24599838256836,48.80400085449219,59.262001037597656,30761.0,,,,,
2025-05-12,57.27000045776367,60.75600051879883,48.55500030517578,49.30199813842773,4488.0,,,,,
2025-05-13,53.0369987487793,58.016998291015625,50.547000885009766,58.016998291015625,2323.0,,,,,
2025-05-14,56.025001525878906,124.5,51.79199981689453,51.79199981689453,179117.0,,,,,
2025-05-15,9.461999893188477,11.204999923706056,7.46999979019165,10.70699977874756,1009924.0,,,,,
2025-05-16,1.9919999837875368,3.734999895095825,1.743000030517578,3.236999988555908,2701446.0,,,,,
2025-05-19,2.240999937057495,4.232999801635742,2.240999937057495,3.486000061035156,8469975.0,,,,,
2025-05-20,2.490000009536743,3.236999988555908,1.9919999837875368,2.739000082015991,2706994.0,,,,,
2025-05-21,1.9919999837875368,2.490000009536743,1.9919999837875368,2.490000009536743,1511498.0,,,,,
2025-05-22,1.743000030517578,1.9919999837875368,1.743000030517578,1.9919999837875368,1168351.0,,,,,
2025-05-23,1.49399995803833,1.743000030517578,1.49399995803833,1.743000030517578,1298943.0,,,,,
2025-05-27,1.49399995803833,1.743000030517578,1.49399995803833,1.49399995803833,855983.0,,,,,
2025-05-28,1.49399995803833,1.49399995803833,1.49399995803833,1.49399995803833,1777217.0,,,,,
2025-05-29,2.240999937057495,3.236999988555908,1.9919999837875368,2.98799991607666,10121005.0,,,,,
2025-05-30,1.9919999837875368,2.739000082015991,1.743000030517578,2.739000082015991,1735756.0,,,,,
2025-06-02,1.9919999837875368,2.240999937057495,1.743000030517578,1.9919999837875368,833308.0,,,,,
2025-06-03,1.743000030517578,1.9919999837875368,1.743000030517578,1.9919999837875368,824715.0,,,,,
2025-06-04,1.743000030517578,1.743000030517578,1.743000030517578,1.743000030517578,812715.0,,,,,
2025-06-05,1.743000030517578,1.743000030517578,1.49399995803833,1.743000030517578,669027.0,,,,,
2025-06-06,1.743000030517578,1.743000030517578,1.49399995803833,1.743000030517578,429425.0,,,,,
2025-06-09,1.743000030517578,1.743000030517578,1.743000030517578,1.743000030517578,697045.0,,,,,
2025-06-10,1.743000030517578,1.743000030517578,1.743000030517578,1.743000030517578,604957.0,,,,,
2025-06-11,2.240999937057495,2.490000009536743,1.9919999837875368,2.490000009536743,8571571.0,,,,,
2025-06-12,7.46999979019165,10.70699977874756,6.9720001220703125,8.217000007629395,23083496.0,,,,,
2025-06-13,4.980000019073486,6.7230000495910645,4.730999946594238,6.7230000495910645,3442131.0,,,,,
2025-06-16,6.473999977111816,7.718999862670898,5.727000236511231,7.46999979019165,3664574.0,,,,,
2025-06-17,5.478000164031982,6.7230000495910645,5.229000091552734,6.224999904632568,1431995.0,,,,,
2025-06-18,6.7230000495910645,6.9720001220703125,5.97599983215332,6.224999904632568,1828095.0,,,,,
2025-06-20,7.46999979019165,7.967999935150146,6.7230000495910645,7.22100019454956,2344270.0,,,,,
2025-06-23,7.718999862670898,9.213000297546388,6.9720001220703125,8.217000007629395,2227411.0,,,,,
2025-06-24,8.217000007629395,8.71500015258789,7.718999862670898,8.217000007629395,1562255.0,,,,,
2025-06-25,7.718999862670898,8.96399974822998,7.46999979019165,8.217000007629395,1076409.0,,,,,
2025-06-26,6.7230000495910645,6.9720001220703125,5.97599983215332,6.224999904632568,1317473.0,,,,,
2025-06-27,5.727000236511231,6.473999977111816,5.727000236511231,6.224999904632568,936340.0,,,,,
2025-06-30,6.9720001220703125,7.46999979019165,5.727000236511231,5.97599983215332,1185632.0,,,,,
2025-07-01,6.7230000495910645,6.9720001220703125,6.224999904632568,6.7230000495910645,683844.0,,,,,
2025-07-02,6.224999904632568,6.473999977111816,5.97599983215332,6.473999977111816,665852.0,,,,,
2025-07-03,6.473999977111816,6.9720001220703125,6.224999904632568,6.224999904632568,584753.0,,,,,
2025-07-07,5.727000236511231,6.473999977111816,5.229000091552734,6.224999904632568,906121.0,,,,,
2025-07-08,5.478000164031982,5.727000236511231,4.980000019073486,5.727000236511231,708713.0,,,,,
2025-07-09,4.980000019073486,5.478000164031982,4.980000019073486,5.229000091552734,564712.0,,,,,
2025-07-10,5.97599983215332,6.7230000495910645,5.229000091552734,5.727000236511231,1947361.0,,,,,
2025-07-11,5.727000236511231,5.97599983215332,5.229000091552734,5.97599983215332,490334.0,,,,,
2025-07-14,5.229000091552734,5.727000236511231,5.229000091552734,5.478000164031982,338058.0,,,,,
2025-07-15,5.229000091552734,5.229000091552734,4.980000019073486,5.229000091552734,273812.0,,,,,
2025-07-16,5.229000091552734,5.229000091552734,4.980000019073486,5.229000091552734,319453.0,,,,,
2025-07-17,5.229000091552734,5.229000091552734,4.980000019073486,5.229000091552734,412086.0,,,,,
2025-07-18,4.730999946594238,4.980000019073486,4.48199987411499,4.980000019073486,478375.0,,,,,
2025-07-21,4.730999946594238,4.980000019073486,3.486000061035156,4.730999946594238,754410.0,,,,,
2025-07-22,4.730999946594238,4.730999946594238,4.232999801635742,4.48199987411499,638631.0,,,,,
2025-07-23,6.224999904632568,7.22100019454956,5.478000164031982,6.7230000495910645,3777484.0,,,,,
2025-07-24,13.446000099182127,14.9399995803833,7.967999935150146,8.465999603271484,12846832.0,,,,,
2025-07-25,17.180999755859375,21.663000106811523,14.192999839782717,18.426000595092773,8562148.0,,,,,
