Date,Close,High,Low,Open,Volume,"('Close', 'AXIN')","('High', 'AXIN')","('Low', 'AXIN')","('Open', 'AXIN')","('Volume', 'AXIN')"
2025-10-01,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,0.0,,,,,
2025-10-02,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,200.0,,,,,
2025-10-03,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0.0,,,,,
2025-10-06,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,300.0,,,,,
2025-10-07,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,1000.0,,,,,
2025-10-08,9.970000267028809,9.979999542236328,9.970000267028809,9.979999542236328,109600.0,,,,,
2025-10-09,9.979999542236328,9.979999542236328,9.970000267028809,9.970000267028809,28500.0,,,,,
2025-10-10,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,125200.0,,,,,
2025-10-13,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0.0,,,,,
2025-10-14,10.0,10.0,10.0,10.0,24400.0,,,,,
2025-10-15,10.039999961853027,10.039999961853027,10.0,10.0,68000.0,,,,,
2025-10-16,10.020000457763672,10.0600004196167,10.020000457763672,10.020000457763672,66100.0,,,,,
2025-10-17,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,6800.0,,,,,
2025-10-20,,,,,,10.020000457763672,10.039999961853027,10.020000457763672,10.029999732971191,102700.0
2025-10-21,,,,,,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,6600.0
2025-10-22,,,,,,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,500.0
2025-10-23,,,,,,10.03499984741211,10.039999961853027,10.03499984741211,10.039999961853027,300.0
2025-10-24,,,,,,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,102000.0
2025-10-27,,,,,,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,52300.0
2025-10-28,,,,,,10.050000190734863,10.050000190734863,10.039999961853027,10.039999961853027,221700.0
2025-10-29,,,,,,10.069999694824219,10.069999694824219,10.050000190734863,10.055000305175781,170800.0
2025-10-30,,,,,,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,0.0
2025-10-31,,,,,,10.0600004196167,10.0600004196167,10.050000190734863,10.050000190734863,26600.0
2025-11-03,,,,,,10.069999694824219,10.069999694824219,10.050000190734863,10.050000190734863,500.0
2025-11-04,,,,,,10.069999694824219,10.069999694824219,10.0600004196167,10.0600004196167,1600.0
2025-11-05,,,,,,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,0.0
2025-11-06,,,,,,10.0600004196167,10.0600004196167,10.0600004196167,10.0600004196167,25100.0
2025-11-07,,,,,,10.079999923706055,10.079999923706055,10.069999694824219,10.069999694824219,54700.0
2025-11-10,,,,,,10.069999694824219,10.079999923706055,10.0600004196167,10.069999694824219,76500.0
2025-11-11,,,,,,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,600.0
2025-11-12,,,,,,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,0.0
2025-11-13,,,,,,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,0.0
2025-11-14,,,,,,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,1500.0
2025-11-17,,,,,,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,600.0
2025-11-18,,,,,,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,0.0
2025-11-19,,,,,,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,0.0
2025-11-20,,,,,,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,0.0
2025-11-21,,,,,,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,0.0
2025-11-24,,,,,,10.069999694824219,10.069999694824219,10.069999694824219,10.069999694824219,0.0
2025-11-25,,,,,,10.0600004196167,10.0600004196167,10.0600004196167,10.0600004196167,3900.0
2025-11-26,,,,,,10.0600004196167,10.0600004196167,10.0600004196167,10.0600004196167,0.0
2025-11-28,,,,,,10.0600004196167,10.0600004196167,10.0600004196167,10.0600004196167,0.0
2025-12-01,,,,,,10.079999923706055,10.085000038146973,10.079999923706055,10.079999923706055,51200.0
2025-12-02,,,,,,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,300.0
2025-12-03,,,,,,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,0.0
2025-12-04,,,,,,10.09000015258789,10.100000381469727,10.079999923706055,10.09000015258789,111800.0
2025-12-05,,,,,,10.100000381469727,10.100000381469727,10.09000015258789,10.100000381469727,3200.0
2025-12-08,,,,,,10.09000015258789,10.140000343322754,10.09000015258789,10.140000343322754,1700.0
2025-12-09,,,,,,10.083999633789062,10.149999618530273,10.083999633789062,10.149999618530273,2100.0
2025-12-10,,,,,,10.09000015258789,10.09000015258789,10.07800006866455,10.09000015258789,3200.0
2025-12-11,,,,,,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,0.0
2025-12-12,,,,,,10.069999694824219,10.09000015258789,10.069999694824219,10.09000015258789,27000.0
2025-12-15,,,,,,10.069999694824219,10.09000015258789,10.069999694824219,10.09000015258789,311400.0
2025-12-16,,,,,,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,100.0
2025-12-17,,,,,,10.079999923706055,10.079999923706055,10.079999923706055,10.079999923706055,0.0
2025-12-18,,,,,,10.050000190734863,10.0600004196167,10.050000190734863,10.0600004196167,30900.0
2025-12-19,,,,,,10.074999809265137,10.074999809265137,10.074999809265137,10.074999809265137,200.0
2025-12-22,,,,,,10.074999809265137,10.074999809265137,10.074999809265137,10.074999809265137,0.0
2025-12-23,,,,,,10.0600004196167,10.0600004196167,10.0600004196167,10.0600004196167,50040.0
