Date,Close,High,Low,Open,Volume,"('Close', 'CADL')","('High', 'CADL')","('Low', 'CADL')","('Open', 'CADL')","('Volume', 'CADL')"
2025-07-28,6.860000133514404,7.0,6.760000228881836,6.980000019073486,672300.0,,,,,
2025-07-29,6.570000171661377,6.951000213623047,6.349999904632568,6.869999885559082,841400.0,,,,,
2025-07-30,6.570000171661377,6.932000160217285,6.46999979019165,6.5,641500.0,,,,,
2025-07-31,6.445000171661377,6.690000057220459,6.340000152587891,6.420000076293945,582100.0,,,,,
2025-08-01,6.289999961853027,6.340000152587891,6.110000133514404,6.300000190734863,592000.0,,,,,
2025-08-04,6.309999942779541,6.400000095367432,6.170000076293945,6.309999942779541,417500.0,,,,,
2025-08-05,6.170000076293945,6.375,6.079999923706055,6.369999885559082,480300.0,,,,,
2025-08-06,5.960000038146973,6.175000190734863,5.900000095367432,6.150000095367432,640900.0,,,,,
2025-08-07,5.840000152587891,6.039999961853027,5.739999771118164,6.03000020980835,534700.0,,,,,
2025-08-08,6.019999980926514,6.034999847412109,5.840000152587891,5.840000152587891,476100.0,,,,,
2025-08-11,6.210000038146973,6.369999885559082,6.0,6.050000190734863,588000.0,,,,,
2025-08-12,6.349999904632568,6.429999828338623,6.119999885559082,6.210000038146973,501600.0,,,,,
2025-08-13,6.400000095367432,6.480000019073486,6.110000133514404,6.28000020980835,862600.0,,,,,
2025-08-14,6.039999961853027,6.46999979019165,5.909999847412109,6.130000114440918,1133100.0,,,,,
2025-08-15,6.090000152587891,6.130000114440918,5.860000133514404,6.090000152587891,768900.0,,,,,
2025-08-18,5.960000038146973,6.159999847412109,5.909999847412109,6.099999904632568,566800.0,,,,,
2025-08-19,5.559999942779541,5.910999774932861,5.519999980926514,5.900000095367432,912100.0,,,,,
2025-08-20,5.559999942779541,5.639999866485596,5.449999809265137,5.559999942779541,739500.0,,,,,
2025-08-21,5.789999961853027,5.800000190734863,5.5,5.5,400500.0,,,,,
2025-08-22,5.949999809265137,6.175000190734863,5.800000190734863,5.840000152587891,681700.0,,,,,
2025-08-25,5.710000038146973,5.953000068664551,5.695000171661377,5.949999809265137,402400.0,,,,,
2025-08-26,5.960000038146973,5.96999979019165,5.693999767303467,5.739999771118164,314500.0,,,,,
2025-08-27,5.909999847412109,6.03000020980835,5.840000152587891,5.929999828338623,365700.0,,,,,
2025-08-28,5.820000171661377,6.159999847412109,5.789999961853027,5.940000057220459,588500.0,,,,,
2025-08-29,5.789999961853027,5.920000076293945,5.699999809265137,5.849999904632568,328800.0,,,,,
2025-09-02,5.860000133514404,6.039999961853027,5.760000228881836,5.809999942779541,444000.0,,,,,
2025-09-03,5.105000019073486,5.568999767303467,4.861999988555908,5.440000057220459,2408600.0,,,,,
2025-09-04,4.894999980926514,5.218999862670898,4.829999923706055,5.210000038146973,925000.0,,,,,
2025-09-05,5.0,5.050000190734863,4.829999923706055,4.940000057220459,941000.0,,,,,
2025-09-08,5.099999904632568,5.199999809265137,4.949999809265137,5.0,688200.0,,,,,
2025-09-09,4.96999979019165,5.289999961853027,4.820000171661377,5.130000114440918,1070700.0,,,,,
2025-09-10,4.849999904632568,4.980000019073486,4.809999942779541,4.96999979019165,739200.0,,,,,
2025-09-11,4.914999961853027,5.010000228881836,4.849999904632568,4.849999904632568,472100.0,,,,,
2025-09-12,4.789999961853027,4.926000118255615,4.744999885559082,4.889999866485596,787000.0,,,,,
2025-09-15,4.849999904632568,4.860000133514404,4.602000236511231,4.75,789000.0,,,,,
2025-09-16,4.849999904632568,4.949999809265137,4.820000171661377,4.849999904632568,406700.0,,,,,
2025-09-17,4.840000152587891,5.03000020980835,4.820000171661377,4.940000057220459,777900.0,,,,,
2025-09-18,4.940000057220459,5.019999980926514,4.840000152587891,4.940000057220459,725800.0,,,,,
2025-09-19,4.809999942779541,5.03000020980835,4.800000190734863,5.0,930700.0,,,,,
2025-09-22,5.230000019073486,5.289999961853027,4.800000190734863,4.820000171661377,869800.0,,,,,
2025-09-23,5.289999961853027,5.489999771118164,5.230000019073486,5.300000190734863,952000.0,,,,,
2025-09-24,5.429999828338623,5.485000133514404,5.269999980926514,5.360000133514404,624700.0,,,,,
2025-09-25,5.269999980926514,5.380000114440918,5.199999809265137,5.380000114440918,638400.0,,,,,
2025-09-26,5.539999961853027,5.550000190734863,5.239999771118164,5.289999961853027,729000.0,,,,,
2025-09-29,5.400000095367432,5.639999866485596,5.328999996185303,5.590000152587891,980500.0,,,,,
2025-09-30,5.099999904632568,5.429999828338623,5.099999904632568,5.349999904632568,735000.0,,,,,
2025-10-01,5.539999961853027,5.539999961853027,5.03000020980835,5.03000020980835,863100.0,,,,,
2025-10-02,5.409999847412109,5.75,5.394999980926514,5.539999961853027,807300.0,,,,,
2025-10-03,5.559999942779541,5.760000228881836,5.409999847412109,5.409999847412109,534400.0,,,,,
2025-10-06,5.46999979019165,5.650000095367432,5.380000114440918,5.630000114440918,558900.0,,,,,
2025-10-07,5.630000114440918,5.730000019073486,5.40500020980835,5.480000019073486,581200.0,,,,,
2025-10-08,6.300000190734863,6.639999866485596,5.593999862670898,5.639999866485596,1984400.0,,,,,
2025-10-09,6.550000190734863,6.610000133514404,6.28000020980835,6.53000020980835,912900.0,,,,,
2025-10-10,6.190000057220459,6.590000152587891,6.090000152587891,6.590000152587891,942000.0,,,,,
2025-10-13,6.46999979019165,6.539999961853027,6.159999847412109,6.28000020980835,685100.0,,,,,
2025-10-14,5.775000095367432,6.360000133514404,5.590000152587891,6.349999904632568,1894100.0,,,,,
2025-10-15,5.974999904632568,6.170000076293945,5.808000087738037,5.880000114440918,962300.0,,,,,
2025-10-16,5.420000076293945,6.269999980926514,5.389999866485596,5.940000057220459,1246000.0,,,,,
2025-10-17,5.329999923706055,5.510000228881836,5.263000011444092,5.349999904632568,726000.0,,,,,
2025-10-20,,,,,,5.539999961853027,5.64300012588501,5.360000133514404,5.380000114440918,657300.0
2025-10-21,,,,,,5.489999771118164,5.699999809265137,5.38100004196167,5.650000095367432,477200.0
2025-10-22,,,,,,5.260000228881836,5.489999771118164,5.110000133514404,5.409999847412109,872400.0
2025-10-23,,,,,,5.309999942779541,5.519999980926514,5.230000019073486,5.25,538300.0
2025-10-24,,,,,,5.400000095367432,5.505000114440918,5.329999923706055,5.389999866485596,574200.0
2025-10-27,,,,,,5.400000095367432,5.599999904632568,5.380000114440918,5.480000019073486,422700.0
2025-10-28,,,,,,5.599999904632568,5.849999904632568,5.409999847412109,5.570000171661377,803800.0
2025-10-29,,,,,,5.489999771118164,5.570000171661377,5.349999904632568,5.570000171661377,546600.0
2025-10-30,,,,,,5.579999923706055,5.800000190734863,5.385000228881836,5.440000057220459,913800.0
2025-10-31,,,,,,5.380000114440918,5.670000076293945,5.300000190734863,5.590000152587891,837400.0
2025-11-03,,,,,,5.21999979019165,5.440000057220459,5.190000057220459,5.349999904632568,518500.0
2025-11-04,,,,,,5.130000114440918,5.269999980926514,5.03000020980835,5.03000020980835,579100.0
2025-11-05,,,,,,5.090000152587891,5.139999866485596,4.980000019073486,5.139999866485596,499800.0
2025-11-06,,,,,,4.940000057220459,5.070000171661377,4.920000076293945,5.039999961853027,443600.0
2025-11-07,,,,,,5.039999961853027,5.059999942779541,4.769999980926514,4.909999847412109,586200.0
2025-11-10,,,,,,5.070000171661377,5.320000171661377,4.945000171661377,5.179999828338623,486800.0
2025-11-11,,,,,,5.019999980926514,5.130000114440918,4.96999979019165,5.019999980926514,569200.0
2025-11-12,,,,,,4.920000076293945,5.114999771118164,4.860000133514404,5.03000020980835,682500.0
2025-11-13,,,,,,4.610000133514404,4.880000114440918,4.460000038146973,4.880000114440918,1436100.0
2025-11-14,,,,,,4.639999866485596,4.730000019073486,4.510000228881836,4.53000020980835,554100.0
2025-11-17,,,,,,4.730000019073486,4.980000019073486,4.565000057220459,4.639999866485596,803100.0
2025-11-18,,,,,,4.619999885559082,4.699999809265137,4.449999809265137,4.659999847412109,722400.0
2025-11-19,,,,,,4.420000076293945,4.7230000495910645,4.400000095367432,4.599999904632568,518700.0
2025-11-20,,,,,,4.420000076293945,4.630000114440918,4.380000114440918,4.460000038146973,803200.0
2025-11-21,,,,,,4.550000190734863,4.670000076293945,4.369999885559082,4.440000057220459,745400.0
2025-11-24,,,,,,4.53000020980835,4.679999828338623,4.510000228881836,4.610000133514404,616100.0
2025-11-25,,,,,,4.46999979019165,4.570000171661377,4.349999904632568,4.570000171661377,652800.0
2025-11-26,,,,,,4.619999885559082,4.659999847412109,4.420000076293945,4.480000019073486,969800.0
2025-11-28,,,,,,4.769999980926514,4.869999885559082,4.630000114440918,4.659999847412109,478100.0
2025-12-01,,,,,,4.480000019073486,4.704999923706055,4.420000076293945,4.670000076293945,817200.0
2025-12-02,,,,,,4.420000076293945,4.539999961853027,4.380000114440918,4.519999980926514,559900.0
2025-12-03,,,,,,5.019999980926514,5.050000190734863,4.425000190734863,4.449999809265137,1210900.0
2025-12-04,,,,,,5.260000228881836,5.320000171661377,4.96999979019165,5.0,1382900.0
2025-12-05,,,,,,5.329999923706055,5.429999828338623,5.190000057220459,5.210000038146973,983500.0
2025-12-08,,,,,,5.449999809265137,5.650000095367432,5.4029998779296875,5.420000076293945,889300.0
2025-12-09,,,,,,5.659999847412109,5.78000020980835,5.385000228881836,5.46999979019165,795800.0
2025-12-10,,,,,,5.800000190734863,5.929999828338623,5.545000076293945,5.610000133514404,1098500.0
2025-12-11,,,,,,6.46999979019165,6.824999809265137,5.71999979019165,5.71999979019165,3504700.0
2025-12-12,,,,,,6.349999904632568,6.550000190734863,6.159999847412109,6.473999977111816,1414800.0
2025-12-15,,,,,,5.769999980926514,6.5,5.735000133514404,6.420000076293945,1266000.0
2025-12-16,,,,,,5.739999771118164,5.869999885559082,5.599999904632568,5.71999979019165,520700.0
2025-12-17,,,,,,5.5,5.980000019073486,5.474999904632568,5.760000228881836,782900.0
2025-12-18,,,,,,5.539999961853027,5.78000020980835,5.510000228881836,5.550000190734863,647400.0
2025-12-19,,,,,,5.570000171661377,5.650000095367432,5.510000228881836,5.539999961853027,1135600.0
2025-12-22,,,,,,5.940000057220459,6.138999938964844,5.449999809265137,5.570000171661377,926100.0
2025-12-23,,,,,,5.855000019073486,5.963799953460693,5.78000020980835,5.909999847412109,141221.0
