Date,Close,High,Low,Open,Volume,"('Close', 'ADGM')","('High', 'ADGM')","('Low', 'ADGM')","('Open', 'ADGM')","('Volume', 'ADGM')"
2025-09-05,1.5800000429153442,1.7000000476837158,1.5549999475479126,1.7000000476837158,35300.0,,,,,
2025-09-08,1.3899999856948853,1.5499999523162842,1.3200000524520874,1.5149999856948853,45500.0,,,,,
2025-09-09,1.4850000143051147,1.6399999856948853,1.4199999570846558,1.4199999570846558,55500.0,,,,,
2025-09-10,1.3600000143051147,1.4889999628067017,1.3600000143051147,1.4700000286102295,31700.0,,,,,
2025-09-11,1.659999966621399,1.7200000286102295,1.3350000381469729,1.409999966621399,118200.0,,,,,
2025-09-12,1.7200000286102295,1.850000023841858,1.6100000143051147,1.659999966621399,114100.0,,,,,
2025-09-15,1.6799999475479126,1.7100000381469729,1.5,1.5099999904632568,709500.0,,,,,
2025-09-16,1.625,1.7000000476837158,1.600000023841858,1.6799999475479126,68800.0,,,,,
2025-09-17,1.6299999952316284,1.649999976158142,1.5800000429153442,1.600000023841858,32100.0,,,,,
2025-09-18,1.8200000524520876,1.850000023841858,1.3899999856948853,1.5199999809265137,14159800.0,,,,,
2025-09-19,1.7100000381469729,1.7929999828338623,1.690000057220459,1.690000057220459,212100.0,,,,,
2025-09-22,1.7100000381469729,1.7799999713897705,1.600000023841858,1.7000000476837158,123600.0,,,,,
2025-09-23,2.0299999713897705,2.180000066757202,1.75,1.7599999904632568,509900.0,,,,,
2025-09-24,2.140000104904175,2.200000047683716,2.049999952316284,2.0899999141693115,138700.0,,,,,
2025-09-25,2.0299999713897705,2.109999895095825,2.005000114440918,2.109999895095825,53000.0,,,,,
2025-09-26,1.909999966621399,2.0199999809265137,1.850000023841858,2.0199999809265137,64200.0,,,,,
2025-09-29,2.0199999809265137,2.0799999237060547,1.919999957084656,1.9600000381469729,63900.0,,,,,
2025-09-30,1.940000057220459,2.009999990463257,1.8830000162124636,2.009999990463257,44400.0,,,,,
2025-10-01,1.9800000190734863,2.0799999237060547,1.919999957084656,1.9600000381469729,43400.0,,,,,
2025-10-02,2.009999990463257,2.0239999294281006,1.9160000085830688,2.0239999294281006,65700.0,,,,,
2025-10-03,2.0,2.0899999141693115,1.9600000381469729,2.049999952316284,89900.0,,,,,
2025-10-06,2.059999942779541,2.059999942779541,1.9609999656677248,1.9800000190734863,23900.0,,,,,
2025-10-07,2.359999895095825,2.390000104904175,2.059999942779541,2.0899999141693115,136400.0,,,,,
2025-10-08,2.25,2.390000104904175,2.1600000858306885,2.319999933242798,114400.0,,,,,
2025-10-09,2.3469998836517334,2.3499999046325684,2.200000047683716,2.2100000381469727,53000.0,,,,,
2025-10-10,2.0199999809265137,2.5820000171661377,1.9600000381469729,2.3499999046325684,488100.0,,,,,
2025-10-13,1.909999966621399,2.119999885559082,1.871000051498413,1.9900000095367432,88000.0,,,,,
2025-10-14,1.7100000381469729,2.0220000743865967,1.690000057220459,1.8799999952316284,112600.0,,,,,
2025-10-15,1.3700000047683716,1.4900000095367432,1.3300000429153442,1.4800000190734863,1938500.0,,,,,
2025-10-16,1.4800000190734863,1.600000023841858,1.3600000143051147,1.3899999856948853,364200.0,,,,,
2025-10-17,1.375,1.4800000190734863,1.3300000429153442,1.4600000381469729,114500.0,,,,,
2025-10-20,,,,,,1.4500000476837158,1.4800000190734863,1.2999999523162842,1.3799999952316284,124000.0
2025-10-21,,,,,,1.4299999475479126,1.5,1.3600000143051147,1.5,70600.0
2025-10-22,,,,,,1.340000033378601,1.406999945640564,1.2899999618530273,1.399999976158142,164700.0
2025-10-23,,,,,,1.309999942779541,1.3600000143051147,1.25,1.3600000143051147,64300.0
2025-10-24,,,,,,1.3200000524520874,1.350000023841858,1.2699999809265137,1.340000033378601,69800.0
2025-10-27,,,,,,1.2999999523162842,1.340000033378601,1.25,1.3200000524520874,99400.0
2025-10-28,,,,,,1.2699999809265137,1.2999999523162842,1.25,1.2999999523162842,20400.0
2025-10-29,,,,,,1.190000057220459,1.2699999809265137,1.159999966621399,1.2599999904632568,108900.0
2025-10-30,,,,,,1.1699999570846558,1.2100000381469727,1.090000033378601,1.2100000381469727,76600.0
2025-10-31,,,,,,1.1399999856948853,1.190000057220459,1.0750000476837158,1.190000057220459,77400.0
2025-11-03,,,,,,1.090000033378601,1.1399999856948853,1.0800000429153442,1.1150000095367432,52300.0
2025-11-04,,,,,,1.0399999618530273,1.0740000009536743,1.0199999809265137,1.0399999618530273,44600.0
2025-11-05,,,,,,1.0,1.0700000524520874,1.0,1.0499999523162842,68100.0
2025-11-06,,,,,,1.0,1.0269999504089355,0.949999988079071,1.0099999904632568,76700.0
2025-11-07,,,,,,0.9100000262260437,0.9700000286102295,0.9010000228881836,0.9700000286102295,55200.0
2025-11-10,,,,,,0.8610000014305115,0.9599999785423279,0.8560000061988831,0.9100000262260437,93500.0
2025-11-11,,,,,,0.871999979019165,0.9459999799728394,0.8429999947547913,0.8429999947547913,58800.0
2025-11-12,,,,,,0.847000002861023,0.8999999761581421,0.8270000219345093,0.8550000190734863,35500.0
2025-11-13,,,,,,0.8159999847412109,0.8600000143051147,0.8019999861717224,0.847000002861023,52400.0
2025-11-14,,,,,,0.7850000262260437,0.8600000143051147,0.7770000100135803,0.7799999713897705,70000.0
2025-11-17,,,,,,0.7699999809265137,0.8299999833106995,0.75,0.8029999732971191,48400.0
2025-11-18,,,,,,0.847000002861023,0.8999999761581421,0.7799999713897705,0.7950000166893005,88100.0
2025-11-19,,,,,,0.8069999814033508,0.8999999761581421,0.800000011920929,0.8420000076293945,249600.0
2025-11-20,,,,,,0.7870000004768372,0.8349999785423279,0.7799999713897705,0.8109999895095825,56200.0
2025-11-21,,,,,,0.7900000214576721,0.828000009059906,0.75,0.7789999842643738,33500.0
2025-11-24,,,,,,0.7990000247955322,0.8100000023841858,0.7400000095367432,0.7839999794960022,69700.0
2025-11-25,,,,,,0.8479999899864197,0.8799999952316284,0.7789999842643738,0.800000011920929,141400.0
2025-11-26,,,,,,0.8399999737739563,0.9169999957084656,0.8209999799728394,0.8240000009536743,179100.0
2025-11-28,,,,,,0.8019999861717224,0.878000020980835,0.7900000214576721,0.8240000009536743,74800.0
2025-12-01,,,,,,0.972000002861023,0.9819999933242798,0.8069999814033508,0.8069999814033508,249600.0
2025-12-02,,,,,,0.9079999923706055,1.0499999523162842,0.9079999923706055,1.0399999618530273,136600.0
2025-12-03,,,,,,0.9179999828338623,0.9900000095367432,0.8889999985694885,0.9300000071525574,107800.0
2025-12-04,,,,,,0.890999972820282,0.9700000286102295,0.8840000033378601,0.968999981880188,136800.0
2025-12-05,,,,,,0.9259999990463257,1.0299999713897705,0.8999999761581421,1.0299999713897705,67600.0
2025-12-08,,,,,,0.875,0.9639999866485596,0.8399999737739563,0.9229999780654907,37000.0
2025-12-09,,,,,,0.9039999842643738,0.9100000262260437,0.8450000286102295,0.8899999856948853,21200.0
2025-12-10,,,,,,0.9190000295639038,0.949999988079071,0.8600000143051147,0.8709999918937683,21200.0
2025-12-11,,,,,,0.878000020980835,0.9200000166893005,0.8399999737739563,0.9200000166893005,57300.0
2025-12-12,,,,,,0.9810000061988831,1.2999999523162842,0.8799999952316284,0.8799999952316284,1014300.0
2025-12-15,,,,,,0.8309999704360962,0.9800000190734863,0.8100000023841858,0.9800000190734863,330600.0
2025-12-16,,,,,,1.1799999475479126,1.25,0.949999988079071,0.9700000286102295,1139300.0
2025-12-17,,,,,,1.2100000381469727,1.3600000143051147,1.059999942779541,1.1699999570846558,636200.0
2025-12-18,,,,,,0.9399999976158142,1.340000033378601,0.9300000071525574,1.2799999713897705,536100.0
2025-12-19,,,,,,1.0299999713897705,1.100000023841858,0.9279999732971191,0.9670000076293945,275400.0
2025-12-22,,,,,,1.090000033378601,1.1399999856948853,1.0499999523162842,1.059999942779541,94200.0
2025-12-23,,,,,,1.2999999523162842,1.350000023841858,1.1200000047683716,1.1200000047683716,519607.0
