Date,Close,High,Low,Open,Volume,"('Close', 'STFS')","('High', 'STFS')","('Low', 'STFS')","('Open', 'STFS')","('Volume', 'STFS')"
2025-11-11,,,,,,0.18000000715255737,0.18199999630451202,0.1679999977350235,0.1679999977350235,1074800.0
2025-11-12,,,,,,0.18000000715255737,0.18400000035762787,0.17399999499320984,0.18400000035762787,1115300.0
2025-11-13,,,,,,0.16599999368190765,0.17599999904632568,0.164000004529953,0.16599999368190765,1086100.0
2025-11-14,,,,,,0.16899999976158142,0.17000000178813934,0.15000000596046448,0.15000000596046448,1032400.0
2025-11-17,,,,,,0.1550000011920929,0.16899999976158142,0.1509999930858612,0.16899999976158142,468800.0
2025-11-18,,,,,,0.16200000047683716,0.17000000178813934,0.1550000011920929,0.1550000011920929,379400.0
2025-11-19,,,,,,0.164000004529953,0.16500000655651093,0.15700000524520874,0.15700000524520874,684300.0
2025-11-20,,,,,,0.15399999916553497,0.16899999976158142,0.15299999713897705,0.1679999977350235,739600.0
2025-11-21,,,,,,0.1599999964237213,0.16200000047683716,0.14499999582767487,0.14499999582767487,575800.0
2025-11-24,,,,,,0.15600000321865082,0.164000004529953,0.1509999930858612,0.1550000011920929,971200.0
2025-11-25,,,,,,0.15000000596046448,0.16200000047683716,0.15000000596046448,0.15399999916553497,1592200.0
2025-11-26,,,,,,0.15199999511241913,0.15600000321865082,0.14900000393390656,0.15299999713897705,2998900.0
2025-11-28,,,,,,0.14800000190734863,0.15600000321865082,0.14499999582767487,0.14499999582767487,767600.0
2025-12-01,,,,,,0.14800000190734863,0.15000000596046448,0.14100000262260437,0.14399999380111694,778900.0
2025-12-02,,,,,,0.13199999928474426,0.1459999978542328,0.13099999725818634,0.14399999380111694,1279200.0
2025-12-03,,,,,,0.13199999928474426,0.14000000059604645,0.13099999725818634,0.1340000033378601,633100.0
2025-12-04,,,,,,0.13899999856948853,0.14000000059604645,0.12999999523162842,0.12999999523162842,334900.0
2025-12-05,,,,,,0.14000000059604645,0.14499999582767487,0.13500000536441803,0.1379999965429306,550300.0
2025-12-08,,,,,,0.13899999856948853,0.14300000667572021,0.13600000739097595,0.13600000739097595,388700.0
2025-12-09,,,,,,0.1340000033378601,0.14000000059604645,0.13199999928474426,0.13699999451637268,657300.0
2025-12-10,,,,,,0.12800000607967377,0.13899999856948853,0.125,0.12999999523162842,679400.0
2025-12-11,,,,,,0.12999999523162842,0.13199999928474426,0.12800000607967377,0.12800000607967377,3602900.0
2025-12-12,,,,,,0.11699999868869781,0.12999999523162842,0.10300000011920929,0.12600000202655792,2560300.0
2025-12-15,,,,,,0.10899999737739563,0.11999999731779099,0.10899999737739563,0.11400000005960464,817500.0
2025-12-16,,,,,,0.10000000149011612,0.10999999940395355,0.10000000149011612,0.10899999737739563,1679400.0
2025-12-17,,,,,,0.10100000351667404,0.10899999737739563,0.10000000149011612,0.10100000351667404,832100.0
2025-12-18,,,,,,0.10000000149011612,0.10400000214576721,0.10000000149011612,0.10199999809265137,410500.0
2025-12-19,,,,,,0.10100000351667404,0.10400000214576721,0.10000000149011612,0.10300000011920929,1055900.0
2025-12-22,,,,,,0.10100000351667404,0.10300000011920929,0.10100000351667404,0.10100000351667404,162200.0
2025-12-23,,,,,,0.10029999911785126,0.10130000114440918,0.10029999911785126,0.10130000114440918,59393.0
