Date,Close,High,Low,Open,Volume,"('Close', 'MRK')","('High', 'MRK')","('Low', 'MRK')","('Open', 'MRK')","('Volume', 'MRK')"
2025-07-14,82.8515853881836,83.4754279181896,82.29706541019434,82.61393504829793,10368700.0,,,,,
2025-07-15,80.72261810302734,83.5348428957493,80.5047763539155,82.96051428638636,10827000.0,,,,,
2025-07-16,81.62371826171875,81.83166325799141,80.66320502552962,80.66320502552962,11517800.0,,,,,
2025-07-17,80.72261810302734,81.85147427356797,80.54437845028603,81.17812531374173,8984800.0,,,,,
2025-07-18,79.1778793334961,81.1187069070456,79.07885898321909,80.90085760357512,11823600.0,,,,,
2025-07-21,78.53423309326172,79.52445167239156,78.17775380039352,79.37592492933666,11620800.0,,,,,
2025-07-22,80.81173706054688,80.97016810122551,79.0887588862884,79.0887588862884,10571000.0,,,,,
2025-07-23,83.15856170654297,83.31699275473869,81.60391880010738,81.8118638004215,11542100.0,,,,,
2025-07-24,83.28728485107422,83.68337379156866,82.70305196402208,83.37640089643217,8016700.0,,,,,
2025-07-25,83.88141632080078,84.38642991985638,83.01992342297281,83.33680062612011,10058800.0,,,,,
2025-07-28,83.2377700805664,84.13887260018443,83.04963369063006,83.64376331813534,12882000.0,,,,,
2025-07-29,81.82176208496094,82.07922104223267,75.91016325265446,79.06895552224861,27826400.0,,,,,
2025-07-30,80.95037078857422,82.76247264505919,80.7226171858049,82.09902799424832,13055200.0,,,,,
2025-07-31,77.35588073730469,80.69291262676991,77.08851748122794,80.0096669213072,19813300.0,,,,,
2025-08-01,78.51443481445312,79.0887634237455,76.77164793839313,77.25685294394158,11900300.0,,,,,
2025-08-04,79.078857421875,79.2075831192167,77.66284453204321,78.28667952576288,13380700.0,,,,,
2025-08-05,79.99976348876953,80.336434194427,78.79169555949312,79.11846951835022,9984300.0,,,,,
2025-08-06,78.6629638671875,80.52457201762918,78.49462097241124,79.50464812199691,13028700.0,,,,,
2025-08-07,79.58386993408203,80.02946527283748,77.88069276900819,78.87091134825873,10830100.0,,,,,
2025-08-08,79.90074157714844,80.37604227641516,79.32641297366345,79.32641297366345,6882900.0,,,,,
2025-08-11,79.2471923828125,80.84144491375196,78.85110343668916,80.16809597177276,8210700.0,,,,,
2025-08-12,79.51455688476562,80.14829618663856,78.89071432949467,79.68289223422003,7852700.0,,,,,
2025-08-13,81.9009780883789,82.02970378444452,79.4155273298649,79.96015057238908,11043800.0,,,,,
2025-08-14,81.95049285888672,82.58423215392374,80.80183566490194,81.2078289142557,10217600.0,,,,,
2025-08-15,83.38630676269531,83.91112140792492,82.54462247007604,82.90110176773545,10481400.0,,,,,
2025-08-18,83.39620971679688,84.31711329507964,83.2575797204763,83.43581936642677,8273600.0,,,,,
2025-08-19,84.0992660522461,84.96075895449596,83.55464280000164,83.55464280000164,14307700.0,,,,,
2025-08-20,83.8319091796875,85.40635310631515,83.72298453076465,84.47554521725381,8904700.0,,,,,
2025-08-21,85.2380142211914,86.4658831024407,83.77248744955739,84.04974743357161,13889000.0,,,,,
2025-08-22,86.5154037475586,86.98080015402051,85.91136978359162,86.64412944873719,11977400.0,,,,,
2025-08-25,84.47554779052734,86.53520432683145,84.11906848406053,86.35696467359804,9417700.0,,,,,
2025-08-26,84.15867614746094,84.75280579261596,83.84180649972703,84.72310044357346,14062700.0,,,,,
2025-08-27,83.24767303466797,84.64388481374559,83.05952909300753,84.23789158274528,10588100.0,,,,,
2025-08-28,82.39608764648438,83.4259158826465,81.84156765576948,83.4259158826465,14485300.0,,,,,
2025-08-29,83.29718780517578,83.41600919706497,82.46540028811121,82.60403028182729,10872900.0,,,,,
2025-09-02,84.64389038085938,84.66369142902535,83.51503421141871,83.67347281582038,11642700.0,,,,,
2025-09-03,83.35659790039062,84.97065141832046,83.24767325543183,84.53496039325326,12714400.0,,,,,
2025-09-04,83.22787475585938,83.5843540494047,82.18814222389081,83.3764014991964,12554800.0,,,,,
2025-09-05,83.88141632080078,84.43593631677189,82.43569807789872,82.97041702605729,13231100.0,,,,,
2025-09-08,83.2674789428711,83.49523254632354,82.00990463749086,83.33680149786096,13111200.0,,,,,
2025-09-09,83.78239440917969,83.97053835634635,83.30708616809429,83.35660011885442,9767500.0,,,,,
2025-09-10,83.20806884765625,83.74278780528721,82.72286384258626,83.4457191994583,13073300.0,,,,,
2025-09-11,84.3171157836914,84.7132047369128,83.17836287621807,83.51503357585679,9667200.0,,,,,
2025-09-12,82.0,84.34682080605324,81.99010325341493,83.79230080655444,9939500.0,,,,,
2025-09-15,81.0199966430664,82.75,80.91999816894531,82.11000061035156,10229800.0,,,,,
2025-09-16,81.08999633789062,81.4800033569336,80.54000091552734,81.01000213623047,10065900.0,,,,,
2025-09-17,81.13999938964844,82.25,80.80000305175781,80.9800033569336,12642100.0,,,,,
2025-09-18,81.52999877929688,81.69000244140625,80.81999969482422,81.22000122070312,10458900.0,,,,,
2025-09-19,81.51000213623047,82.4000015258789,81.0,81.80999755859375,25627800.0,,,,,
2025-09-22,80.4000015258789,81.94000244140625,80.26000213623047,81.76000213623047,11986400.0,,,,,
2025-09-23,79.95999908447266,81.11000061035156,79.66999816894531,80.08999633789062,13145300.0,,,,,
2025-09-24,79.66999816894531,80.11000061035156,79.33000183105469,79.9000015258789,11804200.0,,,,,
2025-09-25,77.5999984741211,79.87999725341797,77.58000183105469,79.77999877929688,14923800.0,,,,,
2025-09-26,78.55999755859375,78.95999908447266,77.69000244140625,78.76000213623047,12205400.0,,,,,
2025-09-29,78.58000183105469,78.80000305175781,78.02999877929688,78.5999984741211,12739000.0,,,,,
2025-09-30,83.93000030517578,84.0,78.4000015258789,78.41999816894531,21636600.0,,,,,
2025-10-01,90.12999725341795,90.75,85.19000244140625,85.19000244140625,33460900.0,,,,,
2025-10-02,89.51000213623047,91.0,88.22000122070312,89.94999694824219,14575400.0,,,,,
2025-10-03,89.19000244140625,90.6999969482422,88.0999984741211,89.62999725341797,12970600.0,,,,,
2025-10-06,88.80000305175781,90.30999755859376,88.55000305175781,88.83000183105469,11648300.0,,,,,
2025-10-07,87.61000061035156,88.94000244140625,87.13999938964844,88.66999816894531,9449100.0,,,,,
2025-10-08,86.4000015258789,87.93000030517578,86.19999694824219,87.93000030517578,9696200.0,,,,,
2025-10-09,87.5,87.80000305175781,86.63999938964844,86.95999908447266,10938200.0,,,,,
2025-10-10,85.98999786376953,88.23999786376953,85.91999816894531,87.94000244140625,11230700.0,,,,,
2025-10-13,85.69999694824219,86.45999908447266,85.23999786376953,85.66000366210938,6553900.0,,,,,
2025-10-14,84.69999694824219,85.68000030517578,84.1500015258789,85.37999725341797,9675000.0,,,,,
2025-10-15,84.11000061035156,84.69000244140625,83.61000061035156,84.19000244140625,9168700.0,,,,,
2025-10-16,83.91999816894531,85.5,83.5999984741211,84.41000366210938,11709100.0,,,,,
2025-10-17,84.79000091552734,84.88999938964844,83.16000366210938,83.27999877929688,10756600.0,,,,,
2025-10-20,,,,,,85.58847045898438,86.26270801965859,84.30940181161394,84.52753860547006,8611800.0
2025-10-21,,,,,,86.87745666503906,86.92702839527946,85.49923698969988,86.22304628206392,9852400.0
2025-10-22,,,,,,86.86753845214844,88.03753869377944,86.27262474185466,86.93694492560374,10926300.0
2025-10-23,,,,,,86.4411849975586,87.36330392559344,86.17347646704329,86.81796192766049,7687500.0
2025-10-24,,,,,,86.7485580444336,87.31372723884553,86.37178110307188,86.58991790876398,7902100.0
2025-10-27,,,,,,87.25423431396484,87.55169495683963,86.29245347537322,86.7683889910252,7226600.0
2025-10-28,,,,,,86.2924575805664,87.36330686817308,86.19330654980402,87.36330686817308,8345900.0
2025-10-29,,,,,,85.84627532958984,87.09559195074995,85.34059523165045,86.2131349048837,10921900.0
2025-10-30,,,,,,85.54881286621094,86.56017304078287,82.5940713218877,83.90288458653356,16678800.0
2025-10-31,,,,,,85.25135803222656,85.72728599250469,83.84338620161898,84.69609865891736,12385000.0
2025-11-03,,,,,,81.79093170166016,85.37033915723848,81.64220137221382,85.04313394540428,13875800.0
2025-11-04,,,,,,83.14932250976562,84.23999896122339,81.31500199166774,81.99914938895436,12846100.0
2025-11-05,,,,,,83.6748275756836,84.65643559974257,82.20737422563926,83.31787782789152,9440200.0
2025-11-06,,,,,,85.05304718017578,85.43974147908051,83.63516556261231,83.76406870540617,10601400.0
2025-11-07,,,,,,85.54881286621094,85.85618332870894,84.51762551152954,85.2216076588648,9214300.0
2025-11-10,,,,,,86.01483154296875,86.62958003638006,85.07288540499312,85.95534243754592,8319600.0
2025-11-11,,,,,,90.17922973632812,90.29821550450984,86.52050625041497,86.60973990299756,15436000.0
2025-11-12,,,,,,90.67499542236328,92.12262917320368,90.38745971137259,90.63534106306275,13218900.0
2025-11-13,,,,,,92.1424560546875,93.46118665694905,90.12966069583487,90.53618217762721,16086100.0
2025-11-14,,,,,,92.13253784179688,94.27423632500049,90.71465622506628,91.41863834739567,19632000.0
2025-11-17,,,,,,92.07305145263672,93.9470338983051,91.89457657377599,92.4399185827223,14345800.0
2025-11-18,,,,,,95.61279296875,96.83237251811403,91.32940361752004,93.31245438317721,28153500.0
2025-11-19,,,,,,94.24449157714844,96.31677601626988,93.29262054343795,95.1864376740694,14641300.0
2025-11-20,,,,,,94.16516876220703,95.18643871725273,93.10423688326053,94.16516876220703,12554200.0
2025-11-21,,,,,,96.93152618408203,99.42024951616861,94.5518636875184,94.67084946000507,23183300.0
2025-11-24,,,,,,99.54915618896484,101.49254515335748,98.28000482974834,98.28000482974834,28320900.0
2025-11-25,,,,,,104.76457977294922,104.94304708685102,99.85652439270646,99.87635913741019,22225500.0
2025-11-26,,,,,,103.74330139160156,104.8538125791022,103.31694516079439,103.71355683952594,12624000.0
2025-11-28,,,,,,103.94161224365234,104.51669880638325,103.23763009882191,103.95152205130248,6154500.0
2025-12-01,,,,,,100.96703338623047,104.78440466663609,100.8480476148201,103.83254118956856,14178300.0
2025-12-02,,,,,,100.17381286621094,100.937291682678,99.4599133470818,100.66957558063521,11795000.0
2025-12-03,,,,,,101.4032974243164,102.21634793445101,100.65965338828823,101.0364378746417,12541600.0
2025-12-04,,,,,,100.03499603271484,101.73050354253766,99.68796365902101,101.23474084733549,12770700.0
2025-12-05,,,,,,98.87491607666016,101.22482648024484,98.3494088145039,100.5406790845785,16430400.0
2025-12-08,,,,,,98.09160614013672,98.82533280316622,96.9810949912972,98.53778953521477,12902600.0
2025-12-09,,,,,,96.06889343261719,99.00380764871976,95.24592555194045,98.4783004078442,16283900.0
2025-12-10,,,,,,96.79271697998047,97.33805143766628,95.65246120156276,97.21907322531096,18077700.0
2025-12-11,,,,,,98.17093658447266,98.29983216922268,96.75305489326705,97.60576738250896,11808200.0
2025-12-12,,,,,,99.45000457763672,99.80695434092776,97.48678087953604,98.12135655544482,11810800.0
2025-12-15,,,,,,100.26000213623047,100.94000244140625,98.0,99.98999786376953,16735900.0
2025-12-16,,,,,,98.2699966430664,100.33999633789062,96.79000091552734,100.30000305175781,16663600.0
2025-12-17,,,,,,99.18000030517578,100.13999938964844,98.05999755859375,98.18000030517578,13180600.0
2025-12-18,,,,,,100.69000244140625,101.37000274658203,98.86000061035156,99.2699966430664,14312800.0
2025-12-19,,,,,,101.08999633789062,102.19999694824219,100.11000061035156,100.5999984741211,44980200.0
2025-12-22,,,,,,104.72000122070312,104.94999694824219,100.4000015258789,100.62999725341797,17131300.0
2025-12-23,,,,,,104.63999938964844,105.38990020751953,104.32499694824219,104.55999755859375,1697868.0
