Date,Close,High,Low,Open,Volume,"('Close', 'TUYA')","('High', 'TUYA')","('Low', 'TUYA')","('Open', 'TUYA')","('Volume', 'TUYA')"
2025-06-30,2.309999942779541,2.3499999046325684,2.299000024795532,2.3399999141693115,1272700.0,,,,,
2025-07-01,2.3299999237060547,2.369999885559082,2.299999952316284,2.309999942779541,1286500.0,,,,,
2025-07-02,2.470000028610229,2.470000028610229,2.319999933242798,2.319999933242798,2742700.0,,,,,
2025-07-03,2.450000047683716,2.5,2.424999952316284,2.4600000381469727,1769100.0,,,,,
2025-07-07,2.4100000858306885,2.434999942779541,2.369999885559082,2.430000066757202,1515600.0,,,,,
2025-07-08,2.4800000190734863,2.5999999046325684,2.450000047683716,2.450000047683716,2756100.0,,,,,
2025-07-09,2.5299999713897705,2.5299999713897705,2.4200000762939453,2.4800000190734863,1675600.0,,,,,
2025-07-10,2.509999990463257,2.5850000381469727,2.490000009536743,2.549999952316284,1596200.0,,,,,
2025-07-11,2.4600000381469727,2.525000095367432,2.4200000762939453,2.5,1498100.0,,,,,
2025-07-14,2.5199999809265137,2.549999952316284,2.443000078201294,2.4600000381469727,1000400.0,,,,,
2025-07-15,2.7100000381469727,2.744999885559082,2.5299999713897705,2.559999942779541,3505600.0,,,,,
2025-07-16,2.549999952316284,2.7049999237060547,2.5199999809265137,2.700000047683716,2735000.0,,,,,
2025-07-17,2.490000009536743,2.609999895095825,2.4749999046325684,2.549999952316284,1841800.0,,,,,
2025-07-18,2.5,2.650000095367432,2.490000009536743,2.5,1794700.0,,,,,
2025-07-21,2.509999990463257,2.6449999809265137,2.509999990463257,2.549999952316284,3367000.0,,,,,
2025-07-22,2.5,2.558000087738037,2.4200000762939453,2.5,1398600.0,,,,,
2025-07-23,2.5799999237060547,2.609999895095825,2.5299999713897705,2.539999961853028,1340300.0,,,,,
2025-07-24,2.5199999809265137,2.5799999237060547,2.5,2.5799999237060547,1179400.0,,,,,
2025-07-25,2.4800000190734863,2.5999999046325684,2.4800000190734863,2.539999961853028,1462300.0,,,,,
2025-07-28,2.470000028610229,2.5199999809265137,2.450000047683716,2.509999990463257,1043100.0,,,,,
2025-07-29,2.380000114440918,2.4800000190734863,2.3399999141693115,2.4800000190734863,1919600.0,,,,,
2025-07-30,2.3499999046325684,2.4100000858306885,2.319999933242798,2.369999885559082,1475300.0,,,,,
2025-07-31,2.390000104904175,2.4200000762939453,2.3239998817443848,2.380000114440918,711200.0,,,,,
2025-08-01,2.289999961853028,2.378999948501587,2.2799999713897705,2.3399999141693115,980500.0,,,,,
2025-08-04,2.3499999046325684,2.3580000400543213,2.315000057220459,2.319999933242798,1023700.0,,,,,
2025-08-05,2.380000114440918,2.4200000762939453,2.3399999141693115,2.4100000858306885,2046600.0,,,,,
2025-08-06,2.380000114440918,2.390000104904175,2.3299999237060547,2.3499999046325684,1728400.0,,,,,
2025-08-07,2.470000028610229,2.5199999809265137,2.400000095367432,2.400000095367432,2070800.0,,,,,
2025-08-08,2.5199999809265137,2.539999961853028,2.444999933242798,2.4800000190734863,805700.0,,,,,
2025-08-11,2.4800000190734863,2.525000095367432,2.4749999046325684,2.490000009536743,784500.0,,,,,
2025-08-12,2.4600000381469727,2.4800000190734863,2.424999952316284,2.470000028610229,454700.0,,,,,
2025-08-13,2.549999952316284,2.569999933242798,2.5,2.509999990463257,1056100.0,,,,,
2025-08-14,2.4200000762939453,2.5,2.400000095367432,2.5,1056300.0,,,,,
2025-08-15,2.380000114440918,2.440000057220459,2.359999895095825,2.430000066757202,1658900.0,,,,,
2025-08-18,2.369999885559082,2.3949999809265137,2.3350000381469727,2.380000114440918,1256400.0,,,,,
2025-08-19,2.3299999237060547,2.369999885559082,2.299999952316284,2.359999895095825,810900.0,,,,,
2025-08-20,2.319999933242798,2.3499999046325684,2.299999952316284,2.319999933242798,826700.0,,,,,
2025-08-21,2.390000104904175,2.424999952316284,2.309999942779541,2.309999942779541,1826100.0,,,,,
2025-08-22,2.5,2.5199999809265137,2.4200000762939453,2.4200000762939453,1740200.0,,,,,
2025-08-25,2.559999942779541,2.595000028610229,2.5309998989105225,2.549999952316284,1833800.0,,,,,
2025-08-26,2.640000104904175,2.700000047683716,2.509999990463257,2.5799999237060547,5543800.0,,,,,
2025-08-27,2.680000066757202,2.8399999141693115,2.5,2.799999952316284,5592500.0,,,,,
2025-08-28,2.809999942779541,2.880000114440918,2.75,2.759999990463257,3430900.0,,,,,
2025-08-29,2.6600000858306885,2.7699999809265137,2.640000104904175,2.7699999809265137,2750800.0,,,,,
2025-09-02,2.5799999237060547,2.630000114440918,2.4800000190734863,2.569999933242798,2530600.0,,,,,
2025-09-03,2.5299999713897705,2.619999885559082,2.5199999809265137,2.5799999237060547,1617900.0,,,,,
2025-09-04,2.4800000190734863,2.507999897003174,2.4600000381469727,2.5,1040600.0,,,,,
2025-09-05,2.5199999809265137,2.630000114440918,2.505000114440918,2.559999942779541,1944200.0,,,,,
2025-09-08,2.5799999237060547,2.5999999046325684,2.539999961853028,2.539999961853028,754100.0,,,,,
2025-09-09,2.569999933242798,2.7300000190734863,2.549999952316284,2.5999999046325684,2186300.0,,,,,
2025-09-10,2.5199999809265137,2.5999999046325684,2.5,2.5999999046325684,1133000.0,,,,,
2025-09-11,2.630000114440918,2.640000104904175,2.5,2.5,1116300.0,,,,,
2025-09-12,2.5799999237060547,2.640000104904175,2.562000036239624,2.619999885559082,1180400.0,,,,,
2025-09-15,2.609999895095825,2.6589999198913574,2.5850000381469727,2.619999885559082,1529500.0,,,,,
2025-09-16,2.619999885559082,2.640000104904175,2.559999942779541,2.619999885559082,1181600.0,,,,,
2025-09-17,2.5899999141693115,2.7100000381469727,2.559999942779541,2.6600000858306885,2276700.0,,,,,
2025-09-18,2.630000114440918,2.680000066757202,2.615000009536743,2.619999885559082,1200100.0,,,,,
2025-09-19,2.5999999046325684,2.630000114440918,2.559999942779541,2.5999999046325684,1743000.0,,,,,
2025-09-22,2.549999952316284,2.609999895095825,2.5299999713897705,2.5999999046325684,1284100.0,,,,,
2025-09-23,2.450000047683716,2.539999961853028,2.450000047683716,2.5299999713897705,1381800.0,,,,,
2025-09-24,2.5799999237060547,2.630000114440918,2.4800000190734863,2.4800000190734863,1612700.0,,,,,
2025-09-25,2.5199999809265137,2.549999952316284,2.4800000190734863,2.549999952316284,1205000.0,,,,,
2025-09-26,2.490000009536743,2.5,2.450000047683716,2.490000009536743,1188100.0,,,,,
2025-09-29,2.490000009536743,2.559999942779541,2.4800000190734863,2.5199999809265137,1109400.0,,,,,
2025-09-30,2.470000028610229,2.5299999713897705,2.430000066757202,2.5,1062000.0,,,,,
2025-10-01,2.5,2.5199999809265137,2.450000047683716,2.450000047683716,1068700.0,,,,,
2025-10-02,2.539999961853028,2.575000047683716,2.490000009536743,2.559999942779541,1463600.0,,,,,
2025-10-03,2.5799999237060547,2.5999999046325684,2.525000095367432,2.549999952316284,1378500.0,,,,,
2025-10-06,2.5999999046325684,2.6600000858306885,2.525000095367432,2.569999933242798,2177400.0,,,,,
2025-10-07,2.559999942779541,2.640000104904175,2.5299999713897705,2.640000104904175,777200.0,,,,,
2025-10-08,2.5799999237060547,2.5799999237060547,2.539999961853028,2.569999933242798,1020400.0,,,,,
2025-10-09,2.690000057220459,2.700000047683716,2.565000057220459,2.569999933242798,2370600.0,,,,,
2025-10-10,2.5199999809265137,2.640000104904175,2.4749999046325684,2.640000104904175,4850800.0,,,,,
2025-10-13,2.4800000190734863,2.5799999237060547,2.4800000190734863,2.559999942779541,910800.0,,,,,
2025-10-14,2.369999885559082,2.450000047683716,2.309999942779541,2.430000066757202,2063400.0,,,,,
2025-10-15,2.390000104904175,2.430000066757202,2.369999885559082,2.430000066757202,1193900.0,,,,,
2025-10-16,2.319999933242798,2.4200000762939453,2.299999952316284,2.4100000858306885,1268700.0,,,,,
2025-10-17,2.2799999713897705,2.299999952316284,2.240000009536743,2.289999961853028,1530300.0,,,,,
2025-10-20,,,,,,2.4000000953674316,2.4000000953674316,2.299999952316284,2.309999942779541,952700.0
2025-10-21,,,,,,2.380000114440918,2.4649999141693115,2.380000114440918,2.4100000858306885,875600.0
2025-10-22,,,,,,2.319999933242798,2.438999891281128,2.303999900817871,2.380000114440918,954000.0
2025-10-23,,,,,,2.3499999046325684,2.4000000953674316,2.325000047683716,2.3299999237060547,819300.0
2025-10-24,,,,,,2.3399999141693115,2.3949999809265137,2.3340001106262207,2.390000104904175,674800.0
2025-10-27,,,,,,2.369999885559082,2.450000047683716,2.3399999141693115,2.4000000953674316,2018900.0
2025-10-28,,,,,,2.299999952316284,2.4000000953674316,2.2899999618530273,2.390000104904175,1273500.0
2025-10-29,,,,,,2.309999942779541,2.3429999351501465,2.2899999618530273,2.3399999141693115,1061700.0
2025-10-30,,,,,,2.2799999713897705,2.309999942779541,2.259999990463257,2.309999942779541,605000.0
2025-10-31,,,,,,2.2799999713897705,2.309999942779541,2.2699999809265137,2.2799999713897705,905400.0
2025-11-03,,,,,,2.309999942779541,2.319999933242798,2.259999990463257,2.319999933242798,524600.0
2025-11-04,,,,,,2.2200000286102295,2.2799999713897705,2.2149999141693115,2.259999990463257,1454200.0
2025-11-05,,,,,,2.240000009536743,2.2799999713897705,2.2300000190734863,2.2300000190734863,885800.0
2025-11-06,,,,,,2.200000047683716,2.2699999809265137,2.184999942779541,2.2699999809265137,1071800.0
2025-11-07,,,,,,2.1600000858306885,2.180000066757202,2.109999895095825,2.180000066757202,689300.0
2025-11-10,,,,,,2.180000066757202,2.240000009536743,2.180000066757202,2.2100000381469727,664400.0
2025-11-11,,,,,,2.1600000858306885,2.23799991607666,2.1500000953674316,2.2300000190734863,363400.0
2025-11-12,,,,,,2.119999885559082,2.174999952316284,2.0999999046325684,2.1700000762939453,483700.0
2025-11-13,,,,,,2.049999952316284,2.130000114440918,2.0399999618530273,2.119999885559082,966000.0
2025-11-14,,,,,,2.0799999237060547,2.1600000858306885,2.0,2.0,920900.0
2025-11-17,,,,,,2.0199999809265137,2.0999999046325684,2.0,2.0999999046325684,762300.0
2025-11-18,,,,,,2.009999990463257,2.0450000762939453,1.9900000095367432,2.0199999809265137,804000.0
2025-11-19,,,,,,2.0399999618530273,2.049999952316284,2.015000104904175,2.0199999809265137,617800.0
2025-11-20,,,,,,2.009999990463257,2.0999999046325684,2.0,2.059999942779541,1200300.0
2025-11-21,,,,,,2.130000114440918,2.1500000953674316,2.0399999618530273,2.0399999618530273,807200.0
2025-11-24,,,,,,2.140000104904175,2.200000047683716,2.130000114440918,2.1700000762939453,1896400.0
2025-11-25,,,,,,2.3299999237060547,2.380000114440918,2.009999990463257,2.009999990463257,2630500.0
2025-11-26,,,,,,2.2100000381469727,2.3299999237060547,2.190000057220459,2.299999952316284,1332500.0
2025-11-28,,,,,,2.25,2.2699999809265137,2.2200000286102295,2.2300000190734863,620500.0
2025-12-01,,,,,,2.259999990463257,2.319999933242798,2.200000047683716,2.200000047683716,1502200.0
2025-12-02,,,,,,2.259999990463257,2.299999952316284,2.25,2.2899999618530273,1272500.0
2025-12-03,,,,,,2.369999885559082,2.380000114440918,2.2100000381469727,2.259999990463257,1772600.0
2025-12-04,,,,,,2.380000114440918,2.4049999713897705,2.3399999141693115,2.380000114440918,1105000.0
2025-12-05,,,,,,2.2899999618530273,2.4000000953674316,2.265000104904175,2.390000104904175,1203000.0
2025-12-08,,,,,,2.25,2.299999952316284,2.24399995803833,2.2899999618530273,698200.0
2025-12-09,,,,,,2.299999952316284,2.299999952316284,2.2200000286102295,2.25,657400.0
2025-12-10,,,,,,2.2799999713897705,2.309999942779541,2.259999990463257,2.299999952316284,1312600.0
2025-12-11,,,,,,2.25,2.2899999618530273,2.2200000286102295,2.2899999618530273,371500.0
2025-12-12,,,,,,2.240000009536743,2.2899999618530273,2.2209999561309814,2.240000009536743,521500.0
2025-12-15,,,,,,2.1700000762939453,2.2699999809265137,2.1649999618530273,2.2699999809265137,642100.0
2025-12-16,,,,,,2.190000057220459,2.200000047683716,2.1549999713897705,2.1600000858306885,397800.0
2025-12-17,,,,,,2.2100000381469727,2.2300000190734863,2.174999952316284,2.200000047683716,732100.0
2025-12-18,,,,,,2.240000009536743,2.2799999713897705,2.2300000190734863,2.240000009536743,826300.0
2025-12-19,,,,,,2.2699999809265137,2.2899999618530273,2.244999885559082,2.259999990463257,847400.0
2025-12-22,,,,,,2.259999990463257,2.2899999618530273,2.255000114440918,2.2899999618530273,1037200.0
2025-12-23,,,,,,2.2149999141693115,2.25,2.200000047683716,2.240000009536743,133712.0
