Date,Close,High,Low,Open,Volume,"('Close', 'BZFD')","('High', 'BZFD')","('Low', 'BZFD')","('Open', 'BZFD')","('Volume', 'BZFD')"
2025-07-14,2.200000047683716,2.220000028610229,2.119999885559082,2.140000104904175,146000.0,,,,,
2025-07-15,2.190000057220459,2.3399999141693115,2.190000057220459,2.200000047683716,265700.0,,,,,
2025-07-16,2.2300000190734863,2.2850000858306885,2.1600000858306885,2.200000047683716,177600.0,,,,,
2025-07-17,2.2799999713897705,2.3350000381469727,2.2060000896453857,2.2300000190734863,294100.0,,,,,
2025-07-18,2.2799999713897705,2.3499999046325684,2.2799999713897705,2.3499999046325684,163200.0,,,,,
2025-07-21,2.369999885559082,2.438999891281128,2.2799999713897705,2.289999961853028,299700.0,,,,,
2025-07-22,2.440000057220459,2.470000028610229,2.289999961853028,2.359999895095825,217300.0,,,,,
2025-07-23,2.559999942779541,2.680000066757202,2.441999912261963,2.490000009536743,1134000.0,,,,,
2025-07-24,2.430000066757202,2.5899999141693115,2.359999895095825,2.549999952316284,402900.0,,,,,
2025-07-25,2.380000114440918,2.450000047683716,2.369999885559082,2.4100000858306885,74900.0,,,,,
2025-07-28,2.4200000762939453,2.630000114440918,2.358999967575073,2.390000104904175,346300.0,,,,,
2025-07-29,2.289999961853028,2.430000066757202,2.2799999713897705,2.430000066757202,191800.0,,,,,
2025-07-30,2.2100000381469727,2.308000087738037,2.150000095367432,2.2799999713897705,192500.0,,,,,
2025-07-31,2.1700000762939453,2.242000102996826,2.150000095367432,2.200000047683716,151100.0,,,,,
2025-08-01,2.0899999141693115,2.130000114440918,2.059999942779541,2.0999999046325684,96300.0,,,,,
2025-08-04,2.0899999141693115,2.1700000762939453,2.049999952316284,2.0899999141693115,278800.0,,,,,
2025-08-05,2.0999999046325684,2.13100004196167,2.009999990463257,2.069999933242798,271500.0,,,,,
2025-08-06,2.109999895095825,2.150000095367432,2.0199999809265137,2.0799999237060547,608400.0,,,,,
2025-08-07,2.059999942779541,2.1700000762939453,2.039999961853028,2.0899999141693115,718100.0,,,,,
2025-08-08,2.0299999713897705,2.2100000381469727,1.9299999475479128,1.9800000190734863,688900.0,,,,,
2025-08-11,1.9800000190734863,2.0299999713897705,1.909999966621399,2.0299999713897705,721300.0,,,,,
2025-08-12,2.049999952316284,2.0789999961853027,1.9800000190734863,1.9800000190734863,197400.0,,,,,
2025-08-13,2.0799999237060547,2.140000104904175,2.0199999809265137,2.0199999809265137,648200.0,,,,,
2025-08-14,2.0299999713897705,2.0799999237060547,1.9490000009536743,2.059999942779541,248400.0,,,,,
2025-08-15,1.9700000286102293,2.059999942779541,1.9700000286102293,2.059999942779541,274700.0,,,,,
2025-08-18,1.9700000286102293,2.039999961853028,1.955000042915344,1.9600000381469729,264300.0,,,,,
2025-08-19,1.9600000381469729,2.009999990463257,1.950000047683716,1.9800000190734863,223500.0,,,,,
2025-08-20,1.909999966621399,1.9800000190734863,1.899999976158142,1.9700000286102293,189500.0,,,,,
2025-08-21,1.909999966621399,1.940000057220459,1.866000056266785,1.909999966621399,127500.0,,,,,
2025-08-22,2.0199999809265137,2.059999942779541,1.919999957084656,1.919999957084656,255100.0,,,,,
2025-08-25,2.009999990463257,2.138000011444092,2.009999990463257,2.138000011444092,100600.0,,,,,
2025-08-26,2.0,2.039999961853028,1.950000047683716,2.009999990463257,205900.0,,,,,
2025-08-27,1.9900000095367432,2.039999961853028,1.9800000190734863,2.0,100800.0,,,,,
2025-08-28,2.009999990463257,2.0299999713897705,1.9800000190734863,2.0,116900.0,,,,,
2025-08-29,1.9600000381469729,2.0299999713897705,1.955999970436096,2.0,137600.0,,,,,
2025-09-02,1.940000057220459,1.9670000076293943,1.875,1.950000047683716,161100.0,,,,,
2025-09-03,1.870000004768372,1.9700000286102293,1.850000023841858,1.909999966621399,343200.0,,,,,
2025-09-04,1.850000023841858,1.8799999952316284,1.809999942779541,1.8600000143051147,124000.0,,,,,
2025-09-05,1.8600000143051147,1.8899999856948853,1.850000023841858,1.850000023841858,94900.0,,,,,
2025-09-08,1.940000057220459,2.0,1.8200000524520876,1.850000023841858,296400.0,,,,,
2025-09-09,1.940000057220459,1.9600000381469729,1.8899999856948853,1.9600000381469729,225900.0,,,,,
2025-09-10,1.8899999856948853,1.9600000381469729,1.8600000143051147,1.919999957084656,110500.0,,,,,
2025-09-11,2.069999933242798,2.069999933242798,1.8799999952316284,1.899999976158142,379200.0,,,,,
2025-09-12,2.0,2.0799999237060547,1.9700000286102293,2.0799999237060547,221900.0,,,,,
2025-09-15,1.8799999952316284,2.0,1.840000033378601,1.9900000095367432,999100.0,,,,,
2025-09-16,1.8600000143051147,1.919999957084656,1.830000042915344,1.8899999856948853,468400.0,,,,,
2025-09-17,1.850000023841858,1.9800000190734863,1.850000023841858,1.850000023841858,247200.0,,,,,
2025-09-18,1.919999957084656,1.955000042915344,1.8600000143051147,1.870000004768372,418500.0,,,,,
2025-09-19,1.850000023841858,1.919999957084656,1.840000033378601,1.909999966621399,262000.0,,,,,
2025-09-22,1.7999999523162842,1.840000033378601,1.7799999713897705,1.830000042915344,256300.0,,,,,
2025-09-23,1.7400000095367432,1.7990000247955322,1.715000033378601,1.7899999618530271,383300.0,,,,,
2025-09-24,1.7699999809265137,1.7699999809265137,1.7000000476837158,1.7400000095367432,181700.0,,,,,
2025-09-25,1.7300000190734863,1.8200000524520876,1.7200000286102295,1.7599999904632568,300400.0,,,,,
2025-09-26,1.7200000286102295,1.7599999904632568,1.7100000381469729,1.7200000286102295,132700.0,,,,,
2025-09-29,1.7300000190734863,1.75,1.7200000286102295,1.7300000190734863,106100.0,,,,,
2025-09-30,1.7000000476837158,1.7400000095367432,1.6799999475479126,1.7100000381469729,255600.0,,,,,
2025-10-01,1.690000057220459,1.725000023841858,1.659999966621399,1.7000000476837158,254000.0,,,,,
2025-10-02,1.7000000476837158,1.7200000286102295,1.684000015258789,1.690000057220459,87600.0,,,,,
2025-10-03,1.75,1.7999999523162842,1.7020000219345093,1.7300000190734863,311000.0,,,,,
2025-10-06,1.7300000190734863,1.7990000247955322,1.7200000286102295,1.75,147900.0,,,,,
2025-10-07,1.659999966621399,1.75,1.659999966621399,1.7400000095367432,250100.0,,,,,
2025-10-08,1.7200000286102295,1.7300000190734863,1.659999966621399,1.6799999475479126,240200.0,,,,,
2025-10-09,1.659999966621399,1.7200000286102295,1.649999976158142,1.7100000381469729,324800.0,,,,,
2025-10-10,1.600000023841858,1.6799999475479126,1.590000033378601,1.6699999570846558,538800.0,,,,,
2025-10-13,1.659999966621399,1.6649999618530271,1.6100000143051147,1.649999976158142,133200.0,,,,,
2025-10-14,1.7100000381469729,1.7200000286102295,1.6100000143051147,1.6200000047683716,170700.0,,,,,
2025-10-15,1.690000057220459,1.75,1.659999966621399,1.7200000286102295,164700.0,,,,,
2025-10-16,1.649999976158142,1.75,1.6299999952316284,1.7000000476837158,175000.0,,,,,
2025-10-17,1.6100000143051147,1.690000057220459,1.593999981880188,1.649999976158142,248400.0,,,,,
2025-10-20,,,,,,1.659999966621399,1.690000057220459,1.6100000143051147,1.6100000143051147,125300.0
2025-10-21,,,,,,1.659999966621399,1.690000057220459,1.6399999856948853,1.649999976158142,101900.0
2025-10-22,,,,,,1.6299999952316284,1.6699999570846558,1.590000033378601,1.659999966621399,269700.0
2025-10-23,,,,,,1.6699999570846558,1.6699999570846558,1.6200000047683716,1.649999976158142,118100.0
2025-10-24,,,,,,1.7400000095367432,1.7799999713897705,1.649999976158142,1.7100000381469727,413000.0
2025-10-27,,,,,,1.7400000095367432,1.7599999904632568,1.7200000286102295,1.75,209900.0
2025-10-28,,,,,,1.6699999570846558,1.7400000095367432,1.6549999713897705,1.7400000095367432,144500.0
2025-10-29,,,,,,1.6299999952316284,1.6699999570846558,1.600000023841858,1.649999976158142,97600.0
2025-10-30,,,,,,1.600000023841858,1.649999976158142,1.590000033378601,1.6100000143051147,132400.0
2025-10-31,,,,,,1.6299999952316284,1.6349999904632568,1.590000033378601,1.600000023841858,128500.0
2025-11-03,,,,,,1.6200000047683716,1.6399999856948853,1.590000033378601,1.6299999952316284,131100.0
2025-11-04,,,,,,1.590000033378601,1.6100000143051147,1.5299999713897705,1.590000033378601,600600.0
2025-11-05,,,,,,1.6299999952316284,1.6399999856948853,1.559999942779541,1.5700000524520874,205000.0
2025-11-06,,,,,,1.6299999952316284,1.690000057220459,1.559999942779541,1.649999976158142,1058900.0
2025-11-07,,,,,,1.059999942779541,1.2000000476837158,0.9350000023841858,1.2000000476837158,2127600.0
2025-11-10,,,,,,1.0499999523162842,1.100000023841858,1.034999966621399,1.0800000429153442,569400.0
2025-11-11,,,,,,1.059999942779541,1.100000023841858,1.0099999904632568,1.0399999618530273,518300.0
2025-11-12,,,,,,1.0399999618530273,1.149999976158142,1.0299999713897705,1.059999942779541,343700.0
2025-11-13,,,,,,0.9789999723434448,1.0299999713897705,0.949999988079071,1.0299999713897705,448500.0
2025-11-14,,,,,,1.0099999904632568,1.0199999809265137,0.9599999785423279,0.9629999995231628,247500.0
2025-11-17,,,,,,0.949999988079071,1.065000057220459,0.9470000267028809,1.0299999713897705,332600.0
2025-11-18,,,,,,0.9399999976158142,0.9800000190734863,0.9200000166893005,0.9399999976158142,468900.0
2025-11-19,,,,,,0.9390000104904175,0.9900000095367432,0.9210000038146973,0.9390000104904175,229600.0
2025-11-20,,,,,,0.8899999856948853,0.9700000286102295,0.8820000290870667,0.9399999976158142,284600.0
2025-11-21,,,,,,0.8659999966621399,0.9160000085830688,0.8500000238418579,0.8899999856948853,477700.0
2025-11-24,,,,,,0.8830000162124634,0.8999999761581421,0.8399999737739563,0.8899999856948853,361200.0
2025-11-25,,,,,,0.890999972820282,0.9200000166893005,0.8709999918937683,0.8999999761581421,240400.0
2025-11-26,,,,,,0.9100000262260437,0.9259999990463257,0.8799999952316284,0.890999972820282,291400.0
2025-11-28,,,,,,0.9359999895095825,0.949999988079071,0.906000018119812,0.9300000071525574,367000.0
2025-12-01,,,,,,0.9800000190734863,1.0190000534057617,0.9010000228881836,0.9200000166893005,880000.0
2025-12-02,,,,,,0.9350000023841858,1.0,0.9350000023841858,1.0,291700.0
2025-12-03,,,,,,1.0399999618530273,1.0499999523162842,0.9309999942779541,0.9309999942779541,274000.0
2025-12-04,,,,,,1.0299999713897705,1.0490000247955322,1.0,1.0399999618530273,130500.0
2025-12-05,,,,,,0.9900000095367432,1.0499999523162842,0.9800000190734863,1.0099999904632568,130700.0
2025-12-08,,,,,,0.9629999995231628,0.9890000224113464,0.949999988079071,0.9800000190734863,90000.0
2025-12-09,,,,,,0.996999979019165,1.0,0.9599999785423279,0.9599999785423279,158100.0
2025-12-10,,,,,,1.1200000047683716,1.125,0.9810000061988831,0.996999979019165,591000.0
2025-12-11,,,,,,1.190000057220459,1.2000000476837158,1.0700000524520874,1.1200000047683716,1176500.0
2025-12-12,,,,,,1.090000033378601,1.3300000429153442,1.0,1.2999999523162842,1679800.0
2025-12-15,,,,,,1.0,1.0499999523162842,1.0,1.0499999523162842,291100.0
2025-12-16,,,,,,0.9769999980926514,1.0399999618530273,0.9599999785423279,1.0,426800.0
2025-12-17,,,,,,0.9110000133514404,1.0099999904632568,0.9100000262260437,0.9750000238418579,161700.0
2025-12-18,,,,,,0.9120000004768372,0.9620000123977661,0.8939999938011169,0.9100000262260437,181000.0
2025-12-19,,,,,,0.9150000214576721,0.9300000071525574,0.8799999952316284,0.9200000166893005,380100.0
2025-12-22,,,,,,0.9160000085830688,0.9570000171661377,0.9020000100135803,0.9399999976158142,355300.0
2025-12-23,,,,,,0.89410001039505,0.9212999939918518,0.8898000121116638,0.9100000262260437,93285.0
