Date,Close,High,Low,Open,Volume,"('Close', 'GEV')","('High', 'GEV')","('Low', 'GEV')","('Open', 'GEV')","('Volume', 'GEV')"
2025-07-16,560.92578125,566.2734897212202,551.759788797492,559.3764679578132,1953400.0,,,,,
2025-07-17,569.921875,581.0120787655359,565.9735816299878,568.4025779096927,2569400.0,,,,,
2025-07-18,574.3499755859375,578.7730991403868,566.7533066376213,570.3617213376415,2052800.0,,,,,
2025-07-21,565.9099731445312,577.625,564.6599731445312,576.1400146484375,2146800.0,,,,,
2025-07-22,548.989990234375,558.510009765625,537.155029296875,558.510009765625,3938500.0,,,,,
2025-07-23,629.030029296875,633.719970703125,585.0,595.75,7081300.0,,,,,
2025-07-24,623.969970703125,633.0700073242188,615.2999877929688,632.27001953125,3918600.0,,,,,
2025-07-25,644.5900268554688,651.219970703125,626.0,630.0,3604500.0,,,,,
2025-07-28,647.6599731445312,648.5180053710938,631.1599731445312,638.260009765625,2920600.0,,,,,
2025-07-29,632.6699829101562,655.6500244140625,629.989990234375,646.989990234375,2749900.0,,,,,
2025-07-30,655.0,656.1699829101562,635.1699829101562,639.9500122070312,2699600.0,,,,,
2025-07-31,660.2899780273438,677.2899780273438,656.0700073242188,660.0,3343000.0,,,,,
2025-08-01,656.5,664.260009765625,632.4600219726562,638.1799926757812,3077400.0,,,,,
2025-08-04,662.77001953125,674.969970703125,653.9500122070312,659.3599853515625,2155900.0,,,,,
2025-08-05,649.719970703125,665.1099853515625,643.9600219726562,661.239990234375,2180200.0,,,,,
2025-08-06,664.5499877929688,666.2899780273438,644.0,646.6300048828125,1894900.0,,,,,
2025-08-07,645.8599853515625,669.3829956054688,638.52001953125,665.77001953125,2239900.0,,,,,
2025-08-08,649.0900268554688,656.25,639.1699829101562,655.22998046875,1888700.0,,,,,
2025-08-11,650.760009765625,653.4199829101562,637.3699951171875,641.0,1687600.0,,,,,
2025-08-12,657.4400024414062,662.8350219726562,651.0,652.739990234375,1803400.0,,,,,
2025-08-13,634.3099975585938,666.1500244140625,614.22998046875,662.3200073242188,3936400.0,,,,,
2025-08-14,625.27001953125,640.280029296875,620.280029296875,627.0,2534400.0,,,,,
2025-08-15,621.9099731445312,624.030029296875,607.8599853515625,624.030029296875,2488200.0,,,,,
2025-08-18,625.02001953125,628.5449829101562,614.22998046875,621.3800048828125,1860400.0,,,,,
2025-08-19,603.1300048828125,620.97998046875,595.1900024414062,620.5499877929688,3096700.0,,,,,
2025-08-20,604.5900268554688,607.77001953125,581.22998046875,592.6099853515625,3575800.0,,,,,
2025-08-21,606.0,620.0,605.3099975585938,607.02001953125,2566600.0,,,,,
2025-08-22,607.0700073242188,623.97998046875,602.5,607.969970703125,2727700.0,,,,,
2025-08-25,602.3099975585938,614.4710083007812,597.0339965820312,608.8300170898438,2130000.0,,,,,
2025-08-26,625.9099731445312,628.5800170898438,603.0419921875,603.8499755859375,2689400.0,,,,,
2025-08-27,622.3900146484375,629.9349975585938,618.0,625.219970703125,1862900.0,,,,,
2025-08-28,633.6900024414062,646.9500122070312,626.780029296875,626.780029296875,2256400.0,,,,,
2025-08-29,612.969970703125,635.0,609.3400268554688,631.8599853515625,2266400.0,,,,,
2025-09-02,579.6799926757812,594.0,567.8599853515625,590.5499877929688,5267300.0,,,,,
2025-09-03,577.0399780273438,586.2849731445312,565.4299926757812,586.2849731445312,3657500.0,,,,,
2025-09-04,598.8099975585938,600.3699951171875,580.0599975585938,580.8099975585938,3195400.0,,,,,
2025-09-05,582.0800170898438,604.5,565.5,599.9600219726562,3477700.0,,,,,
2025-09-08,600.22998046875,606.0,584.9400024414062,594.4099731445312,2513700.0,,,,,
2025-09-09,605.7000122070312,607.6900024414062,594.77001953125,606.3499755859375,1863900.0,,,,,
2025-09-10,643.5599975585938,645.1900024414062,623.0,625.0,3878700.0,,,,,
2025-09-11,634.1500244140625,653.5,620.0999755859375,648.75,4099900.0,,,,,
2025-09-12,625.5499877929688,646.8800048828125,624.1500244140625,632.1199951171875,2640400.0,,,,,
2025-09-15,628.6799926757812,639.8900146484375,624.0999755859375,630.1500244140625,1851900.0,,,,,
2025-09-16,617.9099731445312,633.52001953125,608.72998046875,629.5,3104100.0,,,,,
2025-09-17,614.7899780273438,619.114013671875,601.1199951171875,616.4000244140625,2058400.0,,,,,
2025-09-18,611.0,627.0999755859375,611.0,622.9600219726562,2245600.0,,,,,
2025-09-19,624.1699829101562,625.6599731445312,596.5059814453125,611.6900024414062,4107300.0,,,,,
2025-09-22,644.3699951171875,648.5,620.1099853515625,620.1099853515625,2566000.0,,,,,
2025-09-23,633.4099731445312,644.7210083007812,622.2000122070312,644.6799926757812,2427200.0,,,,,
2025-09-24,628.969970703125,642.0,624.1900024414062,640.0,1617200.0,,,,,
2025-09-25,607.52001953125,619.7470092773438,593.3800048828125,614.905029296875,3202500.0,,,,,
2025-09-26,605.1699829101562,615.1400146484375,598.1099853515625,610.0,1845300.0,,,,,
2025-09-29,602.4299926757812,616.4400024414062,596.3800048828125,612.4500122070312,2188700.0,,,,,
2025-09-30,614.9000244140625,614.9400024414062,603.2990112304688,604.8800048828125,1818700.0,,,,,
2025-10-01,606.1500244140625,610.6599731445312,595.0,599.6400146484375,2423600.0,,,,,
2025-10-02,606.22998046875,622.5,603.614990234375,611.1099853515625,2044600.0,,,,,
2025-10-03,594.989990234375,611.75,588.0,610.2899780273438,2668500.0,,,,,
2025-10-06,603.219970703125,608.5900268554688,593.7000122070312,606.0,1950800.0,,,,,
2025-10-07,606.1199951171875,609.3900146484375,592.0,603.155029296875,2161700.0,,,,,
2025-10-08,625.4500122070312,626.4409790039062,599.0,613.0,2286500.0,,,,,
2025-10-09,634.27001953125,637.1500244140625,621.1110229492188,629.0,2414000.0,,,,,
2025-10-10,604.5599975585938,634.27001953125,602.594970703125,630.0,3003600.0,,,,,
2025-10-13,648.25,655.989990234375,613.1400146484375,613.1799926757812,3406800.0,,,,,
2025-10-14,644.4099731445312,656.8800048828125,615.8400268554688,635.0,2890500.0,,,,,
2025-10-15,615.9500122070312,664.6929931640625,613.5900268554688,650.1699829101562,3246000.0,,,,,
2025-10-16,602.0,623.625,595.2000122070312,621.5,3500600.0,,,,,
2025-10-17,600.0,608.8189697265625,591.6510009765625,595.27001953125,2745900.0,,,,,
2025-10-20,,,,,,594.0700073242188,610.0,593.6799926757812,608.1199951171875,2634400.0
2025-10-21,,,,,,585.3300170898438,596.780029296875,581.760009765625,593.8599853515625,3956400.0
2025-10-22,,,,,,576.0,609.5399780273438,532.719970703125,607.0,10333100.0
2025-10-23,,,,,,595.1500244140625,600.0,580.0,580.0,3952700.0
2025-10-24,,,,,,584.3900146484375,613.8099975585938,584.1799926757812,607.0,3694200.0
2025-10-27,,,,,,584.3900146484375,594.0750122070312,580.010009765625,590.7999877929688,2842400.0
2025-10-28,,,,,,570.97998046875,591.9199829101562,565.0,590.0,3589300.0
2025-10-29,,,,,,577.969970703125,585.5750122070312,569.27099609375,576.27001953125,2808500.0
2025-10-30,,,,,,574.0700073242188,592.6699829101562,569.5,570.0,2305100.0
2025-10-31,,,,,,585.1400146484375,592.0,576.5,580.1300048828125,2789500.0
2025-11-03,,,,,,581.260009765625,593.27001953125,576.760009765625,590.5,1853200.0
2025-11-04,,,,,,547.9600219726562,576.2100219726562,541.4400024414062,571.0,3994900.0
2025-11-05,,,,,,559.7000122070312,567.530029296875,541.2899780273438,550.0,2844700.0
2025-11-06,,,,,,550.1699829101562,560.5050048828125,545.4099731445312,558.0900268554688,2215300.0
2025-11-07,,,,,,575.1300048828125,576.8900146484375,539.0999755859375,546.7000122070312,2823800.0
2025-11-10,,,,,,579.7999877929688,595.8400268554688,568.2000122070312,586.3200073242188,2555800.0
2025-11-11,,,,,,576.0800170898438,582.7999877929688,563.0999755859375,580.60498046875,1748500.0
2025-11-12,,,,,,575.4000244140625,588.9400024414062,574.010009765625,579.4600219726562,2026300.0
2025-11-13,,,,,,558.1699829101562,574.3200073242188,537.3599853515625,574.3200073242188,5166900.0
2025-11-14,,,,,,578.3099975585938,591.8099975585938,542.9089965820312,545.2000122070312,4037300.0
2025-11-17,,,,,,577.02001953125,592.3499755859375,569.8400268554688,573.0,2998000.0
2025-11-18,,,,,,554.9299926757812,576.47802734375,552.8400268554688,569.0599975585938,2986000.0
2025-11-19,,,,,,595.3699951171875,600.0,560.7999877929688,561.0,4212100.0
2025-11-20,,,,,,558.030029296875,628.010009765625,557.6900024414062,607.2000122070312,4874600.0
2025-11-21,,,,,,555.8400268554688,565.75,530.1599731445312,563.010009765625,4872800.0
2025-11-24,,,,,,580.489990234375,583.0,558.260009765625,559.4400024414062,2748900.0
2025-11-25,,,,,,572.5599975585938,582.0,553.25,575.0,2356500.0
2025-11-26,,,,,,589.719970703125,596.97998046875,579.47998046875,581.7000122070312,2223800.0
2025-11-28,,,,,,599.77001953125,599.77001953125,588.530029296875,595.0,1006600.0
2025-12-01,,,,,,576.9000244140625,590.0,574.7999877929688,590.0,2302500.0
2025-12-02,,,,,,601.5800170898438,609.8400268554688,585.0,586.1699829101562,2890800.0
2025-12-03,,,,,,601.969970703125,608.8469848632812,575.3800048828125,595.8800048828125,2754500.0
2025-12-04,,,,,,629.1099853515625,639.1400146484375,602.9000244140625,605.0,3698500.0
2025-12-05,,,,,,631.3200073242188,640.0,621.2000122070312,630.8599853515625,2348000.0
2025-12-08,,,,,,621.9000244140625,636.3980102539062,607.4000244140625,631.0599975585938,2540100.0
2025-12-09,,,,,,625.2999877929688,636.8800048828125,613.2000122070312,617.0,3017500.0
2025-12-10,,,,,,723.0,731.0,679.0,692.1500244140625,11396400.0
2025-12-11,,,,,,704.2000122070312,711.1500244140625,681.2000122070312,711.1500244140625,4830900.0
2025-12-12,,,,,,671.7100219726562,698.9400024414062,656.3699951171875,697.8499755859375,5225700.0
2025-12-15,,,,,,681.3499755859375,695.0499877929688,675.0,688.47998046875,3529600.0
2025-12-16,,,,,,686.219970703125,699.8800048828125,671.0050048828125,687.0,3572200.0
2025-12-17,,,,,,614.1900024414062,694.0,613.0900268554688,687.0,6770100.0
2025-12-18,,,,,,639.4299926757812,658.6900024414062,636.5349731445312,649.2999877929688,4426500.0
2025-12-19,,,,,,658.280029296875,660.5900268554688,641.5999755859375,646.780029296875,4489100.0
2025-12-22,,,,,,661.8099975585938,671.4000244140625,656.7999877929688,671.1099853515625,2595300.0
2025-12-23,,,,,,659.1466064453125,664.8200073242188,654.0,664.8200073242188,516253.0
