Date,Close,High,Low,Open,Volume,"('Close', 'ISRG')","('High', 'ISRG')","('Low', 'ISRG')","('Open', 'ISRG')","('Volume', 'ISRG')"
2025-02-26,580.9299926757812,586.739990234375,569.6400146484375,570.8499755859375,1098300.0,,,,,
2025-02-27,563.77001953125,583.25,562.4000244140625,581.8300170898438,1482900.0,,,,,
2025-02-28,573.1500244140625,574.0,556.75,566.9500122070312,2401400.0,,,,,
2025-03-03,566.97998046875,584.9000244140625,563.9600219726562,573.780029296875,1708300.0,,,,,
2025-03-04,557.9600219726562,565.7999877929688,545.5399780273438,563.6900024414062,2209300.0,,,,,
2025-03-05,568.02001953125,569.0,554.1699829101562,554.1699829101562,2039200.0,,,,,
2025-03-06,538.5700073242188,561.6900024414062,537.510009765625,558.9500122070312,2367200.0,,,,,
2025-03-07,518.260009765625,534.239990234375,502.8399963378906,533.1799926757812,3687900.0,,,,,
2025-03-10,482.6099853515625,503.9100036621094,476.3699951171875,503.9100036621094,5517400.0,,,,,
2025-03-11,493.7200012207031,496.1900024414063,478.4500122070313,481.2300109863281,3223400.0,,,,,
2025-03-12,497.2999877929688,519.510009765625,496.30999755859375,511.05999755859375,2558700.0,,,,,
2025-03-13,476.7799987792969,500.760009765625,474.3699951171875,498.7099914550781,3645400.0,,,,,
2025-03-14,484.4400024414063,492.2799987792969,476.5700073242188,482.6900024414063,4239200.0,,,,,
2025-03-17,488.7999877929688,495.8200073242188,474.8999938964844,480.0,3211500.0,,,,,
2025-03-18,483.9500122070313,488.5499877929688,478.4100036621094,487.3399963378906,1728800.0,,,,,
2025-03-19,492.05999755859375,496.2699890136719,482.7999877929688,486.0,2098400.0,,,,,
2025-03-20,491.80999755859375,500.2900085449219,490.2799987792969,490.3999938964844,2108800.0,,,,,
2025-03-21,492.489990234375,492.75,477.2799987792969,483.1099853515625,3377200.0,,,,,
2025-03-24,508.5799865722656,510.7799987792969,501.8399963378906,504.739990234375,1905100.0,,,,,
2025-03-25,519.8099975585938,520.3900146484375,511.9500122070313,514.0,2527100.0,,,,,
2025-03-26,509.0299987792969,520.8900146484375,506.6900024414063,520.8900146484375,1979500.0,,,,,
2025-03-27,507.8999938964844,513.0499877929688,502.2900085449219,505.9800109863281,1472900.0,,,,,
2025-03-28,491.8399963378906,505.1900024414063,488.5700073242188,505.05999755859375,1967300.0,,,,,
2025-03-31,495.2699890136719,497.7699890136719,479.4800109863281,484.4599914550781,2289700.0,,,,,
2025-04-01,496.3599853515625,497.2999877929688,486.239990234375,492.260009765625,1609800.0,,,,,
2025-04-02,507.0499877929688,508.6199951171875,486.4299926757813,488.6000061035156,1432200.0,,,,,
2025-04-03,494.6099853515625,504.0899963378906,484.8800048828125,487.5799865722656,2729000.0,,,,,
2025-04-04,451.5799865722656,480.55999755859375,451.0199890136719,476.8399963378906,4108600.0,,,,,
2025-04-07,463.6199951171875,479.8900146484375,425.0,430.9700012207031,4125800.0,,,,,
2025-04-08,457.6300048828125,488.4700012207031,450.9100036621094,479.5799865722656,3157700.0,,,,,
2025-04-09,522.9500122070312,529.1900024414062,442.8999938964844,450.0,6038200.0,,,,,
2025-04-10,489.5199890136719,510.6000061035156,472.0199890136719,509.0,4056200.0,,,,,
2025-04-11,493.6000061035156,496.6099853515625,480.2900085449219,489.2699890136719,2843700.0,,,,,
2025-04-14,490.1300048828125,506.1400146484375,487.2000122070313,502.2699890136719,1518100.0,,,,,
2025-04-15,488.2699890136719,494.6400146484375,483.6900024414063,487.4599914550781,1733400.0,,,,,
2025-04-16,481.3399963378906,492.0400085449219,477.6199951171875,483.8999938964844,1990500.0,,,,,
2025-04-17,482.739990234375,489.25,481.3900146484375,484.8500061035156,1625900.0,,,,,
2025-04-21,468.3200073242188,478.8999938964844,463.0499877929688,475.9400024414063,2648500.0,,,,,
2025-04-22,478.739990234375,482.5899963378906,464.7099914550781,475.5299987792969,3114400.0,,,,,
2025-04-23,487.9299926757813,517.3099975585938,485.0899963378906,500.0,3770000.0,,,,,
2025-04-24,508.1300048828125,511.760009765625,489.4299926757813,490.8200073242188,2287100.0,,,,,
2025-04-25,514.5900268554688,515.3599853515625,505.75,513.1799926757812,2016000.0,,,,,
2025-04-28,514.010009765625,518.4000244140625,508.1700134277344,515.9099731445312,1388100.0,,,,,
2025-04-29,514.8900146484375,516.780029296875,507.510009765625,512.9000244140625,1321500.0,,,,,
2025-04-30,515.7999877929688,517.5999755859375,501.6700134277344,509.989990234375,1652200.0,,,,,
2025-05-01,517.1799926757812,524.4400024414062,512.6699829101562,518.1199951171875,1673400.0,,,,,
2025-05-02,529.4199829101562,535.5999755859375,525.02001953125,526.739990234375,1440600.0,,,,,
2025-05-05,531.8200073242188,536.0599975585938,522.9500122070312,528.3200073242188,1376000.0,,,,,
2025-05-06,530.4600219726562,533.5599975585938,523.5900268554688,526.1599731445312,1128100.0,,,,,
2025-05-07,536.1500244140625,539.0499877929688,528.8699951171875,532.739990234375,1311400.0,,,,,
2025-05-08,538.1599731445312,546.5599975585938,538.010009765625,540.0,1472800.0,,,,,
2025-05-09,536.510009765625,542.739990234375,532.9000244140625,540.0,925600.0,,,,,
2025-05-12,561.4299926757812,561.6199951171875,547.6799926757812,551.969970703125,2037100.0,,,,,
2025-05-13,563.9500122070312,568.6900024414062,559.8800048828125,561.6699829101562,1529300.0,,,,,
2025-05-14,565.9400024414062,566.7999877929688,560.2899780273438,563.0,1409700.0,,,,,
2025-05-15,560.280029296875,564.0599975585938,549.5499877929688,559.3200073242188,1794600.0,,,,,
2025-05-16,563.5999755859375,563.9400024414062,555.6199951171875,563.5800170898438,1422900.0,,,,,
2025-05-19,561.6300048828125,562.6099853515625,553.9400024414062,554.3400268554688,1420400.0,,,,,
2025-05-20,557.1599731445312,558.0,553.0,557.2899780273438,1234600.0,,,,,
2025-05-21,547.0700073242188,558.760009765625,545.530029296875,556.5599975585938,1507800.0,,,,,
2025-05-22,542.6699829101562,546.0399780273438,540.7899780273438,544.8099975585938,1129100.0,,,,,
2025-05-23,539.5399780273438,542.0700073242188,529.1500244140625,535.5,1138500.0,,,,,
2025-05-27,550.1900024414062,553.1599731445312,547.0900268554688,548.6599731445312,1244600.0,,,,,
2025-05-28,552.4099731445312,556.1599731445312,549.4299926757812,550.510009765625,1012100.0,,,,,
2025-05-29,555.75,559.7999877929688,551.4000244140625,556.469970703125,1139200.0,,,,,
2025-05-30,552.3400268554688,555.0,545.72998046875,554.52001953125,2091000.0,,,,,
2025-06-02,553.2899780273438,554.7000122070312,542.52001953125,549.0599975585938,1059400.0,,,,,
2025-06-03,551.8499755859375,555.1300048828125,548.02001953125,550.6799926757812,1714400.0,,,,,
2025-06-04,557.9500122070312,559.6900024414062,550.9299926757812,552.5800170898438,1147200.0,,,,,
2025-06-05,558.0599975585938,563.9400024414062,557.2100219726562,560.7000122070312,1243400.0,,,,,
2025-06-06,557.0800170898438,564.1500244140625,555.760009765625,562.1799926757812,1104200.0,,,,,
2025-06-09,526.1500244140625,531.5900268554688,498.1700134277344,531.5,4806200.0,,,,,
2025-06-10,529.5999755859375,531.9299926757812,520.2999877929688,525.8099975585938,2027600.0,,,,,
2025-06-11,522.4099731445312,529.3400268554688,521.5,529.1400146484375,1676800.0,,,,,
2025-06-12,513.0,522.0,511.760009765625,520.260009765625,2392800.0,,,,,
2025-06-13,512.1799926757812,518.1699829101562,500.2900085449219,503.2900085449219,2183000.0,,,,,
2025-06-16,519.0399780273438,523.530029296875,514.0,514.0,1514600.0,,,,,
2025-06-17,512.1099853515625,517.719970703125,508.989990234375,515.8099975585938,1506000.0,,,,,
2025-06-18,509.489990234375,513.9600219726562,506.5400085449219,512.1099853515625,1173800.0,,,,,
2025-06-20,509.3599853515625,515.010009765625,508.760009765625,514.7000122070312,2829900.0,,,,,
2025-06-23,515.0900268554688,515.3599853515625,503.1799926757813,508.0,1218500.0,,,,,
2025-06-24,523.0800170898438,523.969970703125,510.7799987792969,518.7999877929688,1593600.0,,,,,
2025-06-25,521.6300048828125,528.1400146484375,521.260009765625,524.2999877929688,1178000.0,,,,,
2025-06-26,534.1900024414062,539.6300048828125,525.8400268554688,527.010009765625,1966300.0,,,,,
2025-06-27,533.7100219726562,544.239990234375,533.0900268554688,536.8699951171875,2016500.0,,,,,
2025-06-30,543.4099731445312,544.5,534.4199829101562,534.4199829101562,1584100.0,,,,,
2025-07-01,537.989990234375,545.8099975585938,531.6699829101562,542.5800170898438,1649300.0,,,,,
2025-07-02,540.5999755859375,550.7000122070312,535.3400268554688,535.3400268554688,1487500.0,,,,,
2025-07-03,544.469970703125,547.0,542.3900146484375,543.9299926757812,704800.0,,,,,
2025-07-07,534.7100219726562,544.8800048828125,532.8800048828125,543.22998046875,1191600.0,,,,,
2025-07-08,527.2999877929688,539.5900268554688,525.6699829101562,534.0,1608700.0,,,,,
2025-07-09,528.1300048828125,530.7100219726562,523.1599731445312,529.8200073242188,1380900.0,,,,,
2025-07-10,526.0499877929688,528.5499877929688,520.25,527.0999755859375,1424600.0,,,,,
2025-07-11,512.0599975585938,522.8699951171875,508.1300048828125,522.8699951171875,2951300.0,,,,,
2025-07-14,516.4400024414062,522.0999755859375,509.8800048828125,509.8800048828125,2082700.0,,,,,
2025-07-15,512.22998046875,521.280029296875,510.8399963378906,519.2100219726562,1674300.0,,,,,
2025-07-16,512.6400146484375,515.1400146484375,506.2099914550781,512.510009765625,1863700.0,,,,,
2025-07-17,516.1599731445312,517.6699829101562,509.25,510.8299865722656,2003500.0,,,,,
2025-07-18,518.6199951171875,520.9600219726562,513.27001953125,520.2100219726562,1904100.0,,,,,
2025-07-21,516.1199951171875,523.0900268554688,514.9600219726562,518.1799926757812,1639700.0,,,,,
2025-07-22,511.0,519.8300170898438,508.2699890136719,516.0499877929688,2416700.0,,,,,
2025-07-23,501.9500122070313,530.3499755859375,491.8599853515625,522.5,4659900.0,,,,,
2025-07-24,488.6099853515625,505.739990234375,486.5400085449219,503.5199890136719,2608000.0,,,,,
2025-07-25,495.8599853515625,497.5,490.760009765625,492.4800109863281,1871100.0,,,,,
2025-07-28,493.9500122070313,502.80999755859375,493.2200012207031,498.0,2473700.0,,,,,
2025-07-29,496.8699951171875,502.4200134277344,496.1700134277344,497.25,1831100.0,,,,,
2025-07-30,500.510009765625,503.2200012207031,496.9500122070313,497.7099914550781,1758800.0,,,,,
