Date,Close,High,Low,Open,Volume,"('Close', 'PTLE')","('High', 'PTLE')","('Low', 'PTLE')","('Open', 'PTLE')","('Volume', 'PTLE')"
2025-05-19,1.409999966621399,1.4700000286102295,1.3799999952316284,1.4299999475479126,888000.0,,,,,
2025-05-20,1.4299999475479126,1.440000057220459,1.3600000143051147,1.409999966621399,569000.0,,,,,
2025-05-21,1.3700000047683716,1.5169999599456787,1.340000033378601,1.4500000476837158,1016400.0,,,,,
2025-05-22,1.440000057220459,1.5499999523162842,1.3700000047683716,1.3899999856948853,4613800.0,,,,,
2025-05-23,1.3700000047683716,1.4500000476837158,1.3550000190734863,1.440000057220459,3967100.0,,,,,
2025-05-27,1.350000023841858,1.4199999570846558,1.0800000429153442,1.399999976158142,10101600.0,,,,,
2025-05-28,1.4800000190734863,1.524999976158142,1.350000023841858,1.3600000143051147,2471400.0,,,,,
2025-05-29,1.4299999475479126,1.5,1.375,1.440000057220459,3671400.0,,,,,
2025-05-30,1.409999966621399,1.5299999713897705,1.3600000143051147,1.399999976158142,4931000.0,,,,,
2025-06-02,1.399999976158142,1.4299999475479126,1.3700000047683716,1.4299999475479126,2840500.0,,,,,
2025-06-03,0.7300000190734863,1.3899999856948853,0.460999995470047,1.3899999856948853,13059200.0,,,,,
2025-06-04,0.4120000004768371,0.609000027179718,0.3269999921321869,0.5809999704360962,14890100.0,,,,,
2025-06-05,0.3100000023841858,0.3799999952316284,0.270000010728836,0.3700000047683716,9940200.0,,,,,
2025-06-06,0.2840000092983246,0.3300000131130218,0.270000010728836,0.2800000011920929,3409600.0,,,,,
2025-06-09,0.2639999985694885,0.2919999957084656,0.2560000121593475,0.270000010728836,2602700.0,,,,,
2025-06-10,0.2399999946355819,0.2800000011920929,0.221000000834465,0.2599999904632568,4931900.0,,,,,
2025-06-11,0.2569999992847442,0.2720000147819519,0.2349999994039535,0.2419999986886978,6457600.0,,,,,
2025-06-12,0.2790000140666961,0.3199999928474426,0.2649999856948852,0.2649999856948852,10371600.0,,,,,
2025-06-13,0.2000000029802322,0.2849999964237213,0.1700000017881393,0.2800000011920929,17910600.0,,,,,
2025-06-16,0.1800000071525573,0.1940000057220459,0.1720000058412552,0.1720000058412552,5749600.0,,,,,
2025-06-17,0.1979999989271164,0.2000000029802322,0.1700000017881393,0.1700000017881393,28562200.0,,,,,
2025-06-18,0.3650000095367431,0.5230000019073486,0.3440000116825104,0.5120000243186951,404251500.0,,,,,
2025-06-20,0.2800000011920929,0.324999988079071,0.2529999911785126,0.3000000119209289,16622000.0,,,,,
2025-06-23,0.2820000052452087,0.3100000023841858,0.2669999897480011,0.3000000119209289,18123300.0,,,,,
2025-06-24,0.2430000007152557,0.2630000114440918,0.2360000014305114,0.2630000114440918,4639900.0,,,,,
2025-06-25,0.2319999933242797,0.2460000067949295,0.2249999940395355,0.2399999946355819,2592400.0,,,,,
2025-06-26,0.2610000073909759,0.2930000126361847,0.2179999947547912,0.2300000041723251,4791400.0,,,,,
2025-06-27,0.2419999986886978,0.2800000011920929,0.2419999986886978,0.2450000047683715,2716700.0,,,,,
2025-06-30,0.3000000119209289,0.31700000166893,0.2479999959468841,0.2790000140666961,3768200.0,,,,,
2025-07-01,0.277999997138977,0.2919999957084656,0.2630000114440918,0.2750000059604645,1455200.0,,,,,
2025-07-02,0.2739999890327453,0.2800000011920929,0.2599999904632568,0.270000010728836,1109700.0,,,,,
2025-07-03,0.2509999871253967,0.2709999978542328,0.2450000047683715,0.2680000066757202,1341400.0,,,,,
2025-07-07,0.2450000047683715,0.2460000067949295,0.2319999933242797,0.2409999966621399,1277900.0,,,,,
2025-07-08,0.2360000014305114,0.238999992609024,0.209999993443489,0.209999993443489,798800.0,,,,,
2025-07-09,0.2319999933242797,0.2409999966621399,0.2269999980926513,0.2409999966621399,716000.0,,,,,
2025-07-10,0.2259999960660934,0.2319999933242797,0.2199999988079071,0.2300000041723251,1359400.0,,,,,
2025-07-11,0.2199999988079071,0.231000006198883,0.2179999947547912,0.2269999980926513,1474800.0,,,,,
2025-07-14,0.2189999967813491,0.2199999988079071,0.209999993443489,0.209999993443489,1049800.0,,,,,
2025-07-15,0.2060000002384185,0.2169999927282333,0.2010000050067901,0.209999993443489,1432900.0,,,,,
2025-07-16,0.2199999988079071,0.221000000834465,0.2060000002384185,0.2140000015497207,1214600.0,,,,,
2025-07-17,0.2249999940395355,0.2249999940395355,0.2060000002384185,0.2150000035762787,1184300.0,,,,,
2025-07-18,0.209999993443489,0.2160000056028366,0.2060000002384185,0.2119999974966049,976900.0,,,,,
2025-07-21,0.2060000002384185,0.210999995470047,0.202000007033348,0.2049999982118606,904400.0,,,,,
2025-07-22,0.2349999994039535,0.2399999946355819,0.2049999982118606,0.2090000063180923,2967500.0,,,,,
2025-07-23,0.2269999980926513,0.231000006198883,0.2189999967813491,0.2280000001192093,701700.0,,,,,
2025-07-24,0.2220000028610229,0.2240000069141388,0.210999995470047,0.2199999988079071,777600.0,,,,,
2025-07-25,0.2220000028610229,0.231000006198883,0.2119999974966049,0.2150000035762787,622900.0,,,,,
2025-07-28,0.2150000035762787,0.2220000028610229,0.2039999961853027,0.2199999988079071,651900.0,,,,,
2025-07-29,0.2070000022649765,0.2140000015497207,0.2000000029802322,0.202000007033348,491600.0,,,,,
2025-07-30,0.209999993443489,0.2249999940395355,0.1940000057220459,0.2049999982118606,1988500.0,,,,,
2025-07-31,0.2080000042915344,0.2179999947547912,0.2029999941587448,0.2039999961853027,910700.0,,,,,
2025-08-01,0.202000007033348,0.2029999941587448,0.1899999976158142,0.202000007033348,858900.0,,,,,
2025-08-04,0.2049999982118606,0.2049999982118606,0.1940000057220459,0.2000000029802322,864100.0,,,,,
2025-08-05,0.19200000166893,0.2000000029802322,0.1909999996423721,0.1979999989271164,423000.0,,,,,
2025-08-06,0.1969999969005584,0.1969999969005584,0.19200000166893,0.19200000166893,272500.0,,,,,
2025-08-07,0.1909999996423721,0.1949999928474426,0.1879999935626983,0.1879999935626983,403500.0,,,,,
2025-08-08,0.1949999928474426,0.1949999928474426,0.1909999996423721,0.1909999996423721,588800.0,,,,,
2025-08-11,0.1979999989271164,0.2010000050067901,0.1909999996423721,0.1990000009536743,369500.0,,,,,
2025-08-12,0.1949999928474426,0.1979999989271164,0.19200000166893,0.1949999928474426,289800.0,,,,,
2025-08-13,0.1940000057220459,0.1949999928474426,0.1889999955892563,0.1889999955892563,370900.0,,,,,
2025-08-14,0.1990000009536743,0.1990000009536743,0.181999996304512,0.1889999955892563,491800.0,,,,,
2025-08-15,0.1889999955892563,0.1940000057220459,0.1870000064373016,0.1930000036954879,271400.0,,,,,
2025-08-18,0.1829999983310699,0.1870000064373016,0.1800000071525573,0.1800000071525573,309600.0,,,,,
2025-08-19,0.1780000030994415,0.1949999928474426,0.1700000017881393,0.1949999928474426,610000.0,,,,,
2025-08-20,0.1710000038146972,0.1749999970197677,0.1659999936819076,0.1720000058412552,567900.0,,,,,
2025-08-21,0.1650000065565109,0.1659999936819076,0.152999997138977,0.1599999964237213,382200.0,,,,,
2025-08-22,0.1710000038146972,0.1749999970197677,0.1650000065565109,0.1650000065565109,282600.0,,,,,
2025-08-25,0.1739999949932098,0.1790000051259994,0.1710000038146972,0.1749999970197677,255700.0,,,,,
2025-08-26,0.1729999929666519,0.1729999929666519,0.1700000017881393,0.1700000017881393,162500.0,,,,,
2025-08-27,0.1739999949932098,0.2119999974966049,0.163000002503395,0.1700000017881393,9473400.0,,,,,
2025-08-28,0.1729999929666519,0.1800000071525573,0.1689999997615814,0.1749999970197677,820300.0,,,,,
2025-08-29,0.1689999997615814,0.1720000058412552,0.1609999984502792,0.1710000038146972,656900.0,,,,,
2025-09-02,0.1650000065565109,0.1689999997615814,0.163000002503395,0.1650000065565109,535200.0,,,,,
2025-09-03,0.1560000032186508,0.163000002503395,0.1539999991655349,0.1599999964237213,544800.0,,,,,
2025-09-04,0.1570000052452087,0.1599999964237213,0.1519999951124191,0.1550000011920929,289300.0,,,,,
2025-09-05,0.1570000052452087,0.1659999936819076,0.1519999951124191,0.1570000052452087,1137800.0,,,,,
2025-09-08,0.1509999930858612,0.1580000072717666,0.1509999930858612,0.1509999930858612,426200.0,,,,,
2025-09-09,0.1490000039339065,0.1519999951124191,0.1410000026226043,0.1519999951124191,5915500.0,,,,,
2025-09-10,0.1759999990463256,0.1899999976158142,0.1490000039339065,0.1490000039339065,4033500.0,,,,,
2025-09-11,0.209999993443489,0.248999997973442,0.164000004529953,0.1800000071525573,7877400.0,,,,,
2025-09-12,0.2010000050067901,0.210999995470047,0.1889999955892563,0.209999993443489,1533100.0,,,,,
2025-09-15,0.1979999989271164,0.2000000029802322,0.1899999976158142,0.1949999928474426,457100.0,,,,,
2025-09-16,0.181999996304512,0.1969999969005584,0.1720000058412552,0.1969999969005584,956800.0,,,,,
2025-09-17,0.1850000023841858,0.1860000044107437,0.1759999990463256,0.1759999990463256,409600.0,,,,,
2025-09-18,0.1899999976158142,0.1979999989271164,0.1800000071525573,0.1850000023841858,984700.0,,,,,
2025-09-19,0.1889999955892563,0.2000000029802322,0.1809999942779541,0.1829999983310699,1436900.0,,,,,
2025-09-22,0.210999995470047,0.2240000069141388,0.1870000064373016,0.1899999976158142,4683700.0,,,,,
2025-09-23,0.2029999941587448,0.2290000021457672,0.19200000166893,0.2119999974966049,1485700.0,,,,,
2025-09-24,0.1909999996423721,0.2000000029802322,0.1899999976158142,0.1990000009536743,635400.0,,,,,
2025-09-25,0.1860000044107437,0.1909999996423721,0.1620000004768371,0.1899999976158142,750600.0,,,,,
2025-09-26,0.1899999976158142,0.1940000057220459,0.1809999942779541,0.1930000036954879,556400.0,,,,,
2025-09-29,0.2199999988079071,0.2230000048875808,0.1840000003576278,0.1840000003576278,5271100.0,,,,,
2025-09-30,0.1979999989271164,0.2249999940395355,0.1899999976158142,0.2240000069141388,2190200.0,,,,,
2025-10-01,0.2060000002384185,0.209999993443489,0.1899999976158142,0.1949999928474426,1009200.0,,,,,
2025-10-02,0.2090000063180923,0.2199999988079071,0.1949999928474426,0.2000000029802322,1080600.0,,,,,
2025-10-03,0.2160000056028366,0.2199999988079071,0.2029999941587448,0.2070000022649765,1314800.0,,,,,
2025-10-06,0.2039999961853027,0.2160000056028366,0.2010000050067901,0.202000007033348,682200.0,,,,,
2025-10-07,0.1959999948740005,0.2070000022649765,0.1909999996423721,0.2070000022649765,671600.0,,,,,
2025-10-08,0.2029999941587448,0.209999993443489,0.1909999996423721,0.1909999996423721,736000.0,,,,,
2025-10-09,0.1979999989271164,0.2029999941587448,0.1899999976158142,0.2029999941587448,576000.0,,,,,
2025-10-10,0.1860000044107437,0.2010000050067901,0.1710000038146972,0.1940000057220459,47486200.0,,,,,
2025-10-13,0.1580000072717666,0.1659999936819076,0.1500000059604644,0.1500000059604644,7353200.0,,,,,
2025-10-14,0.1710000038146972,0.1720000058412552,0.1550000011920929,0.1599999964237213,2174500.0,,,,,
2025-10-15,0.164000004529953,0.1720000058412552,0.1599999964237213,0.1599999964237213,1527800.0,,,,,
2025-10-16,0.1589999943971634,0.1720000058412552,0.1550000011920929,0.1700000017881393,909000.0,,,,,
2025-10-17,0.1589999943971634,0.1659999936819076,0.1560000032186508,0.1580000072717666,908900.0,,,,,
2025-10-20,,,,,,0.16099999845027924,0.16300000250339508,0.15299999713897705,0.1589999943971634,518900.0
2025-10-21,,,,,,0.16300000250339508,0.17000000178813934,0.1589999943971634,0.16599999368190765,1401400.0
2025-10-22,,,,,,0.15700000524520874,0.16200000047683716,0.15299999713897705,0.15600000321865082,1416800.0
2025-10-23,,,,,,0.16099999845027924,0.17000000178813934,0.1550000011920929,0.1679999977350235,777300.0
2025-10-24,,,,,,0.15700000524520874,0.164000004529953,0.15399999916553497,0.15600000321865082,728300.0
2025-10-27,,,,,,0.16300000250339508,0.17100000381469727,0.1599999964237213,0.17100000381469727,662600.0
2025-10-28,,,,,,0.1599999964237213,0.16699999570846558,0.15800000727176666,0.16099999845027924,456700.0
2025-10-29,,,,,,0.15199999511241913,0.1679999977350235,0.15000000596046448,0.1679999977350235,689700.0
2025-10-30,,,,,,0.17599999904632568,0.17900000512599945,0.15000000596046448,0.15000000596046448,3962500.0
2025-10-31,,,,,,0.164000004529953,0.17299999296665192,0.15700000524520874,0.16500000655651093,1366500.0
2025-11-03,,,,,,0.1860000044107437,0.2150000035762787,0.15600000321865082,0.1599999964237213,17906200.0
2025-11-04,,,,,,0.28200000524520874,0.44999998807907104,0.2529999911785126,0.3869999945163727,582970100.0
2025-11-05,,,,,,0.23999999463558197,0.23999999463558197,0.21199999749660492,0.2240000069141388,17489900.0
2025-11-06,,,,,,0.2199999988079071,0.22100000083446503,0.2199999988079071,0.22100000083446503,4532100.0
2025-11-07,,,,,,0.1889999955892563,0.21299999952316284,0.18400000035762787,0.20499999821186066,3499600.0
2025-11-10,,,,,,0.22499999403953552,0.26100000739097595,0.1940000057220459,0.20399999618530273,47060900.0
2025-11-11,,,,,,0.21899999678134918,0.23199999332427979,0.1979999989271164,0.20499999821186066,3547700.0
2025-11-12,,,,,,0.2240000069141388,0.23399999737739563,0.20499999821186066,0.23199999332427979,2658100.0
2025-11-13,,,,,,0.20200000703334808,0.2409999966621399,0.20200000703334808,0.20900000631809235,2167700.0
