Date,Close,High,Low,Open,Volume,"('Close', 'PLUG')","('High', 'PLUG')","('Low', 'PLUG')","('Open', 'PLUG')","('Volume', 'PLUG')"
2024-12-05,2.450000047683716,2.559999942779541,2.059999942779541,2.0999999046325684,171616600.0,,,,,
2024-12-06,2.380000114440918,2.5799999237060547,2.3399999141693115,2.490000009536743,78059800.0,,,,,
2024-12-09,2.6700000762939453,2.859999895095825,2.430000066757202,2.430000066757202,107324300.0,,,,,
2024-12-10,2.509999990463257,2.720000028610229,2.4800000190734863,2.7100000381469727,49967100.0,,,,,
2024-12-11,2.5,2.5899999141693115,2.380000114440918,2.539999961853028,34719900.0,,,,,
2024-12-12,2.400000095367432,2.5199999809265137,2.369999885559082,2.450000047683716,27605300.0,,,,,
2024-12-13,2.430000066757202,2.450000047683716,2.2799999713897705,2.390000104904175,31130200.0,,,,,
2024-12-16,2.450000047683716,2.490000009536743,2.309999942779541,2.430000066757202,41651600.0,,,,,
2024-12-17,2.4600000381469727,2.559999942779541,2.3399999141693115,2.4200000762939453,37950100.0,,,,,
2024-12-18,2.220000028610229,2.5199999809265137,2.180000066757202,2.440000057220459,57915200.0,,,,,
2024-12-19,2.299999952316284,2.319999933242798,2.200000047683716,2.2799999713897705,42184900.0,,,,,
2024-12-20,2.559999942779541,2.5999999046325684,2.220000028610229,2.2300000190734863,83925500.0,,,,,
2024-12-23,2.430000066757202,2.640000104904175,2.390000104904175,2.549999952316284,46539800.0,,,,,
2024-12-24,2.4200000762939453,2.4600000381469727,2.309999942779541,2.450000047683716,31547700.0,,,,,
2024-12-26,2.380000114440918,2.430000066757202,2.3299999237060547,2.390000104904175,53837400.0,,,,,
2024-12-27,2.380000114440918,2.5199999809265137,2.2799999713897705,2.359999895095825,61228200.0,,,,,
2024-12-30,2.2799999713897705,2.3499999046325684,2.2100000381469727,2.319999933242798,39360300.0,,,,,
2024-12-31,2.130000114440918,2.319999933242798,2.119999885559082,2.309999942779541,51655000.0,,,,,
2025-01-02,2.3299999237060547,2.4200000762939453,2.190000057220459,2.190000057220459,71346500.0,,,,,
2025-01-03,2.630000114440918,2.640000104904175,2.259999990463257,2.3299999237060547,96439200.0,,,,,
2025-01-06,3.150000095367432,3.259999990463257,2.7300000190734863,2.8499999046325684,143879300.0,,,,,
2025-01-07,2.950000047683716,3.319999933242798,2.940000057220459,3.200000047683716,98676900.0,,,,,
2025-01-08,2.6700000762939453,2.8299999237060547,2.559999942779541,2.789999961853028,68349800.0,,,,,
2025-01-10,2.869999885559082,2.990000009536743,2.549999952316284,2.650000095367432,73435800.0,,,,,
2025-01-13,2.7100000381469727,2.8399999141693115,2.630000114440918,2.8399999141693115,59028200.0,,,,,
2025-01-14,2.6600000858306885,3.0,2.640000104904175,2.819999933242798,57209300.0,,,,,
2025-01-15,2.7100000381469727,2.9200000762939453,2.6600000858306885,2.859999895095825,69164000.0,,,,,
2025-01-16,2.740000009536743,2.970000028610229,2.549999952316284,2.869999885559082,89648900.0,,,,,
2025-01-17,2.440000057220459,2.7699999809265137,2.400000095367432,2.720000028610229,95901800.0,,,,,
2025-01-21,2.200000047683716,2.390000104904175,2.180000066757202,2.359999895095825,74333000.0,,,,,
2025-01-22,2.0299999713897705,2.2699999809265137,2.0199999809265137,2.2699999809265137,74690900.0,,,,,
2025-01-23,2.0899999141693115,2.119999885559082,1.9800000190734863,2.0299999713897705,60381600.0,,,,,
2025-01-24,2.0799999237060547,2.200000047683716,2.069999933242798,2.109999895095825,76296000.0,,,,,
2025-01-27,1.950000047683716,2.039999961853028,1.899999976158142,2.0,100236700.0,,,,,
2025-01-28,1.9600000381469729,2.0,1.8799999952316284,1.9600000381469729,71462800.0,,,,,
2025-01-29,1.8799999952316284,1.940000057220459,1.8200000524520876,1.940000057220459,79047800.0,,,,,
2025-01-30,1.919999957084656,1.9700000286102293,1.840000033378601,1.899999976158142,53219800.0,,,,,
2025-01-31,1.8600000143051147,1.9800000190734863,1.850000023841858,1.950000047683716,68774900.0,,,,,
2025-02-03,1.8600000143051147,1.9600000381469729,1.7599999904632568,1.7899999618530271,50868500.0,,,,,
2025-02-04,1.950000047683716,2.0299999713897705,1.8600000143051147,1.8899999856948853,71728500.0,,,,,
2025-02-05,1.850000023841858,2.0,1.850000023841858,1.9700000286102293,52568100.0,,,,,
2025-02-06,1.909999966621399,1.940000057220459,1.870000004768372,1.899999976158142,38717100.0,,,,,
2025-02-07,1.840000033378601,1.9299999475479128,1.809999942779541,1.909999966621399,57173600.0,,,,,
2025-02-10,1.7200000286102295,1.8600000143051147,1.649999976158142,1.8600000143051147,70311100.0,,,,,
2025-02-11,1.6200000047683716,1.7000000476837158,1.6100000143051147,1.7000000476837158,52515100.0,,,,,
2025-02-12,1.649999976158142,1.690000057220459,1.5700000524520874,1.6200000047683716,54813900.0,,,,,
2025-02-13,1.7599999904632568,1.7999999523162842,1.6799999475479126,1.6799999475479126,53785700.0,,,,,
2025-02-14,1.7599999904632568,1.7999999523162842,1.7000000476837158,1.7799999713897705,40633500.0,,,,,
2025-02-18,1.809999942779541,1.850000023841858,1.7200000286102295,1.7599999904632568,59479300.0,,,,,
2025-02-19,1.7699999809265137,1.840000033378601,1.75,1.7999999523162842,39542600.0,,,,,
2025-02-20,1.75,1.7699999809265137,1.6799999475479126,1.7699999809265137,51828100.0,,,,,
2025-02-21,1.659999966621399,1.7400000095367432,1.6299999952316284,1.7400000095367432,66362600.0,,,,,
2025-02-24,1.590000033378601,1.659999966621399,1.5299999713897705,1.659999966621399,80392100.0,,,,,
2025-02-25,1.5700000524520874,1.6299999952316284,1.5199999809265137,1.600000023841858,62373400.0,,,,,
2025-02-26,1.6799999475479126,1.7100000381469729,1.590000033378601,1.600000023841858,57646000.0,,,,,
2025-02-27,1.6299999952316284,1.7000000476837158,1.6200000047683716,1.7000000476837158,41069900.0,,,,,
2025-02-28,1.6100000143051147,1.6399999856948853,1.5499999523162842,1.600000023841858,56498500.0,,,,,
2025-03-03,1.5,1.6399999856948853,1.4500000476837158,1.6100000143051147,84399600.0,,,,,
2025-03-04,1.6200000047683716,1.6799999475479126,1.3700000047683716,1.3899999856948853,96509600.0,,,,,
2025-03-05,1.690000057220459,1.7000000476837158,1.5499999523162842,1.600000023841858,66825300.0,,,,,
2025-03-06,1.649999976158142,1.690000057220459,1.5800000429153442,1.6399999856948853,53890600.0,,,,,
2025-03-07,1.7799999713897705,1.809999942779541,1.6200000047683716,1.649999976158142,73436000.0,,,,,
2025-03-10,1.7100000381469729,1.809999942779541,1.6699999570846558,1.7200000286102295,66779400.0,,,,,
2025-03-11,1.6699999570846558,1.7599999904632568,1.590000033378601,1.7000000476837158,73403300.0,,,,,
2025-03-12,1.659999966621399,1.7699999809265137,1.6399999856948853,1.7200000286102295,75066500.0,,,,,
2025-03-13,1.649999976158142,1.75,1.600000023841858,1.659999966621399,52657500.0,,,,,
2025-03-14,1.659999966621399,1.7100000381469729,1.6299999952316284,1.649999976158142,48726200.0,,,,,
2025-03-17,1.7000000476837158,1.7200000286102295,1.649999976158142,1.659999966621399,41163800.0,,,,,
2025-03-18,1.6200000047683716,1.7200000286102295,1.6100000143051147,1.7000000476837158,60638000.0,,,,,
2025-03-19,1.5800000429153442,1.6799999475479126,1.5499999523162842,1.5700000524520874,98509800.0,,,,,
2025-03-20,1.590000033378601,1.649999976158142,1.5499999523162842,1.559999942779541,64745800.0,,,,,
2025-03-21,1.5299999713897705,1.590000033378601,1.5199999809265137,1.559999942779541,56038300.0,,,,,
2025-03-24,1.5399999618530271,1.600000023841858,1.5399999618530271,1.5499999523162842,49588900.0,,,,,
2025-03-25,1.5299999713897705,1.6299999952316284,1.5299999713897705,1.5499999523162842,44671400.0,,,,,
2025-03-26,1.4600000381469729,1.5700000524520874,1.440000057220459,1.5399999618530271,58757700.0,,,,,
2025-03-27,1.440000057220459,1.4700000286102295,1.409999966621399,1.440000057220459,40709200.0,,,,,
2025-03-28,1.340000033378601,1.4600000381469729,1.3300000429153442,1.4500000476837158,72106600.0,,,,,
2025-03-31,1.350000023841858,1.3600000143051147,1.2599999904632568,1.2999999523162842,59675200.0,,,,,
2025-04-01,1.309999942779541,1.3600000143051147,1.2799999713897705,1.350000023841858,57727500.0,,,,,
2025-04-02,1.3200000524520874,1.350000023841858,1.2799999713897705,1.2799999713897705,34592300.0,,,,,
2025-04-03,1.2100000381469729,1.2899999618530271,1.2000000476837158,1.25,50021700.0,,,,,
2025-04-04,1.2200000286102295,1.2400000095367432,1.0800000429153442,1.149999976158142,50941900.0,,,,,
2025-04-07,1.25,1.2999999523162842,1.149999976158142,1.159999966621399,43192500.0,,,,,
2025-04-08,1.1200000047683716,1.2999999523162842,1.100000023841858,1.2899999618530271,52729100.0,,,,,
2025-04-09,1.2100000381469729,1.2200000286102295,1.1100000143051147,1.1299999952316284,43922800.0,,,,,
2025-04-10,1.1200000047683716,1.1799999475479126,1.0800000429153442,1.1799999475479126,35649900.0,,,,,
2025-04-11,1.1299999952316284,1.149999976158142,1.1100000143051147,1.1299999952316284,21007900.0,,,,,
2025-04-14,1.059999942779541,1.1699999570846558,1.0499999523162842,1.149999976158142,51628900.0,,,,,
2025-04-15,1.0,1.0700000524520874,0.9800000190734864,1.0499999523162842,105081800.0,,,,,
2025-04-16,0.9200000166893004,1.0099999904632568,0.8999999761581421,0.9900000095367432,132775800.0,,,,,
2025-04-17,0.8999999761581421,0.949999988079071,0.8700000047683716,0.9200000166893004,129028800.0,,,,,
2025-04-21,0.7900000214576721,0.9100000262260436,0.7599999904632568,0.9100000262260436,135222900.0,,,,,
2025-04-22,0.8700000047683716,0.9100000262260436,0.8199999928474426,0.8199999928474426,113829300.0,,,,,
2025-04-23,0.8399999737739563,0.9300000071525574,0.8299999833106995,0.9200000166893004,62492800.0,,,,,
2025-04-24,0.8500000238418579,0.8700000047683716,0.8299999833106995,0.8500000238418579,53649600.0,,,,,
2025-04-25,0.8100000023841858,0.8500000238418579,0.800000011920929,0.8500000238418579,62328900.0,,,,,
2025-04-28,1.0199999809265137,1.190000057220459,0.9900000095367432,1.0,221992700.0,,,,,
2025-04-29,0.959999978542328,1.1100000143051147,0.9300000071525574,1.0800000429153442,218003600.0,,,,,
2025-04-30,0.8700000047683716,0.9200000166893004,0.8500000238418579,0.9200000166893004,162686500.0,,,,,
2025-05-01,0.8500000238418579,0.9100000262260436,0.8500000238418579,0.8999999761581421,119029400.0,,,,,
2025-05-02,0.8399999737739563,0.8799999952316284,0.8299999833106995,0.8700000047683716,102534900.0,,,,,
2025-05-05,0.7900000214576721,0.8399999737739563,0.7900000214576721,0.8399999737739563,103361700.0,,,,,
2025-05-06,0.7900000214576721,0.8199999928474426,0.7699999809265137,0.800000011920929,101440100.0,,,,,
2025-05-07,0.7799999713897705,0.800000011920929,0.7599999904632568,0.800000011920929,101146400.0,,,,,
2025-05-08,0.8500000238418579,0.8600000143051147,0.7900000214576721,0.7900000214576721,114438400.0,,,,,
2025-05-09,0.8600000143051147,0.8899999856948853,0.7699999809265137,0.8500000238418579,79273900.0,,,,,
2025-05-12,0.8999999761581421,0.9399999976158142,0.8600000143051147,0.9100000262260436,177123100.0,,,,,
2025-05-13,0.8100000023841858,0.8799999952316284,0.8100000023841858,0.8799999952316284,182057600.0,,,,,
2025-05-14,0.7900000214576721,0.8199999928474426,0.7599999904632568,0.8199999928474426,177767300.0,,,,,
2025-05-15,0.699999988079071,0.7799999713897705,0.699999988079071,0.7799999713897705,267013700.0,,,,,
2025-05-16,0.7699999809265137,0.7799999713897705,0.6899999976158142,0.7099999785423279,272111900.0,,,,,
2025-05-19,0.7900000214576721,0.8299999833106995,0.7400000095367432,0.7599999904632568,233107800.0,,,,,
2025-05-20,0.8299999833106995,0.8500000238418579,0.75,0.7900000214576721,166916900.0,,,,,
2025-05-21,0.7699999809265137,0.8100000023841858,0.75,0.7900000214576721,141116800.0,,,,,
2025-05-22,0.800000011920929,0.800000011920929,0.7400000095367432,0.7599999904632568,118325000.0,,,,,
2025-05-23,0.7799999713897705,0.8100000023841858,0.7599999904632568,0.7799999713897705,102513300.0,,,,,
2025-05-27,0.7900000214576721,0.8199999928474426,0.7699999809265137,0.7900000214576721,119716800.0,,,,,
2025-05-28,0.9300000071525574,0.949999988079071,0.7900000214576721,0.7900000214576721,306891400.0,,,,,
2025-05-29,0.9300000071525574,1.0299999713897705,0.8999999761581421,0.9399999976158142,156163500.0,,,,,
2025-05-30,0.8799999952316284,0.9300000071525574,0.8700000047683716,0.8999999761581421,147027600.0,,,,,
2025-06-02,0.8199999928474426,0.8600000143051147,0.8199999928474426,0.8500000238418579,134725100.0,,,,,
2025-06-03,0.9100000262260436,0.959999978542328,0.8100000023841858,0.8100000023841858,187528600.0,,,,,
2025-06-04,0.9300000071525574,0.949999988079071,0.8999999761581421,0.9100000262260436,83844000.0,,,,,
2025-06-05,0.8700000047683716,0.9300000071525574,0.8600000143051147,0.9200000166893004,78479100.0,,,,,
2025-06-06,0.9700000286102296,1.0099999904632568,0.8899999856948853,0.8999999761581421,190219000.0,,,,,
2025-06-09,1.2200000286102295,1.2599999904632568,0.9900000095367432,1.0,141742400.0,,,,,
2025-06-10,1.2799999713897705,1.5299999713897705,1.2599999904632568,1.4199999570846558,214223500.0,,,,,
2025-06-11,1.3799999952316284,1.5199999809265137,1.2699999809265137,1.3200000524520874,136917400.0,,,,,
2025-06-12,1.2999999523162842,1.4700000286102295,1.2899999618530271,1.3700000047683716,93595300.0,,,,,
2025-06-13,1.2899999618530271,1.340000033378601,1.2100000381469729,1.25,60562100.0,,,,,
2025-06-16,1.309999942779541,1.399999976158142,1.2799999713897705,1.3300000429153442,60215400.0,,,,,
2025-06-17,1.090000033378601,1.2699999809265137,1.0499999523162842,1.2599999904632568,94352000.0,,,,,
2025-06-18,1.1399999856948853,1.1799999475479126,1.1100000143051147,1.1100000143051147,51273200.0,,,,,
2025-06-20,1.1100000143051147,1.190000057220459,1.090000033378601,1.1699999570846558,71434700.0,,,,,
2025-06-23,1.090000033378601,1.1299999952316284,1.0299999713897705,1.0800000429153442,52652000.0,,,,,
2025-06-24,1.159999966621399,1.2000000476837158,1.100000023841858,1.1299999952316284,83314200.0,,,,,
2025-06-25,1.090000033378601,1.190000057220459,1.090000033378601,1.1799999475479126,50442200.0,,,,,
2025-06-26,1.2200000286102295,1.2699999809265137,1.100000023841858,1.1100000143051147,102697100.0,,,,,
2025-06-27,1.159999966621399,1.25,1.1299999952316284,1.2300000190734863,60434700.0,,,,,
2025-06-30,1.4900000095367432,1.5700000524520874,1.2400000095367432,1.2999999523162842,250792400.0,,,,,
