Date,Close,High,Low,Open,Volume,"('Close', 'TXN')","('High', 'TXN')","('Low', 'TXN')","('Open', 'TXN')","('Volume', 'TXN')"
2025-07-15,216.7930450439453,219.8112232797565,216.405844297422,219.1857544733983,4419700.0,,,,,
2025-07-16,215.08538818359372,217.04125265216305,210.1907731937483,216.8327529489663,6420900.0,,,,,
2025-07-17,215.0357360839844,215.4427975400513,213.94363882658192,214.58896833553376,4920100.0,,,,,
2025-07-18,215.0655212402344,217.0809526658991,214.36062471265444,216.9221123458545,4550100.0,,,,,
2025-07-21,213.03024291992188,217.42844576114737,212.6728256907812,215.87964281796823,8269800.0,,,,,
2025-07-22,213.37771606445312,214.4499677209729,210.6375274862076,212.504026163002,11730800.0,,,,,
2025-07-23,184.91346740722656,193.6006772854184,183.96034971490224,193.5013888270938,30755700.0,,,,,
2025-07-24,184.35748291015625,186.5416925846428,183.70221546302287,185.08224015661452,9049500.0,,,,,
2025-07-25,183.6625061035156,184.54611880409183,181.8853427674174,184.36740261727104,7031800.0,,,,,
2025-07-28,187.89193725585935,189.1726735178332,186.40270129346155,186.531773257976,8586800.0,,,,,
2025-07-29,190.00665283203125,191.5058115462048,187.54443852292715,188.34863864966556,7144700.0,,,,,
2025-07-30,188.16000366210935,191.1980425965287,186.94875720273689,190.7711204103769,6985100.0,,,,,
2025-07-31,181.05999755859372,186.91000366210935,179.80999755859375,186.13999938964844,10144000.0,,,,,
2025-08-01,180.8600006103516,181.58999633789065,177.9199981689453,179.6300048828125,6625100.0,,,,,
2025-08-04,182.72999572753903,183.4499969482422,180.6300048828125,181.72000122070312,4682700.0,,,,,
2025-08-05,185.3999938964844,186.4900054931641,183.58999633789065,184.9499969482422,5761900.0,,,,,
2025-08-06,185.91000366210935,186.8999938964844,184.0,184.69000244140625,7089000.0,,,,,
2025-08-07,185.91000366210935,191.4900054931641,184.72999572753903,190.75999450683597,6563900.0,,,,,
2025-08-08,187.22000122070312,187.63999938964844,184.66000366210935,185.69000244140625,5946200.0,,,,,
2025-08-11,183.7100067138672,188.8699951171875,183.3999938964844,187.44000244140625,6457800.0,,,,,
2025-08-12,192.97000122070312,193.83999633789065,185.22000122070312,185.27999877929688,9961500.0,,,,,
2025-08-13,193.2899932861328,194.1199951171875,190.9600067138672,193.5800018310547,4966300.0,,,,,
2025-08-14,193.7100067138672,194.2400054931641,190.02999877929688,191.17999267578125,3917300.0,,,,,
2025-08-15,194.57000732421875,195.3699951171875,192.4900054931641,193.6000061035156,5872900.0,,,,,
2025-08-18,194.3300018310547,195.5200042724609,193.5,194.57000732421875,2763600.0,,,,,
2025-08-19,195.94000244140625,197.6499938964844,193.7899932861328,194.6699981689453,5491100.0,,,,,
2025-08-20,200.7700042724609,201.22999572753903,193.4499969482422,197.5,8107300.0,,,,,
2025-08-21,200.7100067138672,202.17999267578125,199.4499969482422,199.5800018310547,5291100.0,,,,,
2025-08-22,206.05999755859372,209.08999633789065,201.88999938964844,202.0800018310547,6177700.0,,,,,
2025-08-25,205.97000122070312,207.0,204.5399932861328,206.0,3442600.0,,,,,
2025-08-26,205.97999572753903,207.41000366210935,205.2400054931641,205.77999877929688,4549700.0,,,,,
2025-08-27,205.47000122070312,205.6999969482422,203.25,204.9600067138672,4189700.0,,,,,
2025-08-28,204.08999633789065,207.1300048828125,203.6100006103516,205.8300018310547,6166400.0,,,,,
2025-08-29,202.47999572753903,204.0500030517578,201.55999755859372,203.50999450683597,5372700.0,,,,,
2025-09-02,199.80999755859372,200.1699981689453,196.75999450683597,199.3800048828125,6238400.0,,,,,
2025-09-03,195.7400054931641,200.0800018310547,191.3800048828125,199.22000122070312,7039600.0,,,,,
2025-09-04,187.2899932861328,188.67999267578125,181.69000244140625,183.75999450683597,11335900.0,,,,,
2025-09-05,187.92999267578125,189.27999877929688,185.2899932861328,187.0800018310547,9491200.0,,,,,
2025-09-08,185.82000732421875,188.3699951171875,183.07000732421875,188.1499938964844,9701200.0,,,,,
2025-09-09,185.02999877929688,185.66000366210935,183.66000366210935,184.3999938964844,6135000.0,,,,,
2025-09-10,184.00999450683597,185.4900054931641,182.94000244140625,185.0399932861328,5957500.0,,,,,
2025-09-11,184.3500061035156,184.80999755859372,182.25999450683597,184.50999450683597,6596000.0,,,,,
2025-09-12,182.6000061035156,184.33999633789065,182.33999633789065,184.1100006103516,6284200.0,,,,,
2025-09-15,178.1999969482422,179.22000122070312,174.00999450683594,175.8800048828125,11658400.0,,,,,
2025-09-16,177.6300048828125,181.13999938964844,177.27999877929688,178.74000549316406,7920300.0,,,,,
2025-09-17,180.3000030517578,182.57000732421875,177.61000061035156,177.83999633789062,7209700.0,,,,,
2025-09-18,181.6199951171875,183.72000122070312,180.30999755859372,183.2400054931641,7937100.0,,,,,
2025-09-19,179.3699951171875,183.25,178.1699981689453,182.58999633789065,16206700.0,,,,,
2025-09-22,179.6199951171875,181.41000366210935,179.30999755859375,179.39999389648438,7030300.0,,,,,
2025-09-23,182.0399932861328,182.6699981689453,179.67999267578125,179.8699951171875,5900800.0,,,,,
2025-09-24,184.44000244140625,185.16000366210935,181.1000061035156,181.72000122070312,5905100.0,,,,,
2025-09-25,182.0399932861328,183.66000366210935,180.11000061035156,183.6499938964844,4042300.0,,,,,
2025-09-26,184.5500030517578,187.2899932861328,183.07000732421875,185.9600067138672,6206300.0,,,,,
2025-09-29,183.22999572753903,186.1000061035156,183.0,185.47000122070312,5090700.0,,,,,
2025-09-30,183.72999572753903,183.97000122070312,181.30999755859372,182.75,3873100.0,,,,,
2025-10-01,180.38999938964844,184.50999450683597,178.3300018310547,181.97000122070312,7705000.0,,,,,
2025-10-02,182.32000732421875,184.6199951171875,179.83999633789062,180.7700042724609,6798000.0,,,,,
2025-10-03,180.32000732421875,185.4600067138672,180.16000366210935,182.77999877929688,5167600.0,,,,,
2025-10-06,181.80999755859372,183.22999572753903,179.3000030517578,181.0,6019800.0,,,,,
2025-10-07,177.0500030517578,182.0200042724609,176.9600067138672,181.75999450683597,5396100.0,,,,,
2025-10-08,181.6000061035156,181.92999267578125,176.8300018310547,176.8300018310547,6377700.0,,,,,
2025-10-09,178.9600067138672,180.6999969482422,177.6199951171875,180.4900054931641,5006100.0,,,,,
2025-10-10,171.6999969482422,181.57000732421875,171.5,179.6199951171875,9630200.0,,,,,
2025-10-13,175.11000061035156,176.10000610351562,172.39999389648438,172.8300018310547,8610300.0,,,,,
2025-10-14,173.94000244140625,176.27000427246094,171.4499969482422,171.97000122070312,9919400.0,,,,,
2025-10-15,175.27000427246094,176.16000366210938,171.1300048828125,174.02000427246094,9416800.0,,,,,
2025-10-16,175.47999572753906,177.5,174.05999755859375,175.38999938964844,7188200.0,,,,,
2025-10-17,176.5800018310547,177.6300048828125,174.57000732421875,175.0500030517578,5077400.0,,,,,
2025-10-20,,,,,,178.00119018554688,179.5077472048817,170.98382408419408,170.98382408419408,6620200.0
2025-10-21,,,,,,179.24014282226562,180.23129603201997,177.2578364027569,177.88226776451745,10301500.0
2025-10-22,,,,,,169.19976806640625,171.548796291909,161.59760977457216,162.5094840201842,25834500.0
2025-10-23,,,,,,170.6666717529297,172.22277441096043,168.24825552760018,168.49604382734626,8412500.0
2025-10-24,,,,,,167.6337432861328,172.60932139363746,167.2967397086091,172.47056055246796,7691800.0
2025-10-27,,,,,,167.91127014160156,168.86276876070764,167.18771740397125,168.31764659033126,8606300.0
2025-10-28,,,,,,165.43338012695312,168.01036930857813,165.01709760816289,167.6436474733147,9646600.0
2025-10-29,,,,,,158.8422088623047,165.24506528853658,158.41602023908723,165.24506528853658,11961900.0
2025-10-30,,,,,,159.08999633789062,161.20115751540783,158.55478025880905,158.733180577237,9477600.0
2025-10-31,,,,,,161.4600067138672,162.0,157.8000030517578,158.36000061035156,8707900.0
2025-11-03,,,,,,161.4600067138672,163.4499969482422,160.07000732421875,162.33999633789062,5208300.0
2025-11-04,,,,,,159.36000061035156,162.30999755859375,158.1300048828125,161.17999267578125,11462300.0
2025-11-05,,,,,,163.57000732421875,165.6199951171875,159.38999938964844,159.38999938964844,9770200.0
2025-11-06,,,,,,161.3800048828125,163.80999755859375,161.08999633789062,162.75,5859500.0
2025-11-07,,,,,,160.5500030517578,160.60000610351562,156.88999938964844,160.3800048828125,8837700.0
2025-11-10,,,,,,160.5800018310547,163.3699951171875,158.49000549316406,162.0,7677900.0
2025-11-11,,,,,,159.72999572753906,162.1699981689453,159.24000549316406,160.4199981689453,7274200.0
2025-11-12,,,,,,163.08999633789062,164.52999877929688,160.39999389648438,160.85000610351562,6241200.0
2025-11-13,,,,,,162.22999572753906,165.44000244140625,161.47999572753906,162.52999877929688,7719600.0
2025-11-14,,,,,,159.3300018310547,160.8800048828125,158.3000030517578,160.5,6041500.0
2025-11-17,,,,,,154.99000549316406,159.75,153.5399932861328,158.6300048828125,7343400.0
2025-11-18,,,,,,157.32000732421875,158.08999633789062,153.5399932861328,154.5500030517578,8164700.0
2025-11-19,,,,,,157.08999633789062,159.1699981689453,155.1300048828125,156.57000732421875,5568500.0
2025-11-20,,,,,,153.3300018310547,159.25,152.72999572753906,158.16000366210938,7890900.0
2025-11-21,,,,,,159.39999389648438,161.16000366210938,153.41000366210938,153.4199981689453,11711300.0
2025-11-24,,,,,,161.25999450683594,162.6999969482422,158.97000122070312,159.72000122070312,9466500.0
2025-11-25,,,,,,161.77000427246094,161.9499969482422,158.69000244140625,159.72000122070312,7406700.0
2025-11-26,,,,,,165.35000610351562,167.0399932861328,162.0500030517578,162.32000732421875,7346300.0
2025-11-28,,,,,,168.27000427246094,169.25,165.4199981689453,166.0399932861328,4018100.0
2025-12-01,,,,,,168.16000366210938,169.6699981689453,166.52999877929688,166.83999633789062,6170800.0
2025-12-02,,,,,,175.25999450683594,177.8800048828125,168.00999450683594,168.7100067138672,9438900.0
2025-12-03,,,,,,182.60000610351562,183.0,175.5800018310547,176.82000732421875,9259300.0
2025-12-04,,,,,,180.1199951171875,183.91000366210938,178.94000244140625,183.24000549316406,6724100.0
2025-12-05,,,,,,182.5399932861328,184.75999450683594,180.6300048828125,180.8699951171875,6584600.0
2025-12-08,,,,,,180.94000244140625,183.6999969482422,179.52999877929688,183.50999450683594,6427600.0
2025-12-09,,,,,,179.52000427246094,181.8800048828125,179.39999389648438,179.91000366210938,3760400.0
2025-12-10,,,,,,181.6699981689453,182.72000122070312,177.5,177.8300018310547,5268900.0
2025-12-11,,,,,,181.6699981689453,182.02000427246094,179.17999267578125,180.27999877929688,4838000.0
2025-12-12,,,,,,179.4199981689453,183.22999572753906,178.64999389648438,181.7899932861328,5980500.0
2025-12-15,,,,,,177.97000122070312,179.36000061035156,174.0,175.35000610351562,9037500.0
2025-12-16,,,,,,177.55999755859375,179.02999877929688,176.0,178.33999633789062,5746900.0
2025-12-17,,,,,,174.49000549316406,179.63999938964844,173.69000244140625,177.8699951171875,8865600.0
2025-12-18,,,,,,176.19000244140625,178.89999389648438,175.89999389648438,176.8000030517578,8546200.0
2025-12-19,,,,,,176.2899932861328,178.24000549316406,175.58999633789062,175.72000122070312,19091700.0
2025-12-22,,,,,,178.82000732421875,179.89999389648438,177.97000122070312,179.49000549316406,5188200.0
2025-12-23,,,,,,177.82000732421875,178.6074981689453,177.08999633789062,178.27000427246094,296434.0
