Date,Close,High,Low,Open,Volume,"('Close', 'PLD')","('High', 'PLD')","('Low', 'PLD')","('Open', 'PLD')","('Volume', 'PLD')"
2025-07-14,108.38348388671876,108.56189321866071,107.13461856312492,107.42205624025146,3582000.0,,,,,
2025-07-15,107.65994262695312,109.13677083972684,107.23374296745943,108.71057118023316,5309300.0,,,,,
2025-07-16,109.19623565673828,113.48796578468917,108.05639868013316,111.75343355653888,12177900.0,,,,,
2025-07-17,105.48929595947266,109.48367473168514,104.8153059825908,108.40331255980892,6612800.0,,,,,
2025-07-18,105.8362045288086,106.222756838612,104.78557594954404,106.222756838612,4481500.0,,,,,
2025-07-21,106.90665435791016,107.73922618851114,105.7370837659038,106.30204538294312,3838200.0,,,,,
2025-07-22,108.22490692138672,108.40331626141696,106.748071110374,107.26347923133277,5214700.0,,,,,
2025-07-23,109.02774047851562,109.44402640001763,107.58064592141784,108.1753411752722,4215000.0,,,,,
2025-07-24,108.7502212524414,109.5629732324536,108.25464059238614,108.8196022423707,6208800.0,,,,,
2025-07-25,109.31517791748048,109.38455890424588,107.3725027260882,108.97817915179095,2150700.0,,,,,
2025-07-28,106.17320251464844,109.30526832985048,106.1236414242404,109.02774437227114,2850600.0,,,,,
2025-07-29,108.7502212524414,108.85924960261042,105.85603201258922,106.62913663236172,3812700.0,,,,,
2025-07-30,107.53108215332033,109.41429004523371,106.63903551378658,108.92862314891654,3796500.0,,,,,
2025-07-31,105.8362045288086,107.81852716860486,105.64788145820052,106.52010825936574,4136100.0,,,,,
2025-08-01,103.98273468017578,106.3218683701936,103.17988889224289,106.23266748373467,6122800.0,,,,,
2025-08-04,104.2800750732422,104.95406503133184,103.48715060381689,104.3990171465381,4631700.0,,,,,
2025-08-05,106.09390258789062,106.62913057779453,104.36928410617382,104.7657425621379,3556700.0,,,,,
2025-08-06,104.79548645019533,106.48045761730542,104.69636427169192,105.98487697263062,3706100.0,,,,,
2025-08-07,105.35053253173828,106.53001686550785,104.37919115769976,106.01460876925545,2214900.0,,,,,
2025-08-08,104.74592590332033,105.82628808456448,104.68645864547878,105.28115390977578,1841700.0,,,,,
2025-08-11,103.16007232666016,104.924338271925,103.02131034637826,104.478318701299,3181500.0,,,,,
2025-08-12,103.88361358642578,104.01246939527066,102.4959938139472,103.3781267672917,2847100.0,,,,,
2025-08-13,105.2514190673828,105.5983240040598,103.6160014379508,104.19087679699294,2679200.0,,,,,
2025-08-14,104.91442108154295,105.38026809796727,103.15015519445896,104.3692869089728,2267900.0,,,,,
2025-08-15,105.64788055419922,105.8560310841222,105.04327911123868,105.38027032737934,1924200.0,,,,,
2025-08-18,104.50804901123048,105.66770590758853,104.4882215506996,105.62805854848732,2035600.0,,,,,
2025-08-19,109.7810287475586,109.8900570965505,106.083993736198,106.52010713216566,3985500.0,,,,,
2025-08-20,109.2061538696289,111.12900923845136,108.7700404716789,110.4451055120226,3227300.0,,,,,
2025-08-21,107.43196868896484,108.64118663970868,106.88682696954416,108.08613875226966,3045700.0,,,,,
2025-08-22,111.28759002685548,112.14990308382454,108.17534413659097,108.26455258618944,3554100.0,,,,,
2025-08-25,110.6334228515625,111.75343235597296,110.31625155001508,111.02988130702651,2022800.0,,,,,
2025-08-26,110.36580657958984,111.8129011352376,110.06846273394082,110.5937770003518,4839100.0,,,,,
2025-08-27,111.68405151367188,113.19061330746908,111.12900362574032,111.78316612766533,3451400.0,,,,,
2025-08-28,111.6444091796875,111.941760597009,110.41537127454929,111.79308488834825,2559100.0,,,,,
2025-08-29,112.77433013916016,112.95273947347928,111.19838732097514,111.41644401424966,2827600.0,,,,,
2025-09-02,110.31625366210938,111.58493889258902,110.02881598302253,111.2578538548046,3396000.0,,,,,
2025-09-03,109.96934509277344,111.25785782961565,109.8900579345062,110.01890618340612,3333700.0,,,,,
2025-09-04,111.61466979980467,111.81289902649888,109.53323267167475,110.26668988479554,2499500.0,,,,,
2025-09-05,112.6454849243164,113.93399009620732,111.98140865835998,112.5860101033031,2595800.0,,,,,
2025-09-08,112.5562744140625,112.75451121054476,110.67307400022491,111.17856081684334,2791100.0,,,,,
2025-09-09,110.98033142089844,112.97256774137396,110.56404549183208,112.27875029763612,5307200.0,,,,,
2025-09-10,109.99908447265624,111.29750335667158,109.622438338757,110.92086478473294,3118900.0,,,,,
2025-09-11,113.80513763427734,114.64762320816156,110.01890185490235,110.32615943124638,5039900.0,,,,,
2025-09-12,114.33045196533205,114.88550742343848,113.1608813541955,113.84478505620427,3552200.0,,,,,
2025-09-15,113.25999450683594,114.97470682379824,112.6851267198068,114.27098323257056,2717900.0,,,,,
2025-09-16,114.02999877929688,114.87999725341795,112.87999725341795,113.87000274658205,2989900.0,,,,,
2025-09-17,113.88999938964844,116.41000366210938,113.37999725341795,114.9800033569336,2869800.0,,,,,
2025-09-18,115.16000366210938,115.8000030517578,113.87999725341795,114.3000030517578,3936000.0,,,,,
2025-09-19,113.51000213623048,115.30999755859376,113.25,115.18000030517578,8647800.0,,,,,
2025-09-22,113.93000030517578,114.45999908447266,112.0,113.16000366210938,2798700.0,,,,,
2025-09-23,114.44000244140624,114.6500015258789,113.0999984741211,113.9800033569336,2319000.0,,,,,
2025-09-24,112.86000061035156,114.33999633789062,112.58000183105467,113.8000030517578,3274300.0,,,,,
2025-09-25,113.20999908447266,113.76000213623048,112.5999984741211,112.91999816894533,2596400.0,,,,,
2025-09-26,114.19000244140624,114.5999984741211,112.8499984741211,113.45999908447266,3021600.0,,,,,
2025-09-29,114.23999786376952,114.87000274658205,113.62000274658205,114.5999984741211,2470900.0,,,,,
2025-09-30,114.5199966430664,114.54000091552734,113.11000061035156,114.22000122070312,3617400.0,,,,,
2025-10-01,116.4800033569336,116.5199966430664,113.8000030517578,114.30999755859376,2980900.0,,,,,
2025-10-02,116.12000274658205,116.4800033569336,114.54000091552734,116.22000122070312,2935700.0,,,,,
2025-10-03,117.05999755859376,118.1999969482422,116.01000213623048,116.4000015258789,3136900.0,,,,,
2025-10-06,117.12999725341795,117.79000091552734,116.37000274658205,117.0,2540200.0,,,,,
2025-10-07,115.97000122070312,117.62000274658205,114.1500015258789,117.4800033569336,2969000.0,,,,,
2025-10-08,115.98999786376952,116.75,114.73999786376952,116.0199966430664,2324500.0,,,,,
2025-10-09,114.4499969482422,116.04000091552734,114.0500030517578,115.86000061035156,2276200.0,,,,,
2025-10-10,111.2300033569336,115.23999786376952,111.02999877929688,114.76000213623048,2924100.0,,,,,
2025-10-13,112.72000122070312,113.04000091552734,111.37999725341795,112.0199966430664,2624300.0,,,,,
2025-10-14,115.4499969482422,115.70999908447266,111.80999755859376,112.5500030517578,3150800.0,,,,,
2025-10-15,122.76000213623048,123.27999877929688,116.51000213623048,116.66999816894533,7999900.0,,,,,
2025-10-16,121.16999816894533,125.0500030517578,120.25,123.86000061035156,6320200.0,,,,,
2025-10-17,124.08000183105467,124.36000061035156,121.16999816894533,121.27999877929688,5377000.0,,,,,
2025-10-20,,,,,,126.1968994140625,126.48465862367857,123.1208639156848,124.23220147511866,4181000.0
2025-10-21,,,,,,125.01609802246094,126.51442787624212,124.66880502864926,125.95875908614344,2975600.0
2025-10-22,,,,,,124.97640228271484,126.038130869796,123.59714760147163,125.25424423922348,2727300.0
2025-10-23,,,,,,124.79779052734375,125.74045153906654,123.99405427590754,124.94663253660725,2647900.0
2025-10-24,,,,,,125.45269775390625,126.36558434683715,124.81764555270047,125.58169012994452,2965900.0
2025-10-27,,,,,,126.09767150878906,126.13736321663876,124.86725127670589,125.82975437340836,2940900.0
2025-10-28,,,,,,124.74818420410156,125.95875480171335,124.18259061329825,125.45269498770432,2922800.0
2025-10-29,,,,,,122.51557922363281,124.62911161747142,122.01944421912822,123.81545051290065,3329800.0
2025-10-30,,,,,,123.26970672607422,123.69638313337371,121.60269280574356,121.87060237757376,2367100.0
2025-10-31,,,,,,123.13078308105469,123.9543690141076,122.03928757373201,122.74379837909865,3892700.0
2025-11-03,,,,,,123.25978088378906,123.50784838433754,120.80887276710313,122.18812746451906,3336100.0
2025-11-04,,,,,,123.0414810180664,124.67872804569713,122.24766198333049,123.0414810180664,3086900.0
2025-11-05,,,,,,122.86286926269531,124.08336467545637,122.60487694683003,123.65668827901038,4179300.0
2025-11-06,,,,,,123.0414810180664,124.41081090404552,122.24766198333049,123.23001474216055,3575300.0
2025-11-07,,,,,,124.62911224365234,124.65887913280507,122.51557983919459,123.15063204251766,2322100.0
2025-11-10,,,,,,123.93452453613281,124.99625313350492,122.70411185563131,124.46042642495928,2101300.0
2025-11-11,,,,,,125.28401184082031,125.43285385433522,123.71622342991253,124.25205013631465,2068000.0
2025-11-12,,,,,,123.87498474121094,125.42293110877748,123.82537578283177,124.74818719738165,2687000.0
2025-11-13,,,,,,123.0414810180664,123.86506694178154,122.346895040487,123.13078168500402,3761000.0
2025-11-14,,,,,,121.88052368164062,124.05358979390198,121.7217568507511,123.04147774344837,3651800.0
2025-11-17,,,,,,122.565185546875,123.72614718597566,121.45384800574509,122.57511036646915,3111000.0
2025-11-18,,,,,,122.84302520751953,123.28954366546425,121.36453750280137,122.34689022295026,6382500.0
2025-11-19,,,,,,121.45384979248047,123.30938985166537,120.46157979020599,122.8430293097486,5119100.0
2025-11-20,,,,,,122.16828155517578,124.57949788752856,121.94998095028818,122.69418342854004,3087200.0
2025-11-21,,,,,,124.81764221191406,125.52215299219466,121.66222335957019,122.80333535540126,3709000.0
2025-11-24,,,,,,125.4725341796875,126.57395444764383,124.39096355048697,125.4824589990654,10057900.0
2025-11-25,,,,,,126.4052734375,127.4471599553081,125.29392832319932,125.47253722424016,3158000.0
2025-11-26,,,,,,127.16932678222656,128.2806643367075,125.00617788028708,126.52434976840428,2183000.0
2025-11-28,,,,,,127.53646087646484,128.33027989833195,126.9113335067775,127.01055899190607,1343800.0
2025-12-01,,,,,,127.93336486816406,128.7668831819497,126.17705785534856,126.61365151099815,2706200.0
2025-12-02,,,,,,127.93336486816406,128.8661010982498,127.23877889070833,128.8661010982498,3458200.0
2025-12-03,,,,,,128.1913604736328,128.52872863128124,127.0403236690036,127.8242254280059,3294300.0
2025-12-04,,,,,,127.18916320800781,129.44162038065875,127.04032876214845,128.15166633346857,3902300.0
2025-12-05,,,,,,126.99071502685547,127.8341429934834,126.78233166965197,127.18915842373028,3242200.0
2025-12-08,,,,,,125.69084167480469,126.98079572957086,125.6313078961113,126.5144276086874,2927900.0
2025-12-09,,,,,,126.46480560302734,127.23877497420305,125.86944513061673,126.41519664640428,4358400.0
2025-12-10,,,,,,128.7073516845703,129.55077212184017,126.33581935856304,126.76249577239454,3479900.0
2025-12-11,,,,,,129.55076599121094,130.32473536329803,128.9653303376032,129.11416477806677,3702700.0
2025-12-12,,,,,,129.1737060546875,130.6819607492606,128.80657098633426,130.59266007979724,2721600.0
2025-12-15,,,,,,129.64999389648438,130.10642958967125,128.0226718017444,130.10642958967125,2863300.0
2025-12-16,,,,,,127.61000061035156,130.05999755859375,127.4000015258789,129.25,3248500.0
2025-12-17,,,,,,128.07000732421875,129.02999877929688,127.08999633789062,127.5199966430664,4780100.0
2025-12-18,,,,,,127.66000366210938,129.7899932861328,127.5999984741211,128.88999938964844,3559200.0
2025-12-19,,,,,,127.2300033569336,128.4600067138672,126.91999816894531,128.27999877929688,8629400.0
2025-12-22,,,,,,127.58999633789062,128.3699951171875,127.20999908447266,127.2699966430664,2858500.0
2025-12-23,,,,,,127.63999938964844,127.79000091552734,127.22000122070312,127.31999969482422,230623.0
