Date,Close,High,Low,Open,Volume,"('Close', 'DNA')","('High', 'DNA')","('Low', 'DNA')","('Open', 'DNA')","('Volume', 'DNA')"
2024-11-15,6.369999885559082,7.210000038146973,6.010000228881836,7.210000038146973,3008400.0,,,,,
2024-11-18,6.329999923706055,6.550000190734863,6.090000152587891,6.429999828338623,1746900.0,,,,,
2024-11-19,6.449999809265137,6.677000045776367,6.119999885559082,6.230000019073486,1312400.0,,,,,
2024-11-20,6.360000133514404,6.570000171661377,6.210000038146973,6.460000038146973,1002200.0,,,,,
2024-11-21,6.590000152587891,6.699999809265137,6.260000228881836,6.460000038146973,787700.0,,,,,
2024-11-22,7.179999828338623,7.349999904632568,6.5,6.639999866485596,1216400.0,,,,,
2024-11-25,8.140000343322754,8.140000343322754,7.355000019073486,7.409999847412109,1325800.0,,,,,
2024-11-26,7.949999809265137,8.130000114440918,7.679999828338623,8.010000228881836,845800.0,,,,,
2024-11-27,8.260000228881836,8.350000381469727,7.96999979019165,8.079999923706055,543000.0,,,,,
2024-11-29,8.699999809265137,8.739999771118164,8.1899995803833,8.399999618530273,549000.0,,,,,
2024-12-02,9.609999656677246,9.734999656677246,8.6899995803833,8.800000190734863,1502000.0,,,,,
2024-12-03,9.729999542236328,9.779999732971191,9.15999984741211,9.510000228881836,1360900.0,,,,,
2024-12-04,10.40999984741211,10.479999542236328,9.229999542236328,9.710000038146973,1617700.0,,,,,
2024-12-05,9.670000076293944,10.3100004196167,9.350000381469728,10.300000190734863,1570300.0,,,,,
2024-12-06,11.65999984741211,11.93000030517578,9.800000190734863,9.800000190734863,2873000.0,,,,,
2024-12-09,10.699999809265137,11.979999542236328,10.579999923706056,11.84000015258789,1676300.0,,,,,
2024-12-10,11.029999732971191,11.475000381469728,10.480999946594238,10.81999969482422,1102000.0,,,,,
2024-12-11,10.699999809265137,11.68000030517578,10.65999984741211,11.300000190734863,1337100.0,,,,,
2024-12-12,10.329999923706056,10.739999771118164,10.109999656677246,10.380000114440918,1020100.0,,,,,
2024-12-13,9.4399995803833,10.479999542236328,9.260000228881836,10.279999732971191,1500700.0,,,,,
2024-12-16,9.43000030517578,10.010000228881836,9.119999885559082,9.350000381469728,1491600.0,,,,,
2024-12-17,9.609999656677246,9.699999809265137,9.010000228881836,9.31999969482422,1362500.0,,,,,
2024-12-18,8.789999961853027,9.920000076293944,8.600000381469727,9.760000228881836,1752600.0,,,,,
2024-12-19,8.739999771118164,9.210000038146973,8.470000267028809,9.079999923706056,1333300.0,,,,,
2024-12-20,10.079999923706056,10.534000396728516,8.399999618530273,8.460000038146973,3321400.0,,,,,
2024-12-23,9.460000038146973,10.720000267028809,9.03499984741211,10.100000381469728,1907200.0,,,,,
2024-12-24,9.369999885559082,9.68000030517578,9.149999618530272,9.460000038146973,460200.0,,,,,
2024-12-26,10.220000267028809,10.479999542236328,8.920000076293945,9.06999969482422,1105400.0,,,,,
2024-12-27,9.65999984741211,10.369999885559082,9.489999771118164,10.239999771118164,774400.0,,,,,
2024-12-30,9.4399995803833,9.460000038146973,8.6899995803833,9.3100004196167,1354500.0,,,,,
2024-12-31,9.81999969482422,10.449999809265137,9.329999923706056,9.529999732971191,1277900.0,,,,,
2025-01-02,10.220000267028809,11.25,9.96500015258789,10.03499984741211,1799300.0,,,,,
2025-01-03,11.539999961853027,11.869999885559082,10.029999732971191,10.210000038146973,1801700.0,,,,,
2025-01-06,11.649999618530272,12.09000015258789,11.399999618530272,11.699999809265137,900700.0,,,,,
2025-01-07,11.199999809265137,12.75,11.199999809265137,11.8100004196167,1506400.0,,,,,
2025-01-08,11.109999656677246,11.390000343322754,10.59000015258789,10.8100004196167,1421600.0,,,,,
2025-01-10,9.779999732971191,10.80500030517578,9.760000228881836,10.779999732971191,1288100.0,,,,,
2025-01-13,8.859999656677246,9.369999885559082,8.5,9.34000015258789,1654300.0,,,,,
2025-01-14,8.5600004196167,9.489999771118164,8.4399995803833,8.989999771118164,1167400.0,,,,,
2025-01-15,9.300000190734863,9.960000038146973,9.010000228881836,9.149999618530272,1265900.0,,,,,
2025-01-16,10.199999809265137,10.329999923706056,9.020999908447266,9.300000190734863,1016300.0,,,,,
2025-01-17,10.829999923706056,10.93000030517578,9.989999771118164,10.3100004196167,1194600.0,,,,,
2025-01-21,11.579999923706056,12.329999923706056,10.970000267028809,10.989999771118164,1506500.0,,,,,
2025-01-22,12.899999618530272,13.050000190734863,11.649999618530272,11.649999618530272,2004500.0,,,,,
2025-01-23,13.18000030517578,13.204999923706056,11.93000030517578,12.5,1411100.0,,,,,
2025-01-24,12.81999969482422,14.239999771118164,12.600000381469728,13.31999969482422,1580900.0,,,,,
2025-01-27,11.81999969482422,12.347999572753906,11.350000381469728,12.279999732971191,1132700.0,,,,,
2025-01-28,12.279999732971191,12.614999771118164,11.529999732971191,11.960000038146973,859500.0,,,,,
2025-01-29,12.25,12.93000030517578,11.93000030517578,12.270000457763672,789700.0,,,,,
2025-01-30,13.90999984741211,14.4399995803833,12.289999961853027,12.449999809265137,1550500.0,,,,,
2025-01-31,13.359999656677246,14.609999656677246,12.93000030517578,14.079999923706056,1614400.0,,,,,
2025-02-03,12.850000381469728,13.109999656677246,11.850000381469728,12.369999885559082,1108200.0,,,,,
2025-02-04,14.289999961853027,14.369999885559082,12.960000038146973,13.289999961853027,1507200.0,,,,,
2025-02-05,16.360000610351562,16.84000015258789,13.979999542236328,14.470000267028809,2989600.0,,,,,
2025-02-06,13.68000030517578,16.850000381469727,13.18000030517578,16.850000381469727,3918600.0,,,,,
2025-02-07,14.25,14.800000190734863,13.265000343322754,13.90999984741211,1727000.0,,,,,
2025-02-10,13.520000457763672,14.68000030517578,12.6899995803833,14.600000381469728,2211300.0,,,,,
2025-02-11,12.380000114440918,14.039999961853027,12.18000030517578,13.239999771118164,1471400.0,,,,,
2025-02-12,12.31999969482422,12.350000381469728,11.210000038146973,11.970000267028809,1769800.0,,,,,
2025-02-13,13.550000190734863,13.600000381469728,12.010000228881836,12.68000030517578,1322100.0,,,,,
2025-02-14,14.729999542236328,15.329999923706056,13.920000076293944,14.0,2873200.0,,,,,
2025-02-18,13.770000457763672,15.960000038146973,13.65999984741211,15.289999961853027,2034500.0,,,,,
2025-02-19,12.68000030517578,14.329999923706056,12.350000381469728,13.579999923706056,2825100.0,,,,,
2025-02-20,11.43000030517578,12.649999618530272,11.220000267028809,12.5,2270600.0,,,,,
2025-02-21,10.81999969482422,12.255999565124512,10.8100004196167,11.699999809265137,2031000.0,,,,,
2025-02-24,10.460000038146973,11.09000015258789,9.739999771118164,10.75,2511600.0,,,,,
2025-02-25,10.289999961853027,10.5600004196167,9.425000190734863,10.399999618530272,2878700.0,,,,,
2025-02-26,9.109999656677246,10.229999542236328,8.5,8.819999694824219,3937100.0,,,,,
2025-02-27,8.640000343322754,9.420000076293944,8.524999618530273,9.260000228881836,2226000.0,,,,,
2025-02-28,8.239999771118164,8.609999656677246,7.900000095367432,8.369999885559082,2263500.0,,,,,
2025-03-03,8.010000228881836,8.854999542236328,7.889999866485596,8.425000190734863,2171900.0,,,,,
2025-03-04,8.119999885559082,8.538000106811523,7.510000228881836,7.75,2174100.0,,,,,
2025-03-05,8.260000228881836,8.399999618530273,7.949999809265137,8.329999923706055,1281000.0,,,,,
2025-03-06,7.809999942779541,8.270000457763672,7.755000114440918,7.96999979019165,1341300.0,,,,,
2025-03-07,7.539999961853027,7.78000020980835,7.079999923706055,7.75,1422400.0,,,,,
2025-03-10,6.949999809265137,7.420000076293945,6.769999980926514,7.320000171661377,1345900.0,,,,,
2025-03-11,6.940000057220459,7.079999923706055,6.585000038146973,6.980000019073486,1337100.0,,,,,
2025-03-12,6.650000095367432,7.340000152587891,6.614999771118164,7.230000019073486,1488200.0,,,,,
2025-03-13,6.460000038146973,6.900000095367432,6.329999923706055,6.769999980926514,1261700.0,,,,,
2025-03-14,6.96999979019165,7.300000190734863,6.632999897003174,6.760000228881836,1442400.0,,,,,
2025-03-17,7.769999980926514,8.020000457763672,7.0,7.019999980926514,1356900.0,,,,,
2025-03-18,7.28000020980835,7.900000095367432,7.21999979019165,7.880000114440918,955900.0,,,,,
2025-03-19,7.480000019073486,7.739999771118164,7.25,7.269999980926514,895000.0,,,,,
2025-03-20,7.170000076293945,7.409999847412109,7.03000020980835,7.400000095367432,772500.0,,,,,
2025-03-21,7.269999980926514,7.369999885559082,6.889999866485596,7.0,1872600.0,,,,,
2025-03-24,7.699999809265137,7.75,7.364999771118164,7.53000020980835,944700.0,,,,,
2025-03-25,7.119999885559082,7.769999980926514,7.099999904632568,7.75,1031900.0,,,,,
2025-03-26,6.650000095367432,7.130000114440918,6.585000038146973,7.130000114440918,1311300.0,,,,,
2025-03-27,6.590000152587891,6.809999942779541,6.489999771118164,6.630000114440918,985700.0,,,,,
2025-03-28,6.119999885559082,6.579999923706055,6.105000019073486,6.539999961853027,1499100.0,,,,,
2025-03-31,5.699999809265137,5.880000114440918,5.519999980926514,5.730000019073486,1309000.0,,,,,
2025-04-01,5.659999847412109,5.880000114440918,5.480000019073486,5.690000057220459,1398000.0,,,,,
2025-04-02,5.960000038146973,6.195000171661377,5.349999904632568,5.449999809265137,1444000.0,,,,,
2025-04-03,5.699999809265137,5.75,5.440000057220459,5.5,1451400.0,,,,,
2025-04-04,5.570000171661377,5.591000080108643,5.0,5.480000019073486,1859300.0,,,,,
2025-04-07,6.409999847412109,6.570000171661377,5.050000190734863,5.159999847412109,2209900.0,,,,,
2025-04-08,5.760000228881836,6.843999862670898,5.570000171661377,6.800000190734863,1831500.0,,,,,
2025-04-09,6.78000020980835,6.849999904632568,5.71999979019165,5.730000019073486,1874300.0,,,,,
2025-04-10,7.300000190734863,7.480000019073486,6.380000114440918,6.525000095367432,2234700.0,,,,,
2025-04-11,8.119999885559082,8.399999618530273,7.25,7.5,3133500.0,,,,,
2025-04-14,8.359999656677246,8.6899995803833,8.003000259399414,8.40999984741211,1661000.0,,,,,
2025-04-15,8.25,8.40999984741211,7.929999828338623,8.359999656677246,1068800.0,,,,,
2025-04-16,8.09000015258789,8.581999778747559,7.96999979019165,8.170000076293945,932500.0,,,,,
2025-04-17,7.849999904632568,8.095999717712402,7.28000020980835,8.09000015258789,1143600.0,,,,,
2025-04-21,7.340000152587891,7.646999835968018,7.125,7.5,1246500.0,,,,,
2025-04-22,7.539999961853027,7.650000095367432,7.179999828338623,7.46999979019165,954100.0,,,,,
2025-04-23,7.599999904632568,8.470000267028809,7.590000152587891,8.050000190734863,1449500.0,,,,,
2025-04-24,7.869999885559082,8.09000015258789,7.46999979019165,7.679999828338623,1108200.0,,,,,
2025-04-25,7.840000152587891,7.949999809265137,7.605000019073486,7.920000076293945,648400.0,,,,,
2025-04-28,8.020000457763672,8.399999618530273,7.769999980926514,7.949999809265137,1068200.0,,,,,
2025-04-29,7.380000114440918,8.029999732971191,7.360000133514404,8.029999732971191,835600.0,,,,,
2025-04-30,7.369999885559082,7.389999866485596,6.909999847412109,7.139999866485596,1237200.0,,,,,
2025-05-01,6.960000038146973,7.710000038146973,6.960000038146973,7.46999979019165,960100.0,,,,,
2025-05-02,7.039999961853027,7.409999847412109,7.010000228881836,7.150000095367432,1050600.0,,,,,
2025-05-05,6.920000076293945,7.130000114440918,6.800000190734863,7.0,767900.0,,,,,
2025-05-06,6.449999809265137,6.929999828338623,6.420000076293945,6.75,1079800.0,,,,,
2025-05-07,7.400000095367432,7.590000152587891,6.510000228881836,6.829999923706055,1787900.0,,,,,
2025-05-08,7.869999885559082,8.180000305175781,7.160999774932861,7.489999771118164,1882800.0,,,,,
2025-05-09,7.760000228881836,8.069999694824219,7.619999885559082,7.96999979019165,1025900.0,,,,,
2025-05-12,8.3100004196167,8.425000190734863,7.889999866485596,8.15999984741211,1064000.0,,,,,
2025-05-13,8.119999885559082,8.399999618530273,7.789999961853027,8.399999618530273,1135200.0,,,,,
2025-05-14,7.829999923706055,8.345000267028809,7.679999828338623,8.010000228881836,1092300.0,,,,,
2025-05-15,7.670000076293945,7.760000228881836,7.414000034332275,7.730000019073486,618100.0,,,,,
2025-05-16,7.929999828338623,8.199999809265137,7.510000228881836,7.71999979019165,822600.0,,,,,
2025-05-19,8.09000015258789,8.09000015258789,7.695000171661377,7.699999809265137,657100.0,,,,,
2025-05-20,7.989999771118164,8.25,7.855000019073486,8.100000381469727,734500.0,,,,,
2025-05-21,7.400000095367432,7.945000171661377,7.400000095367432,7.860000133514404,855600.0,,,,,
2025-05-22,6.849999904632568,7.320000171661377,6.650000095367432,7.320000171661377,2049600.0,,,,,
2025-05-23,6.989999771118164,7.090000152587891,6.690000057220459,6.75,1026400.0,,,,,
2025-05-27,6.789999961853027,7.24399995803833,6.755000114440918,7.199999809265137,1242600.0,,,,,
2025-05-28,7.420000076293945,7.590000152587891,6.889999866485596,6.960000038146973,1272200.0,,,,,
2025-05-29,7.25,7.619999885559082,7.199999809265137,7.619999885559082,664900.0,,,,,
2025-05-30,6.949999809265137,7.170000076293945,6.900000095367432,7.119999885559082,770700.0,,,,,
2025-06-02,7.130000114440918,7.380000114440918,6.900000095367432,6.96999979019165,901500.0,,,,,
2025-06-03,7.480000019073486,7.510000228881836,7.079999923706055,7.269999980926514,736200.0,,,,,
2025-06-04,7.559999942779541,7.78000020980835,7.434999942779541,7.550000190734863,706000.0,,,,,
2025-06-05,7.230000019073486,7.639999866485596,7.139999866485596,7.599999904632568,687500.0,,,,,
2025-06-06,7.590000152587891,7.900000095367432,7.300000190734863,7.320000171661377,1512600.0,,,,,
2025-06-09,7.840000152587891,8.0,7.630000114440918,7.829999923706055,905000.0,,,,,
2025-06-10,8.5,8.529999732971191,7.869999885559082,7.949999809265137,1260000.0,,,,,
2025-06-11,9.779999732971191,10.020000457763672,8.729999542236328,8.930000305175781,2649900.0,,,,,
2025-06-12,9.289999961853027,9.649999618530272,8.979999542236328,9.510000228881836,1196400.0,,,,,
2025-06-13,8.9399995803833,9.539999961853027,8.84000015258789,8.9399995803833,953600.0,,,,,
2025-06-16,9.170000076293944,9.34000015258789,8.630000114440918,9.039999961853027,845100.0,,,,,
2025-06-17,8.550000190734863,9.06999969482422,8.550000190734863,9.0,924300.0,,,,,
2025-06-18,8.579999923706055,9.010000228881836,8.329999923706055,8.460000038146973,906800.0,,,,,
2025-06-20,8.569999694824219,8.727999687194824,8.210000038146973,8.65999984741211,991000.0,,,,,
2025-06-23,8.529999732971191,9.029999732971191,8.241999626159668,8.430000305175781,697100.0,,,,,
2025-06-24,9.1899995803833,9.270000457763672,8.600000381469727,8.600000381469727,1523400.0,,,,,
2025-06-25,9.31999969482422,9.43000030517578,8.65999984741211,9.3100004196167,1151000.0,,,,,
2025-06-26,9.609999656677246,9.84000015258789,9.100000381469728,9.329999923706056,1152600.0,,,,,
2025-06-27,9.460000038146973,9.960000038146973,9.100000381469728,9.609999656677246,7051000.0,,,,,
2025-06-30,11.25,11.5,9.670000076293944,9.720000267028809,2797200.0,,,,,
2025-07-01,11.359999656677246,11.729999542236328,10.550000190734863,11.020000457763672,1917600.0,,,,,
2025-07-02,12.65999984741211,12.75,11.279999732971191,11.359999656677246,1844000.0,,,,,
2025-07-03,12.720000267028809,13.329999923706056,12.59000015258789,12.979999542236328,1400000.0,,,,,
2025-07-07,11.350000381469728,12.229999542236328,11.074999809265137,12.229999542236328,1731400.0,,,,,
2025-07-08,11.130000114440918,11.640000343322754,11.010000228881836,11.56999969482422,1166400.0,,,,,
2025-07-09,11.06999969482422,11.538000106811523,10.779999732971191,11.18000030517578,1029100.0,,,,,
2025-07-10,10.789999961853027,11.53499984741211,10.729999542236328,11.09000015258789,985700.0,,,,,
2025-07-11,9.979999542236328,10.5,9.949999809265137,10.390000343322754,1537300.0,,,,,
2025-07-14,9.9399995803833,10.241000175476074,9.75,9.779999732971191,912700.0,,,,,
2025-07-15,9.43000030517578,10.15999984741211,9.380000114440918,10.109999656677246,1408200.0,,,,,
2025-07-16,9.600000381469728,10.09000015258789,9.270000457763672,9.68000030517578,1280300.0,,,,,
2025-07-17,9.760000228881836,10.149999618530272,9.574000358581545,9.774999618530272,1227200.0,,,,,
2025-07-18,10.130000114440918,10.4399995803833,9.779999732971191,9.970000267028809,1552500.0,,,,,
2025-07-21,11.31999969482422,12.06999969482422,10.380000114440918,10.5,2602600.0,,,,,
2025-07-22,13.350000381469728,13.550000190734863,11.279999732971191,11.34000015258789,3637700.0,,,,,
