Date,Close,High,Low,Open,Volume,"('Close', 'FDX')","('High', 'FDX')","('Low', 'FDX')","('Open', 'FDX')","('Volume', 'FDX')"
2024-09-19,293.5007019042969,300.93615559199367,291.0384779115985,297.1549171091164,4220500.0,,,,,
2024-09-20,248.79995727539065,256.53831421372666,247.68610320643705,254.78935862714707,17455500.0,,,,,
2024-09-23,252.85479736328125,254.7503068806856,249.6402434142045,249.65000870234277,3730600.0,,,,,
2024-09-24,261.0035095214844,262.175970220709,253.1772053927264,253.1772053927264,4109000.0,,,,,
2024-09-25,257.7205505371094,261.6288124512235,256.8216669947595,259.9091974850303,2593700.0,,,,,
2024-09-26,260.2218322753906,264.7749609221909,259.12752372499034,260.9644115707358,1862400.0,,,,,
2024-09-27,261.4138488769531,264.2766733031217,260.3879420828696,260.9741873156335,1819200.0,,,,,
2024-09-30,267.4032897949219,270.4028881585594,262.889251771558,263.4364060884704,2906100.0,,,,,
2024-10-01,263.3777770996094,269.005683991887,261.8535572858964,267.5791468752616,1703800.0,,,,,
2024-10-02,260.80810546875,263.3387017171705,260.2511709375549,262.7622366089365,1406400.0,,,,,
2024-10-03,256.0693054199219,260.13390135581545,255.37559728473084,259.899415184522,1733100.0,,,,,
2024-10-04,254.85777282714844,258.95167984044946,253.32377276737853,258.72694403104765,1637300.0,,,,,
2024-10-07,254.5255584716797,255.2192666160708,252.1806072746305,253.43124990090155,1342300.0,,,,,
2024-10-08,255.40489196777344,256.28424487240386,253.41167018431983,254.9554502285481,1073100.0,,,,,
2024-10-09,258.57061767578125,260.9644101624459,256.7141694474366,257.48605950987087,1308300.0,,,,,
2024-10-10,258.2091064453125,259.87991003224033,257.1636689509113,257.31022282230634,872800.0,,,,,
2024-10-11,258.2970275878906,261.0523595215534,258.1114125706077,259.2643427325777,965700.0,,,,,
2024-10-14,261.316162109375,261.7558236638354,257.8964330922201,258.2774731060858,922300.0,,,,,
2024-10-15,259.8212585449219,262.89900876027303,259.5476814106167,261.6288057799715,1363200.0,,,,,
2024-10-16,265.5663757324219,266.64115368427633,262.2541393826966,262.8306044164933,1713700.0,,,,,
2024-10-17,267.9700012207031,269.230394282956,263.96402659282035,265.4882464309145,1603000.0,,,,,
2024-10-18,268.1067199707031,269.7872735271376,266.2600820064452,269.7872735271376,1216900.0,,,,,
2024-10-21,262.6449279785156,267.0515021418028,261.6190213129628,266.4847875546524,1443000.0,,,,,
2024-10-22,263.6024780273437,264.8824312936545,261.5799455283022,261.8437424473501,972000.0,,,,,
2024-10-23,261.9023742675781,264.23757493710224,260.7103532608162,263.0260233562745,1152900.0,,,,,
2024-10-24,266.6118469238281,272.29837504925933,264.58931426823585,271.5460453804808,1635800.0,,,,,
2024-10-25,265.8790588378906,269.3574096291894,265.6445726597675,267.97974369737074,835200.0,,,,,
2024-10-28,269.1326904296875,269.52351064658905,265.8790457796634,266.36757850520814,1179800.0,,,,,
2024-10-29,268.73211669921875,270.7643999194965,266.7388946321397,267.36423089540926,1190100.0,,,,,
2024-10-30,267.7940979003906,272.151831479265,267.6280134640439,267.7940979003906,1196800.0,,,,,
2024-10-31,267.5693664550781,270.3735393896033,266.7486350950466,267.1101445231673,1099500.0,,,,,
2024-11-01,268.05792236328125,271.11614210889,266.904992244685,267.50098787936406,1370400.0,,,,,
2024-11-04,264.9606018066406,268.67346841049266,264.4818492773764,267.7159335342931,1020000.0,,,,,
2024-11-05,269.1033935546875,269.1327043270269,263.3386832414469,264.9215544007913,948600.0,,,,,
2024-11-06,273.636962890625,274.7508318785871,265.3905276446464,269.67007932652547,2639800.0,,,,,
2024-11-07,276.7146911621094,278.95217933832424,273.57831949117616,275.47382880449294,1317200.0,,,,,
2024-11-08,279.7142944335937,282.4696261450471,276.3727174915398,277.2716308208169,1734300.0,,,,,
2024-11-11,283.143798828125,286.7198618739765,282.07880108935285,282.07880108935285,1593900.0,,,,,
2024-11-12,280.6815795898437,284.5898413689952,278.87403237112306,283.0656216605398,1235500.0,,,,,
2024-11-13,285.1956481933594,287.2572419780668,280.7890734771431,280.7890734771431,1896900.0,,,,,
2024-11-14,285.58648681640625,288.4688121858489,285.029552318393,286.34859672296585,1248300.0,,,,,
2024-11-15,287.70672607421875,289.08439213803115,284.27724611990016,284.27724611990016,1505800.0,,,,,
2024-11-18,288.4394836425781,290.7551239922409,286.68077775661607,286.87617295635005,1460000.0,,,,,
2024-11-19,286.3388061523437,288.4688017348328,284.3162734597851,284.9025187092086,1474600.0,,,,,
2024-11-20,281.42413330078125,287.6773456157544,278.7078928037616,287.1692823649863,1392800.0,,,,,
2024-11-21,288.3906555175781,288.7619451770661,281.4437043324536,281.4437043324536,1596900.0,,,,,
2024-11-22,293.0903625488281,295.44509416931425,288.4004597027229,289.3970558576596,1845800.0,,,,,
2024-11-25,298.1515197753906,301.4540058078847,293.6961036539405,294.7220402796766,2415600.0,,,,,
2024-11-26,296.03131103515625,297.0279070943344,292.73857530769345,296.1094631540895,1669300.0,,,,,
2024-11-27,296.43194580078125,297.79005147548617,294.6536792579123,296.7738949056074,919400.0,,,,,
2024-11-29,295.7284240722656,297.7704873619901,294.9467537920564,296.0899335316308,665500.0,,,,,
2024-12-02,289.88555908203125,295.0933049605129,287.0813859307202,294.67317396117244,1578700.0,,,,,
2024-12-03,276.36297607421875,287.7457829153139,276.2164222162343,287.7457829153139,2629000.0,,,,,
2024-12-04,276.9296569824219,279.34300986839514,273.59786017594564,275.2491031935943,1840100.0,,,,,
2024-12-05,273.0116577148437,279.2257800412005,272.81623268592426,277.6722494596113,1512400.0,,,,,
2024-12-06,274.24273681640625,275.972161831139,271.37994206357024,274.9364747886954,2079000.0,,,,,
2024-12-09,274.46856689453125,277.6990034642693,273.9481647693757,275.8039570429481,1365800.0,,,,,
2024-12-10,274.26239013671875,275.8726792521479,272.49496456319935,274.74350817087145,902800.0,,,,,
2024-12-11,276.0690612792969,277.0902384701468,273.7125238861806,274.6355057762759,1207000.0,,,,,
2024-12-12,278.5532531738281,279.348584179741,274.31146783229343,276.4127334286552,1084900.0,,,,,
2024-12-13,278.28814697265625,278.9656256228866,276.7465676617734,278.19975022719296,964700.0,,,,,
2024-12-16,278.3077697753906,281.0963424544782,277.64008968990447,278.2488585893182,1587100.0,,,,,
2024-12-17,272.4065856933594,277.3258795353169,269.775119472092,275.9119511252333,2426300.0,,,,,
2024-12-18,268.21392822265625,276.21635115669125,267.90954375269297,272.69135845211633,1907500.0,,,,,
2024-12-19,270.8846435546875,273.43757132808673,268.2433490077663,269.54925350314187,4203500.0,,,,,
2024-12-20,270.7373962402344,289.8941103150731,265.9948357694956,288.6765724554215,8126800.0,,,,,
2024-12-23,264.1390686035156,270.1285924549794,260.29003452252675,270.0205985987394,3500700.0,,,,,
2024-12-24,266.91778564453125,267.5952942018833,262.7545689738427,264.1292131608629,1013100.0,,,,,
2024-12-26,273.61431884765625,275.224607855727,265.40567742969324,265.454790060822,1777300.0,,,,,
2024-12-27,275.2835388183594,276.50110665486005,271.53272989954223,272.3084038841276,1553200.0,,,,,
2024-12-30,275.4700927734375,277.2964294917636,270.5115446844588,271.7978222275008,1587400.0,,,,,
2024-12-31,276.2359619140625,278.98528046632504,275.4995421176526,276.4225239930195,1296800.0,,,,,
2025-01-02,269.3136291503906,276.87421775038746,268.11571841035214,276.4421824038163,1278200.0,,,,,
2025-01-03,269.4412536621094,270.9042645995264,266.878497427008,269.62781572372575,1181100.0,,,,,
2025-01-06,269.0092468261719,273.6536118560739,267.4382119139324,270.8846661943141,1651000.0,,,,,
2025-01-07,270.0205993652344,272.9662786310369,268.4790200245313,269.08778894506395,1517900.0,,,,,
2025-01-08,269.9223937988281,271.9058369399753,269.1172343051941,270.04021617057987,1965600.0,,,,,
2025-01-10,265.82794189453125,269.5394967834906,265.55301301257134,269.5394967834906,1475600.0,,,,,
2025-01-13,269.6180114746094,270.2267803767888,263.3633574831884,263.638286341108,1367700.0,,,,,
2025-01-14,272.5931091308594,272.92694912966635,269.3037618380637,270.02055446093965,1360900.0,,,,,
2025-01-15,271.5818176269531,275.9905081982823,271.2774331534093,275.4210233666519,1848000.0,,,,,
2025-01-16,272.3476867675781,272.9270001059151,268.7637829137986,271.59163986127385,1417600.0,,,,,
2025-01-17,270.1187744140625,272.4360275462174,269.7260232010698,271.83708719027794,1581800.0,,,,,
2025-01-21,270.58026123046875,273.2608099431571,267.9193096253875,270.5016930100624,1465200.0,,,,,
2025-01-22,265.5333557128906,269.8438809978057,264.53183549351434,269.303821789661,1958300.0,,,,,
2025-01-23,265.1405639648437,266.4170128710146,263.2258606405913,265.70025016300934,1758700.0,,,,,
2025-01-24,268.3415832519531,268.5477724201012,264.649655475586,265.1111464476319,1544500.0,,,,,
2025-01-27,276.432373046875,276.7956687123578,268.8816124429201,268.8816124429201,1552900.0,,,,,
2025-01-28,273.6044921875,275.9806865513447,273.0350074035195,275.8923197727097,1043200.0,,,,,
2025-01-29,270.0794982910156,274.32128343278265,270.03041562481366,273.60449072324866,1078400.0,,,,,
2025-01-30,264.3648681640625,266.20100332434225,258.5324212049403,260.20165133155666,2827400.0,,,,,
2025-01-31,260.0740051269531,266.08318574697824,259.0135738266536,265.20931652177734,2341200.0,,,,,
2025-02-03,242.86143493652344,254.1041228794857,242.252666010983,252.8767565086382,3774700.0,,,,,
2025-02-04,246.40606689453125,246.72027987359917,242.50795014515467,244.5110204304638,2185700.0,,,,,
2025-02-05,247.83963012695312,248.2127393005345,244.00042467806983,245.95439725530815,1535000.0,,,,,
2025-02-06,254.08447265625,254.99765603405783,248.40914658629973,248.89026462777903,2539700.0,,,,,
2025-02-07,251.4431610107422,254.5557751879969,250.2550788012214,254.25139073733453,1392900.0,,,,,
2025-02-10,253.55426025390625,254.06483386693492,249.4793949917582,252.46434335580815,1216300.0,,,,,
2025-02-11,256.5293884277344,257.3639735501749,252.36614150986432,253.91754931286715,1414800.0,,,,,
2025-02-12,257.8941955566406,258.6993550241611,253.22040516041787,253.38731019332036,1952700.0,,,,,
2025-02-13,258.3556823730469,260.28018427035244,257.2952511135102,257.51126877295235,1303500.0,,,,,
2025-02-14,262.9214782714844,263.618643877472,259.6027050964152,259.6027050964152,1265000.0,,,,,
2025-02-18,262.6072998046875,264.5612573228587,260.65331232151937,264.0801393325545,927600.0,,,,,
2025-02-19,262.0378112792969,263.6775859689108,259.5634514124243,261.5075806060385,957200.0,,,,,
2025-02-20,263.5989990234375,263.9819516949897,260.2900242492461,261.66466852213006,707100.0,,,,,
2025-02-21,249.58740234375,263.2160829761376,240.0237584297332,263.2160829761376,4331300.0,,,,,
2025-02-24,248.94915771484372,251.28606797209343,247.06392485363773,249.8917816366963,1451600.0,,,,,
2025-02-25,251.8359375,252.04212664804788,248.9687966407255,250.05869851361783,1330300.0,,,,,
2025-02-26,251.48245239257807,254.1924868987449,248.6742375673108,252.2090436874204,1096200.0,,,,,
2025-02-27,253.858642578125,256.8239488606085,250.90313485013755,252.523252421809,1174400.0,,,,,
2025-02-28,258.1396789550781,259.6714297283576,253.5051425227204,255.03689329599985,1963300.0,,,,,
2025-03-03,254.08447265625,260.201677600059,252.4938105913591,258.8466602958926,1225400.0,,,,,
2025-03-04,243.25418090820312,251.11913856395543,242.36065466883284,250.7754700157366,2334500.0,,,,,
2025-03-05,245.87583923339844,247.6923323641402,243.0283404337916,243.59784019371295,1370600.0,,,,,
2025-03-06,245.2670745849609,245.35545635200415,240.56381315676737,244.01025259645616,1902700.0,,,,,
2025-03-07,249.32228088378903,249.3419229398435,243.36219787491748,245.1295933748472,1569300.0,,,,,
2025-03-10,243.3691253662109,249.01624607205144,240.0322013595754,247.7229396456542,1657900.0,,,,,
2025-03-11,239.86436462402344,243.9614819341416,238.69939160107504,242.717541477028,1966000.0,,,,,
2025-03-12,240.4073486328125,241.17740917528576,236.44844686628355,240.41723086051823,1703100.0,,,,,
2025-03-13,237.9095764160156,243.07294980994357,236.645886596136,240.6442869928921,1565400.0,,,,,
2025-03-14,239.1140289306641,239.8248563249109,236.6360152779569,238.91658022434453,1431800.0,,,,,
2025-03-17,242.17454528808597,243.6455510076306,238.60065879875188,240.17041147155328,1269700.0,,,,,
2025-03-18,242.6681671142578,244.03057373972865,240.48631897794425,242.15478842376567,1587600.0,,,,,
2025-03-19,243.97134399414065,246.0445931103348,241.87836055200364,242.68791984679004,1491400.0,,,,,
2025-03-20,243.0729522705078,247.01210453626908,239.91371262445756,241.7697636568564,3180100.0,,,,,
2025-03-21,227.39529418945312,228.91566593245696,214.4523322569409,217.00932862963336,9418200.0,,,,,
2025-03-24,239.2325134277344,241.285998078357,231.74909136178923,232.0057731770244,3999000.0,,,,,
2025-03-25,237.9984588623047,242.0165938841837,236.45832265679485,239.15354971815805,2668900.0,,,,,
2025-03-26,240.56532287597656,242.0067271898513,236.94208529604916,238.91660267351625,2190900.0,,,,,
2025-03-27,240.81211853027344,241.7993771410393,239.19301501119236,240.57517104051607,1674200.0,,,,,
2025-03-28,238.6302795410156,241.6512884050237,237.57390562269657,240.002568373502,1679800.0,,,,,
2025-03-31,240.6739044189453,242.31275733842256,236.2016240896084,236.75448650476432,2080700.0,,,,,
2025-04-01,238.89683532714844,241.32549814722768,236.1818741371773,240.89110194653296,1369600.0,,,,,
2025-04-02,242.04620361328125,242.58919888859205,237.26787531928937,237.4850734294137,990900.0,,,,,
2025-04-03,213.10964965820312,229.92266301535005,210.94755083619324,227.2471854848644,5066500.0,,,,,
2025-04-04,207.4427795410156,211.27334786496044,201.3020296268937,209.2988305951945,3618500.0,,,,,
2025-04-07,202.61509704589844,212.9911955351394,197.0568408563241,201.11447468111172,3023800.0,,,,,
2025-04-08,195.54632568359372,208.65711919269555,193.0386803067176,206.13960665261183,2407600.0,,,,,
2025-04-09,215.16314697265625,218.3816046644376,191.82435369868656,191.86383741533209,3529100.0,,,,,
2025-04-10,203.77017211914065,210.7698471487179,198.8240118809484,209.74308975302537,2807500.0,,,,,
2025-04-11,205.1227264404297,206.33705031757623,197.3036400255934,202.1806849244827,2198000.0,,,,,
2025-04-14,207.76856994628903,211.45104031670755,206.6332285788179,209.06187630565717,1507200.0,,,,,
2025-04-15,204.7080841064453,208.06475744155705,203.7010760801633,207.26508035706328,1081300.0,,,,,
2025-04-16,200.96636962890625,204.3625418162487,198.4686064340796,202.88165383207297,1272400.0,,,,,
2025-04-17,204.9055328369141,207.1762307117266,202.14120564428885,202.4571356385872,1107000.0,,,,,
2025-04-21,202.5064849853516,203.67145800004053,198.53771614653928,203.67145800004053,1182100.0,,,,,
2025-04-22,203.93801879882807,206.4456490460558,201.50935598394776,204.16508406166125,1369500.0,,,,,
2025-04-23,208.3510589599609,215.7061479572159,207.4526650369853,209.49628260991733,1365800.0,,,,,
2025-04-24,212.9418182373047,213.25773316828355,206.22845647982643,207.324314171594,1132800.0,,,,,
2025-04-25,208.86444091796875,210.89819135913567,205.37941903298432,210.4637951359016,1328900.0,,,,,
2025-04-28,208.80520629882807,211.32271889119187,206.88005492738705,210.26634489556656,1360800.0,,,,,
2025-04-29,207.1762237548828,208.3707982278285,205.16220776978852,205.56698741225185,1647300.0,,,,,
2025-04-30,207.65011596679688,207.92654718671508,201.72656400105527,204.85617214856416,1278900.0,,,,,
2025-05-01,207.383544921875,209.1902300182689,205.1918295632576,207.64024180627143,1368400.0,,,,,
2025-05-02,216.92047119140625,218.776522268942,209.1902341752692,211.77684701061423,2180500.0,,,,,
2025-05-05,214.2252655029297,216.96984341673345,213.67238799036303,214.49181449907024,1261700.0,,,,,
2025-05-06,210.6908721923828,212.98130442778404,209.9306788135686,211.15488496320967,1104100.0,,,,,
2025-05-07,212.8134765625,214.1166652382124,210.8389592218728,211.42143822190857,1227700.0,,,,,
2025-05-08,216.41696166992188,219.4774542536204,213.7612336583184,215.73575083400925,1334400.0,,,,,
2025-05-09,215.05455017089844,217.5917970282088,214.32397335816069,215.794994146808,1167900.0,,,,,
2025-05-12,229.9818878173828,235.3723264007744,226.7831795951328,226.7831795951328,3390900.0,,,,,
2025-05-13,228.204833984375,232.05515180967112,227.48413937822696,232.0057858636343,2250800.0,,,,,
2025-05-14,228.8465576171875,229.2908209959092,226.2204459980823,228.3430460655144,2238700.0,,,,,
2025-05-15,228.16534423828125,231.01852109711956,227.82967991709356,229.19208659261176,2624500.0,,,,,
2025-05-16,226.58572387695312,229.52776545535733,223.7621635785116,228.56024114679,2272000.0,,,,,
2025-05-19,223.23892211914065,224.2064464468297,221.9456156921366,222.9230071831962,1852500.0,,,,,
2025-05-20,218.32237243652344,221.80739418890295,217.206765366064,220.25740597610945,2437600.0,,,,,
2025-05-21,214.0475311279297,217.57205150273916,213.534152446367,216.92045722202923,1684400.0,,,,,
2025-05-22,216.0220642089844,217.3943531388843,212.96157141259167,214.0870456783774,1512700.0,,,,,
2025-05-23,213.8500823974609,215.2519877784569,211.61888342168484,211.68798368906465,1496300.0,,,,,
2025-05-27,216.9599456787109,218.5987985789667,214.97556130522085,215.26185967243623,1917000.0,,,,,
2025-05-28,214.38319396972656,216.9698216852375,213.7414819204249,216.9698216852375,1247400.0,,,,,
2025-05-29,217.45358276367188,218.18415958091745,214.63002244887335,215.0940352151228,1461700.0,,,,,
2025-05-30,215.32110595703125,216.6736454138552,213.17874154563543,216.6736454138552,2339100.0,,,,,
2025-06-02,215.11376953125,215.6370153689703,212.08289355036283,214.8077217843989,1374400.0,,,,,
2025-06-03,216.97970581054688,217.65104952886253,212.46794159441717,213.8698470756283,2351900.0,,,,,
2025-06-04,216.10104370117188,218.57905747121123,215.982577484645,218.2532753757623,1437000.0,,,,,
2025-06-05,213.9685516357422,216.06155010638636,213.35645612584048,215.8739685625466,1961300.0,,,,,
2025-06-06,216.81185913085935,218.184147965716,216.32809699952668,216.6538941413176,1684200.0,,,,,
2025-06-09,219.34912109375,220.9287409700677,217.73989972725545,218.89499054775948,2146100.0,,,,,
2025-06-10,225.05548095703125,225.32202993727103,220.5338346834992,220.84974960746263,2034000.0,,,,,
2025-06-11,221.14593505859372,226.9312712836836,220.3857416888059,225.96376203582625,1927100.0,,,,,
2025-06-12,222.1331787109375,222.94273797091512,219.45770135236285,221.12617074942423,1860500.0,,,,,
2025-06-13,221.52110290527344,222.06408311666303,219.27015436609187,219.27015436609187,1888400.0,,,,,
2025-06-16,223.88064575195312,225.80579708485283,222.4293743476815,223.05133704638985,1902400.0,,,,,
2025-06-17,219.69467163085935,223.65357349242197,218.85549573178744,222.2516679823596,1778900.0,,,,,
2025-06-18,220.4548492431641,223.12044446057104,219.45770841212084,219.65517218437904,1518200.0,,,,,
2025-06-20,223.1599273681641,224.1077022527101,221.33350799635693,222.5675812466472,2248200.0,,,,,
2025-06-23,227.7703857421875,227.83000126947096,222.31535273293545,222.3749682602189,2045000.0,,,,,
2025-06-24,228.0485992431641,231.20835861059027,227.0748435973161,230.92019668291437,4670600.0,,,,,
2025-06-25,220.58642578125,224.53114821198017,214.7836153364262,217.188204284556,8103700.0,,,,,
2025-06-26,219.662353515625,224.8789243653546,218.4004359410056,222.49419716564344,4787100.0,,,,,
2025-06-27,227.4524383544922,227.9691163815993,220.7752261796575,221.25216557453712,4052900.0,,,,,
2025-06-30,225.86260986328125,229.19128493135835,225.6241477575234,227.2934431443457,2599800.0,,,,,
2025-07-01,232.83792114257807,235.78901107820664,224.7596835246829,224.95840700567,2720600.0,,,,,
2025-07-02,237.61729431152344,237.95512574955805,233.00683975189568,234.0898956241048,2495800.0,,,,,
2025-07-03,239.6939697265625,244.195123851245,238.59103701750348,242.1979279344642,2410400.0,,,,,
2025-07-07,233.59307861328125,240.7571761561388,233.00683903233224,238.96863448731727,2609700.0,,,,,
2025-07-08,237.1900329589844,238.37244295909832,233.5036495230566,234.32836635991652,1960300.0,,,,,
2025-07-09,235.0040283203125,237.6868483275153,234.65626602571064,237.3589477674876,1938400.0,,,,,
2025-07-10,237.20989990234372,238.82952584802328,235.11333456689,235.371688739308,1940400.0,,,,,
2025-07-11,234.5569000244141,236.0076102352134,233.076397211332,235.6200941427224,1667400.0,,,,,
2025-07-14,232.4901428222656,234.09983788407305,230.16504626386896,233.7222526584493,1433000.0,,,,,
2025-07-15,229.1912841796875,233.27511450531975,229.1912841796875,232.50008234088992,1719900.0,,,,,
