Date,Close,High,Low,Open,Volume,"('Close', 'SRPT')","('High', 'SRPT')","('Low', 'SRPT')","('Open', 'SRPT')","('Volume', 'SRPT')"
2025-07-28,13.859999656677246,14.039999961853027,11.68000030517578,11.710000038146973,25564800.0,,,,,
2025-07-29,15.829999923706056,18.350000381469727,15.770000457763672,18.229999542236328,67570400.0,,,,,
2025-07-30,16.75,19.239999771118164,16.719999313354492,17.68000030517578,39278200.0,,,,,
2025-07-31,16.420000076293945,17.579999923706055,16.110000610351562,16.489999771118164,14274300.0,,,,,
2025-08-01,15.90999984741211,16.3700008392334,15.640000343322754,16.110000610351562,9413400.0,,,,,
2025-08-04,17.100000381469727,17.270000457763672,15.34000015258789,16.049999237060547,17615800.0,,,,,
2025-08-05,16.75,17.399999618530273,16.520000457763672,16.989999771118164,8624200.0,,,,,
2025-08-06,16.260000228881836,16.760000228881836,15.81999969482422,16.59000015258789,13905100.0,,,,,
2025-08-07,17.959999084472656,19.26000022888184,17.170000076293945,18.25,16576800.0,,,,,
2025-08-08,18.229999542236328,19.049999237060547,17.6200008392334,18.13999938964844,10416200.0,,,,,
2025-08-11,17.940000534057617,19.25,17.280000686645508,17.40999984741211,11116400.0,,,,,
2025-08-12,18.799999237060547,18.850000381469727,17.68000030517578,17.950000762939453,7539900.0,,,,,
2025-08-13,20.399999618530277,20.61000061035156,18.81999969482422,18.950000762939453,11216900.0,,,,,
2025-08-14,20.299999237060547,20.59000015258789,19.56999969482422,20.15999984741211,8058200.0,,,,,
2025-08-15,21.809999465942383,22.09000015258789,19.88999938964844,20.43000030517578,8850500.0,,,,,
2025-08-18,20.989999771118164,22.049999237060547,20.950000762939453,21.809999465942383,6125700.0,,,,,
2025-08-19,20.18000030517578,21.07999992370605,20.15999984741211,21.01000022888184,6030900.0,,,,,
2025-08-20,20.57999992370605,20.65999984741211,19.31999969482422,20.170000076293945,6123800.0,,,,,
2025-08-21,20.059999465942383,20.1200008392334,18.520000457763672,19.3700008392334,16701700.0,,,,,
2025-08-22,20.21999931335449,20.25,19.420000076293945,20.1299991607666,9540300.0,,,,,
2025-08-25,18.059999465942383,20.350000381469727,18.040000915527344,20.270000457763672,12934100.0,,,,,
2025-08-26,18.26000022888184,18.299999237060547,17.56999969482422,18.100000381469727,8138700.0,,,,,
2025-08-27,18.06999969482422,18.450000762939453,17.860000610351562,18.26000022888184,6752500.0,,,,,
2025-08-28,18.34000015258789,19.1299991607666,18.149999618530277,18.26000022888184,5522400.0,,,,,
2025-08-29,18.200000762939453,18.649999618530277,17.790000915527344,18.299999237060547,22536200.0,,,,,
2025-09-02,18.15999984741211,18.920000076293945,17.969999313354492,18.049999237060547,6394300.0,,,,,
2025-09-03,18.950000762939453,19.61000061035156,17.950000762939453,18.15999984741211,8060700.0,,,,,
2025-09-04,18.459999084472656,18.82999992370605,18.1299991607666,18.739999771118164,4902500.0,,,,,
2025-09-05,18.709999084472656,19.270000457763672,18.290000915527344,18.40999984741211,5180000.0,,,,,
2025-09-08,17.600000381469727,18.770000457763672,17.479999542236328,18.770000457763672,6872200.0,,,,,
2025-09-09,17.639999389648438,17.8700008392334,17.450000762939453,17.719999313354492,5050800.0,,,,,
2025-09-10,17.219999313354492,17.899999618530273,17.200000762939453,17.65999984741211,5768900.0,,,,,
2025-09-11,17.90999984741211,17.950000762939453,16.850000381469727,17.200000762939453,6128900.0,,,,,
2025-09-12,17.389999389648438,18.209999084472656,17.229999542236328,17.969999313354492,3506900.0,,,,,
2025-09-15,17.469999313354492,18.270000457763672,17.229999542236328,17.469999313354492,5132300.0,,,,,
2025-09-16,18.100000381469727,18.84000015258789,17.760000228881836,17.860000610351562,6351300.0,,,,,
2025-09-17,17.049999237060547,18.13999938964844,17.049999237060547,18.0,6583800.0,,,,,
2025-09-18,18.520000457763672,18.549999237060547,17.059999465942383,17.290000915527344,6931100.0,,,,,
2025-09-19,17.43000030517578,18.71999931335449,17.399999618530273,18.61000061035156,6858000.0,,,,,
2025-09-22,18.649999618530277,19.479999542236328,18.049999237060547,18.5,9095200.0,,,,,
2025-09-23,17.93000030517578,19.049999237060547,17.8799991607666,18.71999931335449,5589900.0,,,,,
2025-09-24,18.26000022888184,18.459999084472656,17.510000228881836,18.149999618530277,5145300.0,,,,,
2025-09-25,17.719999313354492,18.239999771118164,17.649999618530273,18.09000015258789,4264800.0,,,,,
2025-09-26,18.36000061035156,18.38999938964844,17.56999969482422,17.639999389648438,4060300.0,,,,,
2025-09-29,18.81999969482422,19.280000686645508,18.13999938964844,18.170000076293945,6602100.0,,,,,
2025-09-30,19.270000457763672,19.34000015258789,18.13999938964844,18.670000076293945,5529500.0,,,,,
2025-10-01,19.31999969482422,20.049999237060547,18.8799991607666,18.8799991607666,4729500.0,,,,,
2025-10-02,22.350000381469727,23.420000076293945,19.56999969482422,19.56999969482422,15428800.0,,,,,
2025-10-03,22.63999938964844,22.950000762939453,21.81999969482422,22.3700008392334,8323600.0,,,,,
2025-10-06,23.26000022888184,23.59000015258789,22.309999465942383,23.149999618530277,6172000.0,,,,,
2025-10-07,23.1200008392334,23.8799991607666,22.559999465942383,23.36000061035156,4772500.0,,,,,
2025-10-08,23.3799991607666,25.31999969482422,22.63999938964844,24.190000534057617,10535400.0,,,,,
2025-10-09,23.1299991607666,24.18000030517578,23.049999237060547,23.440000534057617,5315400.0,,,,,
2025-10-10,22.11000061035156,23.190000534057617,22.09000015258789,23.149999618530277,4609500.0,,,,,
2025-10-13,21.959999084472656,22.479999542236328,21.51000022888184,22.0,4034200.0,,,,,
2025-10-14,21.43000030517578,21.81999969482422,20.920000076293945,21.57999992370605,3747100.0,,,,,
2025-10-15,22.200000762939453,22.26000022888184,21.530000686645508,21.739999771118164,3472000.0,,,,,
2025-10-16,23.34000015258789,23.8700008392334,22.21999931335449,22.25,6055500.0,,,,,
2025-10-17,22.51000022888184,22.989999771118164,21.93000030517578,22.82999992370605,4472600.0,,,,,
2025-10-20,,,,,,23.049999237060547,23.729999542236328,22.799999237060547,23.0,4020600.0
2025-10-21,,,,,,23.350000381469727,23.540000915527344,22.770000457763672,23.06999969482422,2867100.0
2025-10-22,,,,,,22.469999313354492,23.719999313354492,22.290000915527344,23.200000762939453,3707700.0
2025-10-23,,,,,,21.889999389648438,22.270000457763672,21.290000915527344,21.799999237060547,4478300.0
2025-10-24,,,,,,22.809999465942383,23.43000030517578,21.799999237060547,21.940000534057617,3731000.0
2025-10-27,,,,,,23.5,24.239999771118164,23.059999465942383,23.290000915527344,4042400.0
2025-10-28,,,,,,24.219999313354492,24.399999618530273,23.270000457763672,23.479999542236328,3436000.0
2025-10-29,,,,,,23.450000762939453,24.09000015258789,23.149999618530273,24.020000457763672,3722500.0
2025-10-30,,,,,,23.25,23.389999389648438,22.790000915527344,23.219999313354492,3421300.0
2025-10-31,,,,,,24.010000228881836,24.479999542236328,23.020000457763672,23.420000076293945,4509800.0
2025-11-03,,,,,,24.450000762939453,24.549999237060547,22.670000076293945,24.270000457763672,15621000.0
2025-11-04,,,,,,16.200000762939453,17.75,15.079999923706055,15.239999771118164,23907300.0
2025-11-05,,,,,,18.670000076293945,18.799999237060547,16.579999923706055,16.59000015258789,11144600.0
2025-11-06,,,,,,17.639999389648438,18.75,17.40999984741211,18.639999389648438,6572500.0
2025-11-07,,,,,,17.6299991607666,17.950000762939453,16.549999237060547,17.770000457763672,4187400.0
2025-11-10,,,,,,17.270000457763672,18.1299991607666,17.260000228881836,18.1299991607666,3452800.0
2025-11-11,,,,,,17.979999542236328,18.299999237060547,16.899999618530273,17.270000457763672,4388900.0
2025-11-12,,,,,,18.0,18.6299991607666,17.600000381469727,18.049999237060547,4050200.0
2025-11-13,,,,,,17.81999969482422,18.350000381469727,17.5,17.700000762939453,3473800.0
2025-11-14,,,,,,18.809999465942383,20.149999618530273,17.510000228881836,17.510000228881836,8044600.0
2025-11-17,,,,,,17.540000915527344,18.700000762939453,17.3799991607666,18.610000610351562,4451400.0
2025-11-18,,,,,,17.440000534057617,17.729999542236328,16.940000534057617,17.3799991607666,3717900.0
2025-11-19,,,,,,16.389999389648438,17.43000030517578,15.9399995803833,17.40999984741211,4398200.0
2025-11-20,,,,,,16.479999542236328,17.600000381469727,16.309999465942383,16.690000534057617,4640000.0
2025-11-21,,,,,,17.690000534057617,17.719999313354492,16.329999923706055,16.399999618530273,3939900.0
2025-11-24,,,,,,18.90999984741211,19.139999389648438,17.6200008392334,17.760000228881836,4427300.0
2025-11-25,,,,,,19.350000381469727,19.450000762939453,18.729999542236328,18.90999984741211,3000100.0
2025-11-26,,,,,,20.950000762939453,21.209999084472656,19.350000381469727,19.399999618530273,3246900.0
2025-11-28,,,,,,21.34000015258789,21.3799991607666,20.719999313354492,21.1200008392334,1633000.0
2025-12-01,,,,,,19.719999313354492,21.0,19.670000076293945,20.850000381469727,2857500.0
2025-12-02,,,,,,20.469999313354492,20.530000686645508,19.3700008392334,19.81999969482422,4003900.0
2025-12-03,,,,,,21.84000015258789,21.93000030517578,19.43000030517578,19.75,3472700.0
2025-12-04,,,,,,22.81999969482422,23.0,21.469999313354492,21.549999237060547,3396000.0
2025-12-05,,,,,,22.260000228881836,22.93000030517578,21.950000762939453,22.889999389648438,2659300.0
2025-12-08,,,,,,21.860000610351562,22.670000076293945,21.440000534057617,22.530000686645508,3809600.0
2025-12-09,,,,,,22.170000076293945,22.850000381469727,21.850000381469727,22.459999084472656,2223200.0
2025-12-10,,,,,,22.200000762939453,22.670000076293945,21.84000015258789,22.110000610351562,3103500.0
2025-12-11,,,,,,21.75,21.959999084472656,20.760000228881836,21.079999923706055,4775500.0
2025-12-12,,,,,,21.530000686645508,21.739999771118164,21.18000030517578,21.719999313354492,2008800.0
2025-12-15,,,,,,21.549999237060547,22.34000015258789,20.93000030517578,21.8799991607666,3230900.0
2025-12-16,,,,,,22.309999465942383,22.969999313354492,21.350000381469727,21.489999771118164,3644500.0
2025-12-17,,,,,,21.139999389648438,22.420000076293945,21.059999465942383,22.290000915527344,2540400.0
2025-12-18,,,,,,20.34000015258789,21.639999389648438,20.139999389648438,21.149999618530273,2381500.0
2025-12-19,,,,,,21.040000915527344,21.479999542236328,20.329999923706055,20.329999923706055,6507600.0
2025-12-22,,,,,,21.229999542236328,21.530000686645508,20.860000610351562,20.8700008392334,2285200.0
2025-12-23,,,,,,21.905000686645508,22.520000457763672,21.139999389648438,21.170000076293945,610384.0
