Date,Close,High,Low,Open,Volume,"('Close', 'PDD')","('High', 'PDD')","('Low', 'PDD')","('Open', 'PDD')","('Volume', 'PDD')"
2025-07-22,115.04000091552734,115.56999969482422,111.4800033569336,112.87000274658205,8608200.0,,,,,
2025-07-23,118.45999908447266,121.48999786376952,117.9000015258789,118.0,12684400.0,,,,,
2025-07-24,118.20999908447266,121.0,117.27999877929688,119.98999786376952,7485900.0,,,,,
2025-07-25,118.4499969482422,118.69000244140624,116.51000213623048,116.68000030517578,4987800.0,,,,,
2025-07-28,116.76000213623048,120.83999633789062,116.25,118.5999984741211,5443200.0,,,,,
2025-07-29,115.41999816894533,117.0999984741211,114.93000030517578,116.48999786376952,7547500.0,,,,,
2025-07-30,112.91999816894533,115.69000244140624,112.72000122070312,114.33999633789062,7266800.0,,,,,
2025-07-31,113.4499969482422,114.29000091552734,110.93000030517578,112.02999877929688,4647500.0,,,,,
2025-08-01,110.05999755859376,111.81999969482422,108.87000274658205,111.1999969482422,7646100.0,,,,,
2025-08-04,112.04000091552734,113.05999755859376,111.44000244140624,111.81999969482422,3842600.0,,,,,
2025-08-05,112.62000274658205,114.45999908447266,112.25,112.63999938964844,3181900.0,,,,,
2025-08-06,113.94000244140624,115.44000244140624,112.81999969482422,113.6500015258789,4374100.0,,,,,
2025-08-07,114.19000244140624,115.8499984741211,114.16999816894533,114.44000244140624,5153900.0,,,,,
2025-08-08,114.26000213623048,114.97000122070312,113.12999725341795,114.05999755859376,4328500.0,,,,,
2025-08-11,113.04000091552734,114.61000061035156,112.0500030517578,114.43000030517578,4445800.0,,,,,
2025-08-12,116.43000030517578,117.6500015258789,112.91000366210938,113.47000122070312,7939900.0,,,,,
2025-08-13,116.62999725341795,120.18000030517578,116.02999877929688,119.0,6696900.0,,,,,
2025-08-14,114.73999786376952,117.38999938964844,113.91999816894533,115.86000061035156,5151700.0,,,,,
2025-08-15,118.9499969482422,119.91999816894533,116.33000183105467,117.01000213623048,10085100.0,,,,,
2025-08-18,118.33999633789062,121.4000015258789,118.33000183105467,120.5,6781600.0,,,,,
2025-08-19,119.06999969482422,120.13999938964844,117.25,118.0500030517578,6033800.0,,,,,
2025-08-20,118.0,121.33999633789062,117.86000061035156,119.06999969482422,5640700.0,,,,,
2025-08-21,122.95999908447266,123.37000274658205,117.79000091552734,118.02999877929688,13413800.0,,,,,
2025-08-22,127.11000061035156,129.0,125.81999969482422,127.4800033569336,20172300.0,,,,,
2025-08-25,128.2100067138672,133.3300018310547,124.22000122070312,125.8499984741211,31306000.0,,,,,
2025-08-26,123.91000366210938,132.6999969482422,123.04000091552734,128.5,15955900.0,,,,,
2025-08-27,122.22000122070312,122.4800033569336,120.01000213623048,121.75,10451100.0,,,,,
2025-08-28,122.22000122070312,123.04000091552734,121.22000122070312,122.30999755859376,5667900.0,,,,,
2025-08-29,120.22000122070312,123.08000183105467,119.83000183105467,122.81999969482422,11937600.0,,,,,
2025-09-02,121.69000244140624,122.0999984741211,118.7699966430664,119.38999938964844,8217300.0,,,,,
2025-09-03,124.38999938964844,124.75,119.97000122070312,120.83999633789062,7760700.0,,,,,
2025-09-04,123.87000274658205,125.18000030517578,123.04000091552734,123.47000122070312,7811400.0,,,,,
2025-09-05,124.68000030517578,126.58999633789062,124.12999725341795,125.81999969482422,8495100.0,,,,,
2025-09-08,125.02999877929688,126.04000091552734,123.48999786376952,125.70999908447266,6793800.0,,,,,
2025-09-09,126.05999755859376,128.0,124.5199966430664,124.98999786376952,9153800.0,,,,,
2025-09-10,124.68000030517578,126.2699966430664,123.69000244140624,126.05999755859376,7619700.0,,,,,
2025-09-11,125.72000122070312,128.0,125.01000213623048,125.66999816894533,9601500.0,,,,,
2025-09-12,125.44000244140624,126.05999755859376,123.7699966430664,125.9800033569336,4868900.0,,,,,
2025-09-15,127.38999938964844,128.58999633789062,124.51000213623048,126.05999755859376,12331500.0,,,,,
2025-09-16,129.05999755859375,130.0,127.4800033569336,127.58999633789062,12083100.0,,,,,
2025-09-17,134.86000061035156,135.3699951171875,131.60000610351562,132.86000061035156,24258500.0,,,,,
2025-09-18,132.9600067138672,134.4600067138672,132.4499969482422,133.42999267578125,8979500.0,,,,,
2025-09-19,129.47000122070312,134.10000610351562,129.0,134.08999633789062,17408300.0,,,,,
2025-09-22,128.57000732421875,130.69000244140625,128.44000244140625,128.80999755859375,7296000.0,,,,,
2025-09-23,128.52000427246094,130.6199951171875,127.0,128.1999969482422,7937700.0,,,,,
2025-09-24,130.9600067138672,133.0,130.16000366210938,131.55999755859375,9581100.0,,,,,
2025-09-25,131.00999450683594,131.67999267578125,129.42999267578125,130.17999267578125,4823400.0,,,,,
2025-09-26,129.99000549316406,131.1300048828125,128.1999969482422,129.47000122070312,5482100.0,,,,,
2025-09-29,130.6699981689453,133.61000061035156,130.36000061035156,132.0,8324800.0,,,,,
2025-09-30,132.1699981689453,134.3800048828125,131.16000366210938,132.77999877929688,12739400.0,,,,,
2025-10-01,134.39999389648438,135.00999450683594,132.6199951171875,133.0,9101800.0,,,,,
2025-10-02,135.24000549316406,136.83999633789062,134.1199951171875,135.38999938964844,8596800.0,,,,,
2025-10-03,134.25,135.6300048828125,132.5800018310547,135.47999572753906,7003200.0,,,,,
2025-10-06,134.3300018310547,135.36000061035156,132.97000122070312,134.27999877929688,6964300.0,,,,,
2025-10-07,133.47999572753906,134.72000122070312,132.41000366210938,134.57000732421875,4853600.0,,,,,
2025-10-08,133.77000427246094,135.13999938964844,133.19000244140625,133.7899932861328,5278400.0,,,,,
2025-10-09,131.25,133.91000366210938,130.05999755859375,133.00999450683594,8466700.0,,,,,
2025-10-10,124.2699966430664,132.3300018310547,122.91999816894533,130.25999450683594,21804400.0,,,,,
2025-10-13,127.5500030517578,129.58999633789062,126.80999755859376,128.0,9960500.0,,,,,
2025-10-14,127.0999984741211,128.0399932861328,124.91000366210938,125.12000274658205,5366500.0,,,,,
2025-10-15,127.58000183105467,129.30999755859375,126.51000213623048,128.55999755859375,4506900.0,,,,,
2025-10-16,127.3499984741211,128.24000549316406,126.22000122070312,128.05999755859375,3630400.0,,,,,
2025-10-17,128.47999572753906,130.22999572753906,125.52999877929688,125.54000091552734,6297800.0,,,,,
2025-10-20,,,,,,131.55999755859375,132.4199981689453,128.52999877929688,129.3000030517578,8050400.0
2025-10-21,,,,,,130.7100067138672,131.83999633789062,129.1199951171875,131.47000122070312,3611600.0
2025-10-22,,,,,,130.05999755859375,132.38999938964844,128.60000610351562,130.69000244140625,4672500.0
2025-10-23,,,,,,133.2899932861328,133.9600067138672,130.6199951171875,131.22000122070312,7771900.0
2025-10-24,,,,,,133.9600067138672,134.9600067138672,133.35000610351562,134.35000610351562,5985200.0
2025-10-27,,,,,,137.75999450683594,138.75,135.80999755859375,136.6199951171875,8860300.0
2025-10-28,,,,,,138.02999877929688,138.25999450683594,136.05999755859375,136.85000610351562,4669800.0
2025-10-29,,,,,,138.0800018310547,139.41000366210938,137.0,139.0500030517578,9374400.0
2025-10-30,,,,,,136.00999450683594,136.47999572753906,134.60000610351562,135.36000061035156,4939400.0
2025-10-31,,,,,,134.8699951171875,136.55999755859375,134.4600067138672,135.6699981689453,4501600.0
2025-11-03,,,,,,134.67999267578125,136.6699981689453,134.3699951171875,135.0399932861328,6009500.0
2025-11-04,,,,,,133.83999633789062,133.9600067138672,131.6999969482422,132.9199981689453,6291200.0
2025-11-05,,,,,,136.33999633789062,136.74000549316406,133.77000427246094,134.61000061035156,4408000.0
2025-11-06,,,,,,136.74000549316406,138.7100067138672,136.1999969482422,137.92999267578125,4977300.0
2025-11-07,,,,,,135.77999877929688,136.14999389648438,133.5,135.0800018310547,5740800.0
2025-11-10,,,,,,138.1300048828125,138.16000366210938,136.57000732421875,137.80999755859375,7040900.0
2025-11-11,,,,,,137.11000061035156,139.1199951171875,136.99000549316406,137.5,7476100.0
2025-11-12,,,,,,136.0399932861328,138.5,135.5,137.9199981689453,4947200.0
2025-11-13,,,,,,134.47000122070312,138.1999969482422,133.94000244140625,137.5,6113400.0
2025-11-14,,,,,,130.9499969482422,132.42999267578125,129.4499969482422,131.61000061035156,10272700.0
2025-11-17,,,,,,129.0399932861328,131.57000732421875,128.86000061035156,131.5,11608300.0
2025-11-18,,,,,,119.58000183105469,123.80000305175781,118.87000274658203,123.18000030517578,20642300.0
2025-11-19,,,,,,118.0199966430664,119.69000244140625,116.08999633789062,119.55000305175781,12380500.0
2025-11-20,,,,,,112.93000030517578,118.68000030517578,112.66000366210938,117.66000366210938,11201700.0
2025-11-21,,,,,,113.23999786376953,114.05999755859375,111.29000091552734,112.69999694824219,9444000.0
2025-11-24,,,,,,113.48999786376953,115.66000366210938,113.01000213623047,115.08000183105469,8359800.0
2025-11-25,,,,,,114.0,115.12999725341797,113.19999694824219,114.05999755859375,5798000.0
2025-11-26,,,,,,115.80000305175781,118.54000091552734,115.5,116.0199966430664,7850800.0
2025-11-28,,,,,,116.08000183105469,117.0,115.80000305175781,116.80999755859375,3777600.0
2025-12-01,,,,,,118.2699966430664,119.51000213623047,116.1500015258789,116.41000366210938,7355600.0
2025-12-02,,,,,,118.9000015258789,119.11000061035156,116.43000030517578,118.61000061035156,5169700.0
2025-12-03,,,,,,117.19999694824219,119.54000091552734,117.08999633789062,118.2300033569336,4652400.0
2025-12-04,,,,,,116.81999969482422,117.19999694824219,114.88999938964844,117.1500015258789,6358500.0
2025-12-05,,,,,,117.62000274658203,119.0,117.23999786376953,117.9000015258789,4190900.0
2025-12-08,,,,,,117.62000274658203,118.37999725341797,116.76000213623047,117.41999816894531,3902500.0
2025-12-09,,,,,,117.13999938964844,117.2699966430664,115.04000091552734,115.5,4803800.0
2025-12-10,,,,,,115.27999877929688,116.05999755859375,112.87000274658203,113.5,10842600.0
2025-12-11,,,,,,111.97000122070312,113.29000091552734,110.77999877929688,112.5,12511700.0
2025-12-12,,,,,,111.95999908447266,112.5999984741211,110.75,111.97000122070312,7320600.0
2025-12-15,,,,,,110.4000015258789,112.48999786376953,110.30000305175781,112.30999755859375,7123000.0
2025-12-16,,,,,,109.0199966430664,109.37000274658203,107.5,109.22000122070312,10644900.0
2025-12-17,,,,,,105.0,108.79000091552734,104.19000244140625,108.5,15444200.0
2025-12-18,,,,,,105.79000091552734,106.95999908447266,105.33000183105469,106.4800033569336,6762900.0
2025-12-19,,,,,,109.51000213623047,113.01000213623047,109.30999755859375,111.94000244140625,16914700.0
2025-12-22,,,,,,111.91000366210938,113.54000091552734,111.12000274658203,112.04000091552734,8532500.0
2025-12-23,,,,,,111.5999984741211,112.427001953125,110.93000030517578,112.0,1324850.0
