Date,Close,High,Low,Open,Volume,"('Close', 'ZENA')","('High', 'ZENA')","('Low', 'ZENA')","('Open', 'ZENA')","('Volume', 'ZENA')"
2025-11-17,,,,,,3.299999952316284,3.6500000953674316,3.299999952316284,3.609999895095825,686700.0
2025-11-18,,,,,,3.440000057220459,3.509999990463257,3.2200000286102295,3.2300000190734863,704900.0
2025-11-19,,,,,,3.259999990463257,3.4800000190734863,3.2200000286102295,3.4200000762939453,532400.0
2025-11-20,,,,,,3.109999895095825,3.549999952316284,3.069999933242798,3.390000104904175,945300.0
2025-11-21,,,,,,3.130000114440918,3.1500000953674316,2.9100000858306885,3.049999952316284,632700.0
2025-11-24,,,,,,2.9700000286102295,3.2200000286102295,2.930000066757202,3.1500000953674316,1035900.0
2025-11-25,,,,,,3.1500000953674316,3.1700000762939453,2.880000114440918,3.069999933242798,822500.0
2025-11-26,,,,,,3.5199999809265137,3.5399999618530273,3.174999952316284,3.2100000381469727,1315400.0
2025-11-28,,,,,,3.4200000762939453,3.509999990463257,3.380000114440918,3.4600000381469727,528600.0
2025-12-01,,,,,,3.299999952316284,3.4100000858306885,3.2200000286102295,3.4100000858306885,432800.0
2025-12-02,,,,,,3.180000066757202,3.3399999141693115,3.1700000762939453,3.319999933242798,572500.0
2025-12-03,,,,,,3.299999952316284,3.309999942779541,3.109999895095825,3.1600000858306885,430800.0
2025-12-04,,,,,,3.5,3.5399999618530273,3.259999990463257,3.2799999713897705,701500.0
2025-12-05,,,,,,3.390000104904175,3.559999942779541,3.365000009536743,3.5399999618530273,516000.0
2025-12-08,,,,,,3.259999990463257,3.4800000190734863,3.2300000190734863,3.4700000286102295,542200.0
2025-12-09,,,,,,3.369999885559082,3.444999933242798,3.2200000286102295,3.25,423400.0
2025-12-10,,,,,,3.259999990463257,3.3499999046325684,3.240000009536743,3.3499999046325684,382400.0
2025-12-11,,,,,,3.2100000381469727,3.2260000705718994,3.059999942779541,3.200000047683716,556500.0
2025-12-12,,,,,,3.0799999237060547,3.2269999980926514,3.059999942779541,3.200000047683716,404200.0
2025-12-15,,,,,,2.880000114440918,3.130000114440918,2.8340001106262207,3.109999895095825,797800.0
2025-12-16,,,,,,3.009999990463257,3.0490000247955322,2.809999942779541,2.859999895095825,1153200.0
2025-12-17,,,,,,2.9200000762939453,3.1649999618530273,2.9049999713897705,3.069999933242798,1172100.0
2025-12-18,,,,,,3.369999885559082,3.3910000324249268,2.9800000190734863,3.009999990463257,1546400.0
2025-12-19,,,,,,3.700000047683716,3.744999885559082,3.2799999713897705,3.4200000762939453,1622100.0
2025-12-22,,,,,,3.759999990463257,4.025000095367432,3.690000057220459,3.7699999809265137,1609600.0
2025-12-23,,,,,,4.050000190734863,4.130000114440918,3.690000057220459,3.740000009536743,613203.0
