Date,Close,High,Low,Open,Volume,"('Close', 'CCCX')","('High', 'CCCX')","('Low', 'CCCX')","('Open', 'CCCX')","('Volume', 'CCCX')"
2025-11-19,,,,,,14.510000228881836,15.239999771118164,14.25,14.59000015258789,1929400.0
2025-11-20,,,,,,13.229999542236328,15.449999809265137,13.0,15.279999732971191,3563300.0
2025-11-21,,,,,,13.369999885559082,14.390000343322754,13.140000343322754,13.649999618530273,2395600.0
2025-11-24,,,,,,14.0,14.289999961853027,13.569999694824219,13.680000305175781,1962600.0
2025-11-25,,,,,,13.774999618530273,14.069999694824219,13.430000305175781,13.850000381469727,1288500.0
2025-11-26,,,,,,13.829999923706055,14.109999656677246,13.630000114440918,13.779999732971191,1135400.0
2025-11-28,,,,,,14.75,15.229999542236328,14.0,14.149999618530273,1277300.0
2025-12-01,,,,,,13.930000305175781,14.890000343322754,13.880000114440918,14.890000343322754,1418200.0
2025-12-02,,,,,,14.460000038146973,14.59000015258789,13.680000305175781,13.75,2009400.0
2025-12-03,,,,,,14.649999618530273,15.319999694824219,14.0600004196167,14.579999923706055,1653200.0
2025-12-04,,,,,,15.279999732971191,16.06999969482422,14.510000228881836,14.649999618530273,3417200.0
2025-12-05,,,,,,14.510000228881836,15.449999809265137,14.5,15.399999618530273,1281500.0
2025-12-08,,,,,,14.449999809265137,15.0,14.25,14.850000381469727,1088200.0
2025-12-09,,,,,,14.40999984741211,14.930000305175781,14.170000076293945,14.59000015258789,801700.0
2025-12-10,,,,,,14.010000228881836,14.5600004196167,14.0,14.4399995803833,967300.0
2025-12-11,,,,,,14.680000305175781,15.260000228881836,13.819999694824219,14.029999732971191,1697700.0
2025-12-12,,,,,,14.90999984741211,15.779999732971191,14.649999618530273,15.140000343322754,2213200.0
2025-12-15,,,,,,14.0,15.220000267028809,13.850000381469727,15.180000305175781,1645300.0
2025-12-16,,,,,,13.789999961853027,14.180000305175781,13.029999732971191,13.75,1964300.0
2025-12-17,,,,,,13.420000076293945,14.194000244140625,13.100000381469727,13.84000015258789,908900.0
2025-12-18,,,,,,13.34000015258789,13.75,13.100000381469727,13.649999618530273,873400.0
2025-12-19,,,,,,13.850000381469727,14.579999923706055,13.119999885559082,13.350000381469727,2393500.0
2025-12-22,,,,,,15.720000267028809,16.0,14.149999618530273,14.319999694824219,3729200.0
2025-12-23,,,,,,16.621700286865234,16.670000076293945,15.75,15.970000267028809,923883.0
