Date,Close,High,Low,Open,Volume,"('Close', 'SNPS')","('High', 'SNPS')","('Low', 'SNPS')","('Open', 'SNPS')","('Volume', 'SNPS')"
2025-01-03,493.7099914550781,494.8800048828125,485.3500061035156,488.2200012207031,786500.0,,,,,
2025-01-06,501.05999755859375,509.0899963378906,498.2200012207031,499.6600036621094,881400.0,,,,,
2025-01-07,487.6199951171875,502.7900085449219,485.7900085449219,501.5899963378906,1212900.0,,,,,
2025-01-08,502.0,502.7900085449219,490.4100036621094,491.4200134277344,1266800.0,,,,,
2025-01-10,492.5400085449219,498.3299865722656,485.1099853515625,496.8900146484375,1281600.0,,,,,
2025-01-13,487.4299926757813,493.3999938964844,485.2099914550781,489.0799865722656,891300.0,,,,,
2025-01-14,490.3599853515625,494.7799987792969,484.6600036621094,492.6600036621094,833500.0,,,,,
2025-01-15,507.1900024414063,510.9500122070313,501.2799987792969,501.4599914550781,1129200.0,,,,,
2025-01-16,515.8099975585938,523.8800048828125,508.3800048828125,512.25,1160000.0,,,,,
2025-01-17,526.7000122070312,529.9500122070312,523.8800048828125,529.22998046875,1240500.0,,,,,
2025-01-21,529.75,535.47998046875,527.0700073242188,532.0,1193600.0,,,,,
2025-01-22,544.7000122070312,547.4000244140625,531.2100219726562,531.2100219726562,1091600.0,,,,,
2025-01-23,551.5399780273438,556.3099975585938,537.8699951171875,540.760009765625,1524400.0,,,,,
2025-01-24,546.1900024414062,553.27001953125,542.1500244140625,552.8900146484375,880500.0,,,,,
2025-01-27,510.7300109863281,530.0,502.1900024414063,523.280029296875,1840200.0,,,,,
2025-01-28,526.1199951171875,527.8400268554688,504.0,510.2000122070313,1606500.0,,,,,
2025-01-29,512.7100219726562,523.9600219726562,511.2200012207031,523.6099853515625,891600.0,,,,,
2025-01-30,526.3599853515625,528.1500244140625,515.739990234375,515.9000244140625,741000.0,,,,,
2025-01-31,525.47998046875,533.97998046875,523.469970703125,528.260009765625,1095000.0,,,,,
2025-02-03,520.25,526.1099853515625,510.0,511.6900024414063,765400.0,,,,,
2025-02-04,523.8800048828125,524.3499755859375,514.8200073242188,516.9099731445312,859400.0,,,,,
2025-02-05,528.4199829101562,529.6400146484375,515.7899780273438,524.5700073242188,547500.0,,,,,
2025-02-06,533.1799926757812,536.0399780273438,528.8800048828125,530.989990234375,683800.0,,,,,
2025-02-07,525.8200073242188,545.6500244140625,522.0,536.0,703100.0,,,,,
2025-02-10,531.3300170898438,536.2100219726562,526.27001953125,527.8499755859375,769000.0,,,,,
2025-02-11,529.1400146484375,530.030029296875,524.5800170898438,526.8099975585938,431600.0,,,,,
2025-02-12,509.7099914550781,517.719970703125,507.9500122070313,513.5800170898438,979700.0,,,,,
2025-02-13,528.2899780273438,529.3699951171875,508.30999755859375,509.7099914550781,1049100.0,,,,,
2025-02-14,522.530029296875,527.6599731445312,519.4099731445312,527.3599853515625,943700.0,,,,,
2025-02-18,525.0,528.0,516.0700073242188,527.9600219726562,1118700.0,,,,,
2025-02-19,500.9800109863281,521.27001953125,486.5700073242188,521.27001953125,2417700.0,,,,,
2025-02-20,493.9700012207031,505.1700134277344,493.4800109863281,502.4100036621094,1270900.0,,,,,
2025-02-21,474.8399963378906,493.739990234375,472.739990234375,493.739990234375,1371000.0,,,,,
2025-02-24,470.0799865722656,481.1300048828125,465.0,479.2799987792969,1374000.0,,,,,
2025-02-25,457.9500122070313,469.2699890136719,457.0,467.6400146484375,1867300.0,,,,,
2025-02-26,470.4599914550781,476.7099914550781,462.25,465.0,1540300.0,,,,,
2025-02-27,454.7099914550781,488.0,454.0499877929688,481.5,2037000.0,,,,,
2025-02-28,457.2799987792969,463.4800109863281,448.1099853515625,462.2900085449219,1581700.0,,,,,
2025-03-03,443.260009765625,467.7300109863281,442.2900085449219,463.5700073242188,2101900.0,,,,,
2025-03-04,445.4700012207031,451.9700012207031,429.7699890136719,440.3699951171875,1641100.0,,,,,
2025-03-05,447.9599914550781,451.2900085449219,433.9100036621094,437.3200073242188,1273900.0,,,,,
2025-03-06,445.7300109863281,450.3599853515625,435.8399963378906,439.0,1524700.0,,,,,
2025-03-07,450.8800048828125,452.5400085449219,433.5,443.260009765625,1119200.0,,,,,
2025-03-10,429.8500061035156,441.5799865722656,427.2999877929688,437.3999938964844,1713700.0,,,,,
2025-03-11,430.6799926757813,440.5199890136719,427.7300109863281,431.0299987792969,1588400.0,,,,,
2025-03-12,432.4599914550781,449.739990234375,431.8500061035156,442.2300109863281,1900100.0,,,,,
2025-03-13,428.5799865722656,439.4400024414063,425.7300109863281,431.6300048828125,1541400.0,,,,,
2025-03-14,446.2300109863281,447.9800109863281,433.0499877929688,433.0499877929688,1118100.0,,,,,
2025-03-17,453.510009765625,460.80999755859375,440.0,445.0,1489100.0,,,,,
2025-03-18,447.989990234375,454.5899963378906,445.0199890136719,448.80999755859375,1020100.0,,,,,
2025-03-19,450.2799987792969,455.489990234375,440.8200073242188,447.1799926757813,1108300.0,,,,,
2025-03-20,449.989990234375,453.9299926757813,443.1900024414063,446.8900146484375,810200.0,,,,,
2025-03-21,448.6000061035156,454.6099853515625,438.1199951171875,441.2000122070313,3362100.0,,,,,
2025-03-24,457.7699890136719,464.2200012207031,455.5400085449219,456.8200073242188,974200.0,,,,,
2025-03-25,457.2300109863281,458.6400146484375,453.7099914550781,457.4299926757813,759000.0,,,,,
2025-03-26,449.8999938964844,460.4400024414063,447.1099853515625,454.3500061035156,749100.0,,,,,
2025-03-27,446.2300109863281,450.5799865722656,440.4299926757813,445.4800109863281,699000.0,,,,,
2025-03-28,437.9500122070313,448.0499877929688,437.05999755859375,446.9200134277344,941500.0,,,,,
2025-03-31,428.8500061035156,431.6900024414063,423.0799865722656,429.0199890136719,1371100.0,,,,,
2025-04-01,435.9400024414063,436.7200012207031,423.1700134277344,430.1099853515625,985800.0,,,,,
2025-04-02,438.5499877929688,443.6199951171875,425.0,426.1600036621094,1111200.0,,,,,
2025-04-03,417.760009765625,421.1300048828125,404.0799865722656,417.6799926757813,2133600.0,,,,,
2025-04-04,388.1300048828125,408.9400024414063,387.4100036621094,403.0,2513200.0,,,,,
2025-04-07,380.8999938964844,402.0,365.739990234375,375.9599914550781,3060100.0,,,,,
2025-04-08,381.5899963378906,403.1900024414063,376.2300109863281,391.3900146484375,2191500.0,,,,,
2025-04-09,428.7000122070313,432.5400085449219,375.9700012207031,380.8800048828125,2146100.0,,,,,
2025-04-10,406.8900146484375,417.7300109863281,391.6099853515625,415.3200073242188,1537600.0,,,,,
2025-04-11,421.2099914550781,425.7099914550781,402.8299865722656,407.0700073242188,1745600.0,,,,,
2025-04-14,421.9800109863281,430.5499877929688,416.0,428.8999938964844,1119500.0,,,,,
2025-04-15,425.6499938964844,430.3200073242188,422.2300109863281,423.0899963378906,1016100.0,,,,,
2025-04-16,415.6499938964844,423.55999755859375,408.6199951171875,416.1900024414063,1064000.0,,,,,
2025-04-17,413.3200073242188,421.7799987792969,412.1000061035156,421.3800048828125,1002400.0,,,,,
2025-04-21,402.3599853515625,407.2900085449219,396.0299987792969,406.260009765625,901400.0,,,,,
2025-04-22,413.3999938964844,417.1600036621094,402.8599853515625,407.6900024414063,946500.0,,,,,
2025-04-23,422.2300109863281,441.3800048828125,420.1700134277344,432.3399963378906,1008100.0,,,,,
2025-04-24,438.8999938964844,440.1900024414063,423.0,426.1600036621094,1093000.0,,,,,
2025-04-25,446.6199951171875,447.30999755859375,433.30999755859375,435.6400146484375,1032100.0,,,,,
2025-04-28,443.9700012207031,447.4599914550781,436.8800048828125,444.3900146484375,1117100.0,,,,,
2025-04-29,460.7699890136719,462.4299926757813,444.239990234375,445.8299865722656,1415400.0,,,,,
2025-04-30,459.010009765625,460.7099914550781,448.6499938964844,449.6700134277344,1338900.0,,,,,
2025-05-01,459.3599853515625,467.7300109863281,457.7000122070313,462.4700012207031,1137700.0,,,,,
2025-05-02,472.2799987792969,476.4400024414063,467.5899963378906,469.8500061035156,1293700.0,,,,,
2025-05-05,477.4100036621094,482.8699951171875,465.5899963378906,469.1700134277344,1074600.0,,,,,
2025-05-06,473.5499877929688,478.5400085449219,467.8599853515625,468.760009765625,834200.0,,,,,
2025-05-07,480.5400085449219,483.8599853515625,473.1099853515625,474.1499938964844,899300.0,,,,,
2025-05-08,484.5,491.3200073242188,482.7200012207031,485.0,1011800.0,,,,,
2025-05-09,482.8999938964844,487.8399963378906,479.0400085449219,487.1099853515625,571500.0,,,,,
2025-05-12,505.5899963378906,506.6600036621094,497.0499877929688,503.6600036621094,1099700.0,,,,,
2025-05-13,515.7100219726562,516.5800170898438,505.5799865722656,506.5799865722656,823400.0,,,,,
2025-05-14,517.6599731445312,518.0800170898438,512.3599853515625,512.3599853515625,881600.0,,,,,
2025-05-15,514.47998046875,521.0999755859375,512.1900024414062,516.6300048828125,826600.0,,,,,
2025-05-16,514.4299926757812,516.6699829101562,509.739990234375,514.47998046875,948100.0,,,,,
2025-05-19,516.010009765625,518.469970703125,504.1400146484375,507.5,848600.0,,,,,
2025-05-20,515.6099853515625,515.72998046875,508.0,512.5,740800.0,,,,,
2025-05-21,501.4599914550781,514.02001953125,501.2799987792969,507.2200012207031,866100.0,,,,,
2025-05-22,503.4800109863281,506.5899963378906,497.1199951171875,500.739990234375,774900.0,,,,,
2025-05-23,498.8500061035156,501.9700012207031,493.7300109863281,495.3200073242188,670000.0,,,,,
2025-05-27,511.7900085449219,515.0800170898438,504.3599853515625,507.1400146484375,1251900.0,,,,,
2025-05-28,462.4299926757813,514.989990234375,445.0,511.0199890136719,4806200.0,,,,,
2025-05-29,454.989990234375,487.989990234375,437.6900024414063,473.0,4314300.0,,,,,
2025-05-30,463.9800109863281,465.760009765625,447.4800109863281,450.3599853515625,3356200.0,,,,,
2025-06-02,466.1499938964844,466.4599914550781,452.489990234375,459.9200134277344,1299300.0,,,,,
2025-06-03,466.260009765625,471.9599914550781,461.1199951171875,464.55999755859375,1295200.0,,,,,
2025-06-04,473.1900024414063,474.2200012207031,463.6000061035156,467.3200073242188,972400.0,,,,,
2025-06-05,482.2000122070313,490.6700134277344,472.8800048828125,475.6000061035156,1676800.0,,,,,
2025-06-06,486.0,490.760009765625,482.4800109863281,486.3200073242188,943200.0,,,,,
2025-06-09,495.7699890136719,512.0,495.010009765625,503.8800048828125,1612100.0,,,,,
2025-06-10,504.3999938964844,504.5299987792969,493.2799987792969,495.7699890136719,1085000.0,,,,,
2025-06-11,500.7300109863281,505.9800109863281,498.239990234375,503.25,1104800.0,,,,,
2025-06-12,494.989990234375,500.8900146484375,494.7200012207031,497.260009765625,867800.0,,,,,
2025-06-13,478.8599853515625,488.6499938964844,477.5299987792969,486.4400024414063,1162500.0,,,,,
2025-06-16,479.4100036621094,482.8299865722656,473.75,480.5,1386400.0,,,,,
2025-06-17,475.3999938964844,484.5299987792969,473.8200073242188,477.80999755859375,765500.0,,,,,
2025-06-18,473.6199951171875,478.489990234375,468.760009765625,473.3299865722656,1040500.0,,,,,
2025-06-20,470.5299987792969,482.5299987792969,468.5400085449219,480.0,1510900.0,,,,,
2025-06-23,470.9800109863281,474.2000122070313,460.8900146484375,468.8900146484375,897500.0,,,,,
2025-06-24,478.9800109863281,481.0,472.55999755859375,474.2999877929688,866200.0,,,,,
2025-06-25,487.2699890136719,487.6799926757813,474.0,478.9800109863281,867900.0,,,,,
2025-06-26,495.7000122070313,496.7099914550781,486.05999755859375,489.010009765625,1019300.0,,,,,
2025-06-27,502.6300048828125,521.6900024414062,500.010009765625,500.010009765625,2153600.0,,,,,
2025-06-30,512.6799926757812,517.4000244140625,503.9200134277344,505.8900146484375,1343700.0,,,,,
2025-07-01,521.780029296875,522.8499755859375,506.0799865722656,509.2200012207031,1512800.0,,,,,
2025-07-02,523.1099853515625,526.0900268554688,514.0,517.1799926757812,979100.0,,,,,
2025-07-03,548.739990234375,555.0,536.3499755859375,544.7000122070312,2020000.0,,,,,
2025-07-07,536.52001953125,545.0800170898438,534.3400268554688,544.1099853515625,1391000.0,,,,,
2025-07-08,551.510009765625,552.3499755859375,538.97998046875,540.6699829101562,1314800.0,,,,,
2025-07-09,550.9500122070312,554.4199829101562,544.0599975585938,552.3800048828125,839900.0,,,,,
2025-07-10,566.1900024414062,569.4400024414062,545.8300170898438,552.489990234375,1775200.0,,,,,
2025-07-11,559.280029296875,572.9099731445312,559.1400146484375,563.969970703125,1358500.0,,,,,
2025-07-14,549.530029296875,579.0,542.489990234375,575.0,5084300.0,,,,,
2025-07-15,569.0999755859375,570.3800048828125,549.0,553.8900146484375,3178400.0,,,,,
2025-07-16,571.2000122070312,574.97998046875,550.6199951171875,569.25,7936000.0,,,,,
2025-07-17,589.010009765625,590.0,563.0,567.510009765625,3621100.0,,,,,
2025-07-18,584.760009765625,600.9000244140625,578.8699951171875,588.2100219726562,3682300.0,,,,,
2025-07-21,591.4600219726562,596.4299926757812,582.6500244140625,587.5900268554688,2445000.0,,,,,
2025-07-22,615.1300048828125,617.0,578.8699951171875,583.9199829101562,2890600.0,,,,,
2025-07-23,614.4199829101562,618.489990234375,605.030029296875,612.7999877929688,2002300.0,,,,,
2025-07-24,609.6799926757812,615.0499877929688,606.3099975585938,611.5499877929688,1414300.0,,,,,
2025-07-25,601.5499877929688,611.6500244140625,600.8599853515625,611.6500244140625,1819800.0,,,,,
2025-07-28,592.6300048828125,607.7100219726562,588.3699951171875,605.280029296875,1770500.0,,,,,
2025-07-29,635.8099975585938,647.2000122070312,613.5800170898438,614.0599975585938,3293600.0,,,,,
2025-07-30,645.3499755859375,651.72998046875,632.6699829101562,635.1400146484375,1919000.0,,,,,
2025-07-31,633.469970703125,646.2899780273438,632.739990234375,644.780029296875,1165900.0,,,,,
