Date,Close,High,Low,Open,Volume,"('Close', 'MPC')","('High', 'MPC')","('Low', 'MPC')","('Open', 'MPC')","('Volume', 'MPC')"
2024-12-26,133.11587524414062,133.5288187710786,131.75905008242324,133.19453329724638,1566500.0,,,,,
2024-12-27,133.3911590576172,134.69882094445686,131.6902219427379,132.91922578347203,1770100.0,,,,,
2024-12-30,133.32235717773438,134.85615173777634,132.26049594328458,133.29286228254048,2010900.0,,,,,
2024-12-31,137.15684509277344,137.40264589043073,133.42066996788446,133.5681594479729,2179400.0,,,,,
2025-01-02,139.11341857910156,140.01796367345227,137.20600207476858,138.14004206331086,2586800.0,,,,,
2025-01-03,140.34242248535156,140.60787653302538,138.47432750613294,139.4968671795449,2531100.0,,,,,
2025-01-06,138.16954040527344,142.08268482472704,137.3633216064366,139.92948248256465,3757600.0,,,,,
2025-01-07,139.28054809570312,140.6275314775859,138.14985558320248,139.3198696167304,3064900.0,,,,,
2025-01-08,139.93931579589844,140.36208597837552,136.60625748751016,137.6484504980253,2691900.0,,,,,
2025-01-10,139.8803253173828,142.86925648387486,138.54316834757284,141.83689010970335,3593100.0,,,,,
2025-01-13,144.28504943847656,148.71928984996603,140.3817320797034,140.9421650265872,3673300.0,,,,,
2025-01-14,146.91021728515625,147.61812477461743,142.41698655599637,143.9606077465646,2510800.0,,,,,
2025-01-15,149.39772033691406,150.55790789166818,147.9130889346549,148.8274606916946,2456300.0,,,,,
2025-01-16,149.15191650390625,150.39076208819935,148.188381606948,148.46367729179323,1862200.0,,,,,
2025-01-17,150.13511657714844,150.96100361469914,147.4313079403539,148.95527580886323,2486500.0,,,,,
2025-01-21,148.2866973876953,150.1252823670923,146.95936721383305,149.69267060664865,2669400.0,,,,,
2025-01-22,145.130615234375,148.06055637349334,144.94380423848514,146.8118991948945,3310100.0,,,,,
2025-01-23,151.71807861328125,151.83605819276866,146.21214986818316,146.3006345527987,2949600.0,,,,,
2025-01-24,149.0634307861328,153.10439634939178,148.6406456285953,151.28546451339722,4319400.0,,,,,
2025-01-27,150.0368194580078,152.24902673375013,148.3653619587877,150.5382477062794,2291800.0,,,,,
2025-01-28,148.10972595214844,150.47924920881954,146.6939109771667,150.03681077976023,2204700.0,,,,,
2025-01-29,148.8471221923828,150.5185645234605,147.54930185386564,147.97207200124578,1785400.0,,,,,
2025-01-30,147.44114685058594,152.43580551067495,145.8581892232679,152.21951462601575,2084400.0,,,,,
2025-01-31,143.26254272460938,147.65744716040865,142.79059439389414,147.65744716040865,2721000.0,,,,,
2025-02-03,144.53086853027344,146.1039996309187,140.70620873185084,142.711936632808,3175800.0,,,,,
2025-02-04,154.27439880371094,154.80532186554183,142.5644465263622,144.5505209476331,5832700.0,,,,,
2025-02-05,154.6676788330078,155.818024671404,152.1605079020213,153.19287416801444,3314000.0,,,,,
2025-02-06,149.37803649902344,156.31946283456685,148.25718558975518,155.34608638606215,2389000.0,,,,,
2025-02-07,147.59844970703125,150.1252889631496,147.50996502554963,150.03680428166797,2377500.0,,,,,
2025-02-10,151.19699096679688,153.05524446473095,148.85696248699446,149.13225819020764,2221100.0,,,,,
2025-02-11,152.6914520263672,154.39238927328608,149.5845264752111,152.66195713209902,3666900.0,,,,,
2025-02-12,146.70375061035156,152.50464327335013,146.65458745168416,151.45260868732896,2510500.0,,,,,
2025-02-13,151.50177001953125,153.48784458633034,144.4128836983533,146.49726957881225,3179100.0,,,,,
2025-02-14,153.4386749267578,155.78852975926048,151.97371189463632,151.97371189463632,2411800.0,,,,,
2025-02-18,156.35879516601562,157.75494183355332,153.3305276749168,153.52716530369165,2859100.0,,,,,
2025-02-19,154.89527893066406,157.69375904240795,154.5887342518253,155.9929158996602,2549700.0,,,,,
2025-02-20,156.5071258544922,157.26853840403547,153.2735442761803,154.41072905301988,2464500.0,,,,,
2025-02-21,152.02757263183594,156.61588939401284,151.7803572565272,155.56769861691646,1996200.0,,,,,
2025-02-24,150.99916076660156,153.16477004844876,148.91266222208557,152.027585263077,3688700.0,,,,,
2025-02-25,148.91265869140625,152.9373324830372,147.6469171017779,151.42437550342157,2435600.0,,,,,
2025-02-26,144.6704559326172,149.55543467901987,143.34538500228993,149.55543467901987,2281600.0,,,,,
2025-02-27,146.33172607421875,147.99302130318128,144.27489226584254,145.47142136513773,2422000.0,,,,,
2025-02-28,148.50721740722656,148.6951035122335,144.24522662500223,145.51096817693053,3007800.0,,,,,
2025-03-03,144.19580078125,151.04860419025457,142.93994236769265,149.5455303852238,2714500.0,,,,,
2025-03-04,141.03143310546875,143.1673777304145,137.89674372099134,141.9708636734983,3297900.0,,,,,
2025-03-05,133.61497497558594,139.39982138895616,131.31092562982155,138.49007052481056,4744900.0,,,,,
2025-03-06,136.02780151367188,136.5914598775588,132.24045971287117,132.6261151396456,2462900.0,,,,,
2025-03-07,136.01791381835938,139.58770473808954,135.38504300851832,136.33434167886475,2832500.0,,,,,
2025-03-10,134.7422637939453,138.58893446067574,134.19840203501997,136.99686682751934,2799300.0,,,,,
2025-03-11,133.2194366455078,136.72989836136128,132.2404582244847,135.98825215754,2750600.0,,,,,
2025-03-12,135.5926971435547,136.94744778976465,132.26023839521866,132.26023839521866,2425900.0,,,,,
2025-03-13,135.4938201904297,138.44062352341265,134.19841391310206,135.75091877356562,1885300.0,,,,,
2025-03-14,139.5778045654297,140.07223535041362,135.49381654186695,135.80036121434418,1708300.0,,,,,
2025-03-17,144.53199768066406,145.46152988699342,140.0722227446152,140.1117856535983,2324000.0,,,,,
2025-03-18,144.37379455566406,147.06349933257468,143.07838826530218,146.0054101709321,2797800.0,,,,,
2025-03-19,147.90402221679688,148.9324315406266,144.12656403345363,144.878093343605,3591400.0,,,,,
2025-03-20,150.2575225830078,150.3860794241228,146.03507917211795,146.38118678027476,3638800.0,,,,,
2025-03-21,148.28968811035156,150.35640517638194,146.19329131541062,149.4070914273179,6814000.0,,,,,
2025-03-24,147.02392578125,151.74079952807512,145.9164056904748,149.45653179643648,3087300.0,,,,,
2025-03-25,147.4293670654297,149.67408704225676,146.75694844404643,147.91391466412998,3562000.0,,,,,
2025-03-26,148.14134216308594,152.17589898259254,147.68647431281332,149.23897905581074,1980900.0,,,,,
2025-03-27,145.70877075195312,148.03258658554665,145.19455846700205,147.3898325459813,1579100.0,,,,,
2025-03-28,142.49496459960938,145.89663587683347,141.7730847574987,145.36265724440895,1689100.0,,,,,
2025-03-31,144.06724548339844,144.8682209460889,140.90289145660827,141.66430400649685,2483400.0,,,,,
2025-04-01,144.9967803955078,145.31320825948077,140.45789421032015,144.14635882088666,1898800.0,,,,,
2025-04-02,146.25262451171875,146.4800735435325,142.6630671663999,143.23660870469587,1654500.0,,,,,
2025-04-03,127.15770721435548,139.11304012000804,126.26773782604351,138.44062148685327,5076200.0,,,,,
2025-04-04,119.72146606445312,124.5965537469641,114.67827373119708,123.27148290779962,5833200.0,,,,,
2025-04-07,120.30490112304688,126.979716659268,113.81796415319867,116.7746581079182,4922800.0,,,,,
2025-04-08,117.22954559326172,124.72511078082418,115.0243809076848,122.69794902928048,4459700.0,,,,,
2025-04-09,129.9561767578125,131.6174719270521,114.13439272877925,114.34205273883056,5604400.0,,,,,
2025-04-10,120.17634582519533,128.74977385712646,117.32842720938989,125.65463984793608,3970500.0,,,,,
2025-04-11,122.05518341064452,122.42106490610637,116.42855868508556,119.3951433835106,2901200.0,,,,,
2025-04-14,123.45936584472656,126.0304044249055,121.9167442055022,125.57552900678589,2709500.0,,,,,
2025-04-15,120.8685531616211,124.38889794071432,120.33456700786846,122.6583901911959,2416100.0,,,,,
2025-04-16,122.68805694580078,126.44573399871472,121.35309531061814,122.29251080163904,2897300.0,,,,,
2025-04-17,126.29740142822266,127.49391548292148,124.20101217552194,124.20101217552194,2387700.0,,,,,
2025-04-21,125.30854034423828,125.6645311157947,122.618835645552,123.88457725801258,2425100.0,,,,,
2025-04-22,129.926513671875,130.7077076285553,126.78194130117974,127.9586738277791,1736200.0,,,,,
2025-04-23,132.80410766601562,135.09825858962273,130.5297231092253,132.86343694412523,2996300.0,,,,,
2025-04-24,136.0080108642578,136.71999238692626,132.54699544138666,133.76330601109598,3061400.0,,,,,
2025-04-25,135.9091339111328,136.1365678428691,134.27750329955555,134.85104480948908,1681100.0,,,,,
2025-04-28,136.04757690429688,136.83866917976687,134.47529062592952,135.91902007149434,1868400.0,,,,,
2025-04-29,136.76943969726562,137.1155472781596,134.36651335353358,134.77193512487543,1747600.0,,,,,
2025-04-30,135.8794708251953,136.46289552532497,131.5185877164364,134.13906481961536,2549300.0,,,,,
2025-05-01,136.18601989746094,139.81514013583993,135.2762690418766,136.7496631597029,2053400.0,,,,,
2025-05-02,139.97335815429688,140.5864474988465,135.77069648470834,138.2922965042275,1944500.0,,,,,
2025-05-05,141.73353576660156,143.0684898811014,138.796615590339,139.65692035893872,3427400.0,,,,,
2025-05-06,142.93995666503906,144.71991067945075,140.32936247351242,143.10806133739578,3304000.0,,,,,
2025-05-07,143.07838439941406,144.41333847888265,141.1402090638674,143.57281518932768,3135200.0,,,,,
2025-05-08,148.29957580566406,150.05974825185783,143.661812473486,143.661812473486,2643800.0,,,,,
2025-05-09,149.20932006835938,150.62339994424698,147.98312630293788,150.09928943613258,1567500.0,,,,,
2025-05-12,156.37857055664062,159.5923707101162,154.47007493890752,157.18944429954072,3419100.0,,,,,
2025-05-13,161.02621459960938,163.02371919789297,155.95336500080626,157.46632199732318,4014500.0,,,,,
2025-05-14,161.69863891601562,162.70726679585118,159.36492514055016,159.56269442548876,2291200.0,,,,,
2025-05-15,163.4489288330078,163.6763778672036,159.0880606016146,159.22650062342345,2300000.0,,,,,
2025-05-16,162.2919464111328,163.8543494096945,161.02620488373614,163.8543494096945,2836100.0,,,,,
2025-05-19,160.4625701904297,162.2128442944824,158.9100502925505,161.14488708369737,1987500.0,,,,,
2025-05-20,159.73080444335938,161.52064142880826,159.34514904367057,160.34389377393398,1431700.0,,,,,
2025-05-21,155.83251953125,158.87557721218053,155.76291493574573,158.07006372891277,2832200.0,,,,,
2025-05-22,158.01039123535156,159.69103789644467,153.7938582289417,155.13639075714383,2365400.0,,,,,
2025-05-23,158.2291717529297,159.21369660123145,156.56841865075205,156.56841865075205,1576800.0,,,,,
2025-05-27,161.4313507080078,162.2965295738537,158.07005737050167,159.38275719733264,2480000.0,,,,,
2025-05-28,157.73194885253906,162.36615512235804,157.4535001231722,162.35620076996213,1513600.0,,,,,
2025-05-29,159.03468322753906,159.183861934163,155.49439376715742,157.12531414242255,1961200.0,,,,,
2025-05-30,159.85015869140625,160.40705613789677,158.2490709455874,158.89546651576728,4475400.0,,,,,
2025-06-02,157.8711700439453,163.00260825224925,155.15628740002995,163.00260825224925,2960500.0,,,,,
2025-06-03,161.07334899902344,162.83355467760077,156.9562682956904,158.23912028814385,2004700.0,,,,,
2025-06-04,156.0811309814453,161.88879744254157,155.94190662019702,160.51644736004195,2582200.0,,,,,
2025-06-05,157.33416748046875,158.29878366976897,155.0667754363308,156.8269810922737,1532900.0,,,,,
2025-06-06,159.23358154296875,160.665612227256,157.68222002643006,158.23911747602676,1351700.0,,,,,
2025-06-09,159.38275146484375,161.43134490183755,158.85568675238676,160.89432583769715,1895800.0,,,,,
2025-06-10,161.7396240234375,163.64899307862865,160.59599649549452,161.02360873095128,1976000.0,,,,,
2025-06-11,163.7484588623047,165.0810370861033,161.66007822703057,163.52967555101625,2019200.0,,,,,
2025-06-12,164.15618896484375,164.24568708802428,160.7650628929307,161.79929883420178,1726000.0,,,,,
2025-06-13,165.23019409179688,165.79704587797923,162.95287811806068,163.72855885491873,2705100.0,,,,,
2025-06-16,165.85670471191406,166.84122953470276,162.7141948299671,163.69871965275578,2885800.0,,,,,
2025-06-17,169.13844299316406,170.3914622004302,165.32964396099428,167.4279636582388,3850800.0,,,,,
2025-06-18,166.4931640625,170.39146119190454,166.35393970696114,168.59148374732484,2593700.0,,,,,
2025-06-20,168.18374633789062,168.98925974767076,166.2445445783614,166.69205034220408,6556500.0,,,,,
2025-06-23,165.68765258789062,169.76496117920527,164.8125193860123,169.63567599956866,3356800.0,,,,,
2025-06-24,164.3749542236328,166.34400394509154,162.4954177981073,163.6887867835915,2875800.0,,,,,
2025-06-25,164.7727508544922,166.26444692933015,163.58933620723,164.21585341444344,2006900.0,,,,,
2025-06-26,166.59262084960938,167.8754727892842,164.8523087731325,165.72742681305385,1711300.0,,,,,
2025-06-27,166.4832305908203,166.91084284951748,163.5893365576005,165.24015052579296,8636600.0,,,,,
2025-06-30,165.1904296875,167.1594643260515,164.70313682332815,165.79705338603324,1660900.0,,,,,
2025-07-01,169.0091552734375,170.53068399307088,164.7031242940909,165.43903312341234,1949300.0,,,,,
2025-07-02,173.49420166015625,173.49420166015625,169.23788164378794,170.52074874239509,1556900.0,,,,,
2025-07-03,175.0753936767578,175.89084628214468,172.04227538226496,172.3207240937938,1135900.0,,,,,
2025-07-07,175.47317504882812,176.51736531513313,173.45441428198632,173.99143335577375,1692400.0,,,,,
2025-07-08,178.9339141845703,179.5604314091898,175.49307697396765,175.73175381532687,2426300.0,,,,,
2025-07-09,178.27757263183594,179.76926869126885,177.04443175995058,178.9339073655055,1976200.0,,,,,
2025-07-10,181.25100708007807,182.08636839054623,176.59692274353478,178.13834501158914,3765800.0,,,,,
2025-07-11,178.8643035888672,181.08195415852623,178.26761909264675,180.7438400253493,4388200.0,,,,,
