Date,Close,High,Low,Open,Volume,"('Close', 'RBC')","('High', 'RBC')","('Low', 'RBC')","('Open', 'RBC')","('Volume', 'RBC')"
2025-07-31,387.3399963378906,387.9800109863281,381.1300048828125,383.9100036621094,160900.0,,,,,
2025-08-01,399.7999877929688,405.1799926757813,374.6400146484375,388.8900146484375,265500.0,,,,,
2025-08-04,405.9800109863281,416.3299865722656,400.75,403.3999938964844,262000.0,,,,,
2025-08-05,403.7799987792969,414.4500122070313,401.1900024414063,407.6000061035156,134200.0,,,,,
2025-08-06,404.3800048828125,405.2699890136719,398.7300109863281,405.2699890136719,179800.0,,,,,
2025-08-07,404.6600036621094,413.1300048828125,398.0799865722656,406.0,238300.0,,,,,
2025-08-08,398.0700073242188,407.9599914550781,398.0499877929688,406.2799987792969,149600.0,,,,,
2025-08-11,396.8399963378906,397.3399963378906,389.9700012207031,397.1199951171875,200000.0,,,,,
2025-08-12,404.989990234375,406.1400146484375,397.1600036621094,398.2300109863281,111800.0,,,,,
2025-08-13,410.6099853515625,411.1199951171875,403.6000061035156,406.6099853515625,123700.0,,,,,
2025-08-14,401.9200134277344,408.5400085449219,401.5899963378906,408.5400085449219,135700.0,,,,,
2025-08-15,394.75,403.5299987792969,394.6400146484375,402.75,141300.0,,,,,
2025-08-18,398.9299926757813,399.4700012207031,393.2099914550781,394.75,168700.0,,,,,
2025-08-19,397.80999755859375,401.5199890136719,394.8299865722656,398.8399963378906,144400.0,,,,,
2025-08-20,392.760009765625,399.2099914550781,392.55999755859375,398.2099914550781,141100.0,,,,,
2025-08-21,390.5199890136719,393.4500122070313,388.5799865722656,392.5,266000.0,,,,,
2025-08-22,401.55999755859375,404.239990234375,390.3699951171875,392.0799865722656,184200.0,,,,,
2025-08-25,399.5799865722656,404.2900085449219,398.4500122070313,403.1700134277344,156500.0,,,,,
2025-08-26,399.0,404.9299926757813,398.75,401.1799926757813,221100.0,,,,,
2025-08-27,399.5299987792969,405.8299865722656,396.9299926757813,397.489990234375,241200.0,,,,,
2025-08-28,398.7099914550781,401.1300048828125,396.7999877929688,401.0400085449219,151100.0,,,,,
2025-08-29,389.9599914550781,400.2799987792969,386.8800048828125,400.2799987792969,202100.0,,,,,
2025-09-02,387.7099914550781,389.1099853515625,383.9599914550781,385.5400085449219,113300.0,,,,,
2025-09-03,383.6000061035156,387.2099914550781,380.0299987792969,386.4200134277344,91000.0,,,,,
2025-09-04,391.1000061035156,391.1600036621094,382.6000061035156,385.239990234375,155300.0,,,,,
2025-09-05,387.4800109863281,393.8800048828125,386.1700134277344,393.7999877929688,121700.0,,,,,
2025-09-08,381.9700012207031,389.2200012207031,380.9800109863281,388.2900085449219,256800.0,,,,,
2025-09-09,374.8800048828125,380.3800048828125,369.8800048828125,380.3800048828125,185800.0,,,,,
2025-09-10,378.0799865722656,379.25,371.4299926757813,375.2000122070313,169700.0,,,,,
2025-09-11,385.0799865722656,385.75,375.9299926757813,377.7699890136719,186200.0,,,,,
2025-09-12,375.1000061035156,385.9299926757813,374.7699890136719,385.1099853515625,133600.0,,,,,
2025-09-15,382.2699890136719,382.9200134277344,373.2999877929688,375.5,203500.0,,,,,
2025-09-16,378.7300109863281,382.5,373.80999755859375,381.4500122070313,186500.0,,,,,
2025-09-17,379.7900085449219,386.4299926757813,375.8399963378906,380.239990234375,218200.0,,,,,
2025-09-18,384.7200012207031,387.2999877929688,380.7900085449219,381.30999755859375,119300.0,,,,,
2025-09-19,379.9800109863281,386.260009765625,377.8299865722656,385.3200073242188,520400.0,,,,,
2025-09-22,383.5,385.1499938964844,376.25,378.7000122070313,189800.0,,,,,
2025-09-23,383.7000122070313,389.6499938964844,380.9100036621094,383.80999755859375,135900.0,,,,,
2025-09-24,378.5400085449219,383.6700134277344,377.3999938964844,383.5,149900.0,,,,,
2025-09-25,379.4400024414063,380.6900024414063,374.0199890136719,375.5,99900.0,,,,,
2025-09-26,384.8200073242188,386.3999938964844,377.0799865722656,380.9599914550781,112500.0,,,,,
2025-09-29,384.2999877929688,388.05999755859375,381.2799987792969,387.7200012207031,341700.0,,,,,
2025-09-30,390.2900085449219,391.9700012207031,382.1499938964844,384.4200134277344,153700.0,,,,,
2025-10-01,384.7999877929688,389.489990234375,384.0299987792969,386.9200134277344,172800.0,,,,,
2025-10-02,374.989990234375,387.3599853515625,367.80999755859375,384.989990234375,306600.0,,,,,
2025-10-03,373.989990234375,380.1000061035156,373.6600036621094,376.489990234375,209400.0,,,,,
2025-10-06,374.4500122070313,378.8299865722656,370.5299987792969,374.5400085449219,147900.0,,,,,
2025-10-07,373.4700012207031,380.2300109863281,369.0799865722656,375.9599914550781,114900.0,,,,,
2025-10-08,382.1900024414063,385.30999755859375,373.1700134277344,376.7200012207031,132200.0,,,,,
2025-10-09,384.4299926757813,384.9100036621094,376.7200012207031,383.7200012207031,271900.0,,,,,
2025-10-10,372.6400146484375,390.0,372.6400146484375,384.5199890136719,345200.0,,,,,
2025-10-13,380.760009765625,384.4400024414063,373.010009765625,375.8699951171875,388100.0,,,,,
2025-10-14,383.9800109863281,387.8500061035156,374.2000122070313,377.8200073242188,326100.0,,,,,
2025-10-15,372.7099914550781,385.2900085449219,371.2799987792969,380.5899963378906,237300.0,,,,,
2025-10-16,369.7099914550781,375.1400146484375,364.5,374.2000122070313,437300.0,,,,,
2025-10-17,372.8500061035156,372.9500122070313,366.9800109863281,366.9800109863281,321400.0,,,,,
2025-10-20,,,,,,387.7300109863281,390.20001220703125,375.92999267578125,375.92999267578125,408300.0
2025-10-21,,,,,,392.3299865722656,394.32000732421875,384.80999755859375,385.7099914550781,141700.0
2025-10-22,,,,,,393.8800048828125,396.8599853515625,390.54998779296875,392.1600036621094,301400.0
2025-10-23,,,,,,407.29998779296875,407.7300109863281,395.8999938964844,396.44000244140625,206200.0
2025-10-24,,,,,,412.19000244140625,412.6499938964844,406.57000732421875,408.92999267578125,153000.0
2025-10-27,,,,,,411.0799865722656,416.8800048828125,408.8800048828125,413.8399963378906,162900.0
2025-10-28,,,,,,408.1499938964844,415.6199951171875,406.5,412.7200012207031,199100.0
2025-10-29,,,,,,408.94000244140625,415.5199890136719,406.07000732421875,409.75,203600.0
2025-10-30,,,,,,406.45001220703125,416.1600036621094,401.8999938964844,409.0899963378906,281700.0
2025-10-31,,,,,,428.5299987792969,432.8900146484375,406.8999938964844,410.0,499100.0
2025-11-03,,,,,,428.3999938964844,431.4200134277344,416.29998779296875,431.4200134277344,259200.0
2025-11-04,,,,,,427.239990234375,430.1099853515625,422.1400146484375,425.239990234375,151800.0
2025-11-05,,,,,,431.3599853515625,437.25,426.0799865722656,427.69000244140625,170100.0
2025-11-06,,,,,,431.92999267578125,439.1000061035156,429.6199951171875,435.239990234375,153000.0
2025-11-07,,,,,,434.25,436.92999267578125,422.6199951171875,427.8900146484375,223300.0
2025-11-10,,,,,,441.0400085449219,442.6400146484375,435.32000732421875,438.0199890136719,165000.0
2025-11-11,,,,,,442.4700012207031,444.2099914550781,437.05999755859375,441.0400085449219,173400.0
2025-11-12,,,,,,445.3399963378906,448.739990234375,440.1199951171875,444.0199890136719,203600.0
2025-11-13,,,,,,431.54998779296875,445.5400085449219,430.2699890136719,441.95001220703125,218300.0
2025-11-14,,,,,,432.0400085449219,437.6700134277344,420.0,425.739990234375,131300.0
2025-11-17,,,,,,429.2799987792969,434.5899963378906,424.7200012207031,433.3800048828125,129400.0
2025-11-18,,,,,,423.3900146484375,431.0,421.7099914550781,428.4700012207031,220600.0
2025-11-19,,,,,,430.239990234375,430.8900146484375,422.7099914550781,425.0799865722656,152100.0
2025-11-20,,,,,,427.80999755859375,439.95001220703125,421.0400085449219,436.2799987792969,125800.0
2025-11-21,,,,,,426.1600036621094,430.45001220703125,418.04998779296875,427.80999755859375,203200.0
2025-11-24,,,,,,430.0,435.0199890136719,425.5799865722656,426.1600036621094,219700.0
2025-11-25,,,,,,442.95001220703125,443.6199951171875,429.8900146484375,431.260009765625,182300.0
2025-11-26,,,,,,443.2900085449219,449.6000061035156,441.07000732421875,441.07000732421875,198200.0
2025-11-28,,,,,,444.9700012207031,447.6300048828125,442.5,444.8299865722656,40800.0
2025-12-01,,,,,,441.760009765625,446.75,439.0199890136719,440.2900085449219,134900.0
2025-12-02,,,,,,440.0400085449219,448.30999755859375,437.69000244140625,443.29998779296875,196300.0
2025-12-03,,,,,,438.1499938964844,445.0899963378906,431.7200012207031,441.04998779296875,167200.0
2025-12-04,,,,,,443.2200012207031,444.42999267578125,433.1499938964844,436.8500061035156,91600.0
2025-12-05,,,,,,443.44000244140625,448.1700134277344,440.29998779296875,443.4100036621094,126400.0
2025-12-08,,,,,,443.510009765625,448.3500061035156,440.5899963378906,442.0,210200.0
2025-12-09,,,,,,436.5,445.7900085449219,436.17999267578125,443.0,191400.0
2025-12-10,,,,,,447.5799865722656,453.4100036621094,425.9100036621094,441.0,250400.0
2025-12-11,,,,,,458.1499938964844,458.30999755859375,445.8500061035156,449.510009765625,201900.0
2025-12-12,,,,,,460.1700134277344,461.8500061035156,454.4100036621094,458.5,174300.0
2025-12-15,,,,,,462.5899963378906,465.79998779296875,456.8800048828125,461.4599914550781,256900.0
2025-12-16,,,,,,451.1700134277344,461.5799865722656,449.739990234375,460.1600036621094,292800.0
2025-12-17,,,,,,444.989990234375,453.8399963378906,440.32000732421875,450.20001220703125,309900.0
2025-12-18,,,,,,449.7699890136719,454.70001220703125,447.6600036621094,449.3800048828125,197800.0
2025-12-19,,,,,,451.05999755859375,453.3800048828125,446.3999938964844,449.239990234375,313600.0
2025-12-22,,,,,,459.8299865722656,461.5199890136719,450.0,453.54998779296875,185900.0
2025-12-23,,,,,,459.5712890625,461.1499938964844,455.1000061035156,458.5799865722656,108804.0
