Date,Close,High,Low,Open,Volume,"('Close', 'SEZL')","('High', 'SEZL')","('Low', 'SEZL')","('Open', 'SEZL')","('Volume', 'SEZL')"
2025-01-17,37.5,44.542667388916016,36.893333435058594,43.540000915527344,1515600.0,,,,,
2025-01-21,38.29333114624024,40.00166702270508,35.1533317565918,38.93999862670898,1245000.0,,,,,
2025-01-22,38.25166702270508,39.522499084472656,36.19366836547852,38.54166793823242,687600.0,,,,,
2025-01-23,39.788333892822266,39.82833480834961,37.57183456420898,38.21333312988281,580800.0,,,,,
2025-01-24,39.176666259765625,40.83333206176758,38.83333206176758,39.393333435058594,497400.0,,,,,
2025-01-27,37.54666519165039,38.30500030517578,36.33333206176758,37.06499862670898,720600.0,,,,,
2025-01-28,39.29833221435547,39.71083450317383,36.33333206176758,37.53666687011719,604800.0,,,,,
2025-01-29,40.34333419799805,40.7216682434082,38.581668853759766,38.96833419799805,283200.0,,,,,
2025-01-30,38.94499969482422,41.64666748046875,37.915000915527344,40.07666778564453,583800.0,,,,,
2025-01-31,39.00166702270508,41.0966682434082,38.3216667175293,39.1150016784668,532200.0,,,,,
2025-02-03,38.43000030517578,39.09333419799805,35.83333206176758,36.47666549682617,461400.0,,,,,
2025-02-04,40.16166687011719,40.651668548583984,37.87666702270508,38.54166793823242,539400.0,,,,,
2025-02-05,40.334999084472656,40.99833297729492,39.526668548583984,40.77166748046875,421800.0,,,,,
2025-02-06,40.8650016784668,42.37083435058594,39.526668548583984,41.0,463200.0,,,,,
2025-02-07,42.38666534423828,45.5966682434082,41.63883209228516,41.66666793823242,727800.0,,,,,
2025-02-10,46.25666809082031,51.83833312988281,44.22499847412109,44.66666793823242,1292400.0,,,,,
2025-02-11,44.10833358764648,47.99966812133789,42.52000045776367,47.99966812133789,940200.0,,,,,
2025-02-12,50.88666534423828,51.93166732788086,42.731666564941406,42.731666564941406,1304400.0,,,,,
2025-02-13,55.83333206176758,56.026668548583984,50.88166809082031,51.00333404541016,1402200.0,,,,,
2025-02-14,56.69333267211914,59.758331298828125,54.16666793823242,56.375,1123800.0,,,,,
2025-02-18,57.99666595458984,58.66666793823242,54.83333206176758,58.58000183105469,919200.0,,,,,
2025-02-19,55.12333297729492,58.21666717529297,54.86666870117188,57.75333404541016,794400.0,,,,,
2025-02-20,51.401668548583984,55.00166702270508,48.66833114624024,55.00166702270508,1179600.0,,,,,
2025-02-21,47.775001525878906,53.52999877929688,46.55583190917969,51.99166870117188,1052400.0,,,,,
2025-02-24,47.369998931884766,49.09166717529297,44.34999847412109,49.09166717529297,1083000.0,,,,,
2025-02-25,48.573333740234375,49.38999938964844,44.663333892822266,46.66666793823242,2212200.0,,,,,
2025-02-26,51.038333892822266,57.10166549682617,47.67350006103516,55.83333206176758,2584800.0,,,,,
2025-02-27,47.686668395996094,53.20333480834961,45.83333206176758,50.38999938964844,1663800.0,,,,,
2025-02-28,49.85166549682617,50.22816848754883,44.83333206176758,45.71166610717773,1160400.0,,,,,
2025-03-03,45.41999816894531,51.5,44.526668548583984,50.57500076293945,1075800.0,,,,,
2025-03-04,43.665000915527344,45.5,40.93999862670898,43.040000915527344,1129800.0,,,,,
2025-03-05,43.5099983215332,44.5,42.34999847412109,43.85499954223633,858000.0,,,,,
2025-03-06,37.625,42.5,36.77583312988281,42.14500045776367,1717200.0,,,,,
2025-03-07,38.94166564941406,39.14166641235352,34.16666793823242,37.7599983215332,975600.0,,,,,
2025-03-10,34.02000045776367,36.994998931884766,33.0,36.994998931884766,1177200.0,,,,,
2025-03-11,36.75,36.96166610717773,34.46500015258789,35.61333465576172,1108200.0,,,,,
2025-03-12,39.55666732788086,40.38666534423828,37.64500045776367,38.86166763305664,1764000.0,,,,,
2025-03-13,36.206668853759766,39.084999084472656,35.189998626708984,38.85833358764648,609000.0,,,,,
2025-03-14,38.75166702270508,39.37333297729492,36.55666732788086,36.55666732788086,545400.0,,,,,
2025-03-17,39.16666793823242,39.51666641235352,37.77999877929688,39.018333435058594,694800.0,,,,,
2025-03-18,36.275001525878906,38.7216682434082,36.04333114624024,38.7216682434082,694800.0,,,,,
2025-03-19,38.35166549682617,39.72833251953125,36.29499816894531,36.29499816894531,1045200.0,,,,,
2025-03-20,38.65999984741211,40.5178337097168,38.50350189208984,39.20083236694336,597000.0,,,,,
2025-03-21,39.3216667175293,39.46333312988281,37.21333312988281,37.709999084472656,612000.0,,,,,
2025-03-24,42.151668548583984,43.0,40.16666793823242,40.16666793823242,781800.0,,,,,
2025-03-25,41.74833297729492,43.83250045776367,41.26533126831055,42.1966667175293,588000.0,,,,,
2025-03-26,39.473331451416016,42.16666793823242,38.26666641235352,41.744998931884766,1084200.0,,,,,
2025-03-27,37.581668853759766,39.73333358764648,36.99333190917969,38.53666687011719,542400.0,,,,,
2025-03-28,35.165000915527344,37.36666870117188,34.8033332824707,37.345001220703125,651600.0,,,,,
2025-03-31,34.88999938964844,36.68999862670898,32.5,35.189998626708984,1135700.0,,,,,
2025-04-01,36.34000015258789,37.61000061035156,33.5,33.91999816894531,735100.0,,,,,
2025-04-02,37.18999862670898,37.84000015258789,33.33000183105469,34.16999816894531,554200.0,,,,,
2025-04-03,32.34000015258789,34.540000915527344,31.57999992370605,33.56999969482422,834700.0,,,,,
2025-04-04,28.700000762939453,29.700000762939453,24.86000061035156,28.559999465942383,1126200.0,,,,,
2025-04-07,30.559999465942383,32.224998474121094,25.75,26.01000022888184,1411500.0,,,,,
2025-04-08,30.420000076293945,34.599998474121094,29.40999984741211,32.9900016784668,1163200.0,,,,,
2025-04-09,38.150001525878906,39.81999969482422,29.90999984741211,30.0,1321800.0,,,,,
2025-04-10,36.41999816894531,38.15999984741211,35.02299880981445,36.68999862670898,1205300.0,,,,,
2025-04-11,38.61000061035156,38.845001220703125,35.04999923706055,36.0,684700.0,,,,,
2025-04-14,39.43000030517578,42.30199813842773,38.04999923706055,41.150001525878906,741400.0,,,,,
2025-04-15,42.459999084472656,42.7400016784668,39.61299896240234,39.84999847412109,669800.0,,,,,
2025-04-16,42.7400016784668,42.84000015258789,40.68199920654297,41.58000183105469,596700.0,,,,,
2025-04-17,44.79999923706055,45.91999816894531,42.880001068115234,42.970001220703125,774100.0,,,,,
2025-04-21,38.59000015258789,43.22499847412109,37.59999847412109,42.65999984741211,996500.0,,,,,
2025-04-22,41.2599983215332,42.459999084472656,39.060001373291016,39.5099983215332,679600.0,,,,,
2025-04-23,42.84000015258789,45.797000885009766,42.34000015258789,44.43000030517578,588100.0,,,,,
2025-04-24,47.41999816894531,47.625,42.94499969482422,43.470001220703125,787500.0,,,,,
2025-04-25,47.970001220703125,48.369998931884766,46.43000030517578,46.84000015258789,394100.0,,,,,
2025-04-28,49.54999923706055,50.31100082397461,47.38999938964844,48.61000061035156,604800.0,,,,,
2025-04-29,51.7400016784668,51.90999984741211,48.52000045776367,49.52999877929688,620600.0,,,,,
2025-04-30,51.95000076293945,52.2400016784668,47.0,50.0,962500.0,,,,,
2025-05-01,52.02999877929688,53.58000183105469,50.77999877929688,53.5,617000.0,,,,,
2025-05-02,55.72999954223633,56.459999084472656,52.900001525878906,53.5,641800.0,,,,,
2025-05-05,55.95000076293945,56.90800094604492,53.650001525878906,54.5,513700.0,,,,,
2025-05-06,55.18999862670898,55.93000030517578,53.04999923706055,53.75,570500.0,,,,,
2025-05-07,52.75,55.27999877929688,51.77000045776367,54.67499923706055,1343600.0,,,,,
2025-05-08,74.9800033569336,81.8290023803711,64.5999984741211,68.81999969482422,6284900.0,,,,,
2025-05-09,87.0999984741211,88.28399658203125,73.66000366210938,74.0,3899600.0,,,,,
2025-05-12,86.5,89.5199966430664,83.15499877929688,88.29000091552734,2259500.0,,,,,
2025-05-13,90.54000091552734,93.48999786376952,85.77999877929688,86.41999816894531,1698000.0,,,,,
2025-05-14,91.01000213623048,93.38999938964844,88.8550033569336,91.51000213623048,1042200.0,,,,,
2025-05-15,90.0999984741211,92.54000091552734,87.16000366210938,88.44000244140625,803400.0,,,,,
2025-05-16,93.78500366210938,95.52999877929688,90.25,90.25,1026000.0,,,,,
2025-05-19,98.75,101.1500015258789,90.5,91.01000213623048,1144100.0,,,,,
2025-05-20,99.12999725341795,100.2300033569336,97.0,98.79499816894533,642100.0,,,,,
2025-05-21,99.11000061035156,104.0999984741211,97.7750015258789,98.0,1034100.0,,,,,
2025-05-22,101.66000366210938,105.25,98.9499969482422,99.0500030517578,891300.0,,,,,
2025-05-23,105.30999755859376,107.01000213623048,96.69000244140624,97.8249969482422,943900.0,,,,,
2025-05-27,110.36000061035156,111.64299774169922,106.4800033569336,108.22000122070312,874800.0,,,,,
2025-05-28,111.37000274658205,113.13999938964844,108.0999984741211,109.58999633789062,678000.0,,,,,
2025-05-29,109.1500015258789,115.83999633789062,107.5999984741211,114.23999786376952,781200.0,,,,,
2025-05-30,106.70999908447266,108.25,102.62999725341795,107.0500030517578,1200200.0,,,,,
2025-06-02,112.5199966430664,113.84100341796876,105.7750015258789,107.5,888600.0,,,,,
2025-06-03,114.05999755859376,117.05999755859376,112.01000213623048,113.2699966430664,693300.0,,,,,
2025-06-04,119.79000091552734,120.78299713134766,114.3000030517578,114.80999755859376,857400.0,,,,,
2025-06-05,123.7300033569336,125.4000015258789,120.88999938964844,121.3499984741211,893400.0,,,,,
2025-06-06,132.08999633789062,132.8000030517578,123.38300323486328,124.02999877929688,946100.0,,,,,
2025-06-09,132.16000366210938,134.99000549316406,126.31999969482422,134.7899932861328,886200.0,,,,,
2025-06-10,122.83000183105467,126.45999908447266,106.1500015258789,120.8550033569336,2586200.0,,,,,
2025-06-11,131.1999969482422,133.5399932861328,124.51499938964844,125.0,1105300.0,,,,,
2025-06-12,140.10000610351562,141.8300018310547,131.4499969482422,131.52999877929688,985300.0,,,,,
2025-06-13,133.5399932861328,141.73300170898438,131.1999969482422,134.94500732421875,1393400.0,,,,,
2025-06-16,146.42999267578125,147.5,135.5,136.11000061035156,1081100.0,,,,,
2025-06-17,143.8699951171875,152.10000610351562,143.14999389648438,146.0,1193500.0,,,,,
2025-06-18,143.02999877929688,148.61000061035156,139.72500610351562,146.0,794200.0,,,,,
2025-06-20,147.0399932861328,148.4600067138672,140.5,146.57000732421875,795200.0,,,,,
2025-06-23,144.97999572753906,148.0,137.0,141.47000122070312,1038500.0,,,,,
2025-06-24,160.1199951171875,161.60000610351562,146.94000244140625,148.6199951171875,1079400.0,,,,,
2025-06-25,154.7899932861328,164.2899932861328,153.00999450683594,163.8000030517578,958600.0,,,,,
2025-06-26,164.16000366210938,164.2899932861328,151.5,156.36000061035156,740800.0,,,,,
2025-06-27,165.39999389648438,170.92999267578125,159.3979949951172,165.0,1115300.0,,,,,
2025-06-30,179.25,181.5319976806641,168.80999755859375,168.80999755859375,1207300.0,,,,,
2025-07-01,167.5800018310547,181.94000244140625,161.44000244140625,176.0800018310547,1512200.0,,,,,
2025-07-02,172.3000030517578,175.0,166.17999267578125,167.0,847100.0,,,,,
2025-07-03,182.16000366210935,182.4900054931641,173.60000610351562,175.5,579100.0,,,,,
2025-07-07,181.5,181.5,165.82000732421875,180.5,932200.0,,,,,
2025-07-08,164.1300048828125,186.7400054931641,162.5,182.02999877929688,1564700.0,,,,,
2025-07-09,166.08999633789062,171.47000122070312,158.8000030517578,168.25,956700.0,,,,,
2025-07-10,148.6300048828125,165.47900390625,145.1999969482422,164.97999572753906,1696600.0,,,,,
2025-07-11,134.72999572753906,151.57000732421875,132.0399932861328,146.3000030517578,1680800.0,,,,,
2025-07-14,135.80999755859375,137.77999877929688,130.69000244140625,133.0,1016700.0,,,,,
2025-07-15,133.32000732421875,143.0,131.85000610351562,140.52999877929688,860800.0,,,,,
2025-07-16,144.9600067138672,146.1300048828125,135.0,136.0,1011700.0,,,,,
2025-07-17,140.47999572753906,150.0,140.16000366210938,148.02000427246094,860100.0,,,,,
2025-07-18,140.58999633789062,142.8000030517578,137.47999572753906,141.3000030517578,704100.0,,,,,
2025-07-21,135.97999572753906,147.4499969482422,134.38999938964844,140.7100067138672,941000.0,,,,,
2025-07-22,134.5500030517578,135.94000244140625,126.7750015258789,135.33999633789062,812300.0,,,,,
2025-07-23,139.2100067138672,139.22999572753906,133.38999938964844,135.97999572753906,649300.0,,,,,
2025-07-24,140.72000122070312,142.6999969482422,136.47000122070312,139.39999389648438,543800.0,,,,,
2025-07-25,148.9499969482422,156.86000061035156,139.22000122070312,140.72000122070312,1206600.0,,,,,
2025-07-28,146.49000549316406,153.3300018310547,141.69000244140625,151.57000732421875,733000.0,,,,,
2025-07-29,142.41000366210938,148.0,138.52000427246094,147.19000244140625,627700.0,,,,,
