Date,Close,High,Low,Open,Volume,"('Close', 'BRK-B')","('High', 'BRK-B')","('Low', 'BRK-B')","('Open', 'BRK-B')","('Volume', 'BRK-B')"
2025-07-30,476.0,479.4100036621094,473.8800048828125,475.1300048828125,3803000.0,,,,,
2025-07-31,471.8800048828125,477.7000122070313,471.8800048828125,472.6099853515625,6315300.0,,,,,
2025-08-01,472.8399963378906,475.9599914550781,470.6199951171875,473.4700012207031,5287500.0,,,,,
2025-08-04,459.1099853515625,468.8699951171875,455.1900024414063,468.0499877929688,10874300.0,,,,,
2025-08-05,464.1900024414063,467.5799865722656,460.3800048828125,460.6000061035156,6780700.0,,,,,
2025-08-06,468.9100036621094,469.5499877929688,463.0,465.0,4557100.0,,,,,
2025-08-07,461.4700012207031,472.7000122070313,461.3699951171875,469.2000122070313,5755700.0,,,,,
2025-08-08,465.3999938964844,465.8299865722656,462.5499877929688,462.9400024414063,3330600.0,,,,,
2025-08-11,464.7300109863281,468.489990234375,463.5,466.4599914550781,3712100.0,,,,,
2025-08-12,470.3900146484375,472.4700012207031,465.05999755859375,465.5299987792969,3767300.0,,,,,
2025-08-13,477.30999755859375,479.6000061035156,471.5,471.7000122070313,4629400.0,,,,,
2025-08-14,479.2200012207031,479.2200012207031,474.4200134277344,478.3500061035156,4187100.0,,,,,
2025-08-15,477.2000122070313,482.4800109863281,476.2900085449219,482.3500061035156,5229800.0,,,,,
2025-08-18,478.5199890136719,479.0,474.6600036621094,477.9700012207031,3911300.0,,,,,
2025-08-19,485.30999755859375,485.8999938964844,479.7699890136719,479.7699890136719,4726400.0,,,,,
2025-08-20,488.6799926757813,492.2200012207031,485.8299865722656,487.0,4779800.0,,,,,
2025-08-21,488.5899963378906,489.0499877929688,483.6799926757813,487.239990234375,3082200.0,,,,,
2025-08-22,489.0,493.1400146484375,486.5700073242188,491.5,4205100.0,,,,,
2025-08-25,486.1799926757813,489.0199890136719,481.8299865722656,489.010009765625,3935100.0,,,,,
2025-08-26,492.2099914550781,492.7900085449219,484.5299987792969,485.0199890136719,8217500.0,,,,,
2025-08-27,495.7200012207031,497.2099914550781,490.6000061035156,491.0799865722656,4385900.0,,,,,
2025-08-28,499.8599853515625,500.1400146484375,496.0700073242188,498.0299987792969,4530400.0,,,,,
2025-08-29,502.9800109863281,506.7200012207031,500.8500061035156,500.8500061035156,4663600.0,,,,,
2025-09-02,501.1400146484375,505.8999938964844,497.6199951171875,504.239990234375,4977800.0,,,,,
2025-09-03,501.489990234375,502.1099853515625,496.5899963378906,499.5499877929688,3206200.0,,,,,
2025-09-04,506.9100036621094,507.3800048828125,501.260009765625,502.8999938964844,2976700.0,,,,,
2025-09-05,499.7699890136719,507.6600036621094,497.75,506.0,4222900.0,,,,,
2025-09-08,493.7799987792969,499.6499938964844,493.4599914550781,499.0,5146300.0,,,,,
2025-09-09,492.7200012207031,496.8500061035156,491.7200012207031,492.4500122070313,3748700.0,,,,,
2025-09-10,490.0799865722656,491.7000122070313,486.2699890136719,490.0,5561600.0,,,,,
2025-09-11,496.9100036621094,497.239990234375,489.0299987792969,489.3299865722656,3669000.0,,,,,
2025-09-12,493.739990234375,497.6300048828125,493.3399963378906,495.75,2951700.0,,,,,
2025-09-15,491.5400085449219,495.2699890136719,489.5,493.6000061035156,3629800.0,,,,,
2025-09-16,490.989990234375,491.9200134277344,487.2000122070313,491.2699890136719,4070000.0,,,,,
2025-09-17,492.3299865722656,495.989990234375,490.2999877929688,490.9400024414063,5060700.0,,,,,
2025-09-18,490.5,494.8800048828125,488.0,489.6400146484375,4058900.0,,,,,
2025-09-19,492.8500061035156,494.5,488.8800048828125,491.8699951171875,7356300.0,,,,,
2025-09-22,493.7099914550781,494.7099914550781,489.2300109863281,490.5700073242188,3582900.0,,,,,
2025-09-23,494.1000061035156,499.2799987792969,493.5199890136719,493.7699890136719,3933200.0,,,,,
2025-09-24,497.0899963378906,497.1600036621094,493.1099853515625,493.2999877929688,2811500.0,,,,,
2025-09-25,494.9599914550781,499.0,494.7300109863281,496.1499938964844,4056100.0,,,,,
2025-09-26,500.0299987792969,502.1000061035156,496.6499938964844,496.9400024414063,3707600.0,,,,,
2025-09-29,499.25,500.25,495.0199890136719,500.0,5161900.0,,,,,
2025-09-30,502.739990234375,503.7799987792969,497.0,497.6400146484375,3873500.0,,,,,
2025-10-01,498.2000122070313,502.8699951171875,495.8999938964844,502.5,4481100.0,,,,,
2025-10-02,495.9200134277344,499.6099853515625,493.2200012207031,496.9599914550781,3461400.0,,,,,
2025-10-03,498.75,502.5499877929688,495.0499877929688,495.8999938964844,4678800.0,,,,,
2025-10-06,500.0199890136719,504.9700012207031,498.0199890136719,499.5,3519500.0,,,,,
2025-10-07,502.2999877929688,504.4599914550781,498.6099853515625,500.1600036621094,3057400.0,,,,,
2025-10-08,499.8399963378906,503.5,498.55999755859375,502.7099914550781,2944600.0,,,,,
2025-10-09,496.739990234375,501.2200012207031,494.510009765625,499.9800109863281,3172200.0,,,,,
2025-10-10,489.1300048828125,497.989990234375,489.05999755859375,497.25,4763800.0,,,,,
2025-10-13,491.9299926757813,493.7999877929688,487.8200073242188,488.1499938964844,3183500.0,,,,,
2025-10-14,495.9700012207031,497.05999755859375,489.9500122070313,490.0,3056000.0,,,,,
2025-10-15,496.3900146484375,496.7300109863281,490.3500061035156,493.8999938964844,3566200.0,,,,,
2025-10-16,488.80999755859375,496.0,485.7999877929688,495.6000061035156,4254300.0,,,,,
2025-10-17,492.4200134277344,493.4500122070313,489.25,490.0,3784700.0,,,,,
2025-10-20,,,,,,494.0799865722656,494.4200134277344,490.32000732421875,492.3599853515625,4605300.0
2025-10-21,,,,,,491.2900085449219,495.70001220703125,491.25,493.70001220703125,2714500.0
2025-10-22,,,,,,491.80999755859375,492.9800109863281,488.19000244140625,491.7300109863281,3376000.0
2025-10-23,,,,,,490.1600036621094,492.45001220703125,488.1099853515625,492.19000244140625,3063000.0
2025-10-24,,,,,,492.1000061035156,492.9800109863281,489.3999938964844,490.9100036621094,3166800.0
2025-10-27,,,,,,488.07000732421875,492.29998779296875,484.54998779296875,491.9200134277344,6451500.0
2025-10-28,,,,,,481.44000244140625,485.6700134277344,481.1099853515625,484.9599914550781,5029100.0
2025-10-29,,,,,,475.760009765625,478.79998779296875,473.7200012207031,477.32000732421875,6204500.0
2025-10-30,,,,,,478.5199890136719,480.9100036621094,474.8399963378906,474.8399963378906,4786600.0
2025-10-31,,,,,,477.5400085449219,478.7099914550781,475.30999755859375,476.79998779296875,7146400.0
2025-11-03,,,,,,475.67999267578125,479.989990234375,473.1499938964844,479.510009765625,5868100.0
2025-11-04,,,,,,487.6600036621094,488.7900085449219,475.5,475.5,7803200.0
2025-11-05,,,,,,488.7699890136719,493.8900146484375,487.3399963378906,487.3399963378906,6551200.0
2025-11-06,,,,,,493.1499938964844,494.0299987792969,486.75,490.0,4964700.0
2025-11-07,,,,,,499.05999755859375,500.1600036621094,493.3500061035156,494.92999267578125,6377800.0
2025-11-10,,,,,,496.9800109863281,501.2799987792969,495.1300048828125,497.0799865722656,5084000.0
2025-11-11,,,,,,497.07000732421875,499.69000244140625,494.20001220703125,498.5899963378906,2960200.0
2025-11-12,,,,,,502.3999938964844,504.45001220703125,496.989990234375,497.1600036621094,5456000.0
2025-11-13,,,,,,513.1099853515625,514.260009765625,504.82000732421875,504.82000732421875,7340700.0
2025-11-14,,,,,,508.94000244140625,516.5499877929688,506.3500061035156,514.7000122070312,5462500.0
2025-11-17,,,,,,503.260009765625,511.260009765625,502.8399963378906,510.7300109863281,5371000.0
2025-11-18,,,,,,504.3699951171875,506.6400146484375,500.6000061035156,503.3900146484375,5457400.0
2025-11-19,,,,,,501.260009765625,504.25,495.54998779296875,503.69000244140625,4695000.0
2025-11-20,,,,,,501.1199951171875,506.45001220703125,500.80999755859375,501.1099853515625,5486900.0
2025-11-21,,,,,,504.0400085449219,507.8399963378906,502.489990234375,503.2799987792969,6059000.0
2025-11-24,,,,,,507.80999755859375,509.20001220703125,497.1700134277344,501.8999938964844,13404500.0
2025-11-25,,,,,,508.57000732421875,512.3599853515625,506.8599853515625,508.92999267578125,4064000.0
2025-11-26,,,,,,511.2300109863281,512.7000122070312,507.6499938964844,509.25,3686700.0
2025-11-28,,,,,,513.8099975585938,516.8499755859375,511.55999755859375,511.8900146484375,2312200.0
2025-12-01,,,,,,508.54998779296875,514.489990234375,508.17999267578125,513.6500244140625,3995200.0
2025-12-02,,,,,,506.6499938964844,508.1099853515625,503.1099853515625,507.5899963378906,3378000.0
2025-12-03,,,,,,503.6000061035156,509.6000061035156,503.6000061035156,507.5199890136719,3803200.0
2025-12-04,,,,,,503.2300109863281,506.5,500.70001220703125,504.3800048828125,3574800.0
2025-12-05,,,,,,504.3399963378906,505.760009765625,500.5400085449219,503.8599853515625,3463700.0
2025-12-08,,,,,,497.2300109863281,502.9700012207031,490.6199951171875,502.1000061035156,7032200.0
2025-12-09,,,,,,491.42999267578125,499.2200012207031,490.8299865722656,497.6300048828125,4574000.0
2025-12-10,,,,,,490.42999267578125,495.8800048828125,488.9200134277344,490.8599853515625,4558800.0
2025-12-11,,,,,,495.8500061035156,498.1499938964844,491.8299865722656,491.8299865722656,4493400.0
2025-12-12,,,,,,499.5199890136719,500.0,494.5,496.7099914550781,4113700.0
2025-12-15,,,,,,506.3800048828125,506.6199951171875,500.2799987792969,500.4200134277344,5173900.0
2025-12-16,,,,,,499.8399963378906,508.1000061035156,499.4599914550781,507.04998779296875,4376700.0
2025-12-17,,,,,,504.2699890136719,505.19000244140625,499.5,499.8999938964844,4128600.0
2025-12-18,,,,,,503.3900146484375,505.42999267578125,501.010009765625,502.2300109863281,3646700.0
2025-12-19,,,,,,494.5299987792969,503.82000732421875,494.5299987792969,503.04998779296875,14652800.0
2025-12-22,,,,,,499.95001220703125,500.30999755859375,495.54998779296875,496.3399963378906,4023700.0
2025-12-23,,,,,,501.4516906738281,502.30999755859375,498.5,500.4800109863281,690082.0
