Date,Close,High,Low,Open,Volume,"('Close', 'ZS')","('High', 'ZS')","('Low', 'ZS')","('Open', 'ZS')","('Volume', 'ZS')"
2025-07-28,289.0400085449219,290.0,285.6499938964844,288.1099853515625,1166600.0,,,,,
2025-07-29,290.07000732421875,293.6340026855469,286.54998779296875,290.8399963378906,1963100.0,,,,,
2025-07-30,287.7300109863281,290.8599853515625,283.3999938964844,290.760009765625,1056900.0,,,,,
2025-07-31,285.5599975585937,292.0,282.25,291.1000061035156,1779900.0,,,,,
2025-08-01,280.2699890136719,283.69500732421875,274.29998779296875,281.45001220703125,3244100.0,,,,,
2025-08-04,285.8599853515625,286.17999267578125,278.1099853515625,281.94000244140625,2271400.0,,,,,
2025-08-05,281.9599914550781,287.1199951171875,281.67999267578125,286.3500061035156,999800.0,,,,,
2025-08-06,289.32000732421875,289.44000244140625,282.1099853515625,283.3500061035156,996500.0,,,,,
2025-08-07,272.5,291.07000732421875,265.8800048828125,291.07000732421875,3192400.0,,,,,
2025-08-08,269.69500732421875,274.8299865722656,268.260009765625,273.6300048828125,1673600.0,,,,,
2025-08-11,271.17999267578125,276.2300109863281,267.1099853515625,268.8299865722656,1281000.0,,,,,
2025-08-12,275.42999267578125,275.6300048828125,269.510009765625,272.6099853515625,1123800.0,,,,,
2025-08-13,277.7699890136719,280.0,274.81298828125,279.04998779296875,1269300.0,,,,,
2025-08-14,270.989990234375,276.82000732421875,269.7200012207031,274.7099914550781,1014800.0,,,,,
2025-08-15,274.9700012207031,275.5599975585937,270.5180053710937,271.4200134277344,877400.0,,,,,
2025-08-18,277.0299987792969,277.3349914550781,273.8999938964844,275.4700012207031,969800.0,,,,,
2025-08-19,274.9200134277344,282.54998779296875,273.9100036621094,280.3500061035156,1151200.0,,,,,
2025-08-20,273.80499267578125,277.5,270.3599853515625,274.260009765625,1043600.0,,,,,
2025-08-21,270.3500061035156,273.5,268.7799987792969,273.5,805900.0,,,,,
2025-08-22,272.5150146484375,276.7900085449219,269.1400146484375,270.3999938964844,882600.0,,,,,
2025-08-25,269.6600036621094,275.4649963378906,269.1300048828125,273.95001220703125,820500.0,,,,,
2025-08-26,267.67999267578125,271.7699890136719,265.8599853515625,269.1000061035156,1246400.0,,,,,
2025-08-27,273.07000732421875,273.7699890136719,267.510009765625,269.5599975585937,1031500.0,,,,,
2025-08-28,280.4200134277344,283.6499938964844,272.92999267578125,272.92999267578125,1698900.0,,,,,
2025-08-29,277.04998779296875,284.70001220703125,274.6700134277344,282.94000244140625,1494200.0,,,,,
2025-09-02,274.57000732421875,280.9800109863281,268.5400085449219,279.7099914550781,5561400.0,,,,,
2025-09-03,270.5799865722656,274.5,260.3999938964844,272.5,6038300.0,,,,,
2025-09-04,268.25,270.0,262.8999938964844,269.8699951171875,2091400.0,,,,,
2025-09-05,274.20001220703125,274.20001220703125,267.0,269.6199951171875,1621100.0,,,,,
2025-09-08,281.6000061035156,281.760009765625,273.7340087890625,275.0,1839700.0,,,,,
2025-09-09,282.2900085449219,284.3399963378906,279.0,281.3500061035156,1634400.0,,,,,
2025-09-10,278.7900085449219,288.8900146484375,276.3099975585937,284.29998779296875,1836000.0,,,,,
2025-09-11,286.6600036621094,292.94000244140625,281.45001220703125,282.04998779296875,1946700.0,,,,,
2025-09-12,283.19000244140625,288.5299987792969,282.4599914550781,286.8999938964844,1357300.0,,,,,
2025-09-15,285.6600036621094,289.5799865722656,283.6099853515625,284.6700134277344,1268500.0,,,,,
2025-09-16,281.9599914550781,285.6499938964844,277.0719909667969,285.6000061035156,1846000.0,,,,,
2025-09-17,279.4599914550781,286.7900085449219,277.0599975585937,281.9599914550781,1297800.0,,,,,
2025-09-18,291.1099853515625,291.7300109863281,281.94000244140625,282.45001220703125,2161300.0,,,,,
2025-09-19,294.2699890136719,294.6499938964844,289.2449951171875,292.6700134277344,2050000.0,,,,,
2025-09-22,291.57000732421875,294.4599914550781,286.510009765625,293.82000732421875,1070700.0,,,,,
2025-09-23,289.2900085449219,293.57000732421875,287.3299865722656,290.9700012207031,1011300.0,,,,,
2025-09-24,284.4200134277344,291.25,283.0799865722656,289.2900085449219,1031200.0,,,,,
2025-09-25,286.6600036621094,287.75,279.4200134277344,281.57000732421875,852600.0,,,,,
2025-09-26,294.6499938964844,296.8800048828125,285.70001220703125,287.0,1541600.0,,,,,
2025-09-29,296.8999938964844,300.8099975585937,293.510009765625,297.1099853515625,1418600.0,,,,,
2025-09-30,299.6600036621094,300.2099914550781,291.57000732421875,295.8399963378906,1886200.0,,,,,
2025-10-01,304.5299987792969,305.9100036621094,297.135009765625,298.6099853515625,1921100.0,,,,,
2025-10-02,307.5799865722656,307.7900085449219,302.1499938964844,306.0,1247400.0,,,,,
2025-10-03,305.4100036621094,309.7900085449219,301.7099914550781,308.07000732421875,977600.0,,,,,
2025-10-06,305.239990234375,311.0,303.7699890136719,307.3999938964844,981200.0,,,,,
2025-10-07,292.75,305.5,287.7439880371094,305.489990234375,1782900.0,,,,,
2025-10-08,313.8900146484375,315.0,294.9200134277344,297.29998779296875,2129600.0,,,,,
2025-10-09,315.2099914550781,316.0400085449219,309.70001220703125,312.5450134277344,1026100.0,,,,,
2025-10-10,309.8800048828125,319.8900146484375,309.52099609375,315.44000244140625,1511000.0,,,,,
2025-10-13,313.0400085449219,319.8900146484375,312.4200134277344,315.0,1125500.0,,,,,
2025-10-14,301.79998779296875,307.3290100097656,299.4800109863281,306.6600036621094,1537500.0,,,,,
2025-10-15,302.3500061035156,306.2049865722656,298.6400146484375,305.79998779296875,1103100.0,,,,,
2025-10-16,299.239990234375,309.6700134277344,296.2200012207031,303.7799987792969,1090900.0,,,,,
2025-10-17,300.25,301.1199951171875,295.239990234375,296.9700012207031,836800.0,,,,,
2025-10-20,,,,,,305.8999938964844,307.19000244140625,301.2699890136719,301.2699890136719,880700.0
2025-10-21,,,,,,310.3699951171875,311.2900085449219,303.7799987792969,305.739990234375,748500.0
2025-10-22,,,,,,307.9200134277344,311.3399963378906,302.5799865722656,308.9800109863281,1171400.0
2025-10-23,,,,,,318.7699890136719,319.20599365234375,307.9949951171875,308.0,1397100.0
2025-10-24,,,,,,323.0,327.3949890136719,321.0,321.3800048828125,1063900.0
2025-10-27,,,,,,326.3299865722656,327.7099914550781,321.739990234375,325.79998779296875,1295800.0
2025-10-28,,,,,,328.9800109863281,329.29998779296875,323.79901123046875,327.0950012207031,1086700.0
2025-10-29,,,,,,320.9599914550781,323.0,317.17999267578125,321.3699951171875,1210700.0
2025-10-30,,,,,,322.0400085449219,327.8500061035156,319.17999267578125,320.9599914550781,913200.0
2025-10-31,,,,,,331.1400146484375,333.2699890136719,324.4200134277344,326.0849914550781,1632000.0
2025-11-03,,,,,,336.2699890136719,336.989990234375,329.6099853515625,331.7300109863281,1088000.0
2025-11-04,,,,,,328.29998779296875,335.70001220703125,325.1000061035156,329.2300109863281,1067500.0
2025-11-05,,,,,,323.8999938964844,328.0,317.3999938964844,327.2099914550781,1419100.0
2025-11-06,,,,,,317.9200134277344,322.3699951171875,309.5799865722656,319.8500061035156,1242500.0
2025-11-07,,,,,,320.010009765625,320.6300048828125,313.0,315.95001220703125,1503100.0
2025-11-10,,,,,,328.8999938964844,331.6600036621094,321.5799865722656,323.9800109863281,1027900.0
2025-11-11,,,,,,331.2900085449219,333.260009765625,328.2099914550781,328.8999938964844,1457300.0
2025-11-12,,,,,,317.0799865722656,333.8999938964844,315.8999938964844,332.0,1080400.0
2025-11-13,,,,,,308.6000061035156,316.8500061035156,307.20001220703125,315.29998779296875,1169100.0
2025-11-14,,,,,,299.45001220703125,307.0,292.17999267578125,303.760009765625,2170400.0
2025-11-17,,,,,,294.9200134277344,304.79998779296875,292.19000244140625,299.2250061035156,1053300.0
2025-11-18,,,,,,293.1099853515625,297.9989929199219,289.67999267578125,294.9200134277344,1184100.0
2025-11-19,,,,,,291.80999755859375,297.1700134277344,289.42999267578125,292.69000244140625,1409300.0
2025-11-20,,,,,,279.7300109863281,298.4849853515625,278.3800048828125,295.0,1455100.0
2025-11-21,,,,,,275.010009765625,280.0,269.0899963378906,278.0199890136719,1525100.0
2025-11-24,,,,,,280.3500061035156,285.2900085449219,277.75,279.0,2162400.0
2025-11-25,,,,,,289.7300109863281,291.79998779296875,278.07000732421875,278.79998779296875,3319500.0
2025-11-26,,,,,,251.97000122070312,270.0899963378906,251.52999877929688,270.0899963378906,9823400.0
2025-11-28,,,,,,251.5,256.3299865722656,249.67999267578125,252.4149932861328,2888200.0
2025-12-01,,,,,,243.27999877929688,248.32000732421875,241.91000366210938,247.10000610351562,3585000.0
2025-12-02,,,,,,241.67999267578125,245.4199981689453,240.1999969482422,244.39999389648438,3212800.0
2025-12-03,,,,,,243.66000366210938,243.92999267578125,237.77000427246094,240.72999572753906,2226800.0
2025-12-04,,,,,,241.85000610351562,244.37899780273438,240.02000427246094,243.4199981689453,1695600.0
2025-12-05,,,,,,242.67999267578125,245.75999450683594,241.17999267578125,243.72000122070312,1772600.0
2025-12-08,,,,,,244.8800048828125,249.63999938964844,243.4600067138672,243.5,2077300.0
2025-12-09,,,,,,243.00999450683594,244.72000122070312,241.2899932861328,244.00999450683594,1518200.0
2025-12-10,,,,,,243.2899932861328,245.1199951171875,238.85000610351562,242.24000549316406,1692700.0
2025-12-11,,,,,,242.0800018310547,243.49000549316406,237.8699951171875,241.1999969482422,1294300.0
2025-12-12,,,,,,236.27999877929688,243.06500244140625,233.93800354003906,241.8000030517578,1880900.0
2025-12-15,,,,,,230.30999755859375,237.6699981689453,230.05999755859375,237.5,1820000.0
2025-12-16,,,,,,232.77999877929688,233.98300170898438,228.66000366210938,233.0,2247800.0
2025-12-17,,,,,,226.42999267578125,234.82000732421875,226.24000549316406,232.7899932861328,1730100.0
2025-12-18,,,,,,231.08999633789062,231.64500427246094,228.22999572753906,228.5850067138672,1505900.0
2025-12-19,,,,,,232.5500030517578,233.41000366210938,229.1300048828125,231.11000061035156,3695000.0
2025-12-22,,,,,,232.0500030517578,234.93099975585938,228.40499877929688,233.82000732421875,1552500.0
2025-12-23,,,,,,229.0800018310547,231.69000244140625,228.19000244140625,230.0,128082.0
