Date,Close,High,Low,Open,Volume,"('Close', 'PLYM')","('High', 'PLYM')","('Low', 'PLYM')","('Open', 'PLYM')","('Volume', 'PLYM')"
2025-01-03,16.71357536315918,16.833644154319956,16.521466396564552,16.627125686955072,138800.0,,,,,
2025-01-06,16.55988883972168,16.87687040156856,16.531071667879413,16.655944247091387,255400.0,,,,,
2025-01-07,16.55988883972168,16.694365310776565,16.262118725769643,16.5694945636691,231900.0,,,,,
2025-01-08,16.310148239135742,16.444626564769003,16.249633817047943,16.444626564769003,140500.0,,,,,
2025-01-10,15.906715393066406,16.137247287794366,15.72421212147217,16.050797598258303,497500.0,,,,,
2025-01-13,16.070009231567383,16.08922068104091,15.753027643672851,15.84908305893582,193800.0,,,,,
2025-01-14,16.53107261657715,16.540678341075832,16.04119349187665,16.04119349187665,241500.0,,,,,
2025-01-15,16.348569869995117,17.088194191094086,16.329358420383663,16.963321600724303,195100.0,,,,,
2025-01-16,16.550281524658203,16.559887247682145,16.098823535158843,16.396593620483767,305200.0,,,,,
2025-01-17,15.9931640625,16.655944362633736,15.964348722562352,16.646338638619678,702300.0,,,,,
2025-01-21,16.53107261657715,16.540678341075832,15.983559144884556,16.031587767377967,505900.0,,,,,
2025-01-22,16.089218139648438,16.386988231034795,16.050795246770523,16.338961447041775,397700.0,,,,,
2025-01-23,16.021982192993164,16.252514086807608,15.858688539194857,16.070008983831936,437400.0,,,,,
2025-01-24,15.964349746704102,16.146853018365526,15.82026570935452,15.935532572813257,475400.0,,,,,
2025-01-27,16.55988883972168,16.60791745945879,16.01717734537166,16.05079646313538,438500.0,,,,,
2025-01-28,16.223695755004883,16.65594417011875,16.19488041540029,16.511861975782296,318500.0,,,,,
2025-01-29,15.973954200744627,16.233303278564918,15.801056647635807,16.137247860990215,349500.0,,,,,
2025-01-30,16.233301162719727,16.262118333867523,15.993163566134806,16.146851481380796,440900.0,,,,,
2025-01-31,16.137245178222656,16.252512026570482,16.04119160872127,16.20448524181979,295500.0,,,,,
2025-02-03,16.10843276977539,16.180472960003026,15.685790025108613,15.954744832097422,297100.0,,,,,
2025-02-04,16.233301162719727,16.290933672910857,15.859647121060933,16.00276928985074,290100.0,,,,,
2025-02-05,16.070009231567383,16.425413718408965,16.031588164724994,16.37738509472515,192800.0,,,,,
2025-02-06,16.070009231567383,16.156458922093588,16.002770990514705,16.12764357998796,197800.0,,,,,
2025-02-07,15.704998970031738,15.969149956270972,15.618549289865523,15.94513656335912,216000.0,,,,,
2025-02-10,15.801054000854492,15.849080785544686,15.60894319788492,15.801054000854492,196100.0,,,,,
2025-02-11,16.012374877929688,16.021980601564252,15.628155093069342,15.628155093069342,211200.0,,,,,
2025-02-12,15.676182746887209,15.897108906398138,15.560917721100877,15.69539419521978,257800.0,,,,,
2025-02-13,15.906715393066406,15.945138291573388,15.58973380880238,15.781844637128,221000.0,,,,,
2025-02-14,16.021982192993164,16.3389637760011,15.95474395297703,16.021982192993164,389000.0,,,,,
2025-02-18,15.877899169921877,16.01237564302235,15.714605524540785,15.96434885465919,191500.0,,,,,
2025-02-19,15.8394775390625,15.954744405289825,15.56091884651222,15.76263357227918,386600.0,,,,,
2025-02-20,15.906715393066406,16.137247287794366,15.685789222965193,15.791450361754746,247100.0,,,,,
2025-02-21,15.79145050048828,16.0796149134037,15.666577911348186,16.050797739270294,303500.0,,,,,
2025-02-24,15.801054000854492,15.96434763374731,15.705958622074276,15.868292232262524,382900.0,,,,,
2025-02-25,15.801054000854492,16.12764126664013,15.777038776404996,15.88750367898036,403900.0,,,,,
2025-02-26,15.964349746704102,15.964349746704102,15.676183504109584,15.781844642938037,293000.0,,,,,
2025-02-27,16.16606330871582,16.396595187002315,15.426439054147991,15.82026457523382,462000.0,,,,,
2025-02-28,16.65594482421875,16.694365889235215,15.877899478563462,15.877899478563462,1240800.0,,,,,
2025-03-03,16.665550231933594,16.857659217575915,16.459031744092307,16.74239419261143,349800.0,,,,,
2025-03-04,16.617521286010742,16.84805499563407,16.53107160292812,16.53107160292812,465700.0,,,,,
2025-03-05,16.569494247436523,16.800026121461364,16.444623502712247,16.61752103415252,354100.0,,,,,
2025-03-06,16.089218139648438,16.483043631125213,16.050795246770523,16.44462257035167,361900.0,,,,,
2025-03-07,16.35817527770996,16.42541351794202,16.089220484677092,16.19488162338726,330200.0,,,,,
2025-03-10,16.204486846923828,16.631931502699665,16.108431435803457,16.36778049619708,580400.0,,,,,
2025-03-11,16.070009231567383,16.36778120209305,16.031588164724994,16.233302887883028,387800.0,,,,,
2025-03-12,15.973954200744627,16.204487935765798,15.887506340242572,16.108432518191094,293200.0,,,,,
2025-03-13,16.118038177490234,16.473440839332525,15.993165585520469,16.021982760306884,765100.0,,,,,
2025-03-14,16.29093360900879,16.329356503721804,15.958584363842611,16.214089651687217,227000.0,,,,,
2025-03-17,16.675155639648438,16.684761363563982,16.242907223971454,16.242907223971454,457100.0,,,,,
2025-03-18,16.751998901367188,16.992136492943704,16.44462307728595,16.59831098932657,584900.0,,,,,
2025-03-19,16.78081512451172,16.92489915273743,16.50033457864514,16.713576888462132,344200.0,,,,,
2025-03-20,16.65594482421875,16.804830802405913,16.588706586361507,16.65594482421875,235200.0,,,,,
2025-03-21,16.33896255493164,16.511861920397237,16.06040205899162,16.511861920397237,530200.0,,,,,
2025-03-24,16.425411224365234,16.435016947643458,16.166062192166326,16.310144377130925,490200.0,,,,,
2025-03-25,16.079612731933594,16.37738282916262,15.9259248216151,16.3389617676352,398900.0,,,,,
2025-03-26,16.29093360900879,16.35336989686521,16.156457141722154,16.185274312756917,307000.0,,,,,
2025-03-27,16.146852493286133,16.406201553556038,16.118037152436976,16.262119352996507,228300.0,,,,,
2025-03-28,16.18527603149414,16.28133144637248,15.935532685652325,16.242908547579283,261500.0,,,,,
2025-03-31,15.88319969177246,16.204761344031663,15.834478961475533,16.078086330113617,401500.0,,,,,
2025-04-01,15.8929443359375,16.05859742227184,15.66882600106655,15.8929443359375,273700.0,,,,,
2025-04-02,15.902689933776855,15.96115518628397,15.668827065171532,15.814991125727753,319600.0,,,,,
2025-04-03,15.03544807434082,15.746781191288663,14.991598670771332,15.590872613836448,305200.0,,,,,
2025-04-04,14.353346824645996,15.006214697452885,14.176001419723804,14.772351828495072,402200.0,,,,,
2025-04-07,13.603035926818848,14.470278520802934,13.31070688946445,13.914853071043062,449700.0,,,,,
2025-04-08,13.11582088470459,13.934341799507203,13.018377564642044,13.934341799507203,624500.0,,,,,
2025-04-09,13.924598693847656,14.236415862810276,12.37525550930982,12.862470300458147,540000.0,,,,,
2025-04-10,13.349684715270996,13.758945202641376,12.911191601456574,13.632269248999265,528900.0,,,,,
2025-04-11,13.71996784210205,13.729712360526475,13.12069389832632,13.193775927932652,385300.0,,,,,
2025-04-14,13.96357536315918,14.070762279007894,13.696581503172062,13.827154891752096,336300.0,,,,,
2025-04-15,13.788177490234377,14.051273909630371,13.754072605339728,13.914853440763364,211900.0,,,,,
2025-04-16,13.944087028503418,14.012296798452796,13.73945678936686,13.836899185110484,284300.0,,,,,
2025-04-17,14.177949905395508,14.314369445409358,13.953830629348094,13.953830629348094,263400.0,,,,,
2025-04-21,14.02204132080078,14.104867868315043,13.788177526515058,14.02204132080078,383400.0,,,,,
2025-04-22,14.187694549560549,14.406940639078943,14.052247973321192,14.23641528326124,196600.0,,,,,
2025-04-23,14.002552032470703,14.56674718312409,13.973319407193406,14.450789646972318,314200.0,,,,,
2025-04-24,14.22667121887207,14.299753246270331,13.934342179990622,14.061018127815531,467700.0,,,,,
2025-04-25,14.246159553527832,14.31436932295123,13.978191805688706,14.138972640249865,315600.0,,,,,
2025-04-28,14.49951171875,14.635932189383414,14.207182669843212,14.207182669843212,648300.0,,,,,
2025-04-29,14.519000053405762,14.72363029791122,14.202310632675236,14.392325028544306,762200.0,,,,,
2025-04-30,14.48976707458496,14.66516468826512,14.255904209203695,14.45078993035475,514900.0,,,,,
2025-05-01,14.596954345703123,14.76260744505284,14.411813138406147,14.519000055337193,267400.0,,,,,
2025-05-02,14.95749282836914,15.327775211476713,14.762606189737747,14.850304991264204,627000.0,,,,,
2025-05-05,14.93800449371338,15.006214262861894,14.69439711328193,14.811328544374415,263200.0,,,,,
2025-05-06,14.850305557250977,14.976981505474011,14.66516435864094,14.879539111732877,348200.0,,,,,
2025-05-07,15.045191764831545,15.201101272622616,14.830817934034624,14.986726512537269,472600.0,,,,,
2025-05-08,15.152379035949709,15.313159867605515,14.899027140828922,15.06468023153956,264600.0,,,,,
2025-05-09,15.288799285888672,15.35213772726919,15.132890706011144,15.132890706011144,284500.0,,,,,
2025-05-12,15.766270637512209,16.029367065760884,15.639593753432372,15.698060865427786,297100.0,,,,,
2025-05-13,15.844223976135254,15.990388030186557,15.649337331682323,15.912433744120742,290000.0,,,,,
2025-05-14,15.766270637512209,15.883201144349243,15.654211460719674,15.785759674844012,388100.0,,,,,
2025-05-15,16.146297454833984,16.19989137781711,15.737036966735529,15.737036966735529,351000.0,,,,,
2025-05-16,16.078086853027344,16.3041548404541,16.048853298752377,16.1560411391838,355300.0,,,,,
2025-05-19,16.039108276367188,16.08783086529355,15.844223496391912,15.844223496391912,210400.0,,,,,
2025-05-20,15.766270637512209,16.03910972584989,15.722421232804097,15.961155435099569,191600.0,,,,,
2025-05-21,15.347265243530272,15.600617146770151,15.347265243530272,15.56164000237082,300800.0,,,,,
2025-05-22,15.590872764587402,15.629850838615766,15.123147027708228,15.279055606667953,400000.0,,,,,
2025-05-23,15.522663116455078,15.579179651524278,15.357010017677348,15.434964307774113,259200.0,,,,,
2025-05-27,15.873458862304688,15.941668636013604,15.561640762588649,15.717548418513962,422900.0,,,,,
2025-05-28,15.72729206085205,15.88320063737628,15.70780488271915,15.814990867469035,223600.0,,,,,
2025-05-29,16.009878158569336,16.078087931208216,15.717548171946676,15.785759803162469,211400.0,,,,,
2025-05-30,15.785758972167969,16.000132797544648,15.776014453935828,15.980643761080366,243100.0,,,,,
2025-06-02,15.72729206085205,15.761396945805677,15.46419657028952,15.69806036436428,221900.0,,,,,
2025-06-03,15.805246353149414,15.956283599823188,15.593796066382968,15.71754754651004,220000.0,,,,,
2025-06-04,15.72729206085205,15.980643962348132,15.69806036436428,15.785759170981263,236500.0,,,,,
2025-06-05,15.512917518615724,15.756524890542114,15.503173000709456,15.756524890542114,196800.0,,,,,
2025-06-06,15.814990997314451,15.95238629109627,15.634722052711412,15.698060493249669,217000.0,,,,,
2025-06-09,16.156042098999023,16.204762833774968,15.67857183560258,15.853969454519008,311600.0,,,,,
2025-06-10,16.24374008178711,16.43862672812658,15.985516855177597,16.165785794966684,511300.0,,,,,
2025-06-11,16.25348472595215,16.584790912151313,16.19501947502783,16.380159746050975,663400.0,,,,,
2025-06-12,16.321693420410156,16.341182455627262,15.931922008951522,16.087830573534976,433700.0,,,,,
2025-06-13,15.834479331970217,16.107320260316417,15.668826243077302,16.07808670630822,472200.0,,,,,
2025-06-16,15.698060989379885,16.048854371237756,15.576256363671227,15.96115556112906,439600.0,,,,,
2025-06-17,15.951412200927734,15.990388415611717,15.590872457572564,15.61036149420297,391700.0,,,,,
2025-06-18,16.02936553955078,16.204761283106315,15.834478901942342,15.912433185270377,357400.0,,,,,
2025-06-20,16.009878158569336,16.19502029757266,15.941668385930456,16.107321487443556,464700.0,,,,,
2025-06-23,16.30220603942871,16.32169507662343,15.912434588418751,15.912434588418751,460600.0,,,,,
2025-06-24,16.341184616088867,16.609152380733548,16.277846172547672,16.40939438979003,545800.0,,,,,
2025-06-25,15.717547416687012,16.311950021538294,15.68344253200638,16.311950021538294,507800.0,,,,,
2025-06-26,15.96115493774414,15.98064397446866,15.678571339545964,15.717547554418164,597100.0,,,,,
2025-06-27,15.678570747375488,16.058597656266027,15.634721345689904,16.058597656266027,780900.0,,,,,
2025-06-30,15.886300086975098,15.886300086975098,15.490626725458297,15.826949554427433,507400.0,,,,,
2025-07-01,16.07424545288086,16.370999998861674,15.747814697614208,15.79727410306424,407300.0,,,,,
2025-07-02,16.064353942871094,16.202839150924984,15.98521926873752,16.153380687111294,462700.0,,,,,
2025-07-03,16.17316436767578,16.24240696973482,15.99511088425574,16.054461416489286,257400.0,,,,,
2025-07-07,15.737922668457031,16.079190585887396,15.71319343734806,16.01489496234795,353800.0,,,,,
2025-07-08,15.915975570678713,16.128650346553755,15.728030025010671,15.728030025010671,371000.0,,,,,
2025-07-09,15.797273635864258,16.094029116428306,15.787381566394869,16.054460838550742,444300.0,,,,,
2025-07-10,15.94565200805664,16.06435306944343,15.70824705520403,15.70824705520403,492600.0,,,,,
2025-07-11,15.925868034362791,15.965434426329637,15.678571952732064,15.728030414370462,264500.0,,,,,
2025-07-14,15.906084060668944,16.09402961294703,15.762652822376436,15.836841458966337,273000.0,,,,,
2025-07-15,15.66868019104004,15.945652487129523,15.59943758869752,15.945652487129523,371500.0,,,,,
2025-07-16,15.579652786254885,16.044568729863848,15.53019338238849,15.74781419338482,329400.0,,,,,
2025-07-17,15.223546981811523,15.584599031194918,15.203762842654235,15.500518326495802,416300.0,,,,,
2025-07-18,15.302681922912598,15.302681922912598,15.065276965616292,15.253222517502548,329600.0,,,,,
