Date,Close,High,Low,Open,Volume,"('Close', 'HII')","('High', 'HII')","('Low', 'HII')","('Open', 'HII')","('Volume', 'HII')"
2025-07-22,252.7145233154297,254.1773000984845,249.6794782415649,249.6794782415649,365200.0,,,,,
2025-07-23,264.25762939453125,264.2974417282177,255.90879170262903,255.90879170262903,587200.0,,,,,
2025-07-24,262.0385437011719,266.68565409523484,261.4614015429961,263.4217413344573,371700.0,,,,,
2025-07-25,263.5212707519531,264.5163665281923,260.16780284489323,261.7997441266107,327600.0,,,,,
2025-07-28,261.2026672363281,263.8993985169945,259.7199843232489,263.70036722475464,315600.0,,,,,
2025-07-29,259.5607604980469,262.9341495204425,258.7547354050324,262.7251575571343,281000.0,,,,,
2025-07-30,257.25213623046875,260.7150802904388,255.1923111566418,259.9090551815692,540300.0,,,,,
2025-07-31,277.49237060546875,291.70236626658766,276.2087190253208,277.30333036211834,2038700.0,,,,,
2025-08-01,268.50665283203125,277.4923655695478,266.03883499157587,275.5121348924901,770100.0,,,,,
2025-08-04,264.3670959472656,271.6810252683335,263.5112978281636,269.0440276574529,417500.0,,,,,
2025-08-05,269.5913391113281,270.1485902712194,263.24262371694834,264.06853978210165,591200.0,,,,,
2025-08-06,266.1781616210937,271.591485117046,265.78012938096174,270.6660533259586,403400.0,,,,,
2025-08-07,265.1432800292969,267.1036199106593,257.72980439659267,267.1036199106593,476200.0,,,,,
2025-08-08,263.3918762207031,270.6660231637974,262.79481274308336,266.27764759997046,468900.0,,,,,
2025-08-11,265.34228515625,268.6858227871758,262.44655277600884,262.44655277600884,391200.0,,,,,
2025-08-12,266.6856689453125,267.1135528422614,263.4914199956623,264.9143996722579,347100.0,,,,,
2025-08-13,268.108642578125,270.138646425859,264.4068851465689,268.5265961580368,337800.0,,,,,
2025-08-14,266.1482849121094,270.33765963454505,265.8298773707207,267.74044409069484,236900.0,,,,,
2025-08-15,264.9442443847656,265.690566199934,264.028742929611,265.1333150073746,346600.0,,,,,
2025-08-18,266.2876281738281,268.2977106518524,264.71535988633843,265.5512366703063,328100.0,,,,,
2025-08-19,264.098388671875,266.54631555346384,261.79972006942387,264.6556398259292,629400.0,,,,,
2025-08-20,265.7801208496094,266.6159976374295,261.3718539550211,263.70037437135835,433400.0,,,,,
2025-08-21,265.1731262207031,266.227925285587,263.25256834483366,265.2129081857805,242300.0,,,,,
2025-08-22,268.65594482421875,270.2978466361149,266.64583209865543,266.64583209865543,359000.0,,,,,
2025-08-25,269.3923034667969,270.2978441789477,268.4071684621967,269.20323285833075,342600.0,,,,,
2025-08-26,270.4073181152344,272.35772771308484,267.8200933760561,268.7753768238744,432700.0,,,,,
2025-08-27,275.0345153808594,275.55195421294064,269.97941221365977,270.2281861389142,393200.0,,,,,
2025-08-28,273.91998291015625,275.94998664490345,271.7009389305394,275.0444459120893,448100.0,,,,,
2025-08-29,270.7900085449219,276.19000244140625,270.3699951171875,274.69000244140625,363900.0,,,,,
2025-09-02,269.7099914550781,272.260009765625,267.510009765625,269.6400146484375,453600.0,,,,,
2025-09-03,269.3299865722656,270.32000732421875,266.6000061035156,270.2900085449219,456400.0,,,,,
2025-09-04,269.9800109863281,270.5299987792969,267.1700134277344,268.5,385600.0,,,,,
2025-09-05,271.1300048828125,271.3299865722656,266.0,270.1400146484375,362700.0,,,,,
2025-09-08,269.94000244140625,271.0199890136719,265.44000244140625,270.8699951171875,399600.0,,,,,
2025-09-09,267.07000732421875,269.7099914550781,264.0,269.29998779296875,431800.0,,,,,
2025-09-10,271.92999267578125,273.7099914550781,267.17999267578125,267.5199890136719,408500.0,,,,,
2025-09-11,276.07000732421875,276.92999267578125,272.19000244140625,272.19000244140625,295200.0,,,,,
2025-09-12,274.7099914550781,277.739990234375,274.0599975585937,277.510009765625,217100.0,,,,,
2025-09-15,273.0199890136719,276.5899963378906,270.8099975585937,273.1300048828125,504600.0,,,,,
2025-09-16,273.19000244140625,276.9100036621094,270.2900085449219,274.2900085449219,609400.0,,,,,
2025-09-17,272.4599914550781,274.8699951171875,271.42999267578125,272.8599853515625,353700.0,,,,,
2025-09-18,274.69000244140625,275.8999938964844,270.67999267578125,272.20001220703125,454600.0,,,,,
2025-09-19,275.1300048828125,277.0,271.3500061035156,276.0599975585937,1344100.0,,,,,
2025-09-22,276.1600036621094,276.8599853515625,273.67999267578125,273.8800048828125,497100.0,,,,,
2025-09-23,276.010009765625,280.79998779296875,275.010009765625,277.0,427300.0,,,,,
2025-09-24,277.510009765625,280.9700012207031,276.4100036621094,276.5199890136719,600600.0,,,,,
2025-09-25,271.25,281.1000061035156,270.20001220703125,278.9200134277344,699800.0,,,,,
2025-09-26,278.7699890136719,279.3500061035156,273.25,273.29998779296875,369000.0,,,,,
2025-09-29,279.5299987792969,282.25,278.8099975585937,281.3800048828125,308000.0,,,,,
2025-09-30,287.9100036621094,288.1099853515625,279.6400146484375,279.6400146484375,425800.0,,,,,
2025-10-01,286.010009765625,291.5199890136719,283.75,284.5400085449219,468500.0,,,,,
2025-10-02,282.2200012207031,287.1300048828125,281.4100036621094,285.5799865722656,378500.0,,,,,
2025-10-03,284.239990234375,286.3699951171875,279.0,283.3399963378906,387400.0,,,,,
2025-10-06,288.489990234375,290.6700134277344,285.70001220703125,285.9599914550781,335500.0,,,,,
2025-10-07,285.3800048828125,291.3399963378906,284.17999267578125,289.57000732421875,442800.0,,,,,
2025-10-08,290.8299865722656,290.8299865722656,285.3599853515625,286.739990234375,264900.0,,,,,
2025-10-09,286.1400146484375,291.489990234375,284.7099914550781,290.8299865722656,333600.0,,,,,
2025-10-10,282.989990234375,287.2200012207031,281.29998779296875,286.1300048828125,421900.0,,,,,
2025-10-13,287.8999938964844,288.2300109863281,283.1600036621094,283.510009765625,334400.0,,,,,
2025-10-14,291.94000244140625,296.0299987792969,284.0199890136719,288.2099914550781,642700.0,,,,,
2025-10-15,284.9599914550781,295.489990234375,278.6400146484375,293.0,562800.0,,,,,
2025-10-16,282.6600036621094,287.57000732421875,282.510009765625,286.6499938964844,354300.0,,,,,
2025-10-17,280.0199890136719,283.3999938964844,277.010009765625,280.1600036621094,359500.0,,,,,
2025-10-20,,,,,,284.5152893066406,285.77973269905505,280.5726845622373,280.5726845622373,320500.0
2025-10-21,,,,,,286.267578125,290.2798829116096,285.8892416803151,286.16801110530577,277900.0
2025-10-22,,,,,,282.3946533203125,286.7852638582698,280.91117471377873,286.735495543728,350300.0
2025-10-23,,,,,,288.8163146972656,290.67809933329596,282.3348880610951,282.3348880610951,382100.0
2025-10-24,,,,,,298.5932312011719,300.4151831100624,289.4137109365855,291.9923357436502,525200.0
2025-10-27,,,,,,300.36541748046875,307.64332013120264,297.8763938548118,302.6652728798887,562900.0
2025-10-28,,,,,,297.82659912109375,303.17301653344975,296.781191060883,299.1009778890602,402700.0
2025-10-29,,,,,,297.1097717285156,299.9173671564395,294.9990542696936,298.6828212181526,549400.0
2025-10-30,,,,,,317.6690979003906,328.55110132807465,308.6389133687974,313.61696035861667,981500.0
2025-10-31,,,,,,320.60614013671875,321.9203518863254,310.48080917180414,314.7917846675488,788400.0
2025-11-03,,,,,,316.14581298828125,321.70129999426916,310.8093308790045,320.9944258375008,651000.0
2025-11-04,,,,,,314.51300048828125,316.80292031735576,309.63452054990375,311.17770295226416,383300.0
2025-11-05,,,,,,305.33349609375,313.1191692149395,303.93964895297677,312.07379145525687,525500.0
2025-11-06,,,,,,304.0889587402344,306.8667173547993,299.96715180004145,305.7715409849362,434600.0
2025-11-07,,,,,,308.2008361816406,309.4353820858449,297.75690354412444,302.5258505817326,595400.0
2025-11-10,,,,,,317.2608947753906,318.3859382577907,309.6046560653313,309.803790098594,708100.0
2025-11-11,,,,,,322.7666015625,326.5399695526445,313.9952855121996,316.17567244610586,725400.0
2025-11-12,,,,,,316.4942932128906,324.3297344895152,316.37479456023686,320.0386603185791,471100.0
2025-11-13,,,,,,311.2972106933594,319.6304566766673,308.69865430791737,318.5950143725518,431400.0
2025-11-14,,,,,,312.59149169921875,315.8570893907361,303.95954463456064,307.9718493931956,340400.0
2025-11-17,,,,,,308.3800354003906,313.27844685145016,306.9861883642637,312.6213410236503,321000.0
2025-11-18,,,,,,307.8026123046875,310.9985100393396,304.02924409092907,308.95752287931185,308900.0
2025-11-19,,,,,,308.3800354003906,309.68428123957943,303.46172270009595,305.6520754594288,312900.0
2025-11-20,,,,,,300.5047607421875,318.49542922824867,299.99702062776674,314.0550199755399,533300.0
2025-11-21,,,,,,304.1487121582031,306.9762392665079,294.5709543939766,299.93730375481283,516500.0
2025-11-24,,,,,,308.55926513671875,309.9331805264828,299.4494152178316,300.85322805653357,282600.0
2025-11-25,,,,,,313.34814453125,314.74199155728877,306.03040966506325,310.2318823758572,452500.0
2025-11-26,,,,,,312.92999267578125,316.38475855982585,311.62574677332753,314.00526785837076,229900.0
2025-11-28,,,,,,313.6199951171875,314.30999755859375,311.6400146484375,313.239990234375,133100.0
2025-12-01,,,,,,306.6499938964844,312.4599914550781,306.0799865722656,312.4599914550781,357100.0
2025-12-02,,,,,,307.20001220703125,310.8699951171875,306.6300048828125,307.95001220703125,330900.0
2025-12-03,,,,,,309.2300109863281,310.1600036621094,304.010009765625,307.0799865722656,347000.0
2025-12-04,,,,,,315.8800048828125,318.6099853515625,308.3999938964844,308.67999267578125,358000.0
2025-12-05,,,,,,304.5799865722656,317.8599853515625,300.20001220703125,315.510009765625,632800.0
2025-12-08,,,,,,315.8800048828125,316.5899963378906,303.6099853515625,306.17999267578125,449800.0
2025-12-09,,,,,,314.95001220703125,320.0,314.45001220703125,315.1499938964844,322900.0
2025-12-10,,,,,,323.1400146484375,326.6300048828125,311.0400085449219,314.19000244140625,441400.0
2025-12-11,,,,,,326.7200012207031,330.45001220703125,321.7300109863281,324.19000244140625,521900.0
2025-12-12,,,,,,326.9200134277344,333.30999755859375,326.2900085449219,331.25,386300.0
2025-12-15,,,,,,329.1600036621094,331.8599853515625,324.7200012207031,328.0299987792969,334900.0
2025-12-16,,,,,,326.79998779296875,328.239990234375,322.010009765625,327.05999755859375,377900.0
2025-12-17,,,,,,321.2900085449219,327.3800048828125,318.6199951171875,324.1700134277344,475100.0
2025-12-18,,,,,,322.6300048828125,327.19000244140625,320.7300109863281,321.7099914550781,399200.0
2025-12-19,,,,,,336.6400146484375,337.44000244140625,324.1499938964844,324.1499938964844,1438500.0
2025-12-22,,,,,,353.5199890136719,357.44000244140625,338.07000732421875,338.69000244140625,862300.0
2025-12-23,,,,,,357.19000244140625,360.0899963378906,353.5799865722656,358.06500244140625,221109.0
