Date,Close,High,Low,Open,Volume,"('Close', 'HOLO')","('High', 'HOLO')","('Low', 'HOLO')","('Open', 'HOLO')","('Volume', 'HOLO')"
2025-08-20,4.400000095367432,4.453000068664551,4.28000020980835,4.449999809265137,751400.0,,,,,
2025-08-21,4.420000076293945,4.550000190734863,4.300000190734863,4.380000114440918,498100.0,,,,,
2025-08-22,4.730000019073486,4.730000019073486,4.449999809265137,4.489999771118164,758400.0,,,,,
2025-08-25,4.559999942779541,4.679999828338623,4.519999980926514,4.679999828338623,435500.0,,,,,
2025-08-26,4.510000228881836,5.210000038146973,4.394999980926514,5.139999866485596,9538000.0,,,,,
2025-08-27,4.679999828338623,4.849999904632568,4.460000038146973,4.480000019073486,1765400.0,,,,,
2025-08-28,4.710000038146973,4.829999923706055,4.630000114440918,4.639999866485596,768900.0,,,,,
2025-08-29,4.550000190734863,4.71999979019165,4.53000020980835,4.71999979019165,576600.0,,,,,
2025-09-02,4.53000020980835,4.548999786376953,4.420000076293945,4.5,534700.0,,,,,
2025-09-03,4.510000228881836,4.619999885559082,4.46999979019165,4.480000019073486,520900.0,,,,,
2025-09-04,4.380000114440918,5.059999942779541,4.329999923706055,5.059999942779541,4048100.0,,,,,
2025-09-05,4.460000038146973,4.539999961853027,4.329999923706055,4.389999866485596,752900.0,,,,,
2025-09-08,4.380000114440918,4.489999771118164,4.349999904632568,4.489999771118164,810600.0,,,,,
2025-09-09,4.590000152587891,4.619999885559082,4.354000091552734,4.400000095367432,1088100.0,,,,,
2025-09-10,4.519999980926514,4.709000110626221,4.4629998207092285,4.619999885559082,1011500.0,,,,,
2025-09-11,5.190000057220459,5.25,4.525000095367432,4.550000190734863,2265300.0,,,,,
2025-09-12,4.860000133514404,5.130000114440918,4.789999961853027,5.050000190734863,1311900.0,,,,,
2025-09-15,5.199999809265137,5.199999809265137,4.849999904632568,4.880000114440918,1047800.0,,,,,
2025-09-16,5.440000057220459,5.559999942779541,5.038000106811523,5.175000190734863,1994700.0,,,,,
2025-09-17,5.429999828338623,5.920000076293945,5.269999980926514,5.460000038146973,2745300.0,,,,,
2025-09-18,5.610000133514404,5.820000171661377,5.429999828338623,5.494999885559082,2022300.0,,,,,
2025-09-19,5.210000038146973,5.800000190734863,5.170000076293945,5.690000057220459,2498200.0,,,,,
2025-09-22,5.559999942779541,5.679999828338623,4.900000095367432,5.130000114440918,5133100.0,,,,,
2025-09-23,5.28000020980835,7.079999923706055,5.239999771118164,7.079999923706055,26880600.0,,,,,
2025-09-24,5.110000133514404,5.269999980926514,4.951000213623047,5.25,3249300.0,,,,,
2025-09-25,5.010000228881836,5.340000152587891,4.78000020980835,4.880000114440918,2342300.0,,,,,
2025-09-26,4.949999809265137,5.050000190734863,4.860000133514404,4.980000019073486,982500.0,,,,,
2025-09-29,5.059999942779541,5.119999885559082,4.900000095367432,5.010000228881836,1248500.0,,,,,
2025-09-30,4.929999828338623,5.130000114440918,4.869999885559082,5.0,1034500.0,,,,,
2025-10-01,5.070000171661377,5.099999904632568,4.909999847412109,4.929999828338623,1033400.0,,,,,
2025-10-02,5.28000020980835,5.425000190734863,5.079999923706055,5.079999923706055,1818800.0,,,,,
2025-10-03,5.28000020980835,5.659999847412109,5.21999979019165,5.300000190734863,2144300.0,,,,,
2025-10-06,5.579999923706055,5.650000095367432,5.289999961853027,5.400000095367432,1540400.0,,,,,
2025-10-07,5.230000019073486,5.630000114440918,5.159999847412109,5.579999923706055,1451400.0,,,,,
2025-10-08,5.059999942779541,5.349999904632568,4.980000019073486,5.25,1155200.0,,,,,
2025-10-09,4.940000057220459,5.089000225067139,4.885000228881836,5.059999942779541,1232600.0,,,,,
2025-10-10,4.539999961853027,4.96999979019165,4.5,4.929999828338623,1696100.0,,,,,
2025-10-13,4.820000171661377,4.900000095367432,4.550000190734863,4.630000114440918,1094900.0,,,,,
2025-10-14,5.03000020980835,5.130000114440918,4.619999885559082,4.650000095367432,1314500.0,,,,,
2025-10-15,4.789999961853027,5.090000152587891,4.710000038146973,5.050000190734863,772700.0,,,,,
2025-10-16,4.420000076293945,4.860000133514404,4.380000114440918,4.800000190734863,1344600.0,,,,,
2025-10-17,4.46999979019165,4.519999980926514,4.230000019073486,4.400000095367432,1010300.0,,,,,
2025-10-20,,,,,,4.559999942779541,4.570000171661377,4.449999809265137,4.559999942779541,427200.0
2025-10-21,,,,,,4.5,4.670000076293945,4.414000034332275,4.570000171661377,559100.0
2025-10-22,,,,,,4.130000114440918,4.489999771118164,4.079999923706055,4.480000019073486,1176600.0
2025-10-23,,,,,,4.289999961853027,4.519999980926514,4.130000114440918,4.159999847412109,1041000.0
2025-10-24,,,,,,4.460000038146973,4.570000171661377,4.320000171661377,4.400000095367432,815500.0
2025-10-27,,,,,,4.570000171661377,4.980000019073486,4.380000114440918,4.744999885559082,2978600.0
2025-10-28,,,,,,4.360000133514404,4.559999942779541,4.300000190734863,4.519999980926514,1139800.0
2025-10-29,,,,,,4.199999809265137,4.440000057220459,4.164000034332275,4.389999866485596,904500.0
2025-10-30,,,,,,4.349999904632568,4.400000095367432,4.099999904632568,4.150000095367432,650600.0
2025-10-31,,,,,,4.519999980926514,4.539999961853027,4.25,4.320000171661377,634600.0
2025-11-03,,,,,,4.099999904632568,4.519999980926514,4.090000152587891,4.5,900400.0
2025-11-04,,,,,,3.8499999046325684,4.21999979019165,3.8299999237060547,4.099999904632568,1090100.0
2025-11-05,,,,,,4.0,4.050000190734863,3.871999979019165,3.9000000953674316,703800.0
2025-11-06,,,,,,3.619999885559082,4.010000228881836,3.4600000381469727,4.010000228881836,1601100.0
2025-11-07,,,,,,3.6700000762939453,3.700000047683716,3.4200000762939453,3.4700000286102295,1068800.0
2025-11-10,,,,,,3.6700000762939453,3.809999942779541,3.6600000858306885,3.7799999713897705,555900.0
2025-11-11,,,,,,3.559999942779541,3.7100000381469727,3.4800000190734863,3.6500000953674316,609600.0
2025-11-12,,,,,,3.6700000762939453,3.690000057220459,3.5169999599456787,3.569999933242798,585300.0
2025-11-13,,,,,,3.430000066757202,3.6600000858306885,3.380000114440918,3.5999999046325684,692700.0
2025-11-14,,,,,,3.0899999141693115,3.3550000190734863,3.0899999141693115,3.25,1249200.0
2025-11-17,,,,,,3.180000066757202,3.25,2.950000047683716,3.009999990463257,935700.0
2025-11-18,,,,,,3.2799999713897705,3.319999933242798,3.0999999046325684,3.0999999046325684,428200.0
2025-11-19,,,,,,3.0299999713897705,3.315000057220459,2.990000009536743,3.299999952316284,553200.0
2025-11-20,,,,,,2.9600000381469727,3.3399999141693115,2.9600000381469727,3.049999952316284,1032500.0
2025-11-21,,,,,,3.049999952316284,3.128999948501587,2.7699999809265137,2.8299999237060547,792800.0
2025-11-24,,,,,,3.2200000286102295,3.2300000190734863,3.0199999809265137,3.0899999141693115,382300.0
2025-11-25,,,,,,3.319999933242798,3.4000000953674316,3.059999942779541,3.2200000286102295,408700.0
2025-11-26,,,,,,3.359999895095825,3.4200000762939453,3.2200000286102295,3.309999942779541,309400.0
2025-11-28,,,,,,3.5799999237060547,3.6679999828338623,3.380000114440918,3.4100000858306885,480800.0
2025-12-01,,,,,,3.359999895095825,3.5,3.3499999046325684,3.450000047683716,349000.0
2025-12-02,,,,,,3.5299999713897705,3.6600000858306885,3.2899999618530273,3.369999885559082,453800.0
2025-12-03,,,,,,3.6600000858306885,3.700000047683716,3.390000104904175,3.5,347500.0
2025-12-04,,,,,,3.7200000286102295,3.9000000953674316,3.559999942779541,3.630000114440918,687000.0
2025-12-05,,,,,,3.569999933242798,3.8499999046325684,3.5299999713897705,3.700000047683716,488700.0
2025-12-08,,,,,,3.559999942779541,3.630000114440918,3.4210000038146973,3.569999933242798,452900.0
2025-12-09,,,,,,3.5,3.6700000762939453,3.4000000953674316,3.440000057220459,708400.0
2025-12-10,,,,,,3.4600000381469727,3.559999942779541,3.4100000858306885,3.4700000286102295,394800.0
2025-12-11,,,,,,3.440000057220459,3.4600000381469727,3.299999952316284,3.4200000762939453,423900.0
2025-12-12,,,,,,3.180000066757202,3.5439999103546143,3.1649999618530273,3.4200000762939453,487900.0
2025-12-15,,,,,,2.940000057220459,3.1500000953674316,2.930000066757202,3.1500000953674316,683900.0
2025-12-16,,,,,,3.069999933242798,3.130000114440918,2.9200000762939453,2.930000066757202,314400.0
2025-12-17,,,,,,2.9600000381469727,3.200000047683716,2.944999933242798,3.0799999237060547,310600.0
2025-12-18,,,,,,2.9200000762939453,3.1500000953674316,2.859999895095825,3.0,820600.0
2025-12-19,,,,,,2.9700000286102295,3.009999990463257,2.9000000953674316,2.930000066757202,438500.0
2025-12-22,,,,,,3.049999952316284,3.257999897003174,2.940000057220459,2.9700000286102295,1024600.0
2025-12-23,,,,,,2.937299966812134,3.0999999046325684,2.910099983215332,3.069999933242798,235091.0
