Date,Close,High,Low,Open,Volume,"('Close', 'LDI')","('High', 'LDI')","('Low', 'LDI')","('Open', 'LDI')","('Volume', 'LDI')"
2025-07-03,1.2799999713897705,1.350000023841858,1.2649999856948853,1.3300000429153442,548800.0,,,,,
2025-07-07,1.2999999523162842,1.3250000476837158,1.2599999904632568,1.2899999618530271,542700.0,,,,,
2025-07-08,1.3899999856948853,1.4299999475479126,1.2899999618530271,1.2899999618530271,1164800.0,,,,,
2025-07-09,1.5199999809265137,1.5399999618530271,1.409999966621399,1.409999966621399,1766300.0,,,,,
2025-07-10,1.5199999809265137,1.5499999523162842,1.4500000476837158,1.4900000095367432,843600.0,,,,,
2025-07-11,1.4800000190734863,1.5410000085830688,1.4600000381469729,1.5099999904632568,826600.0,,,,,
2025-07-14,1.5199999809265137,1.5199999809265137,1.4550000429153442,1.4900000095367432,650400.0,,,,,
2025-07-15,1.4600000381469729,1.5770000219345093,1.4500000476837158,1.5499999523162842,651400.0,,,,,
2025-07-16,1.6799999475479126,1.7200000286102295,1.4500000476837158,1.4700000286102295,2224700.0,,,,,
2025-07-17,1.6399999856948853,1.6790000200271606,1.5390000343322754,1.659999966621399,2930500.0,,,,,
2025-07-18,1.8799999952316284,2.009999990463257,1.7999999523162842,1.830000042915344,3872600.0,,,,,
2025-07-21,1.940000057220459,2.0799999237060547,1.899999976158142,1.9299999475479128,4977300.0,,,,,
2025-07-22,1.9800000190734863,2.0299999713897705,1.919999957084656,1.940000057220459,2080800.0,,,,,
2025-07-23,2.0,2.130000114440918,1.919999957084656,2.130000114440918,3560400.0,,,,,
2025-07-24,1.809999942779541,2.0,1.7799999713897705,1.9900000095367432,2573000.0,,,,,
2025-07-25,1.7799999713897705,1.7899999618530271,1.690000057220459,1.7699999809265137,1874700.0,,,,,
2025-07-28,1.690000057220459,1.7860000133514404,1.6699999570846558,1.75,1162000.0,,,,,
2025-07-29,1.7400000095367432,1.850000023841858,1.690000057220459,1.850000023841858,1118500.0,,,,,
2025-07-30,1.590000033378601,1.774999976158142,1.5700000524520874,1.7599999904632568,1595200.0,,,,,
2025-07-31,1.590000033378601,1.6699999570846558,1.559999942779541,1.590000033378601,1149300.0,,,,,
2025-08-01,1.6799999475479126,1.7450000047683716,1.593000054359436,1.6100000143051147,1966300.0,,,,,
2025-08-04,1.7899999618530271,1.830000042915344,1.659999966621399,1.6799999475479126,1070500.0,,,,,
2025-08-05,1.919999957084656,1.940000057220459,1.7300000190734863,1.7999999523162842,2026700.0,,,,,
2025-08-06,1.8799999952316284,1.9299999475479128,1.8200000524520876,1.919999957084656,1219900.0,,,,,
2025-08-07,1.7400000095367432,1.9609999656677248,1.7400000095367432,1.9600000381469729,1948700.0,,,,,
2025-08-08,1.7300000190734863,1.7799999713897705,1.4600000381469729,1.6299999952316284,2500500.0,,,,,
2025-08-11,1.7100000381469729,1.7899999618530271,1.6799999475479126,1.690000057220459,1104600.0,,,,,
2025-08-12,1.919999957084656,1.9700000286102293,1.7000000476837158,1.75,2652300.0,,,,,
2025-08-13,1.9900000095367432,2.0199999809265137,1.8949999809265137,1.9600000381469729,2782200.0,,,,,
2025-08-14,1.9900000095367432,2.0,1.7699999809265137,1.830000042915344,1607300.0,,,,,
2025-08-15,1.9700000286102293,2.0799999237060547,1.940000057220459,2.049999952316284,1190600.0,,,,,
2025-08-18,1.8799999952316284,2.049999952316284,1.850000023841858,1.9800000190734863,1809200.0,,,,,
2025-08-19,1.840000033378601,1.919999957084656,1.809999942779541,1.8799999952316284,1081600.0,,,,,
2025-08-20,1.9299999475479128,2.0,1.830000042915344,1.840000033378601,1774700.0,,,,,
2025-08-21,1.8799999952316284,1.909999966621399,1.840000033378601,1.899999976158142,1137100.0,,,,,
2025-08-22,2.0199999809265137,2.1600000858306885,1.8799999952316284,1.8799999952316284,7066100.0,,,,,
2025-08-25,2.039999961853028,2.150000095367432,1.9700000286102293,2.049999952316284,3899900.0,,,,,
2025-08-26,2.0299999713897705,2.059999942779541,1.9700000286102293,2.049999952316284,1855800.0,,,,,
2025-08-27,2.0999999046325684,2.130000114440918,2.0,2.0299999713897705,3706400.0,,,,,
2025-08-28,2.039999961853028,2.109999895095825,2.0,2.0899999141693115,2163200.0,,,,,
2025-08-29,2.140000104904175,2.1600000858306885,2.0199999809265137,2.059999942779541,2588800.0,,,,,
2025-09-02,1.9700000286102293,2.0999999046325684,1.950000047683716,2.0899999141693115,2395800.0,,,,,
2025-09-03,2.039999961853028,2.055000066757202,1.950000047683716,1.9700000286102293,2041600.0,,,,,
2025-09-04,2.2799999713897705,2.2799999713897705,2.009999990463257,2.039999961853028,5415700.0,,,,,
2025-09-05,2.890000104904175,2.9800000190734863,2.289999961853028,2.3299999237060547,33424700.0,,,,,
2025-09-08,3.809999942779541,4.03000020980835,3.3499999046325684,3.400000095367432,47401200.0,,,,,
2025-09-09,3.289999961853028,3.650000095367432,3.005000114440918,3.5199999809265137,23628400.0,,,,,
2025-09-10,3.509999990463257,3.7799999713897705,3.319999933242798,3.619999885559082,18558000.0,,,,,
2025-09-11,4.239999771118164,4.400000095367432,3.5199999809265137,3.609999895095825,33562700.0,,,,,
2025-09-12,4.269999980926514,4.510000228881836,3.994999885559082,4.300000190734863,22394000.0,,,,,
2025-09-15,4.519999980926514,4.869999885559082,4.264999866485596,4.800000190734863,27936800.0,,,,,
2025-09-16,4.440000057220459,4.579999923706055,4.230000019073486,4.539999961853027,17445200.0,,,,,
2025-09-17,4.559999942779541,5.050000190734863,4.039999961853027,4.260000228881836,41545600.0,,,,,
2025-09-18,4.110000133514404,4.510000228881836,3.964999914169312,4.46999979019165,25495700.0,,,,,
2025-09-19,3.7200000286102295,4.119999885559082,3.559999942779541,4.079999923706055,22854200.0,,,,,
2025-09-22,3.490000009536743,3.799999952316284,3.359999895095825,3.5799999237060547,14556400.0,,,,,
2025-09-23,3.289999961853028,3.509999990463257,3.25,3.505000114440918,12076100.0,,,,,
2025-09-24,3.259999990463257,3.390000104904175,3.180000066757202,3.259999990463257,10070000.0,,,,,
2025-09-25,3.200000047683716,3.289999961853028,3.0810000896453857,3.1600000858306885,7553700.0,,,,,
2025-09-26,3.130000114440918,3.359999895095825,3.1050000190734863,3.25,5965100.0,,,,,
2025-09-29,3.150000095367432,3.2290000915527344,2.990000009536743,3.0899999141693115,6086700.0,,,,,
2025-09-30,3.069999933242798,3.2100000381469727,2.990000009536743,3.190000057220459,5496900.0,,,,,
2025-10-01,3.0799999237060547,3.299999952316284,3.049999952316284,3.119999885559082,5414800.0,,,,,
2025-10-02,3.0299999713897705,3.109999895095825,2.869999885559082,3.0799999237060547,9188400.0,,,,,
2025-10-03,3.0,3.140000104904175,2.984999895095825,3.059999942779541,5029400.0,,,,,
2025-10-06,2.9200000762939453,3.0380001068115234,2.865000009536743,3.0199999809265137,5981500.0,,,,,
2025-10-07,2.930000066757202,3.0899999141693115,2.8299999237060547,2.950000047683716,6396600.0,,,,,
2025-10-08,3.1700000762939453,3.299999952316284,2.9200000762939453,2.940000057220459,13302200.0,,,,,
2025-10-09,3.009999990463257,3.200000047683716,3.009999990463257,3.200000047683716,6906800.0,,,,,
2025-10-10,3.069999933242798,3.424999952316284,3.0199999809265137,3.0899999141693115,10369100.0,,,,,
2025-10-13,2.930000066757202,3.059999942779541,2.759999990463257,3.0299999713897705,8187800.0,,,,,
2025-10-14,2.990000009536743,3.0199999809265137,2.7100000381469727,2.859999895095825,8314100.0,,,,,
2025-10-15,3.130000114440918,3.259999990463257,3.0299999713897705,3.0999999046325684,6461000.0,,,,,
2025-10-16,3.0,3.2699999809265137,3.0,3.150000095367432,5857600.0,,,,,
2025-10-17,2.9200000762939453,3.0799999237060547,2.799999952316284,2.880000114440918,4652400.0,,,,,
2025-10-20,,,,,,3.369999885559082,3.450000047683716,3.0250000953674316,3.0399999618530273,9772500.0
2025-10-21,,,,,,3.109999895095825,3.359999895095825,3.109999895095825,3.319999933242798,4849700.0
2025-10-22,,,,,,3.2200000286102295,3.240000009536743,3.009999990463257,3.0899999141693115,5159900.0
2025-10-23,,,,,,3.4600000381469727,3.4700000286102295,3.190000057220459,3.240000009536743,6114800.0
2025-10-24,,,,,,3.5799999237060547,3.799999952316284,3.5199999809265137,3.6600000858306885,9863900.0
2025-10-27,,,,,,3.4600000381469727,3.5799999237060547,3.359999895095825,3.569999933242798,4965600.0
2025-10-28,,,,,,3.4200000762939453,3.505000114440918,3.361999988555908,3.4700000286102295,3455800.0
2025-10-29,,,,,,3.1500000953674316,3.5199999809265137,3.0799999237060547,3.4200000762939453,9076400.0
2025-10-30,,,,,,3.0299999713897705,3.1700000762939453,2.990000009536743,3.069999933242798,4525800.0
2025-10-31,,,,,,3.0199999809265137,3.049999952316284,2.9200000762939453,3.009999990463257,4512900.0
2025-11-03,,,,,,2.950000047683716,3.0199999809265137,2.9000000953674316,3.0,3945300.0
2025-11-04,,,,,,2.9700000286102295,3.0199999809265137,2.8550000190734863,2.880000114440918,3584900.0
2025-11-05,,,,,,2.7899999618530273,2.9700000286102295,2.75,2.9600000381469727,6157500.0
2025-11-06,,,,,,2.6500000953674316,2.7899999618530273,2.5799999237060547,2.759999990463257,7081800.0
2025-11-07,,,,,,2.75,2.7899999618530273,2.619999885559082,2.630000114440918,5364600.0
2025-11-10,,,,,,2.8299999237060547,2.9700000286102295,2.7750000953674316,2.8299999237060547,6557600.0
2025-11-11,,,,,,2.9200000762939453,2.944999933242798,2.7799999713897705,2.8499999046325684,3116700.0
2025-11-12,,,,,,2.9200000762939453,3.0399999618530273,2.7850000858306885,2.9800000190734863,5676300.0
2025-11-13,,,,,,2.619999885559082,2.865000009536743,2.609999895095825,2.799999952316284,3658600.0
2025-11-14,,,,,,2.549999952316284,2.619999885559082,2.430000066757202,2.569999933242798,5158500.0
2025-11-17,,,,,,2.490000009536743,2.549999952316284,2.4730000495910645,2.5,3266600.0
2025-11-18,,,,,,2.640000104904175,2.6500000953674316,2.4749999046325684,2.4800000190734863,2396200.0
2025-11-19,,,,,,2.5799999237060547,2.680000066757202,2.569999933242798,2.630000114440918,2085600.0
2025-11-20,,,,,,2.4100000858306885,2.7660000324249268,2.4000000953674316,2.630000114440918,3722500.0
2025-11-21,,,,,,2.5899999141693115,2.609999895095825,2.4200000762939453,2.430000066757202,2592400.0
2025-11-24,,,,,,2.7699999809265137,2.7799999713897705,2.569999933242798,2.609999895095825,4499500.0
2025-11-25,,,,,,3.009999990463257,3.0799999237060547,2.75,2.799999952316284,8785000.0
2025-11-26,,,,,,2.7799999713897705,3.0799999237060547,2.759999990463257,2.950000047683716,3632400.0
2025-11-28,,,,,,2.8299999237060547,2.880000114440918,2.75600004196167,2.819999933242798,1879100.0
2025-12-01,,,,,,2.7100000381469727,2.819999933242798,2.5950000286102295,2.7699999809265137,5144600.0
2025-12-02,,,,,,2.630000114440918,2.7799999713897705,2.619999885559082,2.75,2165400.0
2025-12-03,,,,,,2.7100000381469727,2.7699999809265137,2.5899999141693115,2.6700000762939453,5700000.0
2025-12-04,,,,,,2.759999990463257,2.7899999618530273,2.684999942779541,2.7200000286102295,2898400.0
2025-12-05,,,,,,2.7300000190734863,2.799999952316284,2.700000047683716,2.700000047683716,1943600.0
2025-12-08,,,,,,2.8299999237060547,2.869999885559082,2.700000047683716,2.75,5167000.0
2025-12-09,,,,,,2.640000104904175,2.7799999713897705,2.6050000190734863,2.7799999713897705,4214600.0
2025-12-10,,,,,,2.809999942779541,2.819999933242798,2.5899999141693115,2.630000114440918,6400600.0
2025-12-11,,,,,,2.7799999713897705,2.880000114440918,2.76200008392334,2.7699999809265137,2610700.0
2025-12-12,,,,,,2.5999999046325684,2.7799999713897705,2.559999942779541,2.7799999713897705,3779900.0
2025-12-15,,,,,,2.4600000381469727,2.615000009536743,2.450000047683716,2.5999999046325684,3617300.0
2025-12-16,,,,,,2.4000000953674316,2.4800000190734863,2.359999895095825,2.369999885559082,3530100.0
2025-12-17,,,,,,2.2300000190734863,2.430000066757202,2.194999933242798,2.4000000953674316,6054700.0
2025-12-18,,,,,,2.309999942779541,2.359999895095825,2.2899999618530273,2.319999933242798,2559000.0
2025-12-19,,,,,,2.25,2.3550000190734863,2.2300000190734863,2.309999942779541,4411600.0
2025-12-22,,,,,,2.1500000953674316,2.319999933242798,2.1050000190734863,2.2300000190734863,7389900.0
2025-12-23,,,,,,2.184999942779541,2.200000047683716,2.140000104904175,2.1500000953674316,658093.0
