Date,Close,High,Low,Open,Volume,"('Close', 'QXO')","('High', 'QXO')","('Low', 'QXO')","('Open', 'QXO')","('Volume', 'QXO')"
2025-01-03,15.949999809265137,16.0,15.130000114440918,15.130000114440918,5340000.0,,,,,
2025-01-06,16.100000381469727,16.299999237060547,15.81999969482422,16.06999969482422,1649500.0,,,,,
2025-01-07,15.880000114440918,16.389999389648438,15.770000457763672,16.260000228881836,1093200.0,,,,,
2025-01-08,15.279999732971191,15.960000038146973,15.25,15.800000190734863,945700.0,,,,,
2025-01-10,15.649999618530272,15.779999732971191,15.06999969482422,15.279999732971191,847400.0,,,,,
2025-01-13,15.359999656677246,15.710000038146973,15.18000030517578,15.710000038146973,571200.0,,,,,
2025-01-14,15.369999885559082,15.729999542236328,15.029999732971191,15.729999542236328,906800.0,,,,,
2025-01-15,15.020000457763672,15.829999923706056,14.729999542236328,15.369999885559082,4130600.0,,,,,
2025-01-16,13.710000038146973,15.119999885559082,13.619999885559082,15.029999732971191,3958900.0,,,,,
2025-01-17,13.989999771118164,14.229999542236328,13.630000114440918,14.0,2341800.0,,,,,
2025-01-21,13.68000030517578,14.390000343322754,13.68000030517578,14.140000343322754,2290400.0,,,,,
2025-01-22,13.979999542236328,14.140000343322754,13.609999656677246,13.789999961853027,1102700.0,,,,,
2025-01-23,13.979999542236328,14.119999885559082,13.710000038146973,13.899999618530272,1240200.0,,,,,
2025-01-24,13.729999542236328,15.079999923706056,13.649999618530272,13.789999961853027,2166400.0,,,,,
2025-01-27,13.220000267028809,14.0,12.90999984741211,13.800000190734863,3360400.0,,,,,
2025-01-28,13.399999618530272,13.600000381469728,13.119999885559082,13.31999969482422,1504800.0,,,,,
2025-01-29,13.399999618530272,13.59000015258789,13.15999984741211,13.359999656677246,1376500.0,,,,,
2025-01-30,13.420000076293944,13.56999969482422,13.199999809265137,13.399999618530272,1934600.0,,,,,
2025-01-31,13.289999961853027,13.529999732971191,13.199999809265137,13.399999618530272,2021000.0,,,,,
2025-02-03,13.4399995803833,13.449999809265137,12.760000228881836,12.850000381469728,2002500.0,,,,,
2025-02-04,14.1899995803833,14.380000114440918,13.300000190734863,13.369999885559082,1757700.0,,,,,
2025-02-05,14.420000076293944,15.239999771118164,14.09000015258789,14.710000038146973,2907800.0,,,,,
2025-02-06,13.550000190734863,14.729999542236328,13.479999542236328,14.5,2522000.0,,,,,
2025-02-07,13.279999732971191,13.789999961853027,13.170000076293944,13.489999771118164,1663100.0,,,,,
2025-02-10,13.470000267028809,13.6899995803833,13.270000457763672,13.460000038146973,1569600.0,,,,,
2025-02-11,13.470000267028809,13.699999809265137,13.170000076293944,13.270000457763672,1133500.0,,,,,
2025-02-12,13.399999618530272,13.56999969482422,13.229999542236328,13.260000228881836,1006000.0,,,,,
2025-02-13,13.25,13.649999618530272,13.109999656677246,13.5,1610300.0,,,,,
2025-02-14,13.15999984741211,13.420000076293944,13.06999969482422,13.100000381469728,1398900.0,,,,,
2025-02-18,13.350000381469728,13.68000030517578,13.130000114440918,13.170000076293944,4439700.0,,,,,
2025-02-19,13.039999961853027,13.4399995803833,13.010000228881836,13.260000228881836,1516500.0,,,,,
2025-02-20,13.079999923706056,13.199999809265137,12.850000381469728,13.0,1125200.0,,,,,
2025-02-21,12.510000228881836,13.220000267028809,12.460000038146973,13.149999618530272,1694700.0,,,,,
2025-02-24,12.270000457763672,12.859999656677246,12.130000114440918,12.800000190734863,1396700.0,,,,,
2025-02-25,12.010000228881836,12.34000015258789,11.850000381469728,12.109999656677246,2147000.0,,,,,
2025-02-26,12.220000267028809,12.350000381469728,11.949999809265137,11.979999542236328,1748200.0,,,,,
2025-02-27,12.3100004196167,12.420000076293944,12.119999885559082,12.300000190734863,1467100.0,,,,,
2025-02-28,12.739999771118164,12.880000114440918,12.039999961853027,12.300000190734863,3221700.0,,,,,
2025-03-03,12.350000381469728,12.8100004196167,12.229999542236328,12.699999809265137,2626400.0,,,,,
2025-03-04,12.8100004196167,13.0600004196167,12.149999618530272,12.649999618530272,2354400.0,,,,,
2025-03-05,13.329999923706056,13.5,12.890000343322754,13.109999656677246,1685900.0,,,,,
2025-03-06,13.119999885559082,13.329999923706056,12.970000267028809,13.100000381469728,1757800.0,,,,,
2025-03-07,13.380000114440918,13.399999618530272,12.90999984741211,13.0600004196167,1856300.0,,,,,
2025-03-10,13.260000228881836,14.270000457763672,13.09000015258789,13.75,3951200.0,,,,,
2025-03-11,13.260000228881836,13.3100004196167,12.539999961853027,13.100000381469728,2751000.0,,,,,
2025-03-12,12.579999923706056,13.470000267028809,12.5600004196167,13.31999969482422,2163700.0,,,,,
2025-03-13,12.640000343322754,12.979999542236328,12.380000114440918,12.829999923706056,1316500.0,,,,,
2025-03-14,12.81999969482422,12.960000038146973,12.5,12.739999771118164,1758400.0,,,,,
2025-03-17,13.0,13.289999961853027,12.619999885559082,12.960000038146973,2135700.0,,,,,
2025-03-18,12.989999771118164,13.56999969482422,12.739999771118164,12.920000076293944,2482700.0,,,,,
2025-03-19,13.050000190734863,13.239999771118164,12.800000190734863,12.8100004196167,5293600.0,,,,,
2025-03-20,13.43000030517578,14.199999809265137,13.050000190734863,13.420000076293944,10660300.0,,,,,
2025-03-21,12.670000076293944,13.600000381469728,12.65999984741211,13.3100004196167,8635100.0,,,,,
2025-03-24,13.800000190734863,13.869999885559082,12.760000228881836,12.760000228881836,6880200.0,,,,,
2025-03-25,13.859999656677246,13.979999542236328,13.539999961853027,13.829999923706056,5173100.0,,,,,
2025-03-26,13.5600004196167,13.960000038146973,13.399999618530272,13.81999969482422,1562600.0,,,,,
2025-03-27,14.010000228881836,14.039999961853027,13.479999542236328,13.479999542236328,1568700.0,,,,,
2025-03-28,13.760000228881836,14.279999732971191,13.710000038146973,14.010000228881836,2815400.0,,,,,
2025-03-31,13.539999961853027,13.6899995803833,13.199999809265137,13.510000228881836,1641500.0,,,,,
2025-04-01,14.18000030517578,14.350000381469728,13.25,13.579999923706056,3129400.0,,,,,
2025-04-02,14.720000267028809,14.770000457763672,13.960000038146973,13.989999771118164,2937500.0,,,,,
2025-04-03,13.789999961853027,14.359999656677246,13.369999885559082,14.18000030517578,3255900.0,,,,,
2025-04-04,14.0,14.15999984741211,12.710000038146973,13.359999656677246,4322900.0,,,,,
2025-04-07,13.550000190734863,14.09000015258789,13.0,13.229999542236328,3699100.0,,,,,
2025-04-08,12.350000381469728,13.960000038146973,12.300000190734863,13.899999618530272,3355300.0,,,,,
2025-04-09,13.75,13.779999732971191,12.109999656677246,12.789999961853027,6076800.0,,,,,
2025-04-10,13.199999809265137,13.600000381469728,12.8100004196167,13.289999961853027,2562700.0,,,,,
2025-04-11,13.90999984741211,13.949999809265137,13.100000381469728,13.199999809265137,1679200.0,,,,,
2025-04-14,14.460000038146973,14.649999618530272,13.699999809265137,14.079999923706056,2967000.0,,,,,
2025-04-15,14.520000457763672,14.869999885559082,14.3100004196167,14.4399995803833,4277300.0,,,,,
2025-04-16,14.260000228881836,14.699999809265137,14.079999923706056,14.350000381469728,2515200.0,,,,,
2025-04-17,13.149999618530272,13.31999969482422,12.5600004196167,12.989999771118164,20581800.0,,,,,
2025-04-21,12.720000267028809,13.25,12.56999969482422,13.029999732971191,10282900.0,,,,,
2025-04-22,12.199999809265137,13.0,11.970000267028809,12.850000381469728,11492900.0,,,,,
2025-04-23,12.460000038146973,12.770000457763672,12.15999984741211,12.510000228881836,4144300.0,,,,,
2025-04-24,12.75,13.029999732971191,12.300000190734863,12.510000228881836,7988500.0,,,,,
2025-04-25,12.880000114440918,13.0,12.5,12.75,4977600.0,,,,,
2025-04-28,13.420000076293944,13.670000076293944,12.90999984741211,12.989999771118164,4575400.0,,,,,
2025-04-29,13.229999542236328,13.5600004196167,13.06999969482422,13.449999809265137,4136600.0,,,,,
2025-04-30,13.34000015258789,13.390000343322754,12.760000228881836,13.010000228881836,2476700.0,,,,,
2025-05-01,13.220000267028809,13.649999618530272,13.210000038146973,13.609999656677246,2560800.0,,,,,
2025-05-02,14.260000228881836,14.329999923706056,13.3100004196167,13.350000381469728,7963200.0,,,,,
2025-05-05,13.859999656677246,14.239999771118164,13.8100004196167,14.170000076293944,2393100.0,,,,,
2025-05-06,13.390000343322754,13.81999969482422,13.09000015258789,13.65999984741211,3072100.0,,,,,
2025-05-07,13.34000015258789,13.649999618530272,13.300000190734863,13.390000343322754,6396300.0,,,,,
2025-05-08,13.890000343322754,13.989999771118164,13.300000190734863,13.56999969482422,2622900.0,,,,,
2025-05-09,13.869999885559082,14.239999771118164,13.720000267028809,14.0,3285300.0,,,,,
2025-05-12,14.449999809265137,14.470000267028809,13.869999885559082,14.18000030517578,4791600.0,,,,,
2025-05-13,15.729999542236328,15.899999618530272,14.40999984741211,14.5,7635900.0,,,,,
2025-05-14,16.040000915527344,16.110000610351562,15.270000457763672,15.729999542236328,5720000.0,,,,,
2025-05-15,16.270000457763672,16.299999237060547,15.739999771118164,16.110000610351562,2620800.0,,,,,
2025-05-16,16.790000915527344,16.93000030517578,16.329999923706055,16.440000534057617,4710400.0,,,,,
2025-05-19,17.510000228881836,17.850000381469727,16.459999084472656,16.5,4281100.0,,,,,
2025-05-20,18.350000381469727,19.020000457763672,17.31999969482422,17.670000076293945,9406700.0,,,,,
2025-05-21,17.059999465942383,17.280000686645508,15.960000038146973,16.75,12707700.0,,,,,
2025-05-22,16.81999969482422,17.59000015258789,16.459999084472656,17.010000228881836,33050200.0,,,,,
2025-05-23,16.799999237060547,17.040000915527344,16.549999237060547,16.75,11427300.0,,,,,
2025-05-27,16.3799991607666,17.030000686645508,16.329999923706055,16.8799991607666,7698600.0,,,,,
2025-05-28,16.979999542236328,17.31999969482422,16.389999389648438,16.389999389648438,7730000.0,,,,,
2025-05-29,17.110000610351562,17.200000762939453,16.809999465942383,16.84000015258789,6431000.0,,,,,
2025-05-30,17.0,17.280000686645508,16.829999923706055,17.0,7128300.0,,,,,
2025-06-02,16.549999237060547,17.020000457763672,16.15999984741211,16.860000610351562,4852000.0,,,,,
2025-06-03,16.639999389648438,16.950000762939453,16.360000610351562,16.600000381469727,3553700.0,,,,,
2025-06-04,17.190000534057617,17.25,16.520000457763672,16.59000015258789,4146100.0,,,,,
2025-06-05,16.75,17.360000610351562,16.579999923706055,17.190000534057617,4506100.0,,,,,
2025-06-06,19.0,19.450000762939453,17.75,18.15999984741211,15794000.0,,,,,
2025-06-09,20.1299991607666,20.309999465942383,19.049999237060547,19.25,8774300.0,,,,,
2025-06-10,20.15999984741211,20.559999465942383,19.8799991607666,20.350000381469727,10683300.0,,,,,
2025-06-11,19.950000762939453,20.729999542236328,19.88999938964844,20.43000030517578,10525400.0,,,,,
2025-06-12,20.100000381469727,20.6299991607666,19.729999542236328,20.520000457763672,5913400.0,,,,,
2025-06-13,19.65999984741211,20.0,19.43000030517578,19.90999984741211,5100300.0,,,,,
2025-06-16,20.09000015258789,20.100000381469727,19.299999237060547,19.82999992370605,6104800.0,,,,,
2025-06-17,20.149999618530277,20.38999938964844,19.899999618530277,20.229999542236328,5137600.0,,,,,
2025-06-18,22.5,23.520000457763672,20.5,20.729999542236328,16802300.0,,,,,
2025-06-20,23.790000915527344,24.57999992370605,22.700000762939453,23.040000915527344,18748300.0,,,,,
2025-06-23,24.1200008392334,24.5,23.299999237060547,23.75,7371200.0,,,,,
2025-06-24,23.51000022888184,24.690000534057617,23.399999618530277,24.280000686645508,7072900.0,,,,,
2025-06-25,21.809999465942383,22.1299991607666,21.63999938964844,21.739999771118164,43086900.0,,,,,
2025-06-26,21.71999931335449,22.06999969482422,21.68000030517578,21.809999465942383,20569400.0,,,,,
2025-06-27,20.729999542236328,21.8700008392334,20.520000457763672,21.75,56303900.0,,,,,
2025-06-30,21.540000915527344,21.690000534057617,20.520000457763672,20.959999084472656,11165800.0,,,,,
2025-07-01,21.18000030517578,21.709999084472656,20.76000022888184,21.549999237060547,12290700.0,,,,,
2025-07-02,21.59000015258789,21.780000686645508,20.950000762939453,21.09000015258789,10082000.0,,,,,
2025-07-03,21.979999542236328,22.030000686645508,21.559999465942383,21.700000762939453,6105900.0,,,,,
2025-07-07,21.68000030517578,21.979999542236328,21.309999465942383,21.81999969482422,4988100.0,,,,,
2025-07-08,21.649999618530277,21.90999984741211,21.530000686645508,21.8799991607666,5276500.0,,,,,
2025-07-09,22.030000686645508,22.13999938964844,21.440000534057617,21.6200008392334,7262200.0,,,,,
2025-07-10,21.43000030517578,22.049999237060547,21.280000686645508,22.0,5638900.0,,,,,
2025-07-11,21.170000076293945,21.600000381469727,21.0,21.309999465942383,5046000.0,,,,,
2025-07-14,21.049999237060547,21.239999771118164,20.86000061035156,21.100000381469727,8290600.0,,,,,
2025-07-15,21.149999618530277,21.700000762939453,21.040000915527344,21.1299991607666,6149300.0,,,,,
2025-07-16,21.190000534057617,22.049999237060547,20.690000534057617,21.8799991607666,5838600.0,,,,,
2025-07-17,21.790000915527344,21.93000030517578,21.209999084472656,21.31999969482422,6249700.0,,,,,
2025-07-18,21.6299991607666,22.280000686645508,21.38999938964844,22.030000686645508,7363800.0,,,,,
2025-07-21,21.82999992370605,22.26000022888184,21.799999237060547,22.100000381469727,8877600.0,,,,,
2025-07-22,22.239999771118164,22.270000457763672,21.780000686645508,22.0,7434500.0,,,,,
2025-07-23,22.1299991607666,22.280000686645508,22.040000915527344,22.239999771118164,6055000.0,,,,,
2025-07-24,21.899999618530277,22.200000762939453,21.690000534057617,22.149999618530277,5255500.0,,,,,
2025-07-25,22.190000534057617,22.200000762939453,21.649999618530277,22.0,4353000.0,,,,,
2025-07-28,21.780000686645508,22.26000022888184,21.729999542236328,22.239999771118164,3676300.0,,,,,
