Date,Close,High,Low,Open,Volume,"('Close', 'MA')","('High', 'MA')","('Low', 'MA')","('Open', 'MA')","('Volume', 'MA')"
2025-07-17,554.87744140625,556.645127255376,549.7841898827578,552.2509040531864,2722000.0,,,,,
2025-07-18,551.9313354492188,555.6164729193854,550.1537139323973,554.5279441312841,2579600.0,,,,,
2025-07-21,553.9187622070312,557.3442327086418,551.3121569601253,552.6704102332073,2194400.0,,,,,
2025-07-22,558.0233154296875,559.4714158753877,554.507936850556,555.0771926514734,2010400.0,,,,,
2025-07-23,561.3489379882812,561.748374034566,553.7689182208865,556.275618658459,2180400.0,,,,,
2025-07-24,562.757080078125,567.0913850304662,561.1592139043212,561.2590576821761,1874700.0,,,,,
2025-07-25,567.4708251953125,569.208582368087,563.1065915127454,563.6159288776373,1513300.0,,,,,
2025-07-28,567.53076171875,570.8963135545453,565.4734192773083,566.6219274036903,2492400.0,,,,,
2025-07-29,562.5772705078125,572.2445001237887,562.2576851129023,569.2784453238025,2393800.0,,,,,
2025-07-30,558.372802734375,564.8642325296975,554.4779814299907,559.5912258693162,2833200.0,,,,,
2025-07-31,565.7230834960938,578.6760143265051,561.768343742977,567.8203512316901,4568300.0,,,,,
2025-08-01,559.15185546875,564.1252703296101,555.366813194998,563.1165921611927,3316700.0,,,,,
2025-08-04,569.0587158203125,569.1685561586487,561.7583563300155,563.5459743113621,2984700.0,,,,,
2025-08-05,565.293701171875,571.0761065471579,561.3888830032757,568.8490051683766,2883200.0,,,,,
2025-08-06,568.379638671875,569.6079974798868,563.2264077098399,568.2398086249526,2245200.0,,,,,
2025-08-07,560.4800415039062,573.1433774526861,553.1297597772177,572.2145499523851,2979600.0,,,,,
2025-08-08,573.5628051757812,575.4003451254042,561.9481336690853,563.006733692475,2907700.0,,,,,
2025-08-11,572.8338012695312,575.8298460460239,568.689248280175,574.2419154944205,2116600.0,,,,,
2025-08-12,573.4229736328125,577.5575299407174,569.7079074695487,574.4216551977353,2593800.0,,,,,
2025-08-13,577.1380615234375,579.5049317950567,573.2831046192911,576.5688057555608,2352900.0,,,,,
2025-08-14,582.9903564453125,583.6295272719893,574.7412370179011,576.7086104302435,2642300.0,,,,,
2025-08-15,580.9330444335938,588.7826664443658,580.3437955247884,584.2286812136059,2263800.0,,,,,
2025-08-18,583.369873046875,584.7180687986396,579.9244094033044,581.2526729726462,1812000.0,,,,,
2025-08-19,584.738037109375,589.7913632538327,583.4496989142643,583.6394508446854,2334500.0,,,,,
2025-08-20,591.8985595703125,593.0969895925608,585.1374661331635,585.1374661331635,2884600.0,,,,,
2025-08-21,591.1395874023438,591.4292440733246,583.1601312818125,588.2633795578776,2349200.0,,,,,
2025-08-22,598.1703491210938,600.9766419603347,592.2980964755803,594.5151403546583,2388900.0,,,,,
2025-08-25,592.4279174804688,598.2501871599253,592.078342357333,597.0318248999013,1984300.0,,,,,
2025-08-26,590.8299560546875,595.2141825316535,585.5169630839706,592.2980495771651,4774600.0,,,,,
2025-08-27,589.8812255859375,593.8360265218156,589.0423672070661,590.4305492097124,1480900.0,,,,,
2025-08-28,589.7014770507812,592.7475046190563,588.9424693008381,590.0410556064296,2159800.0,,,,,
2025-08-29,594.505126953125,596.0431355743995,589.4817903770371,591.2194865475861,2111200.0,,,,,
2025-09-02,591.0896606445312,594.8347165617148,585.2274046585416,594.8347165617148,2284500.0,,,,,
2025-09-03,592.497802734375,593.2168241720934,588.1834912440161,591.0497023362843,1959400.0,,,,,
2025-09-04,594.8546752929688,595.104345673007,588.5130110671886,592.2481311544936,1653700.0,,,,,
2025-09-05,583.44970703125,597.7908204430402,578.2666082930443,594.684874490866,2432100.0,,,,,
2025-09-08,585.8265991210938,589.0123958466568,579.9344142846536,581.8518658793352,1948200.0,,,,,
2025-09-09,583.2300415039062,590.4005679187926,582.5309522084267,582.7706260343771,2266000.0,,,,,
2025-09-10,578.6160888671875,581.3624629756737,570.2471330711351,581.3624629756737,2535200.0,,,,,
2025-09-11,587.9537963867188,589.1921518127542,579.2453221296388,580.1141702416052,2407000.0,,,,,
2025-09-12,579.6447143554688,588.4331604975245,579.2352817522215,585.6667931808989,2242800.0,,,,,
2025-09-15,582.19140625,585.7267169199486,580.7333092735721,581.9616680490822,2222600.0,,,,,
2025-09-16,585.6467895507812,587.3345637279689,576.0694680777028,577.2479049359341,2537000.0,,,,,
2025-09-17,597.8407592773438,598.1004262409655,586.6655099558614,586.9351734880356,2930800.0,,,,,
2025-09-18,585.2772827148438,600.8267610330452,585.1075239266236,595.294087449424,3294600.0,,,,,
2025-09-19,583.3897705078125,588.0935824155737,580.743301049879,587.8439120353149,6745300.0,,,,,
2025-09-22,583.7193603515625,586.57557491113,579.3751200583281,580.2039818445973,3241700.0,,,,,
2025-09-23,569.218505859375,586.0862522254974,567.5008028152182,584.6781380302148,3223000.0,,,,,
2025-09-24,568.06005859375,570.9062766723478,564.205162381674,570.5268337559287,2867200.0,,,,,
2025-09-25,566.552001953125,571.6353176009536,563.8256209675014,564.2550466973288,2700600.0,,,,,
2025-09-26,564.3848876953125,568.9088832477759,563.3162911630197,565.8729133952914,2106500.0,,,,,
2025-09-29,567.3909301757812,568.5693670481188,561.7683483737762,565.2537371060093,2615600.0,,,,,
2025-09-30,568.06005859375,569.8776663567539,562.9068885380098,565.0640138985165,2379200.0,,,,,
2025-10-01,573.0135498046875,574.7112597273609,564.2650894089608,564.934189000415,3685100.0,,,,,
2025-10-02,576.56884765625,579.0755481487469,570.0174989977277,571.9748758631848,2483500.0,,,,,
2025-10-03,579.6846923828125,582.450998705412,575.6699732229577,575.6699732229577,2331600.0,,,,,
2025-10-06,578.046875,580.3738201169845,568.5094782319787,578.466304190569,2573500.0,,,,,
2025-10-07,579.0755615234375,585.3073249090517,578.1467340021144,578.2266455968416,2120700.0,,,,,
2025-10-08,575.6799926757812,582.3012562005413,575.3204819484321,580.5535634954622,1934700.0,,,,,
2025-10-09,564.5499877929688,579.4000244140625,562.510009765625,577.239990234375,2579800.0,,,,,
2025-10-10,557.47998046875,569.4199829101562,556.6900024414062,567.5800170898438,3553900.0,,,,,
2025-10-13,559.239990234375,565.0,553.010009765625,558.0,2996500.0,,,,,
2025-10-14,567.9199829101562,569.8099975585938,556.0,556.0,2627300.0,,,,,
2025-10-15,562.8099975585938,568.6900024414062,559.4000244140625,564.2999877929688,2262400.0,,,,,
2025-10-16,549.8800048828125,564.6500244140625,547.3900146484375,562.7999877929688,3210600.0,,,,,
2025-10-17,560.969970703125,562.7999877929688,552.010009765625,552.489990234375,2756700.0,,,,,
2025-10-20,,,,,,566.3599853515625,567.4199829101562,553.7899780273438,561.7000122070312,2046400.0
2025-10-21,,,,,,572.030029296875,575.97998046875,560.77001953125,562.1599731445312,2722400.0
2025-10-22,,,,,,571.3599853515625,576.4299926757812,568.5800170898438,571.0499877929688,1820500.0
2025-10-23,,,,,,573.77001953125,576.989990234375,571.6699829101562,574.3599853515625,2187500.0
2025-10-24,,,,,,573.6699829101562,580.8200073242188,573.0800170898438,577.239990234375,1839600.0
2025-10-27,,,,,,572.3599853515625,575.719970703125,566.47998046875,575.719970703125,2981000.0
2025-10-28,,,,,,565.9299926757812,573.989990234375,565.4500122070312,573.0800170898438,2916000.0
2025-10-29,,,,,,554.5800170898438,566.8099975585938,551.22998046875,561.6300048828125,3763400.0
2025-10-30,,,,,,553.6799926757812,562.9199829101562,545.6400146484375,551.5599975585938,4284700.0
2025-10-31,,,,,,551.989990234375,554.4299926757812,543.530029296875,548.8900146484375,3567100.0
2025-11-03,,,,,,544.0700073242188,551.0,540.3599853515625,550.0,3175500.0
2025-11-04,,,,,,552.75,554.030029296875,542.47998046875,544.8300170898438,2653900.0
2025-11-05,,,,,,553.3099975585938,556.3300170898438,549.3699951171875,553.0,2198500.0
2025-11-06,,,,,,553.280029296875,555.0,547.8599853515625,550.1799926757812,2593600.0
2025-11-07,,,,,,551.969970703125,558.6699829101562,550.6699829101562,553.7999877929688,2510400.0
2025-11-10,,,,,,552.9600219726562,554.7000122070312,548.5800170898438,552.280029296875,1978300.0
2025-11-11,,,,,,558.3499755859375,558.530029296875,548.010009765625,553.0,1832400.0
2025-11-12,,,,,,561.22998046875,565.9099731445312,558.4099731445312,560.0,1761500.0
2025-11-13,,,,,,555.5700073242188,563.5999755859375,554.8599853515625,559.8800048828125,2031300.0
2025-11-14,,,,,,545.72998046875,557.0,544.0499877929688,556.0399780273438,2567800.0
2025-11-17,,,,,,536.8499755859375,549.3200073242188,536.2100219726562,546.0,2557900.0
2025-11-18,,,,,,527.5800170898438,536.0,524.7000122070312,533.5599975585938,3594700.0
2025-11-19,,,,,,530.3599853515625,531.0,524.97998046875,528.1500244140625,2723100.0
2025-11-20,,,,,,527.8800048828125,538.4600219726562,527.1799926757812,533.2899780273438,3240300.0
2025-11-21,,,,,,540.4000244140625,544.4099731445312,531.6699829101562,532.5399780273438,3807500.0
2025-11-24,,,,,,537.8499755859375,544.0399780273438,535.1099853515625,543.4400024414062,5941000.0
2025-11-25,,,,,,546.469970703125,550.4000244140625,539.0,541.5,3132600.0
2025-11-26,,,,,,544.9299926757812,548.6699829101562,544.1699829101562,548.47998046875,2185300.0
2025-11-28,,,,,,550.530029296875,551.4000244140625,545.4199829101562,548.1300048828125,1254800.0
2025-12-01,,,,,,543.969970703125,549.780029296875,543.3900146484375,547.6400146484375,2227000.0
2025-12-02,,,,,,545.9099731445312,554.75,541.0399780273438,547.280029296875,3076000.0
2025-12-03,,,,,,553.72998046875,555.0700073242188,546.5,547.3200073242188,2687900.0
2025-12-04,,,,,,542.3099975585938,559.0,539.5599975585938,557.030029296875,2878800.0
2025-12-05,,,,,,545.52001953125,550.4400024414062,541.25,541.7100219726562,2126700.0
2025-12-08,,,,,,540.4400024414062,547.3300170898438,537.3900146484375,546.719970703125,2453800.0
2025-12-09,,,,,,537.5499877929688,541.9000244140625,535.9199829101562,538.7100219726562,1965300.0
2025-12-10,,,,,,538.8599853515625,544.9500122070312,537.5,538.0900268554688,3023400.0
2025-12-11,,,,,,563.3699951171875,565.1300048828125,542.6500244140625,542.77001953125,3659900.0
2025-12-12,,,,,,571.9299926757812,573.7100219726562,565.8900146484375,566.0,3515400.0
2025-12-15,,,,,,569.1300048828125,573.2999877929688,567.1599731445312,572.8800048828125,2714000.0
2025-12-16,,,,,,566.02001953125,571.0,562.47998046875,570.7000122070312,2748700.0
2025-12-17,,,,,,565.469970703125,571.760009765625,563.5599975585938,565.52001953125,3287100.0
2025-12-18,,,,,,566.2100219726562,569.1300048828125,563.0399780273438,565.0,2259000.0
2025-12-19,,,,,,572.22998046875,572.9400024414062,565.2000122070312,566.219970703125,7262100.0
2025-12-22,,,,,,575.7000122070312,579.4500122070312,571.0,572.22998046875,2382600.0
2025-12-23,,,,,,578.1699829101562,581.7150268554688,575.7550048828125,575.8900146484375,260066.0
