Date,Close,High,Low,Open,Volume,"('Close', 'NNE')","('High', 'NNE')","('Low', 'NNE')","('Open', 'NNE')","('Volume', 'NNE')"
2025-07-29,35.45000076293945,39.31999969482422,35.439998626708984,38.18000030517578,4791200.0,,,,,
2025-07-30,36.06999969482422,38.18000030517578,35.20500183105469,35.79499816894531,4824500.0,,,,,
2025-07-31,35.43000030517578,38.18999862670898,35.38999938964844,36.720001220703125,6740900.0,,,,,
2025-08-01,33.9900016784668,34.79999923706055,33.220001220703125,34.36000061035156,3024600.0,,,,,
2025-08-04,35.58000183105469,36.33000183105469,34.45000076293945,35.34000015258789,2368800.0,,,,,
2025-08-05,37.95000076293945,38.84999847412109,36.09999847412109,36.25,3828100.0,,,,,
2025-08-06,38.290000915527344,39.29999923706055,37.29999923706055,38.0,2757200.0,,,,,
2025-08-07,36.900001525878906,38.5,35.79999923706055,38.060001373291016,2350600.0,,,,,
2025-08-08,35.459999084472656,37.619998931884766,35.15999984741211,37.0,2410900.0,,,,,
2025-08-11,35.130001068115234,35.939998626708984,34.28400039672852,35.15999984741211,2400800.0,,,,,
2025-08-12,36.81999969482422,37.36000061035156,34.849998474121094,35.15999984741211,2844700.0,,,,,
2025-08-13,36.09000015258789,37.77000045776367,35.279998779296875,37.400001525878906,2269000.0,,,,,
2025-08-14,35.20000076293945,36.0,34.290000915527344,35.400001525878906,2154800.0,,,,,
2025-08-15,35.88999938964844,37.06999969482422,34.369998931884766,35.91999816894531,2742900.0,,,,,
2025-08-18,32.05500030517578,34.2599983215332,31.549999237060547,34.0,6123200.0,,,,,
2025-08-19,29.325000762939453,32.0,29.23500061035156,31.90999984741211,4025900.0,,,,,
2025-08-20,29.045000076293945,29.51499938964844,27.8700008392334,29.0,2956700.0,,,,,
2025-08-21,29.1200008392334,29.549999237060547,28.700000762939453,29.21999931335449,2268600.0,,,,,
2025-08-22,31.31999969482422,31.520000457763672,28.280000686645508,29.059999465942383,2740400.0,,,,,
2025-08-25,30.979999542236328,32.082000732421875,30.549999237060547,31.399999618530277,1671600.0,,,,,
2025-08-26,32.33000183105469,32.400001525878906,30.75,30.75,2585800.0,,,,,
2025-08-27,32.88999938964844,33.439998626708984,32.02000045776367,32.099998474121094,2608600.0,,,,,
2025-08-28,34.5,34.849998474121094,33.02000045776367,33.5,3168900.0,,,,,
2025-08-29,32.540000915527344,34.150001525878906,32.04999923706055,34.0,2052800.0,,,,,
2025-09-02,32.61000061035156,32.65999984741211,29.81999969482422,30.59000015258789,2440200.0,,,,,
2025-09-03,32.0,34.68000030517578,31.920000076293945,33.80500030517578,2814500.0,,,,,
2025-09-04,31.170000076293945,32.6510009765625,30.940000534057617,32.290000915527344,1873500.0,,,,,
2025-09-05,31.68000030517578,31.920000076293945,30.1200008392334,31.739999771118164,1483400.0,,,,,
2025-09-08,31.8799991607666,32.29999923706055,31.450000762939453,31.899999618530277,1239100.0,,,,,
2025-09-09,32.56999969482422,32.650001525878906,31.100000381469727,31.600000381469727,1538300.0,,,,,
2025-09-10,31.440000534057617,33.685001373291016,31.239999771118164,33.400001525878906,2388300.0,,,,,
2025-09-11,32.959999084472656,33.29999923706055,31.11000061035156,31.399999618530277,2197900.0,,,,,
2025-09-12,33.060001373291016,33.5,32.599998474121094,32.70000076293945,1451800.0,,,,,
2025-09-15,37.34999847412109,37.52000045776367,33.52000045776367,33.79999923706055,5323800.0,,,,,
2025-09-16,36.290000915527344,37.36000061035156,35.849998474121094,37.22999954223633,2699600.0,,,,,
2025-09-17,35.810001373291016,36.4900016784668,34.577999114990234,35.849998474121094,2401500.0,,,,,
2025-09-18,38.209999084472656,38.34999847412109,36.38999938964844,36.66999816894531,4139500.0,,,,,
2025-09-19,46.310001373291016,46.43000030517578,38.220001220703125,38.29999923706055,13423800.0,,,,,
2025-09-22,45.369998931884766,45.97999954223633,41.25,43.08000183105469,5201800.0,,,,,
2025-09-23,46.34999847412109,46.42300033569336,43.70000076293945,45.470001220703125,3462100.0,,,,,
2025-09-24,42.58000183105469,47.43000030517578,42.31999969482422,46.80500030517578,4107400.0,,,,,
2025-09-25,41.400001525878906,41.9900016784668,38.560001373291016,40.09999847412109,3499900.0,,,,,
2025-09-26,39.290000915527344,41.56999969482422,38.83000183105469,41.209999084472656,2185000.0,,,,,
2025-09-29,39.13999938964844,41.34999847412109,39.02099990844727,40.93000030517578,2016300.0,,,,,
2025-09-30,38.560001373291016,39.084999084472656,37.54999923706055,38.20000076293945,1985900.0,,,,,
2025-10-01,39.11000061035156,39.4900016784668,37.70000076293945,38.4900016784668,1755400.0,,,,,
2025-10-02,41.68999862670898,41.7400016784668,38.79999923706055,40.209999084472656,2453600.0,,,,,
2025-10-03,44.4900016784668,46.875,41.29999923706055,42.0,4749400.0,,,,,
2025-10-06,53.630001068115234,56.459999084472656,45.75,45.91999816894531,8815600.0,,,,,
2025-10-07,56.630001068115234,60.5099983215332,54.0,55.0,8330100.0,,,,,
2025-10-08,47.040000915527344,53.0,47.0,52.09000015258789,11442800.0,,,,,
2025-10-09,47.40999984741211,49.470001220703125,45.630001068115234,48.30500030517578,6948800.0,,,,,
2025-10-10,45.83000183105469,51.5,44.854000091552734,48.29499816894531,9297700.0,,,,,
2025-10-13,54.43999862670898,55.36000061035156,47.630001068115234,48.34999847412109,7430700.0,,,,,
2025-10-14,54.380001068115234,57.09999847412109,52.11000061035156,52.165000915527344,5963600.0,,,,,
2025-10-15,52.720001220703125,60.869998931884766,50.11000061035156,57.29999923706055,7864100.0,,,,,
2025-10-16,48.40999984741211,54.0,46.95199966430664,53.880001068115234,5838200.0,,,,,
2025-10-17,47.84000015258789,48.84999847412109,45.31100082397461,46.41999816894531,3576800.0,,,,,
2025-10-20,,,,,,46.06999969482422,49.79999923706055,45.099998474121094,49.46500015258789,2775200.0
2025-10-21,,,,,,42.09000015258789,45.189998626708984,41.75,45.099998474121094,3694800.0
2025-10-22,,,,,,38.849998474121094,41.689998626708984,36.70000076293945,41.459999084472656,6176000.0
2025-10-23,,,,,,42.4900016784668,43.34000015258789,39.099998474121094,40.630001068115234,4212800.0
2025-10-24,,,,,,44.34000015258789,45.68000030517578,43.439998626708984,45.29999923706055,3633800.0
2025-10-27,,,,,,43.540000915527344,46.459999084472656,42.29999923706055,46.36000061035156,3111200.0
2025-10-28,,,,,,44.13999938964844,46.70000076293945,43.34000015258789,44.060001373291016,3345000.0
2025-10-29,,,,,,47.83000183105469,48.619998931884766,43.64099884033203,44.5,3212000.0
2025-10-30,,,,,,47.0099983215332,49.20000076293945,45.709999084472656,46.0,2543200.0
2025-10-31,,,,,,47.540000915527344,49.5,45.54999923706055,48.72999954223633,3210700.0
2025-11-03,,,,,,45.2400016784668,47.58000183105469,42.900001525878906,47.58000183105469,2881600.0
2025-11-04,,,,,,41.58000183105469,44.13999938964844,41.54999923706055,43.0,2139400.0
2025-11-05,,,,,,43.470001220703125,45.459999084472656,42.5,43.43000030517578,2291500.0
2025-11-06,,,,,,38.43000030517578,43.369998931884766,38.400001525878906,43.31999969482422,2322900.0
2025-11-07,,,,,,39.18000030517578,39.25,34.79999923706055,36.900001525878906,2622400.0
2025-11-10,,,,,,37.900001525878906,41.5,36.810001373291016,41.119998931884766,2223600.0
2025-11-11,,,,,,36.130001068115234,37.369998931884766,35.63199996948242,37.150001525878906,1738800.0
2025-11-12,,,,,,36.56999969482422,38.11000061035156,35.54999923706055,36.900001525878906,1639700.0
2025-11-13,,,,,,33.70000076293945,35.845001220703125,33.0,35.79999923706055,2217000.0
2025-11-14,,,,,,32.7599983215332,34.65999984741211,31.309999465942383,32.0,2097400.0
2025-11-17,,,,,,30.979999542236328,33.25,30.040000915527344,32.91999816894531,2143400.0
2025-11-18,,,,,,31.809999465942383,32.349998474121094,30.510000228881836,30.93000030517578,1493500.0
2025-11-19,,,,,,32.459999084472656,34.0,32.29999923706055,33.08000183105469,1845800.0
2025-11-20,,,,,,29.329999923706055,34.88999938964844,29.079999923706055,34.595001220703125,2612200.0
2025-11-21,,,,,,29.790000915527344,30.579999923706055,27.5,29.600000381469727,2211000.0
2025-11-24,,,,,,30.290000915527344,30.55500030517578,29.329999923706055,30.389999389648438,2061400.0
2025-11-25,,,,,,30.260000228881836,30.559999465942383,28.1200008392334,29.670000076293945,1509000.0
2025-11-26,,,,,,30.84000015258789,31.75,30.399999618530273,31.350000381469727,1633700.0
2025-11-28,,,,,,32.70000076293945,33.0,31.110000610351562,31.530000686645508,980200.0
2025-12-01,,,,,,31.530000686645508,32.16999816894531,31.077999114990234,31.75,1105500.0
2025-12-02,,,,,,32.900001525878906,34.38999938964844,32.06999969482422,32.099998474121094,1637200.0
2025-12-03,,,,,,33.88999938964844,33.9900016784668,31.690000534057617,32.33000183105469,1084500.0
2025-12-04,,,,,,36.56999969482422,37.29999923706055,33.375,33.709999084472656,2363900.0
2025-12-05,,,,,,35.7599983215332,36.5,34.599998474121094,35.560001373291016,1527400.0
2025-12-08,,,,,,35.77000045776367,37.880001068115234,35.029998779296875,37.02000045776367,1106500.0
2025-12-09,,,,,,36.189998626708984,36.52000045776367,34.849998474121094,35.25,916000.0
2025-12-10,,,,,,36.459999084472656,37.040000915527344,34.79999923706055,35.5,1516400.0
2025-12-11,,,,,,38.86000061035156,39.869998931884766,34.20000076293945,35.79999923706055,2134300.0
2025-12-12,,,,,,35.40999984741211,38.86000061035156,34.63999938964844,38.810001373291016,1533700.0
2025-12-15,,,,,,31.350000381469727,35.880001068115234,31.264999389648438,35.68000030517578,1915900.0
2025-12-16,,,,,,32.310001373291016,32.71500015258789,30.440000534057617,30.799999237060547,1120500.0
2025-12-17,,,,,,29.989999771118164,32.95000076293945,29.75,32.3849983215332,1650200.0
2025-12-18,,,,,,30.229999542236328,32.349998474121094,30.02199935913086,30.979999542236328,1662700.0
2025-12-19,,,,,,33.029998779296875,33.415000915527344,30.65999984741211,31.0,4186200.0
2025-12-22,,,,,,32.97999954223633,33.97999954223633,32.16999816894531,33.91999816894531,1472600.0
2025-12-23,,,,,,33.099998474121094,33.59870147705078,31.700000762939453,32.65999984741211,412070.0
