Date,Close,High,Low,Open,Volume,"('Close', 'LAZR')","('High', 'LAZR')","('Low', 'LAZR')","('Open', 'LAZR')","('Volume', 'LAZR')"
2025-07-23,3.7799999713897705,3.859999895095825,3.5,3.650000095367432,6783900.0,,,,,
2025-07-24,3.390000104904175,3.839999914169312,3.375,3.775000095367432,5115200.0,,,,,
2025-07-25,3.200000047683716,3.4800000190734863,3.119999885559082,3.4800000190734863,3560200.0,,,,,
2025-07-28,3.319999933242798,3.559999942779541,3.240000009536743,3.390000104904175,4473800.0,,,,,
2025-07-29,3.0999999046325684,3.5199999809265137,3.049999952316284,3.369999885559082,4161900.0,,,,,
2025-07-30,3.130000114440918,3.289999961853028,3.095000028610229,3.119999885559082,3124200.0,,,,,
2025-07-31,2.970000028610229,3.1600000858306885,2.950000047683716,3.0799999237060547,2696600.0,,,,,
2025-08-01,2.789999961853028,2.9100000858306885,2.700000047683716,2.890000104904175,3833400.0,,,,,
2025-08-04,2.7300000190734863,2.8399999141693115,2.650000095367432,2.8399999141693115,3076800.0,,,,,
2025-08-05,2.700000047683716,2.734999895095825,2.640000104904175,2.7100000381469727,1805600.0,,,,,
2025-08-06,2.549999952316284,2.700000047683716,2.5,2.690000057220459,3842900.0,,,,,
2025-08-07,2.559999942779541,2.6700000762939453,2.549999952316284,2.569999933242798,1870900.0,,,,,
2025-08-08,2.680000066757202,2.734999895095825,2.5799999237060547,2.5899999141693115,2033800.0,,,,,
2025-08-11,2.690000057220459,2.7699999809265137,2.6600000858306885,2.700000047683716,2732100.0,,,,,
2025-08-12,3.009999990463257,3.0199999809265137,2.700999975204468,2.700999975204468,6346000.0,,,,,
2025-08-13,2.539999961853028,2.559999942779541,2.319999933242798,2.380000114440918,12847800.0,,,,,
2025-08-14,2.4600000381469727,2.490999937057495,2.4100000858306885,2.4800000190734863,2480800.0,,,,,
2025-08-15,2.299999952316284,2.4800000190734863,2.2799999713897705,2.4600000381469727,5554400.0,,,,,
2025-08-18,2.150000095367432,2.2980000972747803,2.115000009536743,2.289999961853028,6942600.0,,,,,
2025-08-19,1.975000023841858,2.150000095367432,1.9299999475479128,2.150000095367432,6601400.0,,,,,
2025-08-20,1.9700000286102293,2.009999990463257,1.919999957084656,1.940000057220459,3300800.0,,,,,
2025-08-21,1.9900000095367432,2.0,1.8899999856948853,1.950000047683716,2364700.0,,,,,
2025-08-22,2.0,2.039999961853028,1.940000057220459,1.995000004768372,3193300.0,,,,,
2025-08-25,1.940000057220459,2.0,1.9149999618530276,2.0,2820400.0,,,,,
2025-08-26,1.840000033378601,1.9600000381469729,1.815000057220459,1.9299999475479128,4220100.0,,,,,
2025-08-27,1.840000033378601,1.909999966621399,1.8200000524520876,1.850000023841858,2671500.0,,,,,
2025-08-28,1.7599999904632568,1.8600000143051147,1.7300000190734863,1.850000023841858,5410600.0,,,,,
2025-08-29,1.7000000476837158,1.784999966621399,1.690000057220459,1.7599999904632568,2857200.0,,,,,
2025-09-02,1.6299999952316284,1.6799999475479126,1.5800000429153442,1.649999976158142,4045300.0,,,,,
2025-09-03,1.649999976158142,1.659999966621399,1.600000023841858,1.6299999952316284,2231800.0,,,,,
2025-09-04,1.690000057220459,1.715000033378601,1.600000023841858,1.6399999856948853,2625500.0,,,,,
2025-09-05,1.659999966621399,1.7599999904632568,1.6399999856948853,1.7100000381469729,2543800.0,,,,,
2025-09-08,1.7100000381469729,1.7200000286102295,1.6200000047683716,1.690000057220459,2559400.0,,,,,
2025-09-09,1.7100000381469729,1.7699999809265137,1.7000000476837158,1.7100000381469729,2513500.0,,,,,
2025-09-10,1.6799999475479126,1.75,1.6699999570846558,1.7200000286102295,2490000.0,,,,,
2025-09-11,1.7699999809265137,1.850000023841858,1.6749999523162842,1.6799999475479126,4352800.0,,,,,
2025-09-12,1.8799999952316284,1.909999966621399,1.753999948501587,1.7949999570846558,2891400.0,,,,,
2025-09-15,2.130000114440918,2.200000047683716,1.8949999809265137,1.909999966621399,9950900.0,,,,,
2025-09-16,2.109999895095825,2.130000114440918,1.9299999475479128,2.130000114440918,4920600.0,,,,,
2025-09-17,2.400000095367432,2.549999952316284,2.0999999046325684,2.109999895095825,14842100.0,,,,,
2025-09-18,2.309999942779541,2.430000066757202,2.220000028610229,2.430000066757202,7587300.0,,,,,
2025-09-19,2.2799999713897705,2.450000047683716,2.244999885559082,2.3399999141693115,5606100.0,,,,,
2025-09-22,2.1700000762939453,2.25,2.095000028610229,2.240000009536743,4718900.0,,,,,
2025-09-23,2.299999952316284,2.4600000381469727,2.140000104904175,2.1700000762939453,6523800.0,,,,,
2025-09-24,2.220000028610229,2.3299999237060547,2.180000066757202,2.289999961853028,2757800.0,,,,,
2025-09-25,2.130000114440918,2.2049999237060547,2.0799999237060547,2.150000095367432,2765500.0,,,,,
2025-09-26,2.0199999809265137,2.1679999828338623,2.009999990463257,2.140000104904175,3133000.0,,,,,
2025-09-29,2.009999990463257,2.069999933242798,1.965000033378601,2.039999961853028,2992300.0,,,,,
2025-09-30,1.909999966621399,2.039999961853028,1.8200000524520876,2.0199999809265137,4652300.0,,,,,
2025-10-01,1.965000033378601,2.069999933242798,1.8899999856948853,1.899999976158142,5709300.0,,,,,
2025-10-02,2.1700000762939453,2.200000047683716,2.0,2.009999990463257,5312900.0,,,,,
2025-10-03,2.450000047683716,2.5799999237060547,2.1700000762939453,2.1700000762939453,13848400.0,,,,,
2025-10-06,2.240000009536743,2.5299999713897705,2.2100000381469727,2.509999990463257,8450600.0,,,,,
2025-10-07,2.049999952316284,2.25,2.0199999809265137,2.240000009536743,6986700.0,,,,,
2025-10-08,2.2100000381469727,2.470000028610229,2.059999942779541,2.069999933242798,11078800.0,,,,,
2025-10-09,2.0999999046325684,2.359999895095825,2.0899999141693115,2.240000009536743,5993400.0,,,,,
2025-10-10,1.940000057220459,2.25,1.909999966621399,2.119999885559082,9105300.0,,,,,
2025-10-13,2.0999999046325684,2.119999885559082,1.9800000190734863,2.0199999809265137,4521200.0,,,,,
2025-10-14,2.0899999141693115,2.220000028610229,1.9600000381469729,2.0299999713897705,6442900.0,,,,,
2025-10-15,2.0199999809265137,2.2300000190734863,1.9900000095367432,2.1700000762939453,6332700.0,,,,,
2025-10-16,1.8899999856948853,2.164999961853028,1.870000004768372,2.059999942779541,8466800.0,,,,,
2025-10-17,1.940000057220459,2.0999999046325684,1.919999957084656,2.039999961853028,7640200.0,,,,,
2025-10-20,,,,,,2.0,2.0899999141693115,1.9500000476837158,1.9600000381469727,6197000.0
2025-10-21,,,,,,1.815000057220459,2.049999952316284,1.7999999523162842,2.009999990463257,10311000.0
2025-10-22,,,,,,1.7200000286102295,1.850000023841858,1.6699999570846558,1.840000033378601,7757200.0
2025-10-23,,,,,,1.690000057220459,1.7999999523162842,1.6699999570846558,1.7200000286102295,5413100.0
2025-10-24,,,,,,2.2200000286102295,2.2799999713897705,1.7200000286102295,1.725000023841858,26891800.0
2025-10-27,,,,,,2.319999933242798,2.369999885559082,2.069999933242798,2.2200000286102295,10292700.0
2025-10-28,,,,,,2.059999942779541,2.2950000762939453,2.049999952316284,2.2950000762939453,6293800.0
2025-10-29,,,,,,2.0899999141693115,2.2300000190734863,2.049999952316284,2.0899999141693115,6100800.0
2025-10-30,,,,,,2.109999895095825,2.255000114440918,2.055000066757202,2.059999942779541,6465800.0
2025-10-31,,,,,,1.159999966621399,1.6699999570846558,1.0800000429153442,1.6299999952316284,60439800.0
2025-11-03,,,,,,1.3600000143051147,1.440000057220459,1.1299999952316284,1.1649999618530273,29428100.0
2025-11-04,,,,,,1.350000023841858,1.409999966621399,1.2300000190734863,1.2510000467300415,13284800.0
2025-11-05,,,,,,1.2400000095367432,1.3700000047683716,1.2100000381469727,1.340000033378601,7178700.0
2025-11-06,,,,,,1.149999976158142,1.309999942779541,1.149999976158142,1.2400000095367432,5413300.0
2025-11-07,,,,,,1.25,1.274999976158142,1.1299999952316284,1.1649999618530273,4454000.0
2025-11-10,,,,,,1.190000057220459,1.2949999570846558,1.1699999570846558,1.2699999809265137,3686900.0
2025-11-11,,,,,,1.190000057220459,1.2100000381469727,1.149999976158142,1.190000057220459,2179300.0
2025-11-12,,,,,,1.159999966621399,1.2000000476837158,1.1200000047683716,1.1699999570846558,3379400.0
2025-11-13,,,,,,1.059999942779541,1.1399999856948853,1.0499999523162842,1.1200000047683716,13740300.0
2025-11-14,,,,,,1.0099999904632568,1.2599999904632568,1.0099999904632568,1.149999976158142,10120500.0
2025-11-17,,,,,,0.9070000052452087,1.0299999713897705,0.8510000109672546,0.9769999980926514,12766900.0
2025-11-18,,,,,,0.8659999966621399,0.8999999761581421,0.8109999895095825,0.8700000047683716,5079900.0
2025-11-19,,,,,,0.9049999713897705,0.9829999804496765,0.8700000047683716,0.8999999761581421,4439100.0
2025-11-20,,,,,,0.9010000228881836,1.1399999856948853,0.8999999761581421,0.9100000262260437,8263100.0
2025-11-21,,,,,,0.8550000190734863,0.9319999814033508,0.8460000157356262,0.9049999713897705,4029800.0
2025-11-24,,,,,,0.8330000042915344,0.9100000262260437,0.800000011920929,0.8799999952316284,3983100.0
2025-11-25,,,,,,0.796999990940094,0.8339999914169312,0.796999990940094,0.8330000042915344,2779400.0
2025-11-26,,,,,,0.8159999847412109,0.8399999737739563,0.777999997138977,0.7799999713897705,3429000.0
2025-11-28,,,,,,0.906000018119812,0.9190000295639038,0.800000011920929,0.800000011920929,3416700.0
2025-12-01,,,,,,0.8600000143051147,0.9100000262260437,0.8519999980926514,0.8830000162124634,1894200.0
2025-12-02,,,,,,0.8190000057220459,0.8999999761581421,0.8190000057220459,0.8500000238418579,1398800.0
2025-12-03,,,,,,0.8790000081062317,0.8880000114440918,0.8040000200271606,0.8190000057220459,2246400.0
2025-12-04,,,,,,1.0299999713897705,1.1399999856948853,0.8899999856948853,0.8899999856948853,16904000.0
2025-12-05,,,,,,0.9300000071525574,1.1100000143051147,0.9150000214576721,1.0499999523162842,8161900.0
2025-12-08,,,,,,0.8700000047683716,0.968999981880188,0.8320000171661377,0.9549999833106995,5672300.0
2025-12-09,,,,,,0.859000027179718,0.8999999761581421,0.8500000238418579,0.8500000238418579,2307800.0
2025-12-10,,,,,,0.8740000128746033,0.9200000166893005,0.8500000238418579,0.8629999756813049,2280000.0
2025-12-11,,,,,,0.9660000205039978,1.0399999618530273,0.8450000286102295,0.8700000047683716,8989000.0
2025-12-12,,,,,,0.8999999761581421,1.0299999713897705,0.890999972820282,0.9700000286102295,5299400.0
2025-12-15,,,,,,0.3529999852180481,0.8980000019073486,0.30000001192092896,0.8849999904632568,59405600.0
2025-12-16,,,,,,0.31299999356269836,0.3880000114440918,0.30399999022483826,0.36000001430511475,28588100.0
2025-12-17,,,,,,0.22599999606609344,0.3070000112056732,0.18000000715255737,0.30000001192092896,48788300.0
2025-12-18,,,,,,0.2199999988079071,0.22499999403953552,0.1809999942779541,0.210999995470047,29837700.0
2025-12-19,,,,,,0.6039999723434448,0.6899999976158142,0.21400000154972076,0.2160000056028366,895790000.0
2025-12-22,,,,,,0.21799999475479126,0.2770000100135803,0.20000000298023224,0.2750000059604645,89168100.0
2025-12-23,,,,,,0.19850000739097595,0.20000000298023224,0.17090000212192535,0.1818999946117401,14785676.0
