Date,Close,High,Low,Open,Volume,"('Close', 'CEG')","('High', 'CEG')","('Low', 'CEG')","('Open', 'CEG')","('Volume', 'CEG')"
2025-07-15,317.6070861816406,327.59504479466324,313.82167181350314,327.18553483382965,2742400.0,,,,,
2025-07-16,307.8288879394531,321.6122582432609,301.00709533043226,318.2463211628031,2952800.0,,,,,
2025-07-17,307.7090148925781,314.4409197105905,304.6427347702474,311.44453213297294,1984900.0,,,,,
2025-07-18,321.0329895019531,326.6162548889464,310.5456326201503,311.4045824577654,3532900.0,,,,,
2025-07-21,317.4972229003906,325.24788828487783,316.2686930580052,324.02935615464486,1937600.0,,,,,
2025-07-22,317.4073486328125,318.35819815736966,311.02002952494263,317.6170872312571,1780100.0,,,,,
2025-07-23,323.31024169921875,342.81672420648994,322.41130101379287,328.99339275027154,3821400.0,,,,,
2025-07-24,321.2826843261719,326.5263626993546,320.50959900147046,324.68855145590754,1818100.0,,,,,
2025-07-25,326.9558410644531,327.88471392782395,320.64344371697905,322.1116748962043,1383900.0,,,,,
2025-07-28,328.2642517089844,331.60022623083586,322.11166554049566,329.6875236202031,1701400.0,,,,,
2025-07-29,330.1220092773437,338.83151072828423,328.30422390817654,331.60023817967794,2696000.0,,,,,
2025-07-30,344.854248046875,347.71581901594743,331.10083953173324,331.10083953173324,3026600.0,,,,,
2025-07-31,347.421142578125,353.5837263446668,343.86043295724505,349.05918239241805,3581100.0,,,,,
2025-08-01,340.3596496582031,342.9665226677492,326.61623953654043,336.02987819801007,2871900.0,,,,,
2025-08-04,354.4626770019531,356.5701216334699,344.1610706653359,344.71441966505466,2899300.0,,,,,
2025-08-05,343.15631103515625,353.3510214097604,338.55184613500865,351.60611572481287,3380500.0,,,,,
2025-08-06,338.05242919921875,343.6456919617842,331.8998432084797,343.20621935667214,2946500.0,,,,,
2025-08-07,336.0049133300781,344.8342649278817,321.6122615692336,334.856304206354,3632000.0,,,,,
2025-08-08,335.3607177734375,341.7879669089077,331.84993557738767,338.3021485140262,1961000.0,,,,,
2025-08-11,331.0908203125,337.8926174841333,327.60503261566834,335.8351005104403,1829800.0,,,,,
2025-08-12,338.1623229980469,339.3209298580145,330.52154073442847,332.648950320902,1890600.0,,,,,
2025-08-13,327.2355041503906,342.3372932148386,322.1116763290604,339.3559020972898,2788100.0,,,,,
2025-08-14,325.81719970703125,333.18831827399066,322.87077011130566,325.0481378425534,2020700.0,,,,,
2025-08-15,321.8420104980469,327.54113350443043,319.29506269091644,327.4951988912189,1749100.0,,,,,
2025-08-18,322.7699890136719,326.0,319.7799987792969,322.07000732421875,1860300.0,,,,,
2025-08-19,317.2349853515625,321.79901123046875,313.8500061035156,320.8500061035156,2122300.0,,,,,
2025-08-20,314.2099914550781,315.5299987792969,304.7799987792969,313.92498779296875,2638500.0,,,,,
2025-08-21,312.5199890136719,318.20001220703125,310.70001220703125,314.9800109863281,1622600.0,,,,,
2025-08-22,310.1600036621094,318.0,309.20001220703125,313.9200134277344,1856300.0,,,,,
2025-08-25,310.67999267578125,317.6199951171875,309.9849853515625,310.4100036621094,1386200.0,,,,,
2025-08-26,316.5799865722656,318.4800109863281,310.3099975585937,310.7699890136719,1674000.0,,,,,
2025-08-27,315.94000244140625,319.489990234375,314.1400146484375,316.3500061035156,1369900.0,,,,,
2025-08-28,319.54998779296875,323.9700012207031,315.79998779296875,317.29998779296875,1751500.0,,,,,
2025-08-29,307.9800109863281,317.989990234375,305.8900146484375,317.3500061035156,2326300.0,,,,,
2025-09-02,307.19000244140625,307.4549865722656,296.989990234375,300.489990234375,2426900.0,,,,,
2025-09-03,308.4800109863281,309.5899963378906,303.9200134277344,306.5199890136719,1374400.0,,,,,
2025-09-04,309.0599975585937,312.1600036621094,307.25,310.0,1757700.0,,,,,
2025-09-05,301.5799865722656,312.989990234375,293.1549987792969,311.04998779296875,2821200.0,,,,,
2025-09-08,298.82000732421875,304.7900085449219,296.3599853515625,304.2099914550781,2333700.0,,,,,
2025-09-09,300.82000732421875,305.29998779296875,296.3500061035156,300.6099853515625,2081600.0,,,,,
2025-09-10,320.0,328.3009948730469,308.5,308.5,4040700.0,,,,,
2025-09-11,318.0,322.260986328125,316.1099853515625,320.010009765625,2263800.0,,,,,
2025-09-12,323.4800109863281,325.4100036621094,315.281005859375,318.0599975585937,1414800.0,,,,,
2025-09-15,330.4200134277344,334.8599853515625,324.6099853515625,325.75,2049300.0,,,,,
2025-09-16,322.9100036621094,332.8599853515625,321.50799560546875,332.0400085449219,2374000.0,,,,,
2025-09-17,321.2749938964844,326.20001220703125,316.1839904785156,322.5299987792969,2171800.0,,,,,
2025-09-18,322.7099914550781,330.1300048828125,319.5899963378906,325.17999267578125,1732400.0,,,,,
2025-09-19,330.8999938964844,331.8599853515625,319.760009765625,325.7099914550781,3416400.0,,,,,
2025-09-22,347.1199951171875,347.3299865722656,326.5,332.9700012207031,2879900.0,,,,,
2025-09-23,336.6499938964844,348.44000244140625,336.1400146484375,346.75,2522700.0,,,,,
2025-09-24,339.1300048828125,344.3999938964844,335.5,339.6889953613281,1735200.0,,,,,
2025-09-25,326.3299865722656,336.5599975585937,325.0599975585937,335.0,2447800.0,,,,,
2025-09-26,331.260009765625,332.8399963378906,326.44000244140625,328.7200012207031,1263500.0,,,,,
2025-09-29,334.2650146484375,340.5450134277344,322.5599975585937,334.8999938964844,2286700.0,,,,,
2025-09-30,329.07000732421875,336.7799987792969,327.2099914550781,334.9200134277344,2159600.0,,,,,
2025-10-01,350.8999938964844,352.25,323.8800048828125,326.04998779296875,2818400.0,,,,,
2025-10-02,357.4599914550781,357.67999267578125,343.2099914550781,352.25,2161800.0,,,,,
2025-10-03,360.0,376.7799987792969,358.69000244140625,358.8699951171875,3355200.0,,,,,
2025-10-06,364.1000061035156,368.5,353.0,367.6300048828125,2159900.0,,,,,
2025-10-07,358.1600036621094,371.30999755859375,355.3800048828125,363.1300048828125,2167700.0,,,,,
2025-10-08,371.0,376.4989929199219,363.7099914550781,368.80999755859375,3342800.0,,,,,
2025-10-09,383.2300109863281,386.8599853515625,372.75,374.2300109863281,2888800.0,,,,,
2025-10-10,368.489990234375,392.1799926757813,367.3800048828125,381.0,3084600.0,,,,,
2025-10-13,380.9100036621094,387.0,375.25,376.3200073242188,3270500.0,,,,,
2025-10-14,389.55999755859375,395.1400146484375,366.1600036621094,374.7000122070313,3110900.0,,,,,
2025-10-15,403.9500122070313,412.7000122070313,395.7000122070313,396.9750061035156,3537700.0,,,,,
2025-10-16,396.5299987792969,411.6900024414063,394.7200012207031,406.8999938964844,3062300.0,,,,,
2025-10-17,386.5,402.010009765625,382.8299865722656,391.2999877929688,2881700.0,,,,,
2025-10-20,,,,,,369.575927734375,398.0432627085093,367.7080758957444,395.48619926873897,3072900.0
2025-10-21,,,,,,358.3787841796875,369.12444959254026,354.79290248805256,368.94164543649464,2753700.0
2025-10-22,,,,,,349.6587829589844,362.5240256694891,343.0763396198956,360.5862467249354,3571800.0
2025-10-23,,,,,,365.3807373046875,367.11376463835904,353.3845229276959,353.59427370747875,2317500.0
2025-10-24,,,,,,388.7439270019531,390.66771436965814,373.1717993513974,375.9985422958824,2999900.0
2025-10-27,,,,,,390.7016906738281,395.1795543433272,383.7097134850452,392.29986298492736,2642300.0
2025-10-28,,,,,,384.5088195800781,400.54041242291726,375.06963806684644,396.5749612352367,2865600.0
2025-10-29,,,,,,400.96990966796875,405.57762924587394,380.11383557165675,381.642080803752,2615900.0
2025-10-30,,,,,,382.0416259765625,400.5204219333505,381.5521668689985,396.6947946731217,2218200.0
2025-10-31,,,,,,376.5679016113281,388.02475649504044,371.72046704539184,387.5552939660353,2383800.0
2025-11-03,,,,,,377.2770690917969,384.53973133978286,374.73000403523076,380.48341181230194,2506700.0
2025-11-04,,,,,,362.4041748046875,374.0108521010576,360.0668603656813,368.3673337327962,3192200.0
2025-11-05,,,,,,362.83367919921875,370.55483082047084,356.6507711191979,364.5117464355063,3228300.0
2025-11-06,,,,,,350.8973388671875,363.4629371396571,348.1504908301376,360.54627053888197,3909800.0
2025-11-07,,,,,,357.979248046875,358.6884257494343,331.73933774357437,335.09550255034344,5775300.0
2025-11-10,,,,,,360.5163269042969,378.3458749226003,352.26581450787614,366.7791602982924,2436300.0
2025-11-11,,,,,,351.2669372558594,363.14329335730446,348.0306301420091,359.20780685709485,1830100.0
2025-11-12,,,,,,353.6142272949219,354.58311674404507,345.80321339243386,354.2235439914304,1994300.0
2025-11-13,,,,,,335.3551940917969,350.5877158605912,333.272592273618,349.8286076350367,3604300.0
2025-11-14,,,,,,338.1319885253906,351.57658306313266,326.45538478067135,328.2733060722971,2732800.0
2025-11-17,,,,,,338.6700134277344,347.989990234375,334.0799865722656,336.68499755859375,2129500.0
2025-11-18,,,,,,339.3500061035156,344.54998779296875,333.75,333.75,3209900.0
2025-11-19,,,,,,357.4800109863281,362.7149963378906,342.92999267578125,344.2749938964844,3337700.0
2025-11-20,,,,,,345.7799987792969,379.20001220703125,345.0,368.25,4415000.0
2025-11-21,,,,,,338.1099853515625,345.2799987792969,330.8599853515625,345.2799987792969,2948300.0
2025-11-24,,,,,,354.1050109863281,355.5,336.7699890136719,339.75,2388300.0
2025-11-25,,,,,,351.5950012207031,355.5400085449219,339.3399963378906,353.4599914550781,1635800.0
2025-11-26,,,,,,359.0899963378906,361.1400146484375,355.0,355.3900146484375,1396100.0
2025-11-28,,,,,,364.3599853515625,366.3080139160156,359.6000061035156,362.0,1073000.0
2025-12-01,,,,,,359.04998779296875,361.2900085449219,354.0,359.3299865722656,2012500.0
2025-12-02,,,,,,363.6700134277344,368.7099914550781,358.94500732421875,362.5350036621094,1974000.0
2025-12-03,,,,,,361.260009765625,365.4700012207031,355.2099914550781,361.19000244140625,1559500.0
2025-12-04,,,,,,368.6199951171875,374.45001220703125,358.5,360.9800109863281,2029800.0
2025-12-05,,,,,,359.82000732421875,370.07000732421875,357.1199951171875,369.1650085449219,2018200.0
2025-12-08,,,,,,357.6700134277344,364.25,354.0,362.7650146484375,1637900.0
2025-12-09,,,,,,359.1499938964844,364.6600036621094,354.010009765625,356.20001220703125,1359900.0
2025-12-10,,,,,,362.07000732421875,363.51800537109375,346.3999938964844,358.54998779296875,2382200.0
2025-12-11,,,,,,378.6000061035156,380.0,354.3399963378906,360.75,2530300.0
2025-12-12,,,,,,351.9800109863281,380.7799987792969,351.2200012207031,379.0,3778600.0
2025-12-15,,,,,,357.1400146484375,360.9599914550781,350.6700134277344,356.6499938964844,2628800.0
2025-12-16,,,,,,365.625,368.17999267578125,350.3299865722656,356.05999755859375,2496800.0
2025-12-17,,,,,,340.9700012207031,372.0,334.17999267578125,368.5150146484375,4598000.0
2025-12-18,,,,,,361.04998779296875,371.239990234375,348.7799987792969,351.989990234375,3773200.0
2025-12-19,,,,,,355.3999938964844,368.6400146484375,354.19000244140625,361.20001220703125,5429500.0
2025-12-22,,,,,,357.80999755859375,363.95001220703125,355.3999938964844,363.2749938964844,1357500.0
2025-12-23,,,,,,361.19500732421875,362.94000244140625,353.0,354.3599853515625,275792.0
