Date,Close,High,Low,Open,Volume,"('Close', 'UNP')","('High', 'UNP')","('Low', 'UNP')","('Open', 'UNP')","('Volume', 'UNP')"
2025-07-15,229.7054443359375,232.55762701905752,229.6060589136609,231.59364604650244,2419300.0,,,,,
2025-07-16,229.74517822265625,231.49426451942853,228.2743680618951,230.56009618621349,2356500.0,,,,,
2025-07-17,226.07809448242188,228.9103969304848,225.3426818147824,226.08802695860197,5211300.0,,,,,
2025-07-18,223.47434997558597,227.0023200988987,220.96005351576807,227.0023200988987,5794500.0,,,,,
2025-07-21,224.44827270507807,225.90915039356463,223.5240368455464,224.56752307504905,2814100.0,,,,,
2025-07-22,227.81724548339844,229.0992325279661,224.5973488287296,225.37250660713545,3806300.0,,,,,
2025-07-23,229.5663146972656,229.7253253078653,225.89921399727623,228.01599915413533,3740100.0,,,,,
2025-07-24,219.1513519287109,229.2284176449448,217.84948483988924,224.59733618857848,9784100.0,,,,,
2025-07-25,223.3451690673828,224.87560447027963,219.79731879635625,221.69546812627655,8254700.0,,,,,
2025-07-28,227.81724548339844,229.53650412893077,223.42467968440303,223.8221910503237,6858400.0,,,,,
2025-07-29,222.3811798095703,228.95015557131796,217.76997849176843,224.9849139747002,19091000.0,,,,,
2025-07-30,223.88180541992188,225.16380756662457,221.12899309348447,224.4482750112756,8361200.0,,,,,
2025-07-31,220.5923614501953,222.3911253979068,219.42962478505729,221.09919071528012,5546800.0,,,,,
2025-08-01,218.03829956054688,219.45943222730037,217.27308944253508,219.1811712454622,4637300.0,,,,,
2025-08-04,220.68179321289065,222.01347293006427,218.26688216596017,218.50538291286523,4181100.0,,,,,
2025-08-05,221.58615112304688,222.01347507477055,220.21471115874985,221.3476352097516,2430000.0,,,,,
2025-08-06,224.06069946289065,224.88553476134183,221.03955859238224,222.4805562006832,3135700.0,,,,,
2025-08-07,221.278076171875,226.9923891021806,220.72155420839468,225.7600796372697,3113700.0,,,,,
2025-08-08,220.86068725585935,223.06691018239917,220.7314892399537,221.49671453064016,2345500.0,,,,,
2025-08-11,218.2867431640625,222.3811828260909,217.33270986555445,221.3178164684507,4419600.0,,,,,
2025-08-12,217.4420318603516,219.8370779561964,216.8258695475249,218.94265466238463,3224200.0,,,,,
2025-08-13,221.7948303222656,222.11285152715064,217.1637640477917,218.0780522657076,3096800.0,,,,,
2025-08-14,220.1451568603516,221.00975241762416,217.9389339119232,220.79111661811604,6245600.0,,,,,
2025-08-15,219.4097442626953,222.2718746110376,219.04204549247424,221.88429572337347,3739200.0,,,,,
2025-08-18,218.71408081054688,220.01594790209583,217.55134420594007,219.3302279435644,3188400.0,,,,,
2025-08-19,222.3811798095703,223.62342170729804,218.69419918491676,219.54886221711683,4899200.0,,,,,
2025-08-20,224.27932739257807,225.4718918173852,223.04703306093785,223.60355503833492,4521500.0,,,,,
2025-08-21,223.9016876220703,224.77621562579827,222.14266881011213,224.0805631805308,3435500.0,,,,,
2025-08-22,226.4358673095703,229.88433215454472,220.80104451486451,225.28306314772763,5317300.0,,,,,
2025-08-25,221.93397521972656,227.5290224019135,219.7575649939443,226.8134898574348,5993000.0,,,,,
2025-08-26,221.35757446289065,221.6060228432936,218.99234102894704,221.17868374367595,3758000.0,,,,,
2025-08-27,219.57867431640625,221.6159540569215,219.04203248999076,221.1190572989464,3464900.0,,,,,
2025-08-28,220.97000122070312,223.46441756437204,219.46936325985644,222.8780830110768,6299300.0,,,,,
2025-08-29,223.57000732421875,223.7100067138672,221.1999969482422,221.3999938964844,5012800.0,,,,,
2025-09-02,221.9900054931641,222.7700042724609,219.33999633789065,222.2100067138672,3955400.0,,,,,
2025-09-03,221.75999450683597,222.5,218.75,221.4199981689453,5881000.0,,,,,
2025-09-04,223.05999755859372,223.47999572753903,220.50999450683597,222.66000366210935,3601000.0,,,,,
2025-09-05,220.30999755859372,223.1699981689453,218.8699951171875,222.1699981689453,4001800.0,,,,,
2025-09-08,217.25999450683597,220.1000061035156,216.2700042724609,219.32000732421875,4131200.0,,,,,
2025-09-09,216.0500030517578,218.6300048828125,215.6499938964844,217.47999572753903,3111200.0,,,,,
2025-09-10,215.19000244140625,216.07000732421875,210.83999633789065,215.0,5004700.0,,,,,
2025-09-11,216.0399932861328,216.77999877929688,214.16000366210935,214.7700042724609,4126700.0,,,,,
2025-09-12,214.91000366210935,216.27999877929688,213.88999938964844,215.17999267578125,6207200.0,,,,,
2025-09-15,216.25,217.05999755859372,214.32000732421875,216.00999450683597,4484400.0,,,,,
2025-09-16,216.0,219.0200042724609,215.44000244140625,218.44000244140625,4425900.0,,,,,
2025-09-17,217.1699981689453,219.6699981689453,216.1300048828125,216.30999755859372,4797500.0,,,,,
2025-09-18,220.3600006103516,220.5500030517578,216.77999877929688,217.47999572753903,4349300.0,,,,,
2025-09-19,220.6100006103516,221.66000366210935,219.22000122070312,221.66000366210935,8632100.0,,,,,
2025-09-22,225.8500061035156,229.0,219.25,220.6499938964844,8136000.0,,,,,
2025-09-23,227.97999572753903,229.0,225.4499969482422,225.8500061035156,5183000.0,,,,,
2025-09-24,230.3600006103516,232.05999755859372,228.38999938964844,229.3300018310547,5925900.0,,,,,
2025-09-25,232.0,232.5,230.47999572753903,231.0500030517578,6034400.0,,,,,
2025-09-26,235.1999969482422,235.5,231.7899932861328,232.0200042724609,4940900.0,,,,,
2025-09-29,236.17999267578125,237.3600006103516,235.08999633789065,235.75,5097300.0,,,,,
2025-09-30,236.3699951171875,237.0,234.82000732421875,237.0,3797500.0,,,,,
2025-10-01,234.7400054931641,237.25,234.0,235.9199981689453,3950800.0,,,,,
2025-10-02,234.5200042724609,236.9900054931641,233.5200042724609,235.44000244140625,3873400.0,,,,,
2025-10-03,236.8000030517578,237.7400054931641,234.5200042724609,234.8600006103516,3176600.0,,,,,
2025-10-06,237.41000366210935,238.22999572753903,235.5,237.0,3261100.0,,,,,
2025-10-07,231.8600006103516,238.22000122070312,231.25999450683597,237.77999877929688,3024100.0,,,,,
2025-10-08,232.6499938964844,233.7400054931641,229.22000122070312,230.17999267578125,3580300.0,,,,,
2025-10-09,231.5399932861328,233.47999572753903,230.1199951171875,232.7400054931641,2331300.0,,,,,
2025-10-10,225.4499969482422,233.8600006103516,225.22000122070312,232.5500030517578,2762700.0,,,,,
2025-10-13,225.8500061035156,227.41000366210935,224.82000732421875,226.72999572753903,2079700.0,,,,,
2025-10-14,227.0800018310547,227.8500061035156,223.3300018310547,223.9199981689453,2306200.0,,,,,
2025-10-15,225.72000122070312,228.0,224.58999633789065,227.13999938964844,2483700.0,,,,,
2025-10-16,224.0399932861328,227.5,223.22000122070312,226.2700042724609,2971200.0,,,,,
2025-10-17,226.0399932861328,228.6699981689453,224.82000732421875,225.1100006103516,3237300.0,,,,,
2025-10-20,,,,,,225.9781036376953,227.87699936892963,224.48682712689228,225.34182626655465,2922100.0
2025-10-21,,,,,,225.22250366210938,226.8231409849105,224.109022105395,224.97395758819647,2727700.0
2025-10-22,,,,,,223.93008422851562,227.51909027107476,223.90025991218252,225.6699068081763,3756800.0
2025-10-23,,,,,,218.76031494140625,224.6260116344907,217.82579440702855,221.98147765601684,5148500.0
2025-10-24,,,,,,215.3502655029297,219.98316806076255,214.74381246278375,219.22757827104377,4128600.0
2025-10-27,,,,,,216.96084594726562,217.65677195663392,215.14148677059967,216.93102163043906,4692000.0
2025-10-28,,,,,,216.32455444335938,219.62525354372167,216.29473012848067,217.0900805886925,2782500.0
2025-10-29,,,,,,215.1116485595703,216.89124692220517,214.2765374022687,215.3800825637202,3587900.0
2025-10-30,,,,,,217.55735778808594,219.01880996029922,214.44555599459045,214.79352657656463,2806900.0
2025-10-31,,,,,,219.08839416503906,219.70479876025692,215.08183256134296,216.23509001557107,2586300.0
2025-11-03,,,,,,217.54742431640625,219.71473889355164,216.7620101934597,218.66090592154154,3552700.0
2025-11-04,,,,,,219.62525939941406,219.84398116105515,216.19532656647718,217.3386324541066,2737800.0
2025-11-05,,,,,,216.11578369140625,220.05274494590086,216.0163591953637,218.47199558114238,2707600.0
2025-11-06,,,,,,216.7222442626953,217.28892143375361,215.06195827724554,215.66839614607773,3429800.0
2025-11-07,,,,,,220.1919403076172,220.39077413883697,216.93101693145607,217.9450891917406,3735400.0
2025-11-10,,,,,,222.57798767089844,223.33356228356215,219.45624955140167,219.77438064145267,4095300.0
2025-11-11,,,,,,223.4926300048828,223.59203933122168,222.14053877227846,223.19437168576968,2698000.0
2025-11-12,,,,,,222.24990844726562,225.73948995988175,222.21013257911707,223.49263885105256,1945700.0
2025-11-13,,,,,,220.1919403076172,222.31949415877168,219.66502382836273,221.0966516852235,2682200.0
2025-11-14,,,,,,221.72299194335938,222.92594647885505,219.13810663576967,220.4305492895645,2886400.0
2025-11-17,,,,,,219.71473693847656,222.38909521348756,219.5854881211559,221.5539840170671,2921100.0
2025-11-18,,,,,,219.53578186035156,220.67908772406636,218.61118258365443,220.420605270283,3863100.0
2025-11-19,,,,,,219.8837432861328,220.69898170664197,218.69072514128536,220.02292848353085,3396500.0
2025-11-20,,,,,,219.92352294921875,222.18031046240066,219.16793314740542,220.2714783636942,3955100.0
2025-11-21,,,,,,224.9043731689453,226.11727922644238,220.40071951137202,221.0270604736996,3595600.0
2025-11-24,,,,,,223.1943817138672,225.27222331930034,221.2060130571735,225.27222331930034,4483200.0
2025-11-25,,,,,,227.79745483398438,228.1155859234034,223.94995125504693,224.42717064424838,2582500.0
2025-11-26,,,,,,229.3185577392578,230.48175156740473,227.10151579436743,227.6682081355422,3233700.0
2025-11-28,,,,,,230.48175048828125,231.1080914582158,229.12965921940662,229.58697550693924,1207600.0
2025-12-01,,,,,,230.0144805908203,232.75842380161137,229.79575883089692,230.11390508898498,3463000.0
2025-12-02,,,,,,230.88937377929688,232.45023528571892,228.03605444250923,230.24314486411407,5190100.0
2025-12-03,,,,,,233.86196899414062,234.48830995850093,230.9887769696087,231.4262204894763,3576500.0
2025-12-04,,,,,,235.9099884033203,236.3374955453324,232.9572749570845,234.34912692399865,3162200.0
2025-12-05,,,,,,235.30999755859375,237.07000732421875,234.97999572753906,235.75999450683594,2494700.0
2025-12-08,,,,,,235.44000244140625,237.36000061035156,234.1300048828125,234.77000427246094,2461800.0
2025-12-09,,,,,,231.55999755859375,234.77000427246094,231.5,234.16000366210938,3785200.0
2025-12-10,,,,,,235.4600067138672,236.77000427246094,231.85000610351562,232.00999450683594,4938300.0
2025-12-11,,,,,,236.1199951171875,236.1999969482422,232.72999572753906,233.8000030517578,2888600.0
2025-12-12,,,,,,239.9499969482422,239.99000549316406,235.22999572753906,235.80999755859375,2928000.0
2025-12-15,,,,,,240.47000122070312,241.1699981689453,238.13999938964844,240.0,3289100.0
2025-12-16,,,,,,235.8800048828125,241.52000427246094,235.16000366210938,241.52000427246094,2755700.0
2025-12-17,,,,,,236.74000549316406,237.94000244140625,234.52999877929688,235.2899932861328,2530100.0
2025-12-18,,,,,,234.4199981689453,238.00999450683594,234.0800018310547,236.8000030517578,3053400.0
2025-12-19,,,,,,234.22999572753906,235.5,232.0399932861328,234.4199981689453,4721900.0
2025-12-22,,,,,,234.61000061035156,235.22000122070312,232.50999450683594,234.74000549316406,2095600.0
2025-12-23,,,,,,234.63999938964844,235.1999969482422,233.8300018310547,234.67999267578125,184786.0
