Date,Close,High,Low,Open,Volume,"('Close', 'MGNI')","('High', 'MGNI')","('Low', 'MGNI')","('Open', 'MGNI')","('Volume', 'MGNI')"
2024-11-18,15.640000343322754,15.850000381469728,15.420000076293944,15.770000457763672,1480800.0,,,,,
2024-11-19,16.260000228881836,16.309999465942383,15.359999656677246,15.359999656677246,1833500.0,,,,,
2024-11-20,16.030000686645508,16.649999618530273,15.970000267028809,16.270000457763672,1791300.0,,,,,
2024-11-21,16.549999237060547,16.75,15.699999809265137,16.079999923706055,2572900.0,,,,,
2024-11-22,17.1299991607666,17.190000534057617,16.3700008392334,16.520000457763672,2459000.0,,,,,
2024-11-25,16.600000381469727,18.3799991607666,16.559999465942383,17.5,3551500.0,,,,,
2024-11-26,16.690000534057617,16.760000228881836,16.25,16.440000534057617,1537200.0,,,,,
2024-11-27,16.6200008392334,16.81999969482422,16.229999542236328,16.81999969482422,1197800.0,,,,,
2024-11-29,16.790000915527344,16.8700008392334,16.600000381469727,16.6299991607666,702800.0,,,,,
2024-12-02,17.190000534057617,17.260000228881836,16.780000686645508,16.84000015258789,1686700.0,,,,,
2024-12-03,17.059999465942383,17.309999465942383,16.530000686645508,17.190000534057617,1371800.0,,,,,
2024-12-04,17.530000686645508,17.799999237060547,17.100000381469727,17.149999618530273,2172000.0,,,,,
2024-12-05,17.469999313354492,18.0,17.389999389648438,17.959999084472656,1581100.0,,,,,
2024-12-06,18.0,18.06999969482422,17.510000228881836,17.610000610351562,1327400.0,,,,,
2024-12-09,16.770000457763672,18.0,16.670000076293945,18.0,2196700.0,,,,,
2024-12-10,16.809999465942383,17.40999984741211,16.6299991607666,16.93000030517578,1219600.0,,,,,
2024-12-11,16.899999618530273,17.110000610351562,16.6299991607666,16.940000534057617,1244300.0,,,,,
2024-12-12,16.440000534057617,17.09000015258789,16.3700008392334,16.809999465942383,1216200.0,,,,,
2024-12-13,16.469999313354492,16.639999389648438,16.06999969482422,16.309999465942383,1523600.0,,,,,
2024-12-16,16.309999465942383,16.729999542236328,16.290000915527344,16.489999771118164,1486500.0,,,,,
2024-12-17,16.56999969482422,16.84000015258789,15.93000030517578,16.389999389648438,1524900.0,,,,,
2024-12-18,15.84000015258789,16.90999984741211,15.65999984741211,16.59000015258789,1759700.0,,,,,
2024-12-19,15.720000267028809,16.34000015258789,15.649999618530272,16.0,1895300.0,,,,,
2024-12-20,16.34000015258789,16.389999389648438,15.260000228881836,15.489999771118164,2798100.0,,,,,
2024-12-23,16.170000076293945,16.6200008392334,15.920000076293944,16.360000610351562,1163000.0,,,,,
2024-12-24,16.420000076293945,16.479999542236328,16.229999542236328,16.469999313354492,489800.0,,,,,
2024-12-26,16.6299991607666,16.700000762939453,16.270000457763672,16.360000610351562,706600.0,,,,,
2024-12-27,16.3700008392334,16.56999969482422,16.040000915527344,16.540000915527344,1160200.0,,,,,
2024-12-30,16.40999984741211,16.479999542236328,15.989999771118164,16.110000610351562,1668200.0,,,,,
2024-12-31,15.920000076293944,16.850000381469727,15.920000076293944,16.440000534057617,1184900.0,,,,,
2025-01-02,16.100000381469727,16.56999969482422,15.899999618530272,16.139999389648438,1296300.0,,,,,
2025-01-03,17.1299991607666,17.200000762939453,16.459999084472656,16.579999923706055,1432500.0,,,,,
2025-01-06,17.15999984741211,17.56999969482422,17.1200008392334,17.229999542236328,1723400.0,,,,,
2025-01-07,16.6200008392334,17.309999465942383,16.350000381469727,17.15999984741211,1347900.0,,,,,
2025-01-08,16.459999084472656,16.719999313354492,16.219999313354492,16.6299991607666,2203300.0,,,,,
2025-01-10,15.609999656677246,16.100000381469727,15.350000381469728,16.059999465942383,2004500.0,,,,,
2025-01-13,15.529999732971191,15.779999732971191,15.229999542236328,15.300000190734863,1957600.0,,,,,
2025-01-14,15.640000343322754,16.1299991607666,15.4399995803833,15.90999984741211,1532800.0,,,,,
2025-01-15,16.09000015258789,16.440000534057617,15.989999771118164,16.399999618530273,1220200.0,,,,,
2025-01-16,15.140000343322754,16.170000076293945,14.890000343322754,16.020000457763672,2476000.0,,,,,
2025-01-17,15.4399995803833,15.640000343322754,15.369999885559082,15.539999961853027,1126900.0,,,,,
2025-01-21,15.720000267028809,15.880000114440918,15.470000267028809,15.600000381469728,1107000.0,,,,,
2025-01-22,16.420000076293945,17.200000762939453,15.949999809265137,16.309999465942383,2746300.0,,,,,
2025-01-23,17.360000610351562,17.3700008392334,16.450000762939453,16.65999984741211,2249000.0,,,,,
2025-01-24,17.040000915527344,17.420000076293945,16.90999984741211,17.3799991607666,1684400.0,,,,,
2025-01-27,16.790000915527344,16.850000381469727,16.0,16.190000534057617,1833800.0,,,,,
2025-01-28,17.649999618530273,17.75,16.579999923706055,16.850000381469727,1775300.0,,,,,
2025-01-29,17.559999465942383,17.690000534057617,17.170000076293945,17.389999389648438,1368900.0,,,,,
2025-01-30,17.479999542236328,17.84000015258789,17.299999237060547,17.579999923706055,1332400.0,,,,,
2025-01-31,17.200000762939453,17.829999923706055,17.1200008392334,17.559999465942383,1468500.0,,,,,
2025-02-03,17.239999771118164,17.5,16.25,16.639999389648438,1732100.0,,,,,
2025-02-04,17.709999084472656,17.729999542236328,16.989999771118164,17.170000076293945,1138300.0,,,,,
2025-02-05,17.969999313354492,17.969999313354492,17.360000610351562,17.709999084472656,1535900.0,,,,,
2025-02-06,19.13999938964844,19.15999984741211,18.149999618530277,18.350000381469727,3953200.0,,,,,
2025-02-07,21.170000076293945,21.290000915527344,19.0,19.450000762939453,11726000.0,,,,,
2025-02-10,20.6200008392334,20.979999542236328,19.920000076293945,20.88999938964844,3936400.0,,,,,
2025-02-11,20.21999931335449,20.700000762939453,19.940000534057617,20.31999969482422,2252400.0,,,,,
2025-02-12,20.51000022888184,20.68000030517578,19.57999992370605,19.709999084472656,1593200.0,,,,,
2025-02-13,19.489999771118164,19.920000076293945,17.309999465942383,18.739999771118164,7172300.0,,,,,
2025-02-14,20.0,20.01000022888184,19.200000762939453,19.540000915527344,2103300.0,,,,,
2025-02-18,19.38999938964844,20.059999465942383,18.90999984741211,20.059999465942383,2133200.0,,,,,
2025-02-19,19.07999992370605,19.3700008392334,18.76000022888184,19.299999237060547,1943600.0,,,,,
2025-02-20,18.26000022888184,19.1200008392334,17.920000076293945,19.030000686645508,1679500.0,,,,,
2025-02-21,17.68000030517578,18.709999084472656,17.510000228881836,18.6299991607666,3065700.0,,,,,
2025-02-24,17.690000534057617,17.940000534057617,17.260000228881836,17.729999542236328,1944100.0,,,,,
2025-02-25,17.360000610351562,17.790000915527344,17.110000610351562,17.690000534057617,2379100.0,,,,,
2025-02-26,16.860000610351562,17.690000534057617,16.81999969482422,17.469999313354492,3193500.0,,,,,
2025-02-27,16.549999237060547,18.38999938964844,16.540000915527344,17.65999984741211,4766100.0,,,,,
2025-02-28,15.770000457763672,16.3700008392334,15.289999961853027,16.239999771118164,4388000.0,,,,,
2025-03-03,14.6899995803833,16.170000076293945,14.539999961853027,15.75,3696400.0,,,,,
2025-03-04,14.649999618530272,15.020000457763672,13.81999969482422,14.199999809265137,4252400.0,,,,,
2025-03-05,14.489999771118164,14.710000038146973,14.3100004196167,14.600000381469728,2004800.0,,,,,
2025-03-06,13.630000114440918,14.270000457763672,13.5,14.100000381469728,2740300.0,,,,,
2025-03-07,13.100000381469728,13.859999656677246,12.75,13.520000457763672,3312800.0,,,,,
2025-03-10,12.300000190734863,13.15999984741211,12.210000038146973,13.06999969482422,4094700.0,,,,,
2025-03-11,12.420000076293944,12.970000267028809,12.25,12.25,2420700.0,,,,,
2025-03-12,13.039999961853027,13.06999969482422,12.479999542236328,12.479999542236328,3621600.0,,,,,
2025-03-13,12.079999923706056,13.119999885559082,12.050000190734863,12.890000343322754,2991000.0,,,,,
2025-03-14,12.600000381469728,12.890000343322754,12.18000030517578,12.4399995803833,3418200.0,,,,,
2025-03-17,13.170000076293944,13.5,12.449999809265137,12.5600004196167,3212600.0,,,,,
2025-03-18,12.699999809265137,13.06999969482422,12.56999969482422,13.0600004196167,2019700.0,,,,,
2025-03-19,13.369999885559082,13.56999969482422,12.760000228881836,12.760000228881836,2141200.0,,,,,
2025-03-20,13.40999984741211,13.539999961853027,13.109999656677246,13.18000030517578,1515300.0,,,,,
2025-03-21,13.300000190734863,13.619999885559082,12.93000030517578,13.18000030517578,3168700.0,,,,,
2025-03-24,13.279999732971191,13.68000030517578,13.18000030517578,13.579999923706056,1781800.0,,,,,
2025-03-25,13.529999732971191,13.710000038146973,13.229999542236328,13.390000343322754,1929400.0,,,,,
2025-03-26,12.739999771118164,13.59000015258789,12.600000381469728,13.489999771118164,2316300.0,,,,,
2025-03-27,12.300000190734863,12.989999771118164,12.270000457763672,12.710000038146973,2037400.0,,,,,
2025-03-28,11.600000381469728,12.25,11.449999809265137,12.25,3311600.0,,,,,
2025-03-31,11.40999984741211,11.479999542236328,10.859999656677246,11.199999809265137,2891300.0,,,,,
2025-04-01,11.399999618530272,11.479999542236328,11.149999618530272,11.229999542236328,2243700.0,,,,,
2025-04-02,11.510000228881836,11.729999542236328,11.140000343322754,11.149999618530272,2001700.0,,,,,
2025-04-03,9.699999809265137,10.81999969482422,9.649999618530272,10.649999618530272,4069700.0,,,,,
2025-04-04,9.079999923706056,9.43000030517578,8.539999961853027,9.029999732971191,3670400.0,,,,,
2025-04-07,9.149999618530272,9.640000343322754,8.220000267028809,8.600000381469727,3779300.0,,,,,
2025-04-08,9.0,10.039999961853027,8.829999923706055,9.699999809265137,3036200.0,,,,,
2025-04-09,10.84000015258789,11.399999618530272,8.800000190734863,8.890000343322754,4779000.0,,,,,
2025-04-10,9.739999771118164,11.0,9.59000015258789,11.0,2307800.0,,,,,
2025-04-11,9.68000030517578,9.829999923706056,9.289999961853027,9.65999984741211,2030600.0,,,,,
2025-04-14,9.68000030517578,10.260000228881836,9.539999961853027,10.029999732971191,1801700.0,,,,,
2025-04-15,10.140000343322754,10.149999618530272,9.729999542236328,9.729999542236328,2173600.0,,,,,
2025-04-16,9.899999618530272,10.0,9.640000343322754,9.880000114440918,1904600.0,,,,,
2025-04-17,11.130000114440918,11.550000190734863,9.649999618530272,9.93000030517578,9054400.0,,,,,
2025-04-21,11.010000228881836,11.06999969482422,10.630000114440918,10.979999542236328,3923300.0,,,,,
2025-04-22,11.390000343322754,11.739999771118164,11.100000381469728,11.149999618530272,2870200.0,,,,,
2025-04-23,11.899999618530272,12.289999961853027,11.600000381469728,11.949999809265137,3360500.0,,,,,
2025-04-24,12.220000267028809,12.270000457763672,11.65999984741211,11.93000030517578,1753900.0,,,,,
2025-04-25,12.380000114440918,12.5600004196167,12.15999984741211,12.279999732971191,1559900.0,,,,,
2025-04-28,12.350000381469728,12.550000190734863,12.0600004196167,12.470000267028809,1349000.0,,,,,
2025-04-29,12.300000190734863,12.600000381469728,12.220000267028809,12.510000228881836,1265700.0,,,,,
2025-04-30,11.890000343322754,11.960000038146973,11.470000267028809,11.789999961853027,2263000.0,,,,,
2025-05-01,11.9399995803833,12.289999961853027,11.920000076293944,12.06999969482422,1740500.0,,,,,
2025-05-02,12.109999656677246,12.529999732971191,11.960000038146973,11.970000267028809,2094500.0,,,,,
2025-05-05,12.15999984741211,12.270000457763672,11.800000190734863,11.800000190734863,1786100.0,,,,,
2025-05-06,12.329999923706056,12.520000457763672,11.890000343322754,12.039999961853027,1902900.0,,,,,
2025-05-07,12.43000030517578,12.600000381469728,12.279999732971191,12.329999923706056,2817300.0,,,,,
2025-05-08,14.890000343322754,15.130000114440918,13.770000457763672,14.0,6612300.0,,,,,
2025-05-09,15.100000381469728,16.25,14.890000343322754,15.300000190734863,5343500.0,,,,,
2025-05-12,16.1299991607666,16.59000015258789,15.850000381469728,16.270000457763672,3077600.0,,,,,
2025-05-13,16.309999465942383,16.43000030517578,15.880000114440918,16.1299991607666,1992800.0,,,,,
2025-05-14,16.59000015258789,16.860000610351562,16.059999465942383,16.059999465942383,2126700.0,,,,,
2025-05-15,15.880000114440918,16.540000915527344,15.75,16.309999465942383,1690700.0,,,,,
2025-05-16,15.539999961853027,15.880000114440918,15.460000038146973,15.859999656677246,1708900.0,,,,,
2025-05-19,15.31999969482422,15.420000076293944,14.949999809265137,14.989999771118164,1192900.0,,,,,
2025-05-20,16.040000915527344,17.100000381469727,15.90999984741211,16.989999771118164,3252300.0,,,,,
2025-05-21,15.510000228881836,16.1299991607666,15.3100004196167,15.850000381469728,1622600.0,,,,,
2025-05-22,15.600000381469728,15.84000015258789,15.369999885559082,15.539999961853027,1345300.0,,,,,
2025-05-23,15.359999656677246,15.609999656677246,15.020000457763672,15.029999732971191,1056700.0,,,,,
2025-05-27,16.100000381469727,16.260000228881836,15.579999923706056,15.68000030517578,1650300.0,,,,,
2025-05-28,16.479999542236328,16.489999771118164,15.989999771118164,16.110000610351562,1898000.0,,,,,
2025-05-29,16.229999542236328,16.600000381469727,15.960000038146973,16.559999465942383,1855400.0,,,,,
2025-05-30,16.360000610351562,16.450000762939453,15.949999809265137,16.200000762939453,2379500.0,,,,,
2025-06-02,16.68000030517578,16.739999771118164,16.049999237060547,16.299999237060547,2156300.0,,,,,
2025-06-03,16.600000381469727,16.84000015258789,16.389999389648438,16.790000915527344,1863900.0,,,,,
2025-06-04,16.68000030517578,16.809999465942383,16.579999923706055,16.600000381469727,1150100.0,,,,,
2025-06-05,17.459999084472656,17.700000762939453,16.809999465942383,16.90999984741211,4314100.0,,,,,
2025-06-06,17.600000381469727,17.75,17.299999237060547,17.700000762939453,1896700.0,,,,,
2025-06-09,17.530000686645508,17.81999969482422,17.40999984741211,17.68000030517578,1293100.0,,,,,
2025-06-10,17.440000534057617,17.690000534057617,17.229999542236328,17.559999465942383,1045300.0,,,,,
2025-06-11,17.68000030517578,17.860000610351562,17.3799991607666,17.540000915527344,1808200.0,,,,,
2025-06-12,17.6200008392334,17.8799991607666,17.479999542236328,17.530000686645508,1901500.0,,,,,
2025-06-13,17.100000381469727,17.510000228881836,16.989999771118164,17.229999542236328,1986800.0,,,,,
2025-06-16,18.57999992370605,18.6299991607666,17.290000915527344,17.5,2618900.0,,,,,
2025-06-17,18.229999542236328,18.440000534057617,17.700000762939453,17.950000762939453,2199500.0,,,,,
2025-06-18,18.81999969482422,19.06999969482422,18.059999465942383,18.200000762939453,2461200.0,,,,,
2025-06-20,18.71999931335449,19.350000381469727,18.700000762939453,19.200000762939453,2166900.0,,,,,
2025-06-23,18.88999938964844,18.920000076293945,17.899999618530273,18.420000076293945,1621000.0,,,,,
2025-06-24,20.049999237060547,20.11000061035156,19.07999992370605,19.229999542236328,3719300.0,,,,,
2025-06-25,20.709999084472656,20.850000381469727,20.26000022888184,20.40999984741211,2975100.0,,,,,
2025-06-26,20.96999931335449,20.989999771118164,20.1299991607666,20.75,1940100.0,,,,,
2025-06-27,21.100000381469727,21.15999984741211,20.65999984741211,20.989999771118164,4738400.0,,,,,
2025-06-30,24.1200008392334,24.459999084472656,21.90999984741211,22.0,6808800.0,,,,,
2025-07-01,24.1200008392334,24.25,23.26000022888184,23.850000381469727,3689200.0,,,,,
2025-07-02,24.670000076293945,24.799999237060547,23.38999938964844,24.030000686645508,3014000.0,,,,,
2025-07-03,24.530000686645508,25.270000457763672,24.459999084472656,24.899999618530277,3274900.0,,,,,
2025-07-07,24.290000915527344,24.780000686645508,24.059999465942383,24.399999618530277,3866300.0,,,,,
2025-07-08,23.530000686645508,24.459999084472656,23.25,24.459999084472656,7309700.0,,,,,
2025-07-09,23.690000534057617,24.3700008392334,23.530000686645508,23.959999084472656,5380100.0,,,,,
2025-07-10,23.450000762939453,23.76000022888184,23.18000030517578,23.6200008392334,2743700.0,,,,,
2025-07-11,22.56999969482422,23.40999984741211,22.43000030517578,23.040000915527344,2783900.0,,,,,
2025-07-14,23.11000061035156,23.11000061035156,22.489999771118164,22.489999771118164,4011100.0,,,,,
2025-07-15,23.549999237060547,24.059999465942383,23.01000022888184,23.26000022888184,2432500.0,,,,,
2025-07-16,24.049999237060547,24.170000076293945,23.21999931335449,23.770000457763672,2436700.0,,,,,
2025-07-17,24.270000457763672,24.729999542236328,24.13999938964844,24.270000457763672,2683600.0,,,,,
2025-07-18,24.479999542236328,24.81999969482422,24.170000076293945,24.450000762939453,1848300.0,,,,,
