Date,Close,High,Low,Open,Volume,"('Close', 'ORC')","('High', 'ORC')","('Low', 'ORC')","('Open', 'ORC')","('Volume', 'ORC')"
2025-05-01,6.49870491027832,6.608852347272561,6.452810363707557,6.590494441106854,3428600.0,,,,,
2025-05-02,6.425272941589356,6.599673259669219,6.379377959788924,6.526241638938116,4319900.0,,,,,
2025-05-05,6.388557434082031,6.443631152241203,6.30594663799977,6.397736168265057,2635300.0,,,,,
2025-05-06,6.388557434082031,6.4160940743181145,6.30594663799977,6.333483715922859,2147500.0,,,,,
2025-05-07,6.5445990562438965,6.572135693121808,6.388556654979224,6.406914558793483,2574700.0,,,,,
2025-05-08,6.581315517425537,6.63638923433737,6.544599706150981,6.590494251400679,3542000.0,,,,,
2025-05-09,6.572136402130127,6.654747197049897,6.553778496335401,6.590494307924854,2935700.0,,,,,
2025-05-12,6.627210140228272,6.709820935406248,6.526241876885188,6.709820935406248,5015700.0,,,,,
2025-05-13,6.654747009277344,6.673104914554078,6.599673293447142,6.62720993251875,2375600.0,,,,,
2025-05-14,6.590494632720947,6.709821245110884,6.581315898214732,6.663926697205769,4800500.0,,,,,
2025-05-15,6.562957763671875,6.6363893879203815,6.544599857609748,6.5904944039215625,3370900.0,,,,,
2025-05-16,6.581315517425537,6.618031328700093,6.562957611788259,6.5721363457634006,3423700.0,,,,,
2025-05-19,6.590494632720947,6.608852539420397,6.443631379125344,6.498705099223695,2844800.0,,,,,
2025-05-20,6.572136402130127,6.627210119514307,6.5354205905406735,6.562957668076264,2996200.0,,,,,
2025-05-21,6.333483695983887,6.553778567927046,6.333483695983887,6.544599833772916,4213600.0,,,,,
2025-05-22,6.324304580688477,6.370199564930484,6.149904253330657,6.31512584645228,4307600.0,,,,,
2025-05-23,6.351841449737549,6.388557260848067,6.241694016405995,6.260051921961253,2689500.0,,,,,
2025-05-27,6.425272941589356,6.471167923389787,6.351841320858252,6.425272941589356,4187100.0,,,,,
2025-05-28,6.425272941589356,6.517062467503235,6.3977358649717,6.425272941589356,5290600.0,,,,,
2025-05-29,6.461988925933838,6.526241814646954,6.434452286261785,6.461988925933838,4550000.0,,,,,
2025-05-30,6.377945423126221,6.508679173882339,6.331255020494642,6.452650423558288,6667500.0,,,,,
2025-06-02,6.312578678131104,6.38728367747139,6.303240330575108,6.340592830245251,3282100.0,,,,,
2025-06-03,6.443312644958496,6.499341396359204,6.275225945479438,6.321916794285161,4046600.0,,,,,
2025-06-04,6.480665683746338,6.5086798391332215,6.405960675678687,6.443313179712512,2704300.0,,,,,
2025-06-05,6.480665683746338,6.536694439797077,6.4619894317294255,6.480665683746338,3437800.0,,,,,
2025-06-06,6.480665683746338,6.555370691813989,6.4619894317294255,6.480665683746338,2647500.0,,,,,
2025-06-09,6.564708709716797,6.639413714020649,6.518017859388414,6.536694110464378,3571400.0,,,,,
2025-06-10,6.611398696899414,6.620737044485646,6.546032044903471,6.574046197108326,2312800.0,,,,,
2025-06-11,6.555370330810547,6.686104087729444,6.536694079822133,6.648751585752617,3720300.0,,,,,
2025-06-12,6.630075454711914,6.658090054339833,6.527355849778816,6.546032546382066,3387000.0,,,,,
2025-06-13,6.574046611785889,6.648751616080305,6.555370360712285,6.5647087088875615,2297100.0,,,,,
2025-06-16,6.574046611785889,6.6580899642555815,6.555370360712285,6.630075365006701,3076400.0,,,,,
2025-06-17,6.480665683746338,6.583385292477844,6.4619894317294255,6.574046943830902,2793500.0,,,,,
2025-06-18,6.583384990692139,6.6020612418529225,6.452650787289699,6.471327038450483,3435300.0,,,,,
2025-06-20,6.574046611785889,6.648751616080305,6.5647087088875615,6.611399113933097,6462500.0,,,,,
2025-06-23,6.536693572998047,6.555369822538393,6.368607327134928,6.546031920406676,3974600.0,,,,,
2025-06-24,6.592722892761231,6.620737492137173,6.564708738662239,6.574046641602919,3201500.0,,,,,
2025-06-25,6.546032428741455,6.602061181713429,6.536694080607652,6.592722833579627,2590300.0,,,,,
2025-06-26,6.620737552642822,6.63007545566884,6.555370450352879,6.564708798655852,3579600.0,,,,,
2025-06-27,6.564708709716797,6.658089965096613,6.536694110464378,6.639413714020649,9806900.0,,,,,
2025-06-30,6.659711837768555,6.697713009061724,6.555208390207491,6.612210147147245,3822300.0,,,,,
2025-07-01,6.688212394714356,6.745214150844288,6.612210053207779,6.6407107047679,4261200.0,,,,,
2025-07-02,6.745213985443115,6.754714504403317,6.669211645800212,6.688212230710938,3405200.0,,,,,
2025-07-03,6.811716556549072,6.849717728029733,6.735714213587751,6.745214279953067,2898200.0,,,,,
2025-07-07,6.764214515686035,6.859217439471858,6.735713865055125,6.7832151004432,3080700.0,,,,,
2025-07-08,6.811716556549072,6.840217208654719,6.764214865693398,6.764214865693398,2781000.0,,,,,
2025-07-09,6.906719207763672,6.916219726756989,6.83071686785585,6.83071686785585,3326900.0,,,,,
