Date,Close,High,Low,Open,Volume,"('Close', 'NKTR')","('High', 'NKTR')","('Low', 'NKTR')","('Open', 'NKTR')","('Volume', 'NKTR')"
2025-08-14,26.690000534057617,26.739999771118164,25.01000022888184,25.25,639400.0,,,,,
2025-08-15,27.26000022888184,28.21999931335449,26.34000015258789,26.799999237060547,1205100.0,,,,,
2025-08-18,27.43000030517578,28.1299991607666,26.6200008392334,27.25,660000.0,,,,,
2025-08-19,26.71999931335449,27.350000381469727,26.190000534057617,27.15999984741211,570100.0,,,,,
2025-08-20,26.950000762939453,27.149999618530277,25.34000015258789,26.43000030517578,566700.0,,,,,
2025-08-21,28.0,28.18000030517578,26.709999084472656,26.950000762939453,816100.0,,,,,
2025-08-22,27.030000686645508,29.700000762939453,26.86000061035156,28.040000915527344,1229900.0,,,,,
2025-08-25,27.13999938964844,27.690000534057617,26.450000762939453,27.0,611200.0,,,,,
2025-08-26,28.780000686645508,28.790000915527344,26.65999984741211,27.280000686645508,446300.0,,,,,
2025-08-27,29.280000686645508,29.40999984741211,28.11000061035156,28.549999237060547,405100.0,,,,,
2025-08-28,29.34000015258789,29.90999984741211,28.780000686645508,29.450000762939453,310700.0,,,,,
2025-08-29,29.86000061035156,29.920000076293945,28.61000061035156,29.530000686645508,381700.0,,,,,
2025-09-02,29.09000015258789,30.450000762939453,28.8799991607666,29.01000022888184,436900.0,,,,,
2025-09-03,28.549999237060547,29.5,27.8700008392334,29.280000686645508,446600.0,,,,,
2025-09-04,35.97999954223633,36.380001068115234,31.850000381469727,32.83000183105469,3509300.0,,,,,
2025-09-05,40.18000030517578,40.45000076293945,34.619998931884766,35.959999084472656,1711600.0,,,,,
2025-09-08,44.33000183105469,44.33000183105469,39.09999847412109,40.709999084472656,1968900.0,,,,,
2025-09-09,48.56999969482422,48.84999847412109,43.45000076293945,44.25,1885100.0,,,,,
2025-09-10,48.18000030517578,49.0099983215332,45.7400016784668,48.5,1949500.0,,,,,
2025-09-11,47.20000076293945,50.52999877929688,42.119998931884766,48.18000030517578,2799400.0,,,,,
2025-09-12,48.68000030517578,48.84000015258789,45.790000915527344,47.88999938964844,849700.0,,,,,
2025-09-15,49.0099983215332,49.75,47.59999847412109,49.0,1091700.0,,,,,
2025-09-16,49.88999938964844,50.34000015258789,48.13999938964844,49.0099983215332,1499200.0,,,,,
2025-09-17,51.06999969482422,52.75,49.869998931884766,50.31999969482422,1356600.0,,,,,
2025-09-18,58.7599983215332,58.810001373291016,52.130001068115234,55.61000061035156,1876500.0,,,,,
2025-09-19,55.13999938964844,59.58000183105469,55.04999923706055,58.7599983215332,1846700.0,,,,,
2025-09-22,58.88999938964844,59.38999938964844,56.0099983215332,56.52000045776367,1029200.0,,,,,
2025-09-23,59.59999847412109,61.060001373291016,58.119998931884766,59.09999847412109,864600.0,,,,,
2025-09-24,60.33000183105469,61.150001525878906,57.58000183105469,59.81999969482422,1876500.0,,,,,
2025-09-25,55.619998931884766,59.38999938964844,55.5099983215332,59.0099983215332,961600.0,,,,,
2025-09-26,58.5,59.790000915527344,55.34999847412109,55.90999984741211,1063500.0,,,,,
2025-09-29,58.91999816894531,60.11000061035156,56.810001373291016,58.84999847412109,1143400.0,,,,,
2025-09-30,56.900001525878906,59.20000076293945,56.84999847412109,58.91999816894531,1017100.0,,,,,
2025-10-01,58.84999847412109,59.9900016784668,56.86000061035156,57.33000183105469,578900.0,,,,,
2025-10-02,60.5,61.790000915527344,58.16999816894531,58.79999923706055,606300.0,,,,,
2025-10-03,60.54999923706055,61.43999862670898,57.5,61.0,776700.0,,,,,
2025-10-06,59.93000030517578,62.95000076293945,59.119998931884766,61.0,599200.0,,,,,
2025-10-07,58.0,60.400001525878906,57.470001220703125,59.84000015258789,631500.0,,,,,
2025-10-08,56.560001373291016,59.63999938964844,56.2599983215332,58.900001525878906,1011500.0,,,,,
2025-10-09,55.63999938964844,56.56999969482422,53.75,56.31999969482422,1122200.0,,,,,
2025-10-10,54.34000015258789,56.4900016784668,52.90999984741211,55.70000076293945,533800.0,,,,,
2025-10-13,57.400001525878906,57.869998931884766,54.119998931884766,55.29999923706055,484400.0,,,,,
2025-10-14,57.08000183105469,58.290000915527344,55.5,56.209999084472656,720100.0,,,,,
2025-10-15,56.88999938964844,58.63999938964844,55.15999984741211,57.9900016784668,943300.0,,,,,
2025-10-16,54.959999084472656,57.61000061035156,53.72999954223633,57.61000061035156,500400.0,,,,,
2025-10-17,57.77000045776367,63.91999816894531,54.0099983215332,54.5099983215332,2289200.0,,,,,
2025-10-20,,,,,,62.9900016784668,63.790000915527344,55.59000015258789,61.0,1770700.0
2025-10-21,,,,,,59.380001068115234,63.189998626708984,59.06999969482422,62.0,658800.0
2025-10-22,,,,,,61.779998779296875,62.189998626708984,57.90999984741211,59.400001525878906,696500.0
2025-10-23,,,,,,63.63999938964844,65.79000091552734,61.70000076293945,62.29999923706055,1115900.0
2025-10-24,,,,,,60.099998474121094,64.94999694824219,59.22999954223633,63.11000061035156,1356200.0
2025-10-27,,,,,,62.56999969482422,62.9900016784668,59.90999984741211,60.290000915527344,596800.0
2025-10-28,,,,,,60.91999816894531,62.09000015258789,59.54999923706055,61.65999984741211,543000.0
2025-10-29,,,,,,59.630001068115234,61.9900016784668,59.0099983215332,60.95000076293945,365000.0
2025-10-30,,,,,,62.79999923706055,63.880001068115234,59.0099983215332,59.0099983215332,708600.0
2025-10-31,,,,,,64.93000030517578,66.91999816894531,61.5,62.790000915527344,772400.0
2025-11-03,,,,,,59.91999816894531,63.9900016784668,57.33000183105469,62.400001525878906,955200.0
2025-11-04,,,,,,56.02000045776367,58.5099983215332,55.689998626708984,57.11000061035156,718900.0
2025-11-05,,,,,,54.2599983215332,57.02000045776367,53.90999984741211,55.9900016784668,685800.0
2025-11-06,,,,,,55.119998931884766,57.40999984741211,53.599998474121094,54.04999923706055,884000.0
2025-11-07,,,,,,55.970001220703125,57.9900016784668,55.0099983215332,56.0,859400.0
2025-11-10,,,,,,57.970001220703125,58.61000061035156,54.59000015258789,56.720001220703125,687400.0
2025-11-11,,,,,,59.2599983215332,59.380001068115234,56.70000076293945,57.0099983215332,716700.0
2025-11-12,,,,,,57.66999816894531,59.18000030517578,56.25,58.709999084472656,699400.0
2025-11-13,,,,,,53.95000076293945,55.900001525878906,52.880001068115234,55.900001525878906,771800.0
2025-11-14,,,,,,56.68000030517578,57.79999923706055,52.5,53.0099983215332,675000.0
2025-11-17,,,,,,59.58000183105469,60.79999923706055,57.04999923706055,57.810001373291016,614800.0
2025-11-18,,,,,,59.16999816894531,60.349998474121094,57.119998931884766,59.189998626708984,415500.0
2025-11-19,,,,,,60.349998474121094,61.810001373291016,58.27000045776367,59.16999816894531,636200.0
2025-11-20,,,,,,55.11000061035156,61.40999984741211,55.04999923706055,60.9900016784668,736600.0
2025-11-21,,,,,,54.279998779296875,56.5,53.290000915527344,55.29999923706055,647700.0
2025-11-24,,,,,,58.63999938964844,59.290000915527344,55.08000183105469,55.08000183105469,944600.0
2025-11-25,,,,,,60.349998474121094,61.0,58.0099983215332,58.63999938964844,502900.0
2025-11-26,,,,,,65.69000244140625,66.5999984741211,60.349998474121094,63.099998474121094,862900.0
2025-11-28,,,,,,65.20999908447266,66.86000061035156,64.25,66.41000366210938,307000.0
2025-12-01,,,,,,61.11000061035156,64.30999755859375,59.95000076293945,64.01000213623047,666300.0
2025-12-02,,,,,,54.849998474121094,61.400001525878906,54.650001525878906,61.11000061035156,663600.0
2025-12-03,,,,,,57.130001068115234,57.369998931884766,53.54999923706055,55.0,702300.0
2025-12-04,,,,,,57.689998626708984,57.86000061035156,54.75,56.900001525878906,476000.0
2025-12-05,,,,,,56.900001525878906,58.099998474121094,55.66999816894531,57.9900016784668,343100.0
2025-12-08,,,,,,57.279998779296875,58.939998626708984,56.540000915527344,57.83000183105469,406600.0
2025-12-09,,,,,,58.779998779296875,59.22999954223633,56.0099983215332,57.08000183105469,367300.0
2025-12-10,,,,,,57.7400016784668,58.9900016784668,56.70000076293945,58.16999816894531,697000.0
2025-12-11,,,,,,51.119998931884766,57.900001525878906,51.040000915527344,57.33000183105469,914300.0
2025-12-12,,,,,,54.70000076293945,56.9900016784668,51.2599983215332,51.27000045776367,705900.0
2025-12-15,,,,,,53.29999923706055,54.20000076293945,52.0099983215332,54.0099983215332,576300.0
2025-12-16,,,,,,49.15999984741211,52.5,45.25,48.68000030517578,4348100.0
2025-12-17,,,,,,45.43000030517578,51.470001220703125,44.34000015258789,50.08000183105469,2621400.0
2025-12-18,,,,,,44.0,46.88999938964844,42.619998931884766,45.56999969482422,1110500.0
2025-12-19,,,,,,46.84000015258789,47.119998931884766,43.619998931884766,44.099998474121094,1020900.0
2025-12-22,,,,,,43.47999954223633,46.900001525878906,43.02000045776367,46.900001525878906,1467500.0
2025-12-23,,,,,,44.029998779296875,44.220001220703125,43.150001525878906,43.150001525878906,238201.0
