Date,Close,High,Low,Open,Volume,"('Close', 'GTX')","('High', 'GTX')","('Low', 'GTX')","('Open', 'GTX')","('Volume', 'GTX')"
2025-01-21,9.521364212036133,9.551056352086086,9.224439979848272,9.313517343894242,686800.0,,,,,
2025-01-22,9.353107452392578,9.585698563964984,9.333313006411858,9.491672349842178,783200.0,,,,,
2025-01-23,9.452082633972168,9.48177477526824,9.254133452171445,9.32341542982766,737300.0,,,,,
2025-01-24,9.501569747924805,9.546108429860086,9.303619630925285,9.501569747924805,779200.0,,,,,
2025-01-27,9.560954093933104,9.689621293312891,9.491672118842498,9.491672118842498,591800.0,,,,,
2025-01-28,9.313517570495604,9.60054411501824,9.268978887388975,9.511466748804986,619500.0,,,,,
2025-01-29,9.481775283813477,9.65498118113989,9.273928395801022,9.273928395801022,816300.0,,,,,
2025-01-30,9.699519157409668,9.74900668786558,9.585698498088362,9.600544096497842,507600.0,,,,,
2025-01-31,9.481775283813477,9.684673324028468,9.42239099803632,9.630236942152573,714500.0,,,,,
2025-02-03,9.313517570495604,9.392697241819358,9.03143987341772,9.194748063509978,810800.0,,,,,
2025-02-04,9.501569747924805,9.541159582545486,9.234337656313118,9.254133045571514,1115200.0,,,,,
2025-02-05,9.689620971679688,9.699518666048697,9.501569498148944,9.511466248621868,610600.0,,,,,
2025-02-06,9.452082633972168,9.808391161213477,9.392697407483874,9.71931379342911,629800.0,,,,,
2025-02-07,9.39269733428955,9.580749763456922,9.283825521121592,9.49167239636671,583400.0,,,,,
2025-02-10,9.13536262512207,9.442184552271636,9.105670485041829,9.43228685761285,689800.0,,,,,
2025-02-11,9.155158042907717,9.348158369873609,9.08587606787301,9.08587606787301,881200.0,,,,,
2025-02-12,9.08587646484375,9.130415148996605,9.011644695324886,9.05618337947774,795900.0,,,,,
2025-02-13,9.006696701049805,9.22938917567756,8.996799006027375,9.155158350801642,796100.0,,,,,
2025-02-14,9.105670928955078,9.209594840146528,9.088845035994082,9.105670928955078,572800.0,,,,,
2025-02-18,9.194747924804688,9.2640299001938,9.056183030130342,9.10567055993519,730400.0,,,,,
2025-02-19,9.174954414367676,9.224441005320266,9.06608164892105,9.174954414367676,768200.0,,,,,
2025-02-20,9.650032043457031,9.793545793583736,8.977003865558892,9.046286788745933,1675700.0,,,,,
2025-02-21,9.778698921203612,10.0360333268949,9.531262210476486,9.531262210476486,1745800.0,,,,,
2025-02-24,9.531262397766112,10.27852139211324,9.353107660495068,9.77869911335538,1904900.0,,,,,
2025-02-25,9.749006271362305,9.867775773044668,9.541159407444145,9.60054368633728,1695500.0,,,,,
2025-02-26,9.88757038116455,9.917263464997076,9.709416597649948,9.709416597649948,3284500.0,,,,,
2025-02-27,9.659929275512695,9.996443348324233,9.654980428101217,9.996443348324233,2728400.0,,,,,
2025-02-28,9.560954093933104,9.684672445964116,9.45208228394842,9.570851788630655,1388000.0,,,,,
2025-03-03,9.541160583496094,9.749007473033648,9.486724201220763,9.590647174041436,1352800.0,,,,,
2025-03-04,9.343210220336914,9.501570515508886,9.239287250023253,9.422390839870994,1539800.0,,,,,
2025-03-05,9.254133224487305,9.536210919600258,9.244235529666748,9.452082401417789,1984600.0,,,,,
2025-03-06,9.155158042907717,9.244235407321549,9.026490843631748,9.204645572459413,1256200.0,,,,,
2025-03-07,9.36300563812256,9.402595476055366,9.075979077135663,9.075979077135663,2326100.0,,,,,
2025-03-10,9.165056228637695,9.377851956383768,9.001748033094737,9.006696880704665,1331100.0,,,,,
2025-03-11,8.996798515319824,9.224439825042678,8.897823458286178,9.165055545939367,1104200.0,,,,,
2025-03-12,8.868132591247559,9.021543102156526,8.788952911817367,8.94731227067775,948900.0,,,,,
2025-03-13,8.591002464294434,8.838439162515854,8.566258228134634,8.818643773588013,904200.0,,,,,
2025-03-14,8.858234405517578,8.878029796228631,8.660285217887948,8.660285217887948,1097000.0,,,,,
2025-03-17,8.907721519470215,9.061132014681284,8.788952012478148,8.83843954303221,881700.0,,,,,
2025-03-18,8.858234405517578,8.93741408056943,8.788952425821252,8.82854226334718,763800.0,,,,,
2025-03-19,8.858234405517578,8.94137372504935,8.744413740617563,8.887926547687977,634700.0,,,,,
2025-03-20,8.878028869628906,8.942361994933021,8.779053814196025,8.808745953267456,605900.0,,,,,
2025-03-21,8.848336219787598,8.98195226799367,8.749362103406014,8.848336219787598,2929900.0,,,,,
2025-03-24,8.68008041381836,8.986901411785192,8.670182718684936,8.887926348243282,1128400.0,,,,,
2025-03-25,8.719670295715332,8.798849969401378,8.665233916095113,8.759260132558355,953600.0,,,,,
2025-03-26,8.769156455993652,8.818643985606942,8.615745963698966,8.680080035365076,1020300.0,,,,,
2025-03-27,8.422745704650879,8.699874551273291,8.313872949841407,8.699874551273291,1694500.0,,,,,
2025-03-28,8.096129417419434,8.43264349255366,8.096129417419434,8.43264349255366,789700.0,,,,,
2025-03-31,8.284180641174316,8.363360310030053,7.937769825904496,8.046641634607107,1513500.0,,,,,
2025-04-01,8.007051467895508,8.294077991560298,7.927871802325639,8.244590464605112,985200.0,,,,,
2025-04-02,8.106026649475098,8.200052868730012,7.913026307122131,7.9179751548614625,821000.0,,,,,
2025-04-03,7.522075653076172,7.982307598279334,7.49238351310077,7.957564305615852,1426800.0,,,,,
2025-04-04,7.264742374420166,7.3736141932787955,6.9430743497521314,7.2152548407949,1247100.0,,,,,
2025-04-07,7.977359771728516,8.066436192513006,7.027202316347482,7.195459350989497,3610300.0,,,,,
2025-04-08,7.858590126037598,8.244591269341441,7.848692430901255,8.224796822964915,2648800.0,,,,,
2025-04-09,8.630592346191406,8.81369497531046,7.75961505034676,7.868486858366302,2751500.0,,,,,
2025-04-10,8.600899696350098,8.645438380034966,8.254488865785309,8.462335741682642,1831900.0,,,,,
2025-04-11,8.719670295715332,8.788952274216582,8.452438189102804,8.58110539481667,1960800.0,,,,,
2025-04-14,8.957208633422852,9.120516815928466,8.604858829232068,8.808746048665688,7021300.0,,,,,
2025-04-15,8.848336219787598,8.996798810204165,8.749362103406014,8.917619139540447,2341900.0,,,,,
2025-04-16,8.848336219787598,8.977003420590172,8.744413256002517,8.858233914594594,1803800.0,,,,,
2025-04-17,8.92751693725586,9.021542207317784,8.808746485995075,8.808746485995075,1904900.0,,,,,
2025-04-21,8.784003257751465,8.94731144957635,8.680080291997513,8.92751700348347,1598100.0,,,,,
2025-04-22,8.917619705200195,8.96710723847813,8.779054800801218,8.86813217192226,1489000.0,,,,,
2025-04-23,9.254133224487305,9.26402997541173,8.94731129232296,9.095772939046787,3249400.0,,,,,
2025-04-24,9.07597827911377,9.402594649315132,8.972054373742731,9.273927451372762,1621700.0,,,,,
2025-04-25,9.05618381500244,9.120517892493218,8.967107386309081,8.967107386309081,1132000.0,,,,,
2025-04-28,9.066081047058104,9.184850556472858,9.00174791675284,9.095773188437756,1261100.0,,,,,
2025-04-29,9.11556911468506,9.229389783247347,8.917619920686251,8.98690190261178,1630700.0,,,,,
2025-04-30,9.125465393066406,9.23433719688262,8.922567382743061,9.194747364231628,1302200.0,,,,,
2025-05-01,10.095417976379396,10.135007813781034,9.501570415354829,9.650032069636929,2231700.0,,,,,
2025-05-02,10.748650550842283,10.92680528754063,10.179546295595658,10.184495143159076,2810800.0,,,,,
2025-05-05,11.045575141906738,11.22867873187985,10.570497087754108,10.72885643913832,3517500.0,,,,,
2025-05-06,11.144549369812012,11.189088052024186,10.788239912114616,10.946600195477968,2008700.0,,,,,
2025-05-07,11.203933715820312,11.32270322111674,11.109908447395718,11.184139270218967,1906800.0,,,,,
2025-05-08,11.243523597717283,11.45137046882517,11.233626846823482,11.293011127770804,2148700.0,,,,,
2025-05-09,11.461268424987791,11.560243487351949,11.29301138530642,11.29301138530642,1924500.0,,,,,
2025-05-12,11.876961708068848,11.901705000735546,11.446421430837065,11.669114840421798,2545500.0,,,,,
2025-05-13,11.827474594116213,11.956141797072153,11.748294922127346,11.91655196107772,2333900.0,,,,,
2025-05-14,11.916552543640137,11.94624468611348,11.802731877578832,11.82747517232392,2008800.0,,,,,
2025-05-15,11.75819206237793,11.96109008026419,11.421678000353078,11.867063870252284,1736100.0,,,,,
2025-05-16,11.876961708068848,11.896757097319096,11.649320395067662,11.659217145796674,1789100.0,,,,,
2025-05-19,11.827474594116213,11.88685982005593,11.62457656665773,11.738397227154705,1320300.0,,,,,
2025-05-20,11.777987480163574,11.921501230659764,11.688911053944349,11.777987480163574,809900.0,,,,,
2025-05-21,10.24388027191162,11.248472720259482,10.149854056899583,11.085164527815497,4080500.0,,,,,
2025-05-22,11.065369606018066,11.421678116790572,10.936702407820636,11.243523389456264,3368700.0,,,,,
2025-05-23,10.847625732421877,11.001036232973396,10.69916407948765,10.907010959933269,2365300.0,,,,,
2025-05-27,11.164344787597656,11.212843118247502,10.857523776632943,11.00598543433894,2922500.0,,,,,
2025-05-28,10.748650550842283,11.124754470596478,10.72885610448478,11.114856775469644,4375700.0,,,,,
2025-05-29,10.570496559143066,10.83277886779584,10.481419192469996,10.7981378793999,6893400.0,,,,,
2025-05-30,10.49131679534912,10.60513745447876,10.342854204231385,10.540803381825569,2357400.0,,,,,
2025-06-02,10.142932891845703,10.501270691863752,10.103117686206962,10.44154740877095,2642200.0,,,,,
2025-06-03,10.093164443969728,10.3071705777452,10.073256366817011,10.142932738312778,1937100.0,,,,,
2025-06-04,10.083209991455078,10.232516766893587,9.98367150831652,10.0931640296228,1867900.0,,,,,
2025-06-05,10.103116989135742,10.242470673891226,9.993625418500994,10.093163900364813,1631100.0,,,,,
2025-06-06,10.142932891845703,10.252425419304275,10.03344131365651,10.182748097484444,2788000.0,,,,,
2025-06-09,10.182747840881348,10.232517083992946,10.07325626545132,10.14293263624594,1363600.0,,,,,
2025-06-10,10.282286643981934,10.431593428648672,10.202656232257088,10.202656232257088,1851200.0,,,,,
2025-06-11,10.172794342041016,10.380828611761846,10.142932227814915,10.332055154169598,1267400.0,,,,,
2025-06-12,10.411685943603516,10.476385294937058,10.083210269176153,10.113071435232454,1899900.0,,,,,
2025-06-13,10.262378692626951,10.511223946626671,10.207632432980835,10.272331781342269,1045200.0,,,,,
2025-06-16,10.322101593017578,10.446524226900532,10.262379260344602,10.381824874959916,1321000.0,,,,,
2025-06-17,10.162840843200684,10.351962830320758,10.15288680459716,10.282286458634845,1132300.0,,,,,
2025-06-18,10.142932891845703,10.21758723302905,10.073256519295253,10.093164596749313,1109600.0,,,,,
2025-06-20,9.953810691833496,10.189716468473398,9.879157301498616,10.152886715816294,2231100.0,,,,,
2025-06-23,9.675104141235352,9.99860279495329,9.57556565581321,9.943856533044178,2998800.0,,,,,
2025-06-24,10.023487091064451,10.023487091064451,9.525796555074848,9.764688733794577,3744200.0,,,,,
2025-06-25,9.88413429260254,10.043395111335132,9.764688678553094,10.02348703435888,1700200.0,,,,,
2025-06-26,10.242470741271973,10.282285944425563,9.864225836678193,10.013533560456152,1449800.0,,,,,
2025-06-27,10.45150089263916,10.516200242391278,10.252424875014183,10.421639727312746,24634000.0,,,,,
2025-06-30,10.461455345153809,10.511224588848448,10.18274796017157,10.312147614069888,2547100.0,,,,,
2025-07-01,10.670485496520996,10.705323682611349,10.332055775752943,10.391778109259436,2359700.0,,,,,
2025-07-02,10.939237594604492,10.984029818135603,10.6008078831558,10.650577125886963,2715500.0,,,,,
2025-07-03,10.94919204711914,11.098498831690284,10.889468763729052,10.979053214179492,1150400.0,,,,,
2025-07-07,11.078591346740724,11.118406551295836,10.660531224277348,10.76006971029981,2689200.0,,,,,
2025-07-08,10.989006996154783,11.158221854324715,10.949191791248293,11.078591444511732,1979900.0,,,,,
2025-07-09,11.257760047912598,11.267713136927878,11.01886787542845,11.058683079297584,1797300.0,,,,,
2025-07-10,11.436927795410156,11.516558201788785,11.207990614388937,11.247805817578248,2162400.0,,,,,
2025-07-11,11.227897644042969,11.407066531476785,11.153244257368652,11.357297290604134,1326500.0,,,,,
2025-07-14,11.337390899658203,11.357298027737723,11.038776384310353,11.158222000595618,1531900.0,,,,,
2025-07-15,11.008914947509766,11.33739062155414,10.98900687064921,11.327436583123864,1303300.0,,,,,
