Date,Close,High,Low,Open,Volume,"('Close', 'ECDA')","('High', 'ECDA')","('Low', 'ECDA')","('Open', 'ECDA')","('Volume', 'ECDA')"
2025-08-21,5.480000019073486,6.039999961853027,5.199999809265137,5.760000228881836,88850.0,,,,,
2025-08-22,5.440000057220459,5.71999979019165,5.239999771118164,5.559999942779541,29428.0,,,,,
2025-08-25,5.400000095367432,5.71999979019165,5.360000133514404,5.360000133514404,23708.0,,,,,
2025-08-26,5.360000133514404,5.599999904632568,5.28000020980835,5.480000019073486,31275.0,,,,,
2025-08-27,5.559999942779541,6.28000020980835,5.239999771118164,5.239999771118164,322140.0,,,,,
2025-08-28,5.519999980926514,5.920000076293945,5.440000057220459,5.559999942779541,58420.0,,,,,
2025-08-29,5.599999904632568,5.760000228881836,5.360000133514404,5.480000019073486,47610.0,,,,,
2025-09-02,5.28000020980835,5.480000019073486,5.28000020980835,5.28000020980835,23358.0,,,,,
2025-09-03,4.800000190734863,5.440000057220459,4.559999942779541,5.400000095367432,56753.0,,,,,
2025-09-04,4.119999885559082,5.0,3.7200000286102295,4.880000114440918,95040.0,,,,,
2025-09-05,4.679999828338623,5.400000095367432,4.0,4.079999923706055,318635.0,,,,,
2025-09-08,4.440000057220459,4.880000114440918,4.199999809265137,4.559999942779541,86303.0,,,,,
2025-09-09,4.800000190734863,4.960000038146973,4.400000095367432,4.599999904632568,74883.0,,,,,
2025-09-10,4.559999942779541,4.800000190734863,4.480000019073486,4.519999980926514,29425.0,,,,,
2025-09-11,4.679999828338623,4.760000228881836,4.519999980926514,4.559999942779541,25745.0,,,,,
2025-09-12,5.480000019073486,5.840000152587891,4.679999828338623,4.679999828338623,311230.0,,,,,
2025-09-15,4.039999961853027,4.119999885559082,3.7200000286102295,3.799999952316284,151610.0,,,,,
2025-09-16,3.880000114440918,4.159999847412109,3.880000114440918,4.0,57373.0,,,,,
2025-09-17,3.920000076293945,4.159999847412109,3.839999914169312,3.880000114440918,36215.0,,,,,
2025-09-18,4.320000171661377,4.760000228881836,3.450000047683716,3.609999895095825,266800.0,,,,,
2025-09-19,4.0,4.183000087738037,3.9600000381469727,4.070000171661377,116900.0,,,,,
2025-09-22,3.5,4.0,3.4200000762939453,3.990000009536743,639200.0,,,,,
2025-09-23,3.799999952316284,3.999000072479248,3.539999961853028,3.539999961853028,150400.0,,,,,
2025-09-24,3.930000066757202,4.0,3.611000061035156,3.7899999618530273,102700.0,,,,,
2025-09-25,3.7200000286102295,4.150000095367432,3.619999885559082,3.930000066757202,168600.0,,,,,
2025-09-26,3.940000057220459,4.039999961853027,3.700000047683716,3.700000047683716,81900.0,,,,,
2025-09-29,4.050000190734863,4.135000228881836,3.940000057220459,4.0,130100.0,,,,,
2025-09-30,3.849999904632568,4.085000038146973,3.819999933242798,4.019999980926514,92700.0,,,,,
2025-10-01,3.700000047683716,3.950999975204468,3.5999999046325684,3.7899999618530273,107000.0,,,,,
2025-10-02,3.7699999809265137,3.861999988555908,3.670000076293945,3.670000076293945,28000.0,,,,,
2025-10-03,3.7699999809265137,4.090000152587891,3.690000057220459,3.7699999809265137,60200.0,,,,,
2025-10-06,3.700000047683716,3.825000047683716,3.549999952316284,3.7799999713897705,126500.0,,,,,
2025-10-07,3.630000114440918,3.8410000801086426,3.5899999141693115,3.799999952316284,234000.0,,,,,
2025-10-08,3.7799999713897705,5.0,3.5999999046325684,3.700000047683716,3278900.0,,,,,
2025-10-09,3.559999942779541,3.7269999980926514,3.539999961853028,3.700000047683716,241200.0,,,,,
2025-10-10,2.720000028610229,3.680000066757202,2.5999999046325684,3.650000095367432,322300.0,,,,,
2025-10-13,2.859999895095825,3.1449999809265137,2.799999952316284,2.799999952316284,130400.0,,,,,
2025-10-14,3.059999942779541,3.109999895095825,2.859999895095825,2.859999895095825,657700.0,,,,,
2025-10-15,2.869999885559082,3.0299999713897705,2.859999895095825,2.940000057220459,142100.0,,,,,
2025-10-16,2.619999885559082,2.7699999809265137,2.5,2.7699999809265137,121500.0,,,,,
2025-10-17,2.470000028610229,2.619999885559082,2.259999990463257,2.5,123400.0,,,,,
2025-10-20,,,,,,2.5899999141693115,2.6700000762939453,2.450000047683716,2.4600000381469727,49800.0
2025-10-21,,,,,,2.4700000286102295,2.5899999141693115,2.4100000858306885,2.5899999141693115,27700.0
2025-10-22,,,,,,2.369999885559082,2.5999999046325684,2.3299999237060547,2.4700000286102295,53900.0
2025-10-23,,,,,,2.4800000190734863,2.4800000190734863,2.390000104904175,2.390000104904175,12100.0
2025-10-24,,,,,,2.5799999237060547,2.680999994277954,2.5199999809265137,2.5199999809265137,34800.0
2025-10-27,,,,,,2.6600000858306885,2.7279999256134033,2.5799999237060547,2.5799999237060547,26800.0
2025-10-28,,,,,,2.4700000286102295,2.6589999198913574,2.4600000381469727,2.609999895095825,32500.0
2025-10-29,,,,,,2.25,2.609999895095825,2.1449999809265137,2.4700000286102295,199700.0
2025-10-30,,,,,,2.140000104904175,2.240000009536743,2.0999999046325684,2.240000009536743,79500.0
2025-10-31,,,,,,2.059999942779541,2.128000020980835,2.059000015258789,2.0999999046325684,21200.0
2025-11-03,,,,,,2.0299999713897705,2.180000066757202,2.0199999809265137,2.069999933242798,28300.0
2025-11-04,,,,,,1.4900000095367432,2.009999990463257,1.4299999475479126,2.009999990463257,242900.0
2025-11-05,,,,,,1.4500000476837158,1.5099999904632568,1.399999976158142,1.4900000095367432,58800.0
2025-11-06,,,,,,1.590000033378601,1.7200000286102295,1.4600000381469727,1.4600000381469727,84400.0
2025-11-07,,,,,,1.3300000429153442,1.5950000286102295,1.2999999523162842,1.5700000524520874,91600.0
2025-11-10,,,,,,1.100000023841858,1.4500000476837158,1.090000033378601,1.4500000476837158,186500.0
2025-11-11,,,,,,1.2000000476837158,1.2999999523162842,1.059999942779541,1.0800000429153442,10452500.0
2025-11-12,,,,,,0.9150000214576721,1.2000000476837158,0.8920000195503235,1.1299999952316284,2526900.0
2025-11-13,,,,,,0.7329999804496765,0.7699999809265137,0.6140000224113464,0.75,1010900.0
2025-11-14,,,,,,0.6830000281333923,0.7200000286102295,0.6299999952316284,0.6299999952316284,248100.0
2025-11-17,,,,,,0.7099999785423279,0.722000002861023,0.6100000143051147,0.6800000071525574,254000.0
2025-11-18,,,,,,0.6679999828338623,0.6959999799728394,0.6320000290870667,0.6890000104904175,196700.0
2025-11-19,,,,,,0.6069999933242798,0.6600000262260437,0.5799999833106995,0.6489999890327454,152700.0
2025-11-20,,,,,,0.5920000076293945,0.6449999809265137,0.5870000123977661,0.6200000047683716,127200.0
2025-11-21,,,,,,0.5450000166893005,0.5860000252723694,0.5299999713897705,0.5799999833106995,207500.0
2025-11-24,,,,,,0.5830000042915344,0.6539999842643738,0.5360000133514404,0.5400000214576721,524500.0
2025-11-25,,,,,,0.5559999942779541,0.6079999804496765,0.5550000071525574,0.597000002861023,288800.0
2025-11-26,,,,,,0.5360000133514404,0.5799999833106995,0.531000018119812,0.5600000023841858,14904300.0
2025-11-28,,,,,,0.3869999945163727,0.45899999141693115,0.36800000071525574,0.4480000138282776,3602200.0
2025-12-01,,,,,,0.38600000739097595,0.3930000066757202,0.3700000047683716,0.3930000066757202,762500.0
2025-12-02,,,,,,0.4180000126361847,0.4180000126361847,0.33000001311302185,0.3799999952316284,514200.0
2025-12-03,,,,,,0.4000000059604645,0.4269999861717224,0.3799999952316284,0.4000000059604645,524900.0
2025-12-04,,,,,,0.38600000739097595,0.460999995470047,0.3799999952316284,0.41999998688697815,1564400.0
2025-12-05,,,,,,0.40700000524520874,0.42500001192092896,0.38999998569488525,0.3930000066757202,650300.0
2025-12-08,,,,,,0.36500000953674316,0.4180000126361847,0.36000001430511475,0.4180000126361847,781100.0
2025-12-09,,,,,,0.3709999918937683,0.3959999978542328,0.36000001430511475,0.3709999918937683,647100.0
2025-12-10,,,,,,0.29499998688697815,0.4099999964237213,0.2939999997615814,0.3919999897480011,1938100.0
2025-12-11,,,,,,0.2930000126361847,0.3499999940395355,0.27300000190734863,0.2879999876022339,1100500.0
2025-12-12,,,,,,0.28999999165534973,0.3580000102519989,0.2800000011920929,0.33000001311302185,4207300.0
2025-12-15,,,,,,0.23999999463558197,0.2800000011920929,0.23000000417232513,0.27399998903274536,1114100.0
2025-12-16,,,,,,0.28600001335144043,0.3479999899864197,0.22499999403953552,0.23800000548362732,5083600.0
2025-12-17,,,,,,0.2290000021457672,0.2549999952316284,0.2160000056028366,0.23999999463558197,1781000.0
2025-12-18,,,,,,0.20900000631809235,0.23199999332427979,0.20200000703334808,0.23000000417232513,922200.0
2025-12-19,,,,,,0.19900000095367432,0.22599999606609344,0.1899999976158142,0.21199999749660492,866400.0
2025-12-22,,,,,,0.19499999284744263,0.20499999821186066,0.19300000369548798,0.20000000298023224,830700.0
2025-12-23,,,,,,0.15649999678134918,0.17000000178813934,0.15389999747276306,0.16189999878406525,405488.0
