Date,Close,High,Low,Open,Volume,"('Close', 'NOK')","('High', 'NOK')","('Low', 'NOK')","('Open', 'NOK')","('Volume', 'NOK')"
2024-12-12,4.3121657371521,4.399771965000084,4.2926977380918485,4.2926977380918485,18152200.0,,,,,
2024-12-13,4.360836505889893,4.360836505889893,4.292698268680103,4.321900502956804,12383200.0,,,,,
2024-12-16,4.351101875305176,4.380304106912229,4.331633875618381,4.351101875305176,11540300.0,,,,,
2024-12-17,4.360836505889893,4.3803045073564375,4.321900502956804,4.331634271613192,14172900.0,,,,,
2024-12-18,4.273230075836182,4.428974544747262,4.263496307615721,4.390038543557928,12731600.0,,,,,
2024-12-19,4.3121657371521,4.351101735272602,4.282963970638578,4.282963970638578,18121200.0,,,,,
2024-12-20,4.3121657371521,4.341367967819331,4.234293740911096,4.244027972518077,12436000.0,,,,,
2024-12-23,4.331634521484375,4.341368754856052,4.292698516305254,4.312166518894815,10854000.0,,,,,
2024-12-24,4.370570182800293,4.370570182800293,4.302432411174603,4.302432411174603,2620000.0,,,,,
2024-12-26,4.351101875305176,4.419240106285818,4.341368107538641,4.360836107225436,6885000.0,,,,,
2024-12-27,4.360836505889893,4.3705702745462816,4.331634271613192,4.3413685044233485,9381300.0,,,,,
2024-12-30,4.302432060241699,4.36083605865154,4.292697828429866,4.351101826839706,8188800.0,,,,,
2024-12-31,4.3121657371521,4.32189996875908,4.273229739031598,4.3121657371521,5306300.0,,,,,
2025-01-02,4.341368198394775,4.360836198488996,4.302432198206335,4.341368198394775,12515800.0,,,,,
2025-01-03,4.360836505889893,4.3803045073564375,4.302432501490259,4.312166270146648,10803600.0,,,,,
2025-01-06,4.438708782196045,4.458176784848728,4.370570540834754,4.3803047742379935,14600600.0,,,,,
2025-01-07,4.5068464279174805,4.565250428156665,4.497112195800749,4.5457824280769366,15385500.0,,,,,
2025-01-08,4.536048412322998,4.545782644904038,4.4679106408707465,4.4873786418790695,9214700.0,,,,,
2025-01-10,4.3997721672058105,4.438708167115742,4.380304167250845,4.419240167160776,13624500.0,,,,,
2025-01-13,4.351101875305176,4.37056987499197,4.3024321081650525,4.312165875931587,13484000.0,,,,,
2025-01-14,4.39003849029541,4.419240258756244,4.360836257680836,4.380304258039305,10196900.0,,,,,
2025-01-15,4.487378120422363,4.526314117914443,4.4776438889724925,4.506846119168404,25953900.0,,,,,
2025-01-16,4.321899890899658,4.351101656887107,4.292697660758508,4.351101656887107,30567400.0,,,,,
2025-01-17,4.39003849029541,4.428974491012349,4.360836257680836,4.370570025783199,17200700.0,,,,,
2025-01-21,4.487378120422363,4.516579886464572,4.448442122930284,4.487378120422363,18114600.0,,,,,
2025-01-22,4.487378120422363,4.536047885210611,4.4776438889724925,4.506846119168404,13115500.0,,,,,
2025-01-23,4.565250396728516,4.574984164624503,4.516580164787385,4.516580164787385,12342200.0,,,,,
2025-01-24,4.39003849029541,4.438708259114713,4.360836257680836,4.419240258756244,27089700.0,,,,,
2025-01-27,4.380304336547852,4.43870833867004,4.331634102702487,4.428974570393216,20443700.0,,,,,
2025-01-28,4.341368198394775,4.390038430707194,4.302432198206335,4.370569966459239,16866700.0,,,,,
2025-01-29,4.321899890899658,4.380303887028258,4.292697660758508,4.351101656887107,19272800.0,,,,,
2025-01-30,4.574984550476074,4.720994794460156,4.54578278017152,4.701526792872529,55209000.0,,,,,
2025-01-31,4.477643966674805,4.584718193712976,4.477643966674805,4.506846197377474,28612000.0,,,,,
2025-02-03,4.497112274169922,4.574984275845874,4.41924027249397,4.428974504780335,20338300.0,,,,,
2025-02-04,4.625488758087158,4.625488758087158,4.527491204009099,4.527491204009099,20212000.0,,,,,
2025-02-05,4.703887462615967,4.703887462615967,4.615689426664037,4.615689426664037,22158000.0,,,,,
2025-02-06,4.694087505340576,4.752886040615227,4.66468847134786,4.7430865183807285,13925800.0,,,,,
2025-02-07,4.713686943054199,4.7332864545045386,4.684287909523296,4.703887420973635,14592600.0,,,,,
2025-02-10,4.733286380767822,4.772485403057846,4.733286380767822,4.752885891912834,12247200.0,,,,,
2025-02-11,4.801884651184082,4.801884651184082,4.703887100606688,4.723486610722167,17587900.0,,,,,
2025-02-12,4.909682273864746,4.909682273864746,4.782285222305446,4.782285222305446,25035000.0,,,,,
2025-02-13,4.890082836151123,4.8998828261021625,4.850883810925445,4.850883810925445,21506100.0,,,,,
2025-02-14,4.890082836151123,4.95868136394068,4.870483323538284,4.929282328666042,24233600.0,,,,,
2025-02-18,4.890082836151123,4.919482338715001,4.870483323538284,4.919482338715001,16837200.0,,,,,
2025-02-19,4.850883483886719,4.850883483886719,4.801884939302644,4.841083961885587,18498300.0,,,,,
2025-02-20,4.890082836151123,4.909682816053202,4.860683800876485,4.870483323538284,18406700.0,,,,,
2025-02-21,4.841084003448486,4.929282038661933,4.831284014074009,4.899882537827713,20721900.0,,,,,
2025-02-24,4.801884651184082,4.899882201761475,4.801884651184082,4.890082213059145,13566400.0,,,,,
2025-02-25,4.890082836151123,4.909682816053202,4.821484775650807,4.841084288263645,15397200.0,,,,,
2025-02-26,4.801884651184082,4.880282691645997,4.792084662481752,4.850883192828188,18179800.0,,,,,
2025-02-27,4.733286380767822,4.81168442534787,4.71368686962281,4.81168442534787,19011900.0,,,,,
2025-02-28,4.703887462615967,4.743086485863665,4.635288938287886,4.723486974239815,40079900.0,,,,,
2025-03-03,4.909682273864746,5.04687884700366,4.870482785678725,4.988080315658411,58126800.0,,,,,
2025-03-04,4.782285690307617,4.939081789239266,4.7724857004797725,4.929282266700655,46152600.0,,,,,
2025-03-05,5.066478729248047,5.076278251546784,4.880283132679813,4.89988264456651,32209700.0,,,,,
2025-03-06,5.056678771972656,5.125277297659058,5.02727973759936,5.076278283984596,31519600.0,,,,,
2025-03-07,5.125277042388916,5.154676542587164,5.05667852011914,5.066478509281624,35615200.0,,,,,
2025-03-10,5.037079334259033,5.174276387655531,4.97828079735592,5.115477383463184,25137300.0,,,,,
2025-03-11,5.046878814697266,5.144876366312039,4.997879805245287,5.09587735686006,28341900.0,,,,,
2025-03-12,5.095877647399902,5.1252771482051305,5.037079113078659,5.066478613883887,25903400.0,,,,,
2025-03-13,5.095877647399902,5.144876659645544,5.046879102443472,5.066478613883887,22466600.0,,,,,
2025-03-14,5.223275184631348,5.242874697869975,5.1840761581540935,5.1840761581540935,21499300.0,,,,,
2025-03-17,5.282073497772217,5.291873487615787,5.233074950422073,5.242874472976408,15886800.0,,,,,
2025-03-18,5.311472892761231,5.370271428767648,5.262473879111269,5.262473879111269,24555800.0,,,,,
2025-03-19,5.252674579620361,5.31147311812154,5.213475553952908,5.301673128060054,14042800.0,,,,,
2025-03-20,5.223275184631348,5.252674688133916,5.1840761581540935,5.1840761581540935,11463600.0,,,,,
2025-03-21,5.203675270080566,5.242874293534756,5.174276236134533,5.213475259588724,12022400.0,,,,,
2025-03-24,5.223275184631348,5.262474211108602,5.203675671392721,5.213475661656662,13389800.0,,,,,
2025-03-25,5.223275184631348,5.28207372434723,5.213475661656662,5.262474211108602,9780200.0,,,,,
2025-03-26,5.15467643737793,5.252673990556576,5.15467643737793,5.233074479920847,11515600.0,,,,,
2025-03-27,5.095877647399902,5.164476171085959,5.066478613883887,5.144876659645544,22325800.0,,,,,
2025-03-28,5.105677604675293,5.213475150564666,5.095877615372073,5.193875639247436,22355400.0,,,,,
2025-03-31,5.164475917816162,5.184075428295402,5.076277887014989,5.076277887014989,26802400.0,,,,,
2025-04-01,5.23307466506958,5.301672721077069,5.193875642411241,5.291873199057089,18968900.0,,,,,
2025-04-02,5.2428741455078125,5.2722736459130015,5.174276090044383,5.174276090044383,14208800.0,,,,,
2025-04-03,4.880282878875732,5.095877498417183,4.880282878875732,5.017479454947565,26862700.0,,,,,
2025-04-04,4.684288024902344,4.831284130755956,4.654888523358087,4.801885096500924,26029400.0,,,,,
2025-04-07,4.586289882659912,4.860683510114928,4.498092314822653,4.5470908597790825,31359600.0,,,,,
2025-04-08,4.556890964508057,4.811684619683908,4.498092428698245,4.654888524191077,32364200.0,,,,,
2025-04-09,4.831284046173096,4.860683547202646,4.449093336524236,4.488292359704159,29412600.0,,,,,
2025-04-10,4.72348690032959,4.801884945598262,4.62548887645454,4.792084956295073,21599600.0,,,,,
2025-04-11,4.860683917999268,4.890082953982303,4.723487326403513,4.723487326403513,19300700.0,,,,,
2025-04-14,4.880282878875732,4.939081411477947,4.8508833789300265,4.860683368008328,15996800.0,,,,,
2025-04-15,5.037079334259033,5.056678846560071,4.94888176254898,4.94888176254898,24542400.0,,,,,
2025-04-16,4.978280544281006,5.066478578796674,4.958681032976325,5.007680044882632,13898900.0,,,,,
2025-04-17,5.007680416107178,5.076278477114201,5.007680416107178,5.037079451598975,16342200.0,,,,,
2025-04-21,4.968481063842773,5.037079120338487,4.91948205152651,4.978280585932498,14968500.0,,,,,
2025-04-22,5.174276351928711,5.19387586409442,5.115477348142354,5.135076860308064,21369300.0,,,,,
2025-04-23,5.203675270080566,5.242874293534756,5.164476246626376,5.184075758353471,26687300.0,,,,,
2025-04-24,4.762685775756836,4.860683329313726,4.625488733487994,4.85088334031344,71796700.0,,,,,
2025-04-25,4.890082836151123,4.890082836151123,4.841084288263645,4.850883810925445,20965700.0,,,,,
2025-04-28,4.811684608459473,4.860683621831292,4.801885086158642,4.821484598049525,16937000.0,,,,,
2025-04-29,4.870482921600342,4.899882421738019,4.821484377756483,4.821484377756483,16213900.0,,,,,
2025-04-30,4.890082836151123,4.890082836151123,4.801885263037968,4.831284298312606,13928300.0,,,,,
2025-05-01,4.890082836151123,4.94888184127888,4.890082836151123,4.890082836151123,12679400.0,,,,,
2025-05-02,4.958681106567383,4.968481096009768,4.89988257178072,4.919482083376274,16021800.0,,,,,
2025-05-05,4.95472526550293,5.004173336241276,4.944835368409511,4.944835368409511,19450700.0,,,,,
2025-05-06,4.9745049476623535,5.004173697934518,4.954725623622149,4.954725623622149,17045900.0,,,,,
2025-05-07,5.004173755645752,5.014063653568052,4.934945884918517,4.934945884918517,17820900.0,,,,,
2025-05-08,4.9745049476623535,5.004173697934518,4.934945828005661,4.984394373894314,19405200.0,,,,,
2025-05-09,5.03384256362915,5.053621886269931,4.99428391834759,5.023952666520636,16115500.0,,,,,
2025-05-12,5.1426286697387695,5.1426286697387695,5.0734012753772175,5.103070023938953,20136100.0,,,,,
2025-05-13,5.122849464416504,5.162408111124256,5.112960038527699,5.112960038527699,12144000.0,,,,,
2025-05-14,5.03384256362915,5.152518499473831,5.03384256362915,5.132739176833051,18986700.0,,,,,
2025-05-15,5.132739543914795,5.142628970154329,5.053622247693387,5.063511673932921,15721300.0,,,,,
2025-05-16,5.132739543914795,5.142628970154329,5.083290997988273,5.112960219859443,11119400.0,,,,,
2025-05-19,5.182187557220459,5.192077454919777,5.122849585753387,5.122849585753387,11782800.0,,,,,
2025-05-20,5.251415252685547,5.261305150057736,5.192077283181199,5.201967180553388,13727400.0,,,,,
2025-05-21,5.281084537506104,5.320643184323835,5.21185666978694,5.261305214097238,29625900.0,,,,,
2025-05-22,5.300863742828369,5.340422388764858,5.271194522587873,5.281084419860124,13117000.0,,,,,
2025-05-23,5.281084537506104,5.300863860914969,5.21185666978694,5.2217465672795065,12311700.0,,,,,
2025-05-27,5.350311756134033,5.3898704016392704,5.320643007793231,5.3898704016392704,17753800.0,,,,,
2025-05-28,5.330532550811768,5.370091197188472,5.3008638018173695,5.360201771382427,10924800.0,,,,,
2025-05-29,5.290974140167236,5.350312112376017,5.261305389850988,5.320643362059768,13198400.0,,,,,
2025-05-30,5.162408351898193,5.182187676174574,5.122849703345433,5.162408351898193,18861200.0,,,,,
2025-06-02,5.251415252685547,5.261305150057736,5.1624080626408935,5.172297960013083,13350300.0,,,,,
2025-06-03,5.281084537506104,5.300863860914969,5.201967243870641,5.21185666978694,16226500.0,,,,,
2025-06-04,5.350311756134033,5.3898704016392704,5.320643007793231,5.320643007793231,12053900.0,,,,,
2025-06-05,5.330532550811768,5.409649843565178,5.310753227623414,5.37998109457078,14500600.0,,,,,
2025-06-06,5.350311756134033,5.379980976051088,5.34042233054585,5.360201653298469,9334600.0,,,,,
2025-06-09,5.370091438293457,5.379981336119799,5.310753466064258,5.340422687966999,8572000.0,,,,,
2025-06-10,5.290974140167236,5.360202010198956,5.281084713920581,5.350312112376017,7443600.0,,,,,
2025-06-11,5.221746444702148,5.290973839219973,5.211856547441741,5.290973839219973,11214200.0,,,,,
2025-06-12,5.261305332183838,5.290974082174898,5.221746684478238,5.231636110616498,14290800.0,,,,,
2025-06-13,5.132739543914795,5.182187618265033,5.112960219859443,5.162408294209681,15360700.0,,,,,
2025-06-16,5.241526126861572,5.320643424061911,5.201967478261404,5.201967478261404,15756000.0,,,,,
2025-06-17,5.0931806564331055,5.211856595187646,5.083290759082097,5.201967169412899,20993000.0,,,,,
2025-06-18,5.112959861755371,5.132739184425409,5.063511319292152,5.093180539085333,12936100.0,,,,,
2025-06-20,5.07340145111084,5.142628847870306,5.04373222994516,5.122849524285277,12966600.0,,,,,
2025-06-23,5.112959861755371,5.132739184425409,4.984394028612001,4.984394028612001,19214500.0,,,,,
2025-06-24,5.1426286697387695,5.221746432914659,5.122849346838861,5.162407992638678,17141500.0,,,,,
2025-06-25,5.112959861755371,5.152518507095446,5.093180539085333,5.142628609972302,15345600.0,,,,,
2025-06-26,5.103070259094238,5.122849582905601,4.984394316226065,4.994284213919885,24893700.0,,,,,
2025-06-27,5.112959861755371,5.122849287302265,5.063511319292152,5.103069964632227,17806900.0,,,,,
2025-06-30,5.122849464416504,5.14262878777038,5.073401391819948,5.093180715173824,20788700.0,,,,,
2025-07-01,5.172297954559326,5.182187380344826,5.103070087755784,5.103070087755784,17800300.0,,,,,
2025-07-02,5.1426286697387695,5.162407992638678,5.122849346838861,5.152518566976852,8361800.0,,,,,
2025-07-03,5.132739543914795,5.132739543914795,5.053622247693387,5.053622247693387,9475100.0,,,,,
2025-07-07,5.07340145111084,5.152518745450957,5.053622127525811,5.103070200700247,24297400.0,,,,,
2025-07-08,5.0931806564331055,5.152518625810376,5.06351143595634,5.103070082207854,17965500.0,,,,,
