Date,Close,High,Low,Open,Volume,"('Close', 'DEFT')","('High', 'DEFT')","('Low', 'DEFT')","('Open', 'DEFT')","('Volume', 'DEFT')"
2025-09-23,2.4600000381469727,2.609999895095825,2.4200000762939453,2.490000009536743,4699100.0,,,,,
2025-09-24,2.609999895095825,2.799999952316284,2.5999999046325684,2.650000095367432,17865700.0,,,,,
2025-09-25,2.130000114440918,2.2790000438690186,2.0799999237060547,2.259999990463257,34185600.0,,,,,
2025-09-26,2.125,2.240000009536743,2.0899999141693115,2.2300000190734863,14024500.0,,,,,
2025-09-29,2.109999895095825,2.190000057220459,2.0899999141693115,2.174999952316284,10560900.0,,,,,
2025-09-30,2.109999895095825,2.130000114440918,2.0,2.109999895095825,8319000.0,,,,,
2025-10-01,2.1700000762939453,2.1700000762939453,2.049999952316284,2.0999999046325684,9763700.0,,,,,
2025-10-02,2.2100000381469727,2.2300000190734863,2.124000072479248,2.220000028610229,9000400.0,,,,,
2025-10-03,2.200000047683716,2.25,2.150000095367432,2.25,7953800.0,,,,,
2025-10-06,2.200000047683716,2.309999942779541,2.190000057220459,2.2699999809265137,11985500.0,,,,,
2025-10-07,2.2300000190734863,2.2699999809265137,2.150000095367432,2.2300000190734863,11100100.0,,,,,
2025-10-08,2.220000028610229,2.2799999713897705,2.2100000381469727,2.240000009536743,7403500.0,,,,,
2025-10-09,2.200000047683716,2.240000009536743,2.130000114440918,2.2300000190734863,8950700.0,,,,,
2025-10-10,2.049999952316284,2.240000009536743,2.039999961853028,2.200000047683716,8998900.0,,,,,
2025-10-13,2.119999885559082,2.180000066757202,2.069999933242798,2.119999885559082,6590600.0,,,,,
2025-10-14,2.109999895095825,2.140000104904175,2.009999990463257,2.0899999141693115,5765200.0,,,,,
2025-10-15,2.059999942779541,2.130000114440918,2.039999961853028,2.119999885559082,8548700.0,,,,,
2025-10-16,2.0899999141693115,2.25,2.0899999141693115,2.150000095367432,12057900.0,,,,,
2025-10-17,2.049999952316284,2.109999895095825,1.9700000286102293,2.0999999046325684,12296300.0,,,,,
2025-10-20,,,,,,2.140000104904175,2.2149999141693115,2.0950000286102295,2.180000066757202,12993900.0
2025-10-21,,,,,,2.1600000858306885,2.200000047683716,2.0999999046325684,2.200000047683716,10781600.0
2025-10-22,,,,,,2.0399999618530273,2.140000104904175,1.9500000476837158,2.140000104904175,19705800.0
2025-10-23,,,,,,2.009999990463257,2.069999933242798,1.9700000286102295,2.009999990463257,8750600.0
2025-10-24,,,,,,2.009999990463257,2.119999885559082,2.009999990463257,2.0899999141693115,8819900.0
2025-10-27,,,,,,2.0899999141693115,2.130000114440918,2.0250000953674316,2.069999933242798,9164700.0
2025-10-28,,,,,,2.009999990463257,2.119999885559082,2.0,2.0799999237060547,7444400.0
2025-10-29,,,,,,1.9299999475479126,2.009999990463257,1.9199999570846558,1.9900000095367432,10694700.0
2025-10-30,,,,,,1.7899999618530273,1.899999976158142,1.7699999809265137,1.8899999856948853,12619300.0
2025-10-31,,,,,,1.909999966621399,1.940000057220459,1.7899999618530273,1.8300000429153442,6338100.0
2025-11-03,,,,,,1.8899999856948853,1.9290000200271606,1.850000023841858,1.9199999570846558,5129600.0
2025-11-04,,,,,,1.7599999904632568,1.850000023841858,1.7400000095367432,1.784999966621399,7962900.0
2025-11-05,,,,,,1.75,1.7799999713897705,1.684999942779541,1.7699999809265137,6927600.0
2025-11-06,,,,,,1.6200000047683716,1.75,1.600000023841858,1.7300000190734863,7598000.0
2025-11-07,,,,,,1.6200000047683716,1.6399999856948853,1.5,1.5149999856948853,8440400.0
2025-11-10,,,,,,1.7599999904632568,1.7899999618530273,1.7000000476837158,1.7799999713897705,6392700.0
2025-11-11,,,,,,1.690000057220459,1.7400000095367432,1.659999966621399,1.7300000190734863,4424600.0
2025-11-12,,,,,,1.600000023841858,1.7300000190734863,1.5800000429153442,1.725000023841858,7235200.0
2025-11-13,,,,,,1.4500000476837158,1.5850000381469727,1.4500000476837158,1.5800000429153442,10498500.0
2025-11-14,,,,,,1.2300000190734863,1.3200000524520874,1.0,1.0099999904632568,25585200.0
2025-11-17,,,,,,1.0499999523162842,1.2100000381469727,1.0099999904632568,1.184999942779541,16577500.0
2025-11-18,,,,,,1.090000033378601,1.1200000047683716,1.0099999904632568,1.0199999809265137,7959800.0
2025-11-19,,,,,,1.0399999618530273,1.1399999856948853,1.0099999904632568,1.1399999856948853,8030000.0
2025-11-20,,,,,,0.9900000095367432,1.1299999952316284,0.9900000095367432,1.059999942779541,7904200.0
2025-11-21,,,,,,0.9549999833106995,0.9900000095367432,0.9100000262260437,0.9440000057220459,8235600.0
2025-11-24,,,,,,1.0299999713897705,1.0499999523162842,0.9440000057220459,0.9890000224113464,7691300.0
2025-11-25,,,,,,1.149999976158142,1.1699999570846558,1.0099999904632568,1.0499999523162842,16551100.0
2025-11-26,,,,,,1.3899999856948853,1.4500000476837158,1.2200000286102295,1.2999999523162842,23782500.0
2025-11-28,,,,,,1.5199999809265137,1.6950000524520874,1.4900000095367432,1.6100000143051147,25244200.0
2025-12-01,,,,,,1.2899999618530273,1.440000057220459,1.2799999713897705,1.440000057220459,18347800.0
2025-12-02,,,,,,1.340000033378601,1.4199999570846558,1.3300000429153442,1.399999976158142,8189400.0
2025-12-03,,,,,,1.3700000047683716,1.3899999856948853,1.284999966621399,1.340000033378601,5599000.0
2025-12-04,,,,,,1.309999942779541,1.350000023841858,1.284999966621399,1.3300000429153442,7062700.0
2025-12-05,,,,,,1.190000057220459,1.2899999618530273,1.1799999475479126,1.2899999618530273,10457100.0
2025-12-08,,,,,,1.1799999475479126,1.215999960899353,1.1200000047683716,1.2100000381469727,7677800.0
2025-12-09,,,,,,1.1699999570846558,1.2300000190734863,1.1299999952316284,1.159999966621399,6482500.0
2025-12-10,,,,,,1.1799999475479126,1.2000000476837158,1.1200000047683716,1.1399999856948853,4735900.0
2025-12-11,,,,,,1.1299999952316284,1.1649999618530273,1.1200000047683716,1.149999976158142,6242800.0
2025-12-12,,,,,,1.090000033378601,1.1699999570846558,1.090000033378601,1.1399999856948853,8075400.0
2025-12-15,,,,,,1.0099999904632568,1.100000023841858,1.0,1.090000033378601,8576600.0
2025-12-16,,,,,,1.0499999523162842,1.0700000524520874,0.9990000128746033,1.0,4606700.0
2025-12-17,,,,,,1.0099999904632568,1.0700000524520874,1.0099999904632568,1.059999942779541,4157800.0
2025-12-18,,,,,,0.9900000095367432,1.0700000524520874,0.9900000095367432,1.0499999523162842,4881500.0
2025-12-19,,,,,,1.0800000429153442,1.1100000143051147,0.9900000095367432,1.0299999713897705,16617400.0
2025-12-22,,,,,,0.9879999756813049,1.0770000219345093,0.9700000286102295,1.0700000524520874,8252200.0
2025-12-23,,,,,,0.9399999976158142,0.9800999760627747,0.9301000237464905,0.9700000286102295,1974289.0
