Date,Close,High,Low,Open,Volume,"('Close', 'CANF')","('High', 'CANF')","('Low', 'CANF')","('Open', 'CANF')","('Volume', 'CANF')"
2024-12-31,1.6299999952316284,1.6299999952316284,1.5399999618530271,1.5700000524520874,127100.0,,,,,
2025-01-02,1.7899999618530271,1.8200000524520876,1.600000023841858,1.600000023841858,244700.0,,,,,
2025-01-03,1.809999942779541,1.830000042915344,1.7300000190734863,1.7999999523162842,137100.0,,,,,
2025-01-06,1.75,1.840000033378601,1.7200000286102295,1.7999999523162842,112500.0,,,,,
2025-01-07,1.659999966621399,1.7799999713897705,1.6399999856948853,1.75,117900.0,,,,,
2025-01-08,1.5700000524520874,1.6699999570846558,1.5700000524520874,1.6699999570846558,58200.0,,,,,
2025-01-10,1.5800000429153442,1.659999966621399,1.5700000524520874,1.659999966621399,175000.0,,,,,
2025-01-13,1.5700000524520874,1.6399999856948853,1.559999942779541,1.600000023841858,114500.0,,,,,
2025-01-14,1.6200000047683716,1.6200000047683716,1.5700000524520874,1.5800000429153442,60800.0,,,,,
2025-01-15,1.590000033378601,1.6299999952316284,1.5499999523162842,1.6100000143051147,83000.0,,,,,
2025-01-16,1.590000033378601,1.6399999856948853,1.559999942779541,1.559999942779541,59800.0,,,,,
2025-01-17,1.5499999523162842,1.600000023841858,1.5299999713897705,1.5700000524520874,78900.0,,,,,
2025-01-21,1.5800000429153442,1.6399999856948853,1.5299999713897705,1.5499999523162842,79100.0,,,,,
2025-01-22,1.5399999618530271,1.590000033378601,1.4900000095367432,1.559999942779541,70800.0,,,,,
2025-01-23,1.5299999713897705,1.559999942779541,1.4500000476837158,1.5199999809265137,109100.0,,,,,
2025-01-24,1.559999942779541,1.600000023841858,1.4900000095367432,1.5499999523162842,69400.0,,,,,
2025-01-27,1.559999942779541,1.600000023841858,1.5,1.5499999523162842,393200.0,,,,,
2025-01-28,1.559999942779541,1.6100000143051147,1.5299999713897705,1.559999942779541,48700.0,,,,,
2025-01-29,1.5299999713897705,1.590000033378601,1.5199999809265137,1.5800000429153442,51500.0,,,,,
2025-01-30,1.5499999523162842,1.5700000524520874,1.5099999904632568,1.5299999713897705,45000.0,,,,,
2025-01-31,1.4800000190734863,1.5499999523162842,1.4600000381469729,1.5099999904632568,73500.0,,,,,
2025-02-03,1.4600000381469729,1.4800000190734863,1.4299999475479126,1.4800000190734863,56600.0,,,,,
2025-02-04,1.3899999856948853,1.4900000095367432,1.3799999952316284,1.4500000476837158,140800.0,,,,,
2025-02-05,1.4700000286102295,1.5,1.440000057220459,1.4500000476837158,88400.0,,,,,
2025-02-06,1.4199999570846558,1.4800000190734863,1.409999966621399,1.4700000286102295,41400.0,,,,,
2025-02-07,1.3700000047683716,1.4800000190734863,1.350000023841858,1.4199999570846558,60500.0,,,,,
2025-02-10,1.3799999952316284,1.4700000286102295,1.3700000047683716,1.4299999475479126,124100.0,,,,,
2025-02-11,1.4199999570846558,1.4500000476837158,1.3799999952316284,1.4199999570846558,50000.0,,,,,
2025-02-12,1.4900000095367432,1.5,1.399999976158142,1.409999966621399,41900.0,,,,,
2025-02-13,1.5099999904632568,1.5499999523162842,1.4600000381469729,1.5099999904632568,55600.0,,,,,
2025-02-14,1.5299999713897705,1.5499999523162842,1.4500000476837158,1.5199999809265137,40200.0,,,,,
2025-02-18,1.559999942779541,1.600000023841858,1.5299999713897705,1.5499999523162842,154200.0,,,,,
2025-02-19,1.600000023841858,1.6299999952316284,1.5499999523162842,1.5700000524520874,205800.0,,,,,
2025-02-20,1.909999966621399,1.919999957084656,1.6100000143051147,1.6299999952316284,345100.0,,,,,
2025-02-21,1.809999942779541,2.039999961853028,1.75,1.909999966621399,371800.0,,,,,
2025-02-24,1.7599999904632568,1.8200000524520876,1.7000000476837158,1.809999942779541,103900.0,,,,,
2025-02-25,1.7400000095367432,1.809999942779541,1.6799999475479126,1.7699999809265137,105100.0,,,,,
2025-02-26,1.7599999904632568,1.8200000524520876,1.7100000381469729,1.7699999809265137,104700.0,,,,,
2025-02-27,1.7599999904632568,1.7999999523162842,1.7300000190734863,1.7699999809265137,67600.0,,,,,
2025-02-28,1.7599999904632568,1.8600000143051147,1.7300000190734863,1.7999999523162842,83800.0,,,,,
2025-03-03,1.7200000286102295,1.809999942779541,1.6799999475479126,1.7799999713897705,99100.0,,,,,
2025-03-04,1.6200000047683716,1.7000000476837158,1.5399999618530271,1.7000000476837158,145600.0,,,,,
2025-03-05,1.6200000047683716,1.6699999570846558,1.5700000524520874,1.6299999952316284,43000.0,,,,,
2025-03-06,1.600000023841858,1.6299999952316284,1.5199999809265137,1.6200000047683716,33800.0,,,,,
2025-03-07,1.5800000429153442,1.7599999904632568,1.5399999618530271,1.559999942779541,32700.0,,,,,
2025-03-10,1.5299999713897705,1.6100000143051147,1.4500000476837158,1.590000033378601,53000.0,,,,,
2025-03-11,1.5499999523162842,1.590000033378601,1.4600000381469729,1.5299999713897705,21800.0,,,,,
2025-03-12,1.5499999523162842,1.5800000429153442,1.5099999904632568,1.5099999904632568,28700.0,,,,,
2025-03-13,1.559999942779541,1.5700000524520874,1.5199999809265137,1.5299999713897705,14400.0,,,,,
2025-03-14,1.6299999952316284,1.649999976158142,1.5399999618530271,1.559999942779541,35800.0,,,,,
2025-03-17,1.649999976158142,1.7599999904632568,1.600000023841858,1.649999976158142,52600.0,,,,,
2025-03-18,2.0199999809265137,2.2100000381469727,1.6699999570846558,1.899999976158142,3553400.0,,,,,
2025-03-19,1.6299999952316284,2.3299999237060547,1.590000033378601,2.0999999046325684,1735700.0,,,,,
2025-03-20,1.5099999904632568,1.75,1.5,1.6100000143051147,378200.0,,,,,
2025-03-21,1.600000023841858,1.659999966621399,1.5099999904632568,1.5299999713897705,186300.0,,,,,
2025-03-24,1.6200000047683716,1.7400000095367432,1.5499999523162842,1.7400000095367432,418500.0,,,,,
2025-03-25,1.5700000524520874,1.6299999952316284,1.5299999713897705,1.5800000429153442,92000.0,,,,,
2025-03-26,1.5199999809265137,1.590000033378601,1.5099999904632568,1.5299999713897705,79000.0,,,,,
2025-03-27,1.5399999618530271,1.5399999618530271,1.5099999904632568,1.5099999904632568,52000.0,,,,,
2025-03-28,1.4800000190734863,1.559999942779541,1.440000057220459,1.5,96500.0,,,,,
2025-03-31,1.4800000190734863,1.4900000095367432,1.4500000476837158,1.4500000476837158,43600.0,,,,,
2025-04-01,1.399999976158142,1.5,1.3799999952316284,1.4600000381469729,136200.0,,,,,
2025-04-02,1.5199999809265137,1.5199999809265137,1.409999966621399,1.409999966621399,64400.0,,,,,
2025-04-03,1.5099999904632568,1.5299999713897705,1.4600000381469729,1.4900000095367432,56600.0,,,,,
2025-04-04,1.4700000286102295,1.5199999809265137,1.3799999952316284,1.440000057220459,79400.0,,,,,
2025-04-07,1.409999966621399,1.4500000476837158,1.3899999856948853,1.3899999856948853,30200.0,,,,,
2025-04-08,1.3300000429153442,1.4800000190734863,1.3200000524520874,1.4600000381469729,43000.0,,,,,
2025-04-09,1.409999966621399,1.409999966621399,1.309999942779541,1.3899999856948853,67300.0,,,,,
2025-04-10,1.399999976158142,1.399999976158142,1.350000023841858,1.3799999952316284,37600.0,,,,,
2025-04-11,1.5700000524520874,1.5700000524520874,1.3799999952316284,1.4299999475479126,111400.0,,,,,
2025-04-14,1.2999999523162842,1.8200000524520876,1.2200000286102295,1.7599999904632568,5667200.0,,,,,
2025-04-15,1.2599999904632568,1.309999942779541,1.2400000095367432,1.2699999809265137,399700.0,,,,,
2025-04-16,1.2300000190734863,1.25,1.1799999475479126,1.2300000190734863,261600.0,,,,,
2025-04-17,1.2000000476837158,1.2699999809265137,1.1799999475479126,1.2699999809265137,349500.0,,,,,
2025-04-21,1.2400000095367432,1.25,1.2100000381469729,1.2400000095367432,212800.0,,,,,
2025-04-22,1.1699999570846558,1.2400000095367432,1.1699999570846558,1.2300000190734863,285400.0,,,,,
2025-04-23,1.1799999475479126,1.2100000381469729,1.1399999856948853,1.2000000476837158,183500.0,,,,,
2025-04-24,1.1699999570846558,1.2000000476837158,1.1699999570846558,1.1799999475479126,95500.0,,,,,
2025-04-25,1.1299999952316284,1.1699999570846558,1.1299999952316284,1.1699999570846558,239200.0,,,,,
2025-04-28,1.149999976158142,1.190000057220459,1.1399999856948853,1.1799999475479126,74200.0,,,,,
2025-04-29,1.090000033378601,1.1799999475479126,1.0800000429153442,1.159999966621399,137900.0,,,,,
2025-04-30,1.090000033378601,1.090000033378601,1.0199999809265137,1.090000033378601,221300.0,,,,,
2025-05-01,1.0399999618530271,1.059999942779541,1.0299999713897705,1.059999942779541,112400.0,,,,,
2025-05-02,1.1299999952316284,1.1299999952316284,1.0499999523162842,1.0700000524520874,57500.0,,,,,
2025-05-05,1.149999976158142,1.2000000476837158,1.1200000047683716,1.2000000476837158,227200.0,,,,,
2025-05-06,1.090000033378601,1.149999976158142,1.0800000429153442,1.1399999856948853,100300.0,,,,,
2025-05-07,1.100000023841858,1.1200000047683716,1.0800000429153442,1.1100000143051147,81000.0,,,,,
2025-05-08,1.1200000047683716,1.1299999952316284,1.090000033378601,1.1200000047683716,98400.0,,,,,
2025-05-09,1.1100000143051147,1.1299999952316284,1.0700000524520874,1.1299999952316284,133900.0,,,,,
2025-05-12,1.100000023841858,1.1399999856948853,1.0800000429153442,1.100000023841858,76400.0,,,,,
2025-05-13,1.090000033378601,1.100000023841858,1.059999942779541,1.0700000524520874,103200.0,,,,,
2025-05-14,1.0299999713897705,1.090000033378601,0.9800000190734864,1.0800000429153442,228400.0,,,,,
2025-05-15,1.0499999523162842,1.0499999523162842,1.0299999713897705,1.0399999618530271,35600.0,,,,,
2025-05-16,1.0499999523162842,1.0800000429153442,1.0299999713897705,1.0299999713897705,58200.0,,,,,
2025-05-19,1.0499999523162842,1.0499999523162842,1.0199999809265137,1.0499999523162842,65500.0,,,,,
2025-05-20,1.059999942779541,1.0700000524520874,1.0299999713897705,1.059999942779541,82300.0,,,,,
2025-05-21,1.0299999713897705,1.059999942779541,1.0299999713897705,1.0499999523162842,50400.0,,,,,
2025-05-22,1.0399999618530271,1.0499999523162842,1.0299999713897705,1.0299999713897705,18500.0,,,,,
2025-05-23,1.0299999713897705,1.0399999618530271,1.0199999809265137,1.0299999713897705,32600.0,,,,,
2025-05-27,1.0700000524520874,1.0700000524520874,1.0299999713897705,1.0299999713897705,57600.0,,,,,
2025-05-28,1.0700000524520874,1.0700000524520874,1.0499999523162842,1.059999942779541,61500.0,,,,,
2025-05-29,1.0800000429153442,1.090000033378601,1.059999942779541,1.0700000524520874,76700.0,,,,,
2025-05-30,1.0800000429153442,1.0800000429153442,1.059999942779541,1.0800000429153442,52400.0,,,,,
2025-06-02,1.100000023841858,1.100000023841858,1.0700000524520874,1.0700000524520874,40900.0,,,,,
2025-06-03,1.100000023841858,1.1200000047683716,1.090000033378601,1.1200000047683716,56500.0,,,,,
2025-06-04,1.1100000143051147,1.1100000143051147,1.090000033378601,1.100000023841858,62700.0,,,,,
2025-06-05,1.0800000429153442,1.1100000143051147,1.0700000524520874,1.0800000429153442,44300.0,,,,,
2025-06-06,1.100000023841858,1.100000023841858,1.0800000429153442,1.100000023841858,74100.0,,,,,
2025-06-09,1.1100000143051147,1.1200000047683716,1.0800000429153442,1.1200000047683716,51300.0,,,,,
2025-06-10,1.1100000143051147,1.1200000047683716,1.0800000429153442,1.0800000429153442,52000.0,,,,,
2025-06-11,1.100000023841858,1.1200000047683716,1.0800000429153442,1.1100000143051147,75900.0,,,,,
2025-06-12,1.0800000429153442,1.1100000143051147,1.0700000524520874,1.1100000143051147,65800.0,,,,,
2025-06-13,1.0700000524520874,1.090000033378601,1.0499999523162842,1.0800000429153442,39500.0,,,,,
2025-06-16,1.1399999856948853,1.1699999570846558,1.1299999952316284,1.159999966621399,1030500.0,,,,,
2025-06-17,1.0499999523162842,1.1399999856948853,1.0199999809265137,1.1399999856948853,309800.0,,,,,
2025-06-18,1.059999942779541,1.0800000429153442,1.0499999523162842,1.059999942779541,78600.0,,,,,
2025-06-20,1.059999942779541,1.059999942779541,1.0299999713897705,1.059999942779541,75900.0,,,,,
2025-06-23,1.0499999523162842,1.059999942779541,1.0299999713897705,1.0499999523162842,57100.0,,,,,
2025-06-24,1.059999942779541,1.0800000429153442,1.0399999618530271,1.0399999618530271,178100.0,,,,,
2025-06-25,1.059999942779541,1.090000033378601,1.0499999523162842,1.059999942779541,100500.0,,,,,
2025-06-26,1.0299999713897705,1.0700000524520874,1.0299999713897705,1.0700000524520874,48800.0,,,,,
2025-06-27,1.0399999618530271,1.0399999618530271,1.0099999904632568,1.0199999809265137,107400.0,,,,,
2025-06-30,1.0499999523162842,1.090000033378601,1.0399999618530271,1.090000033378601,223000.0,,,,,
2025-07-01,1.0399999618530271,1.0499999523162842,0.9900000095367432,1.0399999618530271,182800.0,,,,,
2025-07-02,1.0299999713897705,1.0399999618530271,1.0099999904632568,1.0099999904632568,57100.0,,,,,
2025-07-03,1.0199999809265137,1.0399999618530271,1.0199999809265137,1.0199999809265137,67900.0,,,,,
2025-07-07,1.0199999809265137,1.0399999618530271,1.0,1.0299999713897705,97300.0,,,,,
2025-07-08,1.0299999713897705,1.0299999713897705,1.0199999809265137,1.0199999809265137,54500.0,,,,,
