Date,Close,High,Low,Open,Volume,"('Close', 'DG')","('High', 'DG')","('Low', 'DG')","('Open', 'DG')","('Volume', 'DG')"
2024-11-22,73.05382537841797,74.01903465067565,72.16660733017692,72.36160398612313,3828100.0,,,,,
2024-11-25,74.67225646972656,75.8032147554629,73.97029082568126,74.01903441073841,4951300.0,,,,,
2024-11-26,72.77108764648438,74.33102374169628,72.34210243091533,73.93129360403044,3195700.0,,,,,
2024-11-27,74.35053253173828,74.45777884342661,72.83933991312097,73.60956004326324,3306400.0,,,,,
2024-11-29,75.3352279663086,76.03720102770586,74.38952211019674,76.01770508193887,2440100.0,,,,,
2024-12-02,75.84222412109375,75.97871807869203,74.145793906399,75.0720039670105,3658200.0,,,,,
2024-12-03,77.04141235351562,77.92863040406118,75.53997900982016,75.82271114454329,3813000.0,,,,,
2024-12-04,77.50939178466797,78.16261380443895,76.41743289555185,77.74338031863522,5936900.0,,,,,
2024-12-05,77.60688781738281,78.77684538550106,73.46330390348226,78.16261524477149,11391800.0,,,,,
2024-12-06,79.54706573486328,82.62794611621815,78.85484430602115,79.28382953339012,6926900.0,,,,,
2024-12-09,78.77684783935547,79.71280945998784,77.88962980327042,79.54706044511407,3471600.0,,,,,
2024-12-10,80.32703399658203,80.90226483878772,77.25590544295868,78.89384017566701,3400500.0,,,,,
2024-12-11,77.8213882446289,80.61952904717008,77.74338957789637,80.12229684470297,3205600.0,,,,,
2024-12-12,76.4564437866211,78.20162495942827,75.9884666479154,78.0846269555706,2738700.0,,,,,
2024-12-13,75.01349639892578,76.70017464379245,73.7167965757049,76.53443307075683,3770700.0,,,,,
2024-12-16,73.38531494140625,74.97450621304216,73.08307939626138,74.43827466033756,3316000.0,,,,,
2024-12-17,74.09703826904297,74.36027447422461,73.25857118829796,73.32681816285339,3388700.0,,,,,
2024-12-18,74.03853607177734,76.13469613948055,73.71679717677077,73.86304280526117,4537800.0,,,,,
2024-12-19,72.03987121582031,73.92154633532012,70.98691149915086,73.68755776662552,4032400.0,,,,,
2024-12-20,74.48703002929688,74.88676021504011,71.9423809460912,71.9423809460912,5865400.0,,,,,
2024-12-23,72.7515869140625,73.88253771931274,71.54263001123027,73.66804512563729,5089400.0,,,,,
2024-12-24,72.77108764648438,73.13182589033671,72.26411120492627,72.63459370305097,1542300.0,,,,,
2024-12-26,73.7363052368164,73.92155022589563,72.30311866956454,72.87834214753896,3600700.0,,,,,
2024-12-27,73.98979187011719,74.60401464036403,73.30732212539847,73.502311355786,2659700.0,,,,,
2024-12-30,73.7947998046875,74.33102388683378,72.88808578533107,73.87279103082885,3775400.0,,,,,
2024-12-31,73.92153930664062,74.41877147640552,73.04407295951485,73.79479706030759,3500400.0,,,,,
2025-01-02,73.7363052368164,76.08596505573318,73.35607100328957,74.3895348262779,2673700.0,,,,,
2025-01-03,72.80033111572266,74.00928802882464,72.58583852022515,74.00928802882464,3120000.0,,,,,
2025-01-06,73.95079040527344,75.51072651850693,72.5955952095554,73.04407637721239,3234400.0,,,,,
2025-01-07,72.87975311279297,76.64312907018488,72.79132233150072,74.3340106552259,3592200.0,,,,,
2025-01-08,70.37411499023438,72.71271027039822,68.92968562728683,72.50636428950214,5786100.0,,,,,
2025-01-10,70.11863708496094,70.61976733155613,69.54872484347425,69.95159616832093,4669600.0,,,,,
2025-01-13,70.34463500976562,71.0128062029635,69.14586411599714,70.32498622320489,4094800.0,,,,,
2025-01-14,68.1730728149414,70.77697529599186,68.12394710574404,70.25619629911671,3946500.0,,,,,
2025-01-15,67.37716674804688,70.07932817989408,67.32803354152519,69.57819796073711,3489800.0,,,,,
2025-01-16,68.05516815185547,68.24185784981425,65.27439650094418,66.63038758141991,5024500.0,,,,,
2025-01-17,67.24943542480469,68.78229561383404,66.91534609069491,68.31064228823062,3386400.0,,,,,
2025-01-21,70.68854522705078,71.2879343606345,67.8881173912327,67.8881173912327,7589600.0,,,,,
2025-01-22,69.4897689819336,70.60010900929274,69.18516408431184,70.56080394239397,3184800.0,,,,,
2025-01-23,70.08915710449219,70.1284621708142,68.6840328443481,69.37185276329632,2454800.0,,,,,
2025-01-24,70.53133392333984,70.94402592117834,70.00072671325789,70.4134262077721,2207600.0,,,,,
2025-01-27,72.02489471435547,72.41793041805563,71.16019817419388,71.5237644464596,2762100.0,,,,,
2025-01-28,71.44514465332031,72.02488498229143,70.1874125794044,71.77923395233364,2721500.0,,,,,
2025-01-29,70.78680419921875,72.1231464492509,70.38393289741614,71.73010328806355,2229100.0,,,,,
2025-01-30,70.89488983154297,71.94627595600672,70.50184667825263,71.19949471442254,2240400.0,,,,,
2025-01-31,69.82386016845703,71.82837386903596,69.79438323849905,70.77698755270384,3127900.0,,,,,
2025-02-03,70.22672271728516,71.42550102955207,68.1141222076898,68.87072413608324,3853300.0,,,,,
2025-02-04,70.55097961425781,71.77923477817822,69.77472145105916,69.77472145105916,2545100.0,,,,,
2025-02-05,71.55323028564453,72.59478823305098,70.94401304464158,71.08157701895284,2973700.0,,,,,
2025-02-06,71.34689331054688,72.46706152626977,70.99315519014225,72.4179283163954,2592600.0,,,,,
2025-02-07,71.2289810180664,72.20176463730292,70.4625508914017,71.2388091597783,3511600.0,,,,,
2025-02-10,72.85028076171875,72.87975769066773,70.3741212732199,71.51393834040962,3031300.0,,,,,
2025-02-11,72.84044647216797,73.01731552760998,71.65149629262592,72.63410049026481,2882200.0,,,,,
2025-02-12,72.52600860595703,72.62427501652648,71.48445062465734,71.79888364712562,2311800.0,,,,,
2025-02-13,71.57288360595703,72.82079509060699,71.40584269751564,72.67340296688084,2803000.0,,,,,
2025-02-14,71.29776000976562,72.6635792797683,70.7573321852131,72.41792822406026,2809200.0,,,,,
2025-02-18,73.72479248046875,74.0097486002108,71.10124104595853,71.43532287806462,3788000.0,,,,,
2025-02-19,74.3143539428711,74.57966127856378,73.19418573959693,73.92131825494523,2447700.0,,,,,
2025-02-20,74.80565643310547,76.7905211520167,72.928886274606,73.64618315575714,4486100.0,,,,,
2025-02-21,75.35591888427734,75.41487273764434,73.66583845212205,74.87443742619638,3528400.0,,,,,
2025-02-24,77.65521240234375,78.49042451254351,74.95305072443685,75.01200458029139,4827000.0,,,,,
2025-02-25,77.2130355834961,77.90085548695151,75.74895000850931,77.47833540435042,4423000.0,,,,,
2025-02-26,72.89940643310547,76.94773085238916,72.03470995778278,76.80034622289092,5391100.0,,,,,
2025-02-27,72.69306182861328,73.37105362714014,71.46480658175474,72.44741077924158,2156200.0,,,,,
2025-02-28,72.88957977294922,73.63636106316872,71.85784236545285,73.35140494589187,3051400.0,,,,,
2025-03-03,70.63941955566406,73.25315048211617,70.02038157150857,72.29019501008761,3695700.0,,,,,
2025-03-04,71.65150451660156,72.73236775872803,68.79212987155177,69.29325267225911,3426100.0,,,,,
2025-03-05,72.41792297363281,72.5849713768762,71.25844977488771,71.36653683129677,2614900.0,,,,,
2025-03-06,74.91374206542969,75.41487230620773,72.31966757867004,72.44741092246792,3082200.0,,,,,
2025-03-07,80.41632843017578,81.18276604437115,74.24557492363846,74.25540306523308,7380800.0,,,,,
2025-03-10,81.35963439941406,83.59997087619836,79.18807242316522,80.3180688030662,7211600.0,,,,,
2025-03-11,77.27198791503906,81.65440142001451,75.89634063848287,81.65440142001451,4468500.0,,,,,
2025-03-12,73.54792022705078,77.96963896811606,73.37105117754118,77.90085697645536,4955500.0,,,,,
2025-03-13,78.5592041015625,79.72850551800047,75.11026869964626,77.25234619123944,8556000.0,,,,,
2025-03-14,77.64537811279297,78.598505355908,76.17147185973052,78.51990271988424,5170900.0,,,,,
2025-03-17,78.46094512939453,79.39442363237517,76.7413877518081,78.51007833885281,3230200.0,,,,,
2025-03-18,79.99381256103516,80.31806625378026,77.72399173176822,78.44129610563661,3101400.0,,,,,
2025-03-19,80.89781188964844,81.20241681645057,79.10947240614838,79.40424919111555,3385700.0,,,,,
2025-03-20,80.24928283691406,81.76249419738954,79.8365908740594,80.65215415542104,3225200.0,,,,,
2025-03-21,82.20467376708984,82.67631960099764,79.10946893245283,79.7579838282449,6957600.0,,,,,
2025-03-24,81.71337127685547,82.10640697109024,80.24928557813219,81.04520010131088,4698000.0,,,,,
2025-03-25,81.1434555053711,82.76475391213137,80.79954553949467,81.77232158488084,3894200.0,,,,,
2025-03-26,83.22657775878906,84.31726908627729,80.32789819270717,80.85850539229675,4877000.0,,,,,
2025-03-27,86.01716613769531,86.331599158324,83.61960966998004,83.8456119176231,4717000.0,,,,,
2025-03-28,84.60221862792969,86.22351702865826,83.6490913712788,85.87960706406129,3901900.0,,,,,
2025-03-31,86.40038299560547,86.96046705985279,83.91439570172396,83.91439570172396,5923300.0,,,,,
2025-04-01,86.07611846923828,88.02167790405099,85.29986032334543,86.94081488323256,3601200.0,,,,,
2025-04-02,88.63089752197266,88.97481499583421,85.90908713489802,85.90908713489802,4966300.0,,,,,
2025-04-03,92.76766204833984,93.34739490248823,86.76395005014056,87.80550805748503,11232400.0,,,,,
2025-04-04,91.00880432128906,96.1478201240752,90.65506620715108,90.65506620715108,10629000.0,,,,,
2025-04-07,90.4192352294922,93.00348907462264,89.0435953461624,90.8712397587864,7925100.0,,,,,
2025-04-08,86.73047637939453,92.16967406110244,85.8206487598122,91.922437802843,7396300.0,,,,,
2025-04-09,85.06904602050781,90.18189743121192,83.76363891555289,86.02832388268143,9408500.0,,,,,
2025-04-10,86.1667709350586,87.90731616285998,84.65368636599622,85.0492658557308,6501400.0,,,,,
2025-04-11,88.0556640625,88.23367446502395,85.42506673020733,86.45357043978443,4211700.0,,,,,
2025-04-14,89.31161499023438,89.78631188058318,86.9480371905928,87.8677562852896,3264500.0,,,,,
2025-04-15,87.45240783691406,89.45996500691123,87.33373171908725,89.00505120615266,2832100.0,,,,,
2025-04-16,88.37212371826172,88.74792009317537,86.28544921389745,88.11499591171479,3332800.0,,,,,
2025-04-17,92.04110717773438,92.23889315182632,88.06555175609635,88.06555175609635,4172000.0,,,,,
2025-04-21,94.55303192138672,94.8892695992918,92.1301196927954,92.51580763865196,4640700.0,,,,,
2025-04-22,95.71998596191406,95.82877051382086,93.07950466392514,94.6123648629774,3668800.0,,,,,
2025-04-23,94.3750228881836,95.64087129755887,92.6542606782548,94.82004512599308,3852100.0,,,,,
2025-04-24,92.7729263305664,94.6024805829834,91.25984171558272,94.56292187830424,3693400.0,,,,,
2025-04-25,92.52568817138672,93.4552988494912,92.2290092100064,92.96082636880604,3040100.0,,,,,
2025-04-28,91.43785095214844,92.78281671394284,90.34012143266844,92.2784526670071,3048600.0,,,,,
2025-04-29,92.29823303222656,92.44657628219052,90.75547379567296,92.06088081426378,2560800.0,,,,,
2025-04-30,92.65425872802734,93.45530175724438,91.00271485691414,92.46635676510422,3588600.0,,,,,
2025-05-01,89.5489730834961,92.13012014619343,88.35234298963505,92.13012014619343,5236600.0,,,,,
2025-05-02,89.3017349243164,90.65658472130436,89.2325090773539,90.54780016964165,3770000.0,,,,,
2025-05-05,91.19061279296876,91.66530968805664,89.45006757104805,90.04344057617071,2617100.0,,,,,
2025-05-06,92.62459564208984,93.00039203934308,90.88405026707925,90.88405026707925,2948800.0,,,,,
2025-05-07,91.86309814453124,93.0696122215072,90.68625120960364,92.7828172732874,2187500.0,,,,,
2025-05-08,90.95327758789062,92.5949224498494,90.71593288816024,91.87299678752932,2572200.0,,,,,
2025-05-09,90.6467056274414,91.47741583611202,90.12255842048285,90.59725535761736,2185100.0,,,,,
2025-05-12,88.50068664550781,90.37968366955258,86.07777439414194,89.49952321611426,5487400.0,,,,,
2025-05-13,85.8898696899414,88.94571359039473,85.73164241714669,88.06555316501708,4068500.0,,,,,
2025-05-14,86.73047637939453,87.294174746424,85.29650909951046,86.45357297735224,3927800.0,,,,,
2025-05-15,91.96199035644533,91.98177348101142,86.57224330503499,86.73047057630718,3890100.0,,,,,
2025-05-16,92.51580810546876,92.72348565082008,91.09172488585796,91.54663868211104,2562600.0,,,,,
2025-05-19,97.09461975097656,97.44074898964614,92.52569116538352,92.6048085756656,4711200.0,,,,,
2025-05-20,101.07017517089844,101.55476364944678,97.65831796629898,98.60770425327404,6814300.0,,,,,
2025-05-21,99.66587829589844,101.070178418946,99.1714057839759,100.14057522716683,2967100.0,,,,,
2025-05-22,99.52742767333984,100.3581454257874,98.65715875915598,99.90322407024956,2963200.0,,,,,
2025-05-23,100.26913452148438,100.85261600407688,99.35930691800462,99.76477045094708,2240400.0,,,,,
2025-05-27,99.8636703491211,100.37791843408382,98.5780388191368,100.26913387946738,3235400.0,,,,,
2025-05-28,96.68914794921876,99.70543317415942,96.4715863901694,99.70543317415942,3157000.0,,,,,
2025-05-29,95.99689483642578,96.9561727334876,95.07717564641364,96.57048477106818,2419200.0,,,,,
2025-05-30,96.1749038696289,97.0748474657665,95.45297068014207,95.75954876912778,5254700.0,,,,,
2025-06-02,96.09577941894533,97.10450749777442,95.29473642020842,96.22434709186444,4878000.0,,,,,
2025-06-03,111.3255386352539,112.35404234331212,104.9072876813187,105.77755656734416,15320300.0,,,,,
2025-06-04,110.5343780517578,113.4616618575468,108.58616276213382,113.4616618575468,6039500.0,,,,,
2025-06-05,112.5814971923828,113.83746159008004,110.52449728982366,110.8112922503604,4558900.0,,,,,
2025-06-06,112.22547912597656,112.84851174424765,110.19813890842644,111.18708388380672,2938300.0,,,,,
2025-06-09,112.05735778808594,113.25398035673346,111.20686446738576,112.34415274925708,3059000.0,,,,,
2025-06-10,110.01023864746094,113.10564129703316,108.64549727658036,112.14636344889294,3324300.0,,,,,
2025-06-11,110.2179183959961,110.9991858596533,109.6641116045638,110.1388085293998,2693800.0,,,,,
2025-06-12,110.60359954833984,110.7321672206284,108.60593406984935,110.41570513853928,2831600.0,,,,,
2025-06-13,110.44538116455078,111.84968129522387,110.06958476966769,110.93985367915836,2319300.0,,,,,
2025-06-16,112.37381744384766,113.32320373683682,109.88167936788255,110.25747575102882,2901300.0,,,,,
2025-06-17,112.06724548339844,112.60127668110968,110.78161398390272,111.74089182728856,2096700.0,,,,,
2025-06-18,111.06841278076172,112.77929098516874,110.39592986536584,111.98813195115532,2228400.0,,,,,
2025-06-20,110.27725982666016,111.2859804138263,109.10041285408998,110.94974273312144,4972300.0,,,,,
2025-06-23,113.6792221069336,113.748447953533,110.38604106721792,111.0486323911052,3964200.0,,,,,
2025-06-24,112.05735778808594,112.60128056704016,108.3389299457777,110.2377025731332,4592000.0,,,,,
2025-06-25,111.52332305908205,112.97707339972104,111.0288505647178,111.75078372631222,3117000.0,,,,,
2025-06-26,111.38487243652344,112.9078486392325,110.94974176792913,111.71122609675784,1990300.0,,,,,
2025-06-27,113.18475341796876,113.44188123327748,111.74089460824568,111.74089460824568,3326500.0,,,,,
2025-06-30,113.1155242919922,113.60011276546808,111.40465369885936,112.59138465889308,3041800.0,,,,,
2025-07-01,114.02536010742188,114.96485482777882,112.73972860530569,112.97707328975508,2835000.0,,,,,
2025-07-02,114.18358612060548,114.93518641561867,112.69027709296182,114.11436027402868,2484100.0,,,,,
2025-07-03,112.8485107421875,114.7868419713149,111.43431913814923,114.2132520798753,2042000.0,,,,,
2025-07-07,115.0143051147461,115.0143051147461,111.95846117860324,113.23420111844428,4144000.0,,,,,
2025-07-08,112.01245880126952,114.70616413647711,111.26696814299544,114.1296495406996,3302500.0,,,,,
2025-07-09,111.67449951171876,112.06215404879376,110.392254664654,112.06215404879376,2479600.0,,,,,
2025-07-10,111.58504486083984,112.88716612898205,110.93895143446709,111.08805108417204,2520000.0,,,,,
2025-07-11,112.45975494384766,112.66849142701568,111.23715445907447,111.4458909422425,2226000.0,,,,,
