Date,Close,High,Low,Open,Volume,"('Close', 'EOG')","('High', 'EOG')","('Low', 'EOG')","('Open', 'EOG')","('Volume', 'EOG')"
2025-07-14,120.43738555908205,120.83033122462923,119.03260986375106,120.44721126179488,3074500.0,,,,,
2025-07-15,117.5983657836914,120.65350731038669,117.55907046724464,120.42756111452157,2993300.0,,,,,
2025-07-16,116.70442199707033,117.97166035541144,115.62381952900378,117.59836609041636,3682400.0,,,,,
2025-07-17,117.30367279052734,117.49186821532416,116.0754679159368,116.10518139209732,2795600.0,,,,,
2025-07-18,116.56080627441406,118.54178530181278,116.3131838959892,117.85834511917292,5901900.0,,,,,
2025-07-21,115.38211822509766,117.01642739002008,115.38211822509766,116.89756593111906,3248000.0,,,,,
2025-07-22,116.80842590332033,117.28386418371232,115.23354368405468,115.60002751595758,2200000.0,,,,,
2025-07-23,117.7493896484375,117.917778607503,116.1646079516094,117.19471794375649,2798100.0,,,,,
2025-07-24,117.91777801513672,118.5615901447636,116.95700199090128,117.65034161826956,2452100.0,,,,,
2025-07-25,117.26404571533205,118.19510821917407,116.73908751442868,117.927671835084,1785300.0,,,,,
2025-07-28,120.49304962158205,120.56238358455906,118.3139681796102,118.60121104246792,2795000.0,,,,,
2025-07-29,121.9787826538086,122.04811661609038,119.71056080654022,120.83971822474926,2916200.0,,,,,
2025-07-30,120.08694458007812,121.69154028674387,119.50255940374107,121.06753462368032,2691400.0,,,,,
2025-07-31,118.87854766845705,121.473632905189,118.62102583677134,119.14598406799212,2657200.0,,,,,
2025-08-01,115.49107360839844,118.75969196471075,114.82744746037298,118.32387416871308,2689000.0,,,,,
2025-08-04,115.89717864990234,116.45185035238028,114.74820720124356,114.82744817497904,2300500.0,,,,,
2025-08-05,116.65985107421876,116.94709393351104,115.19393085894755,116.1051793772875,3035000.0,,,,,
2025-08-06,115.48116302490234,118.79930877604669,114.97601883898916,117.82862577594592,3050400.0,,,,,
2025-08-07,114.8670654296875,118.07624920732138,114.63924952581716,116.04575032112214,4400400.0,,,,,
2025-08-08,115.1741180419922,116.52118436877392,112.28189051083412,115.18402505292246,3969100.0,,,,,
2025-08-11,115.72879028320312,116.7390938114079,113.95582071702704,115.7882247922262,3043100.0,,,,,
2025-08-12,116.88766479492188,118.78940276895791,115.56040497188518,115.95660227235145,2902100.0,,,,,
2025-08-13,118.33377838134766,118.33377838134766,116.36270644877408,116.87775764899958,2951200.0,,,,,
2025-08-14,118.6507339477539,118.8884493034974,117.1154722539001,117.65033747194911,2246700.0,,,,,
2025-08-15,117.85834503173828,119.62141515572156,117.80882509019122,118.68045314113932,2944400.0,,,,,
2025-08-18,116.6103286743164,117.40271571652944,116.12498339290292,117.2343343202031,2743200.0,,,,,
2025-08-19,116.2042236328125,117.42252899873492,115.46135653469356,115.92688779194168,2425700.0,,,,,
2025-08-20,117.23433685302734,117.68005410159962,115.9169840153038,116.62023064765576,2527500.0,,,,,
2025-08-21,117.3829116821289,117.68996100611976,116.23394024540742,117.00652083921354,1853000.0,,,,,
2025-08-22,119.95818328857422,120.255333159671,117.67015497436856,117.9078703371449,2245900.0,,,,,
2025-08-25,120.27513885498048,120.4732337298874,118.56158871537876,119.45303076613008,2092800.0,,,,,
2025-08-26,120.14637756347656,120.58218779826586,119.12616704609812,119.44312337905176,3191300.0,,,,,
2025-08-27,121.71134185791016,122.30564157807711,119.74026995273866,119.74026995273866,2195000.0,,,,,
2025-08-28,123.15745544433594,123.36546488030072,120.87933422755444,121.80048972474984,1937900.0,,,,,
2025-08-29,123.63289642333984,124.44509749356286,122.87022284978352,123.08812418734604,1738000.0,,,,,
2025-09-02,124.90071868896484,124.92053270988042,122.365068103878,123.2961306092048,2224900.0,,,,,
2025-09-03,119.43321990966795,124.58376203620708,118.78940025464188,123.72204104952992,2658300.0,,,,,
2025-09-04,120.44351959228516,121.09724627818775,118.66064305741764,119.23512121422398,1689700.0,,,,,
2025-09-05,116.80842590332033,119.42331755338864,115.9268908614249,118.76959841928912,3711200.0,,,,,
2025-09-08,116.53108978271484,117.29376336352074,114.95620756713048,116.72918465759469,2550500.0,,,,,
2025-09-09,116.19432067871094,118.61111747381771,116.14480073787516,117.25414414008668,2359000.0,,,,,
2025-09-10,119.11626434326172,119.1459778179102,116.2636498676494,116.6301336875954,2128100.0,,,,,
2025-09-11,118.85873413085938,119.25493142266254,117.41262043908743,117.94748564949649,2283100.0,,,,,
2025-09-12,117.03623962402344,119.8690325612976,116.84804420618,119.62141019332886,1967200.0,,,,,
2025-09-15,116.42213439941406,117.1550944987846,115.70898076463844,116.87775865344628,2179700.0,,,,,
2025-09-16,119.69074249267578,120.22560770688406,117.21451884736057,117.79891155720908,2717700.0,,,,,
2025-09-17,118.70025634765624,120.05722966362475,117.61071942467387,118.79931134170153,2851200.0,,,,,
2025-09-18,117.19471740722656,118.9974079960222,116.62023168324542,118.85874007048676,2911400.0,,,,,
2025-09-19,114.89678192138672,117.29376469610624,114.40153717172558,117.29376469610624,6830300.0,,,,,
2025-09-22,114.31239318847656,115.1245942503846,113.89638186850615,114.56991500936904,2930000.0,,,,,
2025-09-23,114.56991577148438,117.97720198402472,114.40153437435733,115.04535404454104,3838100.0,,,,,
2025-09-24,115.59011840820312,117.50176339223924,114.92649227532486,115.55050547932126,3793300.0,,,,,
2025-09-25,116.18441772460938,116.98671177623056,115.01563984903493,115.50097757288177,3810000.0,,,,,
2025-09-26,116.19432067871094,118.06634522677804,115.57031501496697,115.57031501496697,4251700.0,,,,,
2025-09-29,112.27198028564452,115.45145058807364,112.10359888882624,115.05526084422704,5446800.0,,,,,
2025-09-30,111.05368041992188,111.53901813697937,109.96413597390632,110.98434646034222,7130000.0,,,,,
2025-10-01,110.21176147460938,110.8753951715718,109.39956040062964,110.48910487765676,4107800.0,,,,,
2025-10-02,109.35003662109376,112.2422639969498,109.24108217721664,110.0433762122802,4427500.0,,,,,
2025-10-03,109.77594757080078,110.34052625509764,109.1321279168537,109.34012979455942,4788700.0,,,,,
2025-10-06,109.3995590209961,110.44948299863304,109.3401320709386,109.58775443862471,3362100.0,,,,,
2025-10-07,109.3995590209961,109.52832748856724,107.83459140041434,109.30051158528865,3571700.0,,,,,
2025-10-08,109.44908905029295,109.657090937143,108.30011761035745,109.3203281365768,4190000.0,,,,,
2025-10-09,110.85558319091795,111.35082794165312,109.03308613549346,110.34053197516089,4612100.0,,,,,
2025-10-10,107.04219818115234,110.64757929659878,107.01248470574052,109.8353782223902,4434200.0,,,,,
2025-10-13,108.67650604248048,108.9340354210326,107.09172439914988,108.62697854616218,4453700.0,,,,,
2025-10-14,108.08221435546876,109.39955961552344,106.5073321588722,106.56675910925264,3101500.0,,,,,
2025-10-15,107.59687042236328,109.06279819044704,106.91343781390124,108.43879253311168,2764600.0,,,,,
2025-10-16,106.22999572753906,108.34964259018976,104.19948928996634,107.79497090481124,4392000.0,,,,,
2025-10-17,106.22000122070312,107.0,104.95999908447266,106.5500030517578,6667700.0,,,,,
2025-10-20,,,,,,106.4000015258789,107.0199966430664,105.77999877929688,106.4800033569336,3635300.0
2025-10-21,,,,,,106.04000091552734,107.2300033569336,106.01000213623047,106.80000305175781,4254000.0
2025-10-22,,,,,,106.20999908447266,107.08000183105469,105.6500015258789,107.01000213623047,5151000.0
2025-10-23,,,,,,108.08000183105469,109.0,107.23999786376953,108.5,4603500.0
2025-10-24,,,,,,106.37999725341797,108.31999969482422,106.31999969482422,108.0,3133200.0
2025-10-27,,,,,,106.77999877929688,107.69999694824219,106.37000274658203,107.08000183105469,3795500.0
2025-10-28,,,,,,105.9000015258789,106.79000091552734,105.62999725341797,106.76000213623047,3064900.0
2025-10-29,,,,,,106.0,107.0,105.69000244140625,105.69000244140625,3740600.0
2025-10-30,,,,,,105.45999908447266,106.41000366210938,104.94000244140625,105.56999969482422,3698700.0
2025-10-31,,,,,,105.83999633789062,106.66999816894531,105.20999908447266,105.55000305175781,3965100.0
2025-11-03,,,,,,105.63999938964844,105.98999786376953,103.9000015258789,105.91000366210938,3749700.0
2025-11-04,,,,,,105.26000213623047,105.48999786376953,103.97000122070312,104.0,4758700.0
2025-11-05,,,,,,105.19000244140625,106.5,104.75,105.05999755859375,3636000.0
2025-11-06,,,,,,105.0,106.5999984741211,104.81999969482422,105.56999969482422,6018300.0
2025-11-07,,,,,,105.41000366210938,106.62999725341797,103.5,106.2300033569336,7053600.0
2025-11-10,,,,,,106.56999969482422,107.02999877929688,104.4000015258789,105.91000366210938,4811000.0
2025-11-11,,,,,,109.33999633789062,110.66999816894531,107.2699966430664,107.29000091552734,5666800.0
2025-11-12,,,,,,108.73999786376953,109.62000274658203,108.29000091552734,108.58999633789062,3397000.0
2025-11-13,,,,,,109.23999786376953,110.5199966430664,108.76000213623047,109.37000274658203,3077600.0
2025-11-14,,,,,,110.4000015258789,110.61000061035156,108.44999694824219,109.44999694824219,3721200.0
2025-11-17,,,,,,109.4800033569336,111.12000274658203,108.62999725341797,110.52999877929688,3410800.0
2025-11-18,,,,,,109.56999969482422,109.76000213623047,107.87000274658203,108.6500015258789,2720900.0
2025-11-19,,,,,,107.08999633789062,107.44999694824219,106.06999969482422,107.29000091552734,3337700.0
2025-11-20,,,,,,106.06999969482422,109.5999984741211,105.7699966430664,107.55000305175781,3833500.0
2025-11-21,,,,,,106.97000122070312,107.8499984741211,105.23999786376953,105.80000305175781,3794200.0
2025-11-24,,,,,,106.58999633789062,107.05000305175781,104.45999908447266,106.3499984741211,4095200.0
2025-11-25,,,,,,105.47000122070312,106.04000091552734,104.61000061035156,105.55999755859375,3170700.0
2025-11-26,,,,,,106.19999694824219,106.93000030517578,105.47000122070312,105.5999984741211,2650300.0
2025-11-28,,,,,,107.8499984741211,108.44999694824219,105.93000030517578,106.11000061035156,1530700.0
2025-12-01,,,,,,109.70999908447266,110.11000061035156,107.9000015258789,108.18000030517578,4119500.0
2025-12-02,,,,,,109.05999755859375,109.6500015258789,108.05999755859375,109.48999786376953,3638300.0
2025-12-03,,,,,,111.51000213623047,111.87000274658203,109.69999694824219,110.02999877929688,3922100.0
2025-12-04,,,,,,112.16000366210938,112.69999694824219,111.27999877929688,111.72000122070312,3533600.0
2025-12-05,,,,,,112.16999816894531,114.25,111.80999755859375,111.80999755859375,3128800.0
2025-12-08,,,,,,110.62000274658203,112.31999969482422,110.06999969482422,111.02999877929688,4161900.0
2025-12-09,,,,,,109.38999938964844,111.22000122070312,109.27999877929688,110.0,3083300.0
2025-12-10,,,,,,111.43000030517578,111.58000183105469,107.5999984741211,109.31999969482422,4705800.0
2025-12-11,,,,,,109.51000213623047,111.7300033569336,109.19999694824219,110.83999633789062,3403800.0
2025-12-12,,,,,,108.01000213623047,110.4800033569336,107.72000122070312,110.36000061035156,3438600.0
2025-12-15,,,,,,105.93000030517578,108.37999725341797,104.80000305175781,108.19000244140625,5005900.0
2025-12-16,,,,,,101.77999877929688,105.45999908447266,101.69000244140625,105.16000366210938,4435000.0
2025-12-17,,,,,,104.73999786376953,105.0199966430664,101.87999725341797,102.01000213623047,5374600.0
2025-12-18,,,,,,102.61000061035156,104.20999908447266,102.12000274658203,104.20999908447266,3928100.0
2025-12-19,,,,,,101.93000030517578,103.1500015258789,101.58999633789062,102.38999938964844,9611500.0
2025-12-22,,,,,,103.41999816894531,104.22000122070312,102.80999755859375,103.12999725341797,2920800.0
2025-12-23,,,,,,103.88999938964844,104.04290008544922,103.57009887695312,103.69999694824219,208942.0
