Date,Close,High,Low,Open,Volume,"('Close', 'NUAI')","('High', 'NUAI')","('Low', 'NUAI')","('Open', 'NUAI')","('Volume', 'NUAI')"
2024-12-31,6.0,7.869999885559082,5.349999904632568,5.53000020980835,1898400.0,,,,,
2025-01-02,4.889999866485596,6.775000095367432,3.910000085830689,6.489999771118164,1244300.0,,,,,
2025-01-03,4.199999809265137,4.78000020980835,3.759999990463257,4.309999942779541,669300.0,,,,,
2025-01-06,5.050000190734863,5.710000038146973,4.699999809265137,4.849999904632568,1180100.0,,,,,
2025-01-07,4.630000114440918,5.139999866485596,4.349999904632568,5.0,294100.0,,,,,
2025-01-08,4.460000038146973,5.072000026702881,4.449999809265137,4.639999866485596,161700.0,,,,,
2025-01-10,3.4600000381469727,4.690000057220459,3.400000095367432,4.460000038146973,436100.0,,,,,
2025-01-13,3.630000114440918,3.950999975204468,3.3499999046325684,3.690000057220459,180500.0,,,,,
2025-01-14,3.390000104904175,3.7899999618530273,3.200000047683716,3.5999999046325684,150600.0,,,,,
2025-01-15,3.0,3.61299991607666,2.740000009536743,3.470000028610229,262800.0,,,,,
2025-01-16,3.0,3.1549999713897705,2.8499999046325684,2.970000028610229,132600.0,,,,,
2025-01-17,2.990000009536743,3.1700000762939453,2.9100000858306885,3.0,263400.0,,,,,
2025-01-21,2.740000009536743,3.240000009536743,2.630000114440918,3.0899999141693115,3587200.0,,,,,
2025-01-22,3.0199999809265137,4.320000171661377,2.7799999713897705,4.179999828338623,30524600.0,,,,,
2025-01-23,2.900000095367432,3.220000028610229,2.609999895095825,2.819999933242798,1588700.0,,,,,
2025-01-24,2.940000057220459,3.0199999809265137,2.8499999046325684,2.9600000381469727,575100.0,,,,,
2025-01-27,2.869999885559082,2.940000057220459,2.640000104904175,2.720000028610229,365400.0,,,,,
2025-01-28,2.940000057220459,3.0199999809265137,2.799999952316284,2.809999942779541,202300.0,,,,,
2025-01-29,2.970000028610229,3.190000057220459,2.8499999046325684,2.970000028610229,358600.0,,,,,
2025-01-30,2.940000057220459,3.109999895095825,2.809999942779541,2.950000047683716,376000.0,,,,,
2025-01-31,2.700000047683716,2.940000057220459,2.609999895095825,2.940000057220459,609600.0,,,,,
2025-02-03,2.539999961853028,2.650000095367432,2.440000057220459,2.619999885559082,320100.0,,,,,
2025-02-04,2.5899999141693115,2.75,2.5,2.5299999713897705,243700.0,,,,,
2025-02-05,2.5999999046325684,2.640000104904175,2.509999990463257,2.5299999713897705,169600.0,,,,,
2025-02-06,2.4800000190734863,2.630000114440918,2.4100000858306885,2.630000114440918,259700.0,,,,,
2025-02-07,2.4100000858306885,2.4600000381469727,2.3399999141693115,2.450000047683716,140700.0,,,,,
2025-02-10,2.549999952316284,2.684999942779541,2.369999885559082,2.369999885559082,344300.0,,,,,
2025-02-11,2.450000047683716,2.5999999046325684,2.359999895095825,2.5299999713897705,176100.0,,,,,
2025-02-12,2.4600000381469727,2.5,2.3499999046325684,2.4100000858306885,103500.0,,,,,
2025-02-13,2.4600000381469727,2.5199999809265137,2.359999895095825,2.4800000190734863,125600.0,,,,,
2025-02-14,2.400000095367432,2.5,2.400000095367432,2.4600000381469727,136700.0,,,,,
2025-02-18,2.75,2.799999952316284,2.424999952316284,2.5,350700.0,,,,,
2025-02-19,3.0799999237060547,3.0999999046325684,2.75,2.75,376700.0,,,,,
2025-02-20,3.069999933242798,3.200000047683716,2.890000104904175,3.150000095367432,294800.0,,,,,
2025-02-21,2.8399999141693115,3.0999999046325684,2.5999999046325684,3.0999999046325684,253300.0,,,,,
2025-02-24,2.740000009536743,2.96399998664856,2.5999999046325684,2.8499999046325684,192400.0,,,,,
2025-02-25,2.549999952316284,2.7179999351501465,2.400000095367432,2.7100000381469727,174300.0,,,,,
2025-02-26,2.539999961853028,2.6050000190734863,2.450000047683716,2.5899999141693115,76700.0,,,,,
2025-02-27,2.450000047683716,3.0999999046325684,2.369999885559082,2.680000066757202,564400.0,,,,,
2025-02-28,2.140000104904175,2.450000047683716,2.032000064849853,2.450000047683716,256700.0,,,,,
2025-03-03,1.940000057220459,2.200000047683716,1.781000018119812,2.069999933242798,179300.0,,,,,
2025-03-04,2.0899999141693115,2.2290000915527344,1.4500000476837158,1.830000042915344,225400.0,,,,,
2025-03-05,2.049999952316284,2.1600000858306885,1.9900000095367432,2.119999885559082,94200.0,,,,,
2025-03-06,1.909999966621399,2.119999885559082,1.7999999523162842,2.109999895095825,73700.0,,,,,
2025-03-07,1.870000004768372,2.0,1.715000033378601,1.9600000381469729,113700.0,,,,,
2025-03-10,1.4800000190734863,1.8600000143051147,1.4500000476837158,1.8600000143051147,272500.0,,,,,
2025-03-11,1.4500000476837158,1.590000033378601,1.3600000143051147,1.5700000524520874,171500.0,,,,,
2025-03-12,1.3799999952316284,1.5499999523162842,1.2899999618530271,1.5499999523162842,115800.0,,,,,
2025-03-13,1.399999976158142,1.440000057220459,1.340000033378601,1.3799999952316284,57300.0,,,,,
2025-03-14,1.7000000476837158,1.7000000476837158,1.3799999952316284,1.5,86400.0,,,,,
2025-03-17,2.180000066757202,2.299999952316284,1.7000000476837158,1.75,232800.0,,,,,
2025-03-18,2.289999961853028,2.380000114440918,2.109999895095825,2.289999961853028,183600.0,,,,,
2025-03-19,2.509999990463257,2.509999990463257,2.25,2.319999933242798,122400.0,,,,,
2025-03-20,2.359999895095825,2.674000024795532,2.1700000762939453,2.5199999809265137,75100.0,,,,,
2025-03-21,2.200000047683716,2.359999895095825,2.1600000858306885,2.2799999713897705,116200.0,,,,,
2025-03-24,1.809999942779541,2.359999895095825,1.7710000276565552,2.25,184400.0,,,,,
2025-03-25,1.649999976158142,1.8899999856948853,1.6299999952316284,1.7899999618530271,171200.0,,,,,
2025-03-26,1.440000057220459,1.8289999961853027,1.4299999475479126,1.6299999952316284,155900.0,,,,,
2025-03-27,1.399999976158142,1.4700000286102295,1.399999976158142,1.4199999570846558,52500.0,,,,,
2025-03-28,1.3799999952316284,1.434999942779541,1.2599999904632568,1.4199999570846558,137200.0,,,,,
2025-03-31,1.1399999856948853,1.3899999856948853,1.1200000047683716,1.3899999856948853,118700.0,,,,,
2025-04-01,1.0800000429153442,1.2300000190734863,1.0099999904632568,1.190000057220459,330500.0,,,,,
2025-04-02,1.0700000524520874,1.1890000104904177,1.0499999523162842,1.059999942779541,75300.0,,,,,
2025-04-03,0.8999999761581421,1.0,0.8999999761581421,1.0,164200.0,,,,,
2025-04-04,0.7300000190734863,0.8429999947547913,0.7120000123977661,0.8100000023841858,234200.0,,,,,
2025-04-07,0.8050000071525574,1.0199999809265137,0.6809999942779541,0.6940000057220459,640100.0,,,,,
2025-04-08,0.7990000247955322,0.9990000128746032,0.75,0.8330000042915344,176600.0,,,,,
2025-04-09,1.0,1.0700000524520874,0.7749999761581421,0.7749999761581421,440800.0,,,,,
2025-04-10,0.975000023841858,1.149999976158142,0.8600000143051147,1.0199999809265137,237900.0,,,,,
2025-04-11,0.9049999713897704,0.9900000095367432,0.8700000047683716,0.9100000262260436,159400.0,,,,,
2025-04-14,0.9200000166893004,1.090000033378601,0.8700000047683716,0.9900000095367432,273100.0,,,,,
2025-04-15,0.8899999856948853,0.9919999837875366,0.8600000143051147,0.8920000195503235,236000.0,,,,,
2025-04-16,0.8980000019073486,0.9589999914169312,0.8330000042915344,0.871999979019165,171400.0,,,,,
2025-04-17,0.9480000138282776,0.959999978542328,0.8899999856948853,0.9100000262260436,195500.0,,,,,
2025-04-21,0.8220000267028809,0.9399999976158142,0.8220000267028809,0.9350000023841858,170700.0,,,,,
2025-04-22,0.800000011920929,0.8740000128746033,0.7829999923706055,0.8209999799728394,127300.0,,,,,
2025-04-23,0.8759999871253967,0.949999988079071,0.800000011920929,0.800000011920929,177500.0,,,,,
2025-04-24,0.9229999780654908,0.949999988079071,0.8529999852180481,0.8920000195503235,117200.0,,,,,
2025-04-25,1.0,1.059999942779541,0.8799999952316284,0.9240000247955322,179700.0,,,,,
2025-04-28,0.959999978542328,1.0700000524520874,0.9100000262260436,1.0,169900.0,,,,,
2025-04-29,0.8799999952316284,1.0399999618530271,0.8799999952316284,0.949999988079071,173000.0,,,,,
2025-04-30,0.9020000100135804,0.959999978542328,0.8379999995231628,0.902999997138977,96100.0,,,,,
2025-05-01,0.9700000286102296,1.0,0.8640000224113464,0.9200000166893004,175000.0,,,,,
2025-05-02,0.9710000157356262,1.0,0.9010000228881836,0.9319999814033508,47400.0,,,,,
2025-05-05,1.0,1.125,0.949999988079071,1.0,184200.0,,,,,
2025-05-06,1.0,1.1799999475479126,0.959999978542328,1.0,607900.0,,,,,
2025-05-07,0.8700000047683716,1.0,0.8379999995231628,0.9800000190734864,174400.0,,,,,
2025-05-08,0.7900000214576721,0.8899999856948853,0.7850000262260437,0.859000027179718,244300.0,,,,,
2025-05-09,0.7990000247955322,0.8510000109672546,0.7699999809265137,0.7900000214576721,151000.0,,,,,
2025-05-12,0.7670000195503235,0.8859999775886536,0.7310000061988831,0.8669999837875366,205200.0,,,,,
2025-05-13,0.7170000076293945,0.7670000195503235,0.7070000171661377,0.7670000195503235,151900.0,,,,,
2025-05-14,0.6449999809265137,0.7250000238418579,0.6299999952316284,0.7099999785423279,232800.0,,,,,
2025-05-15,0.6800000071525574,0.7300000190734863,0.6129999756813049,0.6359999775886536,307800.0,,,,,
2025-05-16,0.6610000133514404,0.7200000286102295,0.6200000047683716,0.6660000085830688,218700.0,,,,,
2025-05-19,0.6800000071525574,0.75,0.6230000257492065,0.6499999761581421,169700.0,,,,,
2025-05-20,0.656000018119812,0.7099999785423279,0.6050000190734863,0.6679999828338623,330800.0,,,,,
2025-05-21,0.628000020980835,0.6980000138282776,0.6119999885559082,0.6359999775886536,309700.0,,,,,
2025-05-22,0.6150000095367432,0.6399999856948853,0.5989999771118164,0.6299999952316284,245200.0,,,,,
2025-05-23,0.6039999723434448,0.6240000128746033,0.5299999713897705,0.597000002861023,424100.0,,,,,
2025-05-27,0.6190000176429749,0.6499999761581421,0.5600000023841858,0.5789999961853027,392800.0,,,,,
2025-05-28,0.6700000166893005,0.6819999814033508,0.5659999847412109,0.640999972820282,14148400.0,,,,,
2025-05-29,0.5690000057220459,0.625,0.5690000057220459,0.6100000143051147,1038800.0,,,,,
2025-05-30,0.5070000290870667,0.5600000023841858,0.5,0.5600000023841858,591400.0,,,,,
2025-06-02,0.5199999809265137,0.5809999704360962,0.5,0.5019999742507935,491900.0,,,,,
2025-06-03,0.6110000014305115,0.6399999856948853,0.5199999809265137,0.5400000214576721,556900.0,,,,,
2025-06-04,0.6050000190734863,0.6110000014305115,0.5799999833106995,0.6010000109672546,355000.0,,,,,
2025-06-05,0.5799999833106995,0.6200000047683716,0.5720000267028809,0.6100000143051147,108500.0,,,,,
2025-06-06,0.5600000023841858,0.6150000095367432,0.5400000214576721,0.5889999866485596,362800.0,,,,,
2025-06-09,0.5400000214576721,0.5799999833106995,0.5299999713897705,0.5590000152587891,482600.0,,,,,
2025-06-10,0.5199999809265137,0.5600000023841858,0.5049999952316284,0.5400000214576721,488600.0,,,,,
2025-06-11,0.4939999878406524,0.5400000214576721,0.4659999907016754,0.5049999952316284,713700.0,,,,,
2025-06-12,0.6010000109672546,1.059999942779541,0.550000011920929,0.949999988079071,205461400.0,,,,,
2025-06-13,0.5429999828338623,0.5630000233650208,0.4850000143051147,0.5590000152587891,9028100.0,,,,,
2025-06-16,0.5950000286102295,0.6800000071525574,0.5569999814033508,0.6019999980926514,54937300.0,,,,,
2025-06-17,0.5649999976158142,0.5889999866485596,0.5410000085830688,0.5509999990463257,4440900.0,,,,,
2025-06-18,0.5509999990463257,0.5950000286102295,0.5220000147819519,0.5299999713897705,3594100.0,,,,,
2025-06-20,0.5299999713897705,0.5550000071525574,0.5149999856948853,0.5299999713897705,1866400.0,,,,,
2025-06-23,0.5519999861717224,0.6000000238418579,0.5299999713897705,0.5299999713897705,4435400.0,,,,,
2025-06-24,0.5199999809265137,0.5419999957084656,0.5019999742507935,0.5180000066757202,1765800.0,,,,,
2025-06-25,0.4959999918937683,0.5230000019073486,0.481000006198883,0.5049999952316284,1329000.0,,,,,
2025-06-26,0.4839999973773956,0.515999972820282,0.481000006198883,0.4950000047683716,1314800.0,,,,,
2025-06-27,0.5139999985694885,0.5149999856948853,0.4709999859333038,0.4709999859333038,1432700.0,,,,,
2025-06-30,0.492000013589859,0.5199999809265137,0.4900000095367431,0.5170000195503235,833400.0,,,,,
2025-07-01,0.4550000131130218,0.5199999809265137,0.4350000023841858,0.4900000095367431,11066800.0,,,,,
2025-07-02,0.4449999928474426,0.449999988079071,0.4300000071525574,0.4410000145435333,757800.0,,,,,
2025-07-03,0.4280000030994415,0.4539999961853027,0.4199999868869781,0.453000009059906,573200.0,,,,,
2025-07-07,0.4259999990463257,0.4399999976158142,0.4160000085830688,0.4399999976158142,754200.0,,,,,
2025-07-08,0.4620000123977661,0.4699999988079071,0.4280000030994415,0.4399999976158142,1317900.0,,,,,
2025-07-09,0.4799999892711639,0.4900000095367431,0.460999995470047,0.4650000035762787,959200.0,,,,,
2025-07-10,0.4440000057220459,0.4679999947547912,0.4350000023841858,0.4539999961853027,1143700.0,,,,,
2025-07-11,0.4309999942779541,0.4679999947547912,0.4199999868869781,0.449999988079071,882500.0,,,,,
2025-07-14,0.4580000042915344,0.4600000083446502,0.4350000023841858,0.4399999976158142,631000.0,,,,,
2025-07-15,0.4869999885559082,0.5009999871253967,0.449999988079071,0.4600000083446502,1489900.0,,,,,
2025-07-16,0.4909999966621399,0.5,0.4650000035762787,0.4799999892711639,705400.0,,,,,
2025-07-17,0.5400000214576721,0.5569999814033508,0.4600000083446502,0.4900000095367431,1864000.0,,,,,
2025-07-18,0.4979999959468841,0.5299999713897705,0.481000006198883,0.5299999713897705,1052800.0,,,,,
2025-07-21,0.4950000047683716,0.5299999713897705,0.4950000047683716,0.5199999809265137,981100.0,,,,,
2025-07-22,0.5070000290870667,0.5260000228881836,0.4720000028610229,0.5019999742507935,1266500.0,,,,,
2025-07-23,0.4860000014305115,0.5120000243186951,0.4709999859333038,0.5099999904632568,1270500.0,,,,,
2025-07-24,0.4510000050067901,0.4839999973773956,0.4449999928474426,0.4720000028610229,1128700.0,,,,,
2025-07-25,0.44200000166893,0.4539999961853027,0.4309999942779541,0.4469999969005584,451900.0,,,,,
2025-07-28,0.4679999947547912,0.4749999940395355,0.4440000057220459,0.449999988079071,814400.0,,,,,
